"Sr. No.","Work Category","Work","State","IDA","Work Description","Hon'ble Members of Parliament","Elected/Nominated","Image","Completion Date","Amount Disbursed ( ₹ )"
"149","Normal/Others","WS/MP138/2025-2026/207275-Construction of roads, link roads, pathways or any other road with or without drainage system","Odisha","MAYURBHANJ(DISTRICT COLLECTOR MAYURBHANJ_IDA)","Improvement of Road from MDR 45 to Simileswar Temple of Simila Village under Bangriposi Block GP Bhuasuni Agency Bangriposi Block","Smt. Sulata Deo (2022-28) (NaN-NaN)","Elected MP","N/A","17-Dec-2025","300000"
"150","Repair and Renovation","WS/MP138/2025-2026/207274-Construction of roads, link roads, pathways or any other road with or without drainage system","Odisha","MAYURBHANJ(DISTRICT COLLECTOR MAYURBHANJ_IDA)","Repair Renovation of CC Road at Pathuri Bandhasahi of Pathuri Village under Bangriposi Block GP Pathuri Agency Bangriposi Block","Smt. Sulata Deo (2022-28) (NaN-NaN)","Elected MP","N/A","17-Dec-2025","200000"
"151","Normal/Others","WS/MP138/2025-2026/207273-Construction of boundary walls of existing public and community buildings","Odisha","MAYURBHANJ(DISTRICT COLLECTOR MAYURBHANJ_IDA)","Construction of Gaurdwall on Smasan Road of Kandalia Village under Bangriposi Block GP Bhuasuni Agency Bangriposi Block","Smt. Sulata Deo (2022-28) (NaN-NaN)","Elected MP","N/A","17-Dec-2025","200000"
"152","Normal/Others","WS/MP138/2025-2026/207277-Construction of boundary walls of existing public and community buildings","Odisha","MAYURBHANJ(DISTRICT COLLECTOR MAYURBHANJ_IDA)","Construction of Protection Wall on SKRM High school to Budhabalang river road of GM Kata Village under Bangriposi Block GP GM Kata Agency Bangriposi Block","Smt. Sulata Deo (2022-28) (NaN-NaN)","Elected MP","N/A","18-Dec-2025","200000"
"153","Normal/Others","WS/MP138/2025-2026/190463-Construction of public irrigation facilities","Odisha","MAYURBHANJ(DISTRICT COLLECTOR MAYURBHANJ_IDA)","Construction of CC Drain with cover Slab end side development near Ganesh Temple in ward no- 5 under Udala NAC Udala Executive Agency ITDA Kaptipada Udala Distt Mayurbhanj","Smt. Sulata Deo (2022-28) (NaN-NaN)","Elected MP","Images","22-Jan-2026","500000"
"154","Normal/Others","WS/MP138/2025-2026/211098-Construction of public libraries and reading rooms","Odisha","PURI(DISTRICT COLLECTOR PURI_IDA)","Construction of Library Building of Satyabadi Yuba Chhatra Sangathan (SAYA)  Village -Sukula  Plot no - 1683 , Khatian No  945 Ward no 5 Rural Tahasil Satyabadi Block -Satyabadi  District-Puri","Smt. Sulata Deo (2022-28) (NaN-NaN)","Elected MP","N/A","22-Mar-2026","499430"
"155","Repair and Renovation","WS/MP138/2025-2026/213902-Construction of roads, link roads, pathways or any other road with or without drainage system","Odisha","Kendrapada(DISTRICT COLLECTOR KENDRAPARA_IDA)","Improvement of road from RD road to Sahira Udaya Patra house, ward no.5 and 6","Smt. Sulata Deo (2022-28) (NaN-NaN)","Elected MP","Images","19-Jan-2026","359217"
"156","Repair and Renovation","WS/MP138/2025-2026/213901-Construction of roads, link roads, pathways or any other road with or without drainage system","Odisha","Kendrapada(DISTRICT COLLECTOR KENDRAPARA_IDA)","Improvement of road from RD road to Pitulichia ward no.18","Smt. Sulata Deo (2022-28) (NaN-NaN)","Elected MP","Images","31-Jan-2026","500000"
"157","Normal/Others","WS/MP138/2025-2026/198855-Construction of roads, link roads, pathways or any other road with or without drainage system","Odisha","MAYURBHANJ(DISTRICT COLLECTOR MAYURBHANJ_IDA)","Completion of CC works at Amdabeda Jahira Road from Birsha House towards Paresh Mango Tree of Manikpur GP Bijatala Block under Rairangpur ITDA","Smt. Sulata Deo (2022-28) (NaN-NaN)","Elected MP","N/A","12-Feb-2026","300000"
"158","Normal/Others","WS/MP138/2025-2026/214392-Construction of boundary walls of existing public and community buildings","Odisha","MAYURBHANJ(DISTRICT COLLECTOR MAYURBHANJ_IDA)","Construction of bounday wall at Potaldhia Primary school at Potaldhia village, GP-Nudadhia Block-Kaptipada, Executive Agency-ITDA Kaptipada Udala","Smt. Sulata Deo (2022-28) (NaN-NaN)","Elected MP","Images","12-Feb-2026","500000"
"159","Normal/Others","WS/MP138/2025-2026/253600-Construction of roads, link roads, pathways or any other road with or without drainage system","Odisha","Kendrapada(DISTRICT COLLECTOR KENDRAPARA_IDA)","Construction of Silastamb Village CC road in VIllage Silastambh in Nial GP Jena Sahi CC road, Ward No.15","Smt. Sulata Deo (2022-28) (NaN-NaN)","Elected MP","Images","19-Feb-2026","800000"
"160","Normal/Others","WS/MP138/2025-2026/253601-Construction of roads, link roads, pathways or any other road with or without drainage system","Odisha","Kendrapada(DISTRICT COLLECTOR KENDRAPARA_IDA)","Construction of CC road from R B Road to Sailendra Mallick House in Village GP Nial Ward No 5","Smt. Sulata Deo (2022-28) (NaN-NaN)","Elected MP","Images","19-Feb-2026","700000"
"161","Normal/Others","WS/MP138/2025-2026/213916-Street lights","Odisha","Kendrapada(DISTRICT COLLECTOR KENDRAPARA_IDA)","Installation of Solar Streets light from Orsaka village to Tarapur Village","Smt. Sulata Deo (2022-28) (NaN-NaN)","Elected MP","Images","01-Mar-2026","990000"
"162","Normal/Others","WS/MP138/2025-2026/213921-Street lights","Odisha","Kendrapada(DISTRICT COLLECTOR KENDRAPARA_IDA)","Fixing of Highmax light at RD road side near Sahaspur Bata Mahapurusa","Smt. Sulata Deo (2022-28) (NaN-NaN)","Elected MP","Images","01-Mar-2026","210000"
"163","Normal/Others","WS/MP138/2025-2026/213917-Street lights","Odisha","Kendrapada(DISTRICT COLLECTOR KENDRAPARA_IDA)","Fixing of Highmax light at RD road side near Orsaka Thakurani","Smt. Sulata Deo (2022-28) (NaN-NaN)","Elected MP","Images","01-Mar-2026","210000"
"164","Normal/Others","WS/MP138/2025-2026/217106-Street lights","Odisha","Kendrapada(DISTRICT COLLECTOR KENDRAPARA_IDA)","Fixing of High Max light on RD road side near (land mark) Durga Mandap Village kantia, Ward-11, GP-Chakroda","Smt. Sulata Deo (2022-28) (NaN-NaN)","Elected MP","Images","01-Mar-2026","210000"
"165","Normal/Others","WS/MP138/2025-2026/213915-Street lights","Odisha","Kendrapada(DISTRICT COLLECTOR KENDRAPARA_IDA)","Fixing of Highmax light at Tarapur mohanty Sahi, Ward No.17","Smt. Sulata Deo (2022-28) (NaN-NaN)","Elected MP","Images","01-Mar-2026","210000"
"166","Normal/Others","WS/MP138/2025-2026/217098-Street lights","Odisha","Kendrapada(DISTRICT COLLECTOR KENDRAPARA_IDA)","Fixing of High Max Light on R. D. road side near (land mark) Taradei Thakurani in Antalo Village, Ward No.5, G.P. Chakroda, Block or Dist. Kendrapara","Smt. Sulata Deo (2022-28) (NaN-NaN)","Elected MP","Images","01-Mar-2026","210000"
"167","Repair and Renovation","WS/MP138/2025-2026/213900-Construction of roads, link roads, pathways or any other road with or without drainage system","Odisha","Kendrapada(DISTRICT COLLECTOR KENDRAPARA_IDA)","Improvment of Betadanda road, ward no.2","Smt. Sulata Deo (2022-28) (NaN-NaN)","Elected MP","Images","02-Mar-2026","500000"
"168","Normal/Others","WS/MP138/2025-2026/253607-Construction of common work sheds/ common covered sitting area","Odisha","MAYURBHANJ(DISTRICT COLLECTOR MAYURBHANJ_IDA)","Construction of Dinning Shed at Sanakhaladi Sanskrit Vidyalaya At Sanakhaladi Ward No.08","Smt. Sulata Deo (2022-28) (NaN-NaN)","Elected MP","Images","06-Mar-2026","1000000"
"169","Normal/Others","WS/MP138/2025-2026/253606-Construction of roads, link roads, pathways or any other road with or without drainage system","Odisha","MAYURBHANJ(DISTRICT COLLECTOR MAYURBHANJ_IDA)","Construction of CC road from RD road to Jena Sahi at village Sanakhaladi GP Badakhaladi Ward No.9","Smt. Sulata Deo (2022-28) (NaN-NaN)","Elected MP","Images","06-Mar-2026","1000000"
"170","Normal/Others","WS/MP138/2025-2026/217099-Street lights","Odisha","Kendrapada(DISTRICT COLLECTOR KENDRAPARA_IDA)","Fixing of High Max light on road side near (land mark) Adaita Behera shop in Mirzapur Village, Ward-5, G.P. Palasingha, Block or Dist-Kendrapara","Smt. Sulata Deo (2022-28) (NaN-NaN)","Elected MP","Images","06-Mar-2026","210000"
"171","Normal/Others","WS/MP138/2025-2026/257489-Construction of roads, link roads, pathways or any other road with or without drainage system","Odisha","MAYURBHANJ(DISTRICT COLLECTOR MAYURBHANJ_IDA)","Construction of CC road with returning wall from VS centre to Naik Sahi, Village-Kundabai, GP-Kundabai, Block-Udala","Smt. Sulata Deo (2022-28) (NaN-NaN)","Elected MP","Images","18-Mar-2026","965957"
"172","Normal/Others","WS/MP138/2025-2026/257487-Construction of roads, link roads, pathways or any other road with or without drainage system","Odisha","MAYURBHANJ(DISTRICT COLLECTOR MAYURBHANJ_IDA)","Construction of returning wall with CC road at Salabani, Village-Kundabai, GP-Kundabai, Block-Udala, Executive Agency-ITDA-Kaptipada Udala","Smt. Sulata Deo (2022-28) (NaN-NaN)","Elected MP","Images","18-Mar-2026","1000000"
"173","Normal/Others","WS/MP138/2025-2026/204686-Street lights","Odisha","Baleshwar(DISTRICT COLLECTOR BALESHWAR_IDA)","Installation of Solar light (15 watt) at Jharanaghati Hudisahi Darkhuli Village Jamuna Santalasahi Bhudurbani Play ground Kubasahi (Parasipal) Barakheda Kelamara Chandigad Gandhi Hata Bada Baidyanath Uchha Vidhyapitha Mahisapatta Baniagan RK Pur Parishad Chhaka Gogirana (2 numbers) 14 nos each Rs 35000 In the permises of Kans High School GP Block Nilgiri Executing Agency ITDA Nilgiri","Smt. Sulata Deo (2022-28) (NaN-NaN)","Elected MP","Images","24-Mar-2026","490000"
"174","Normal/Others","WS/MP138/2025-2026/213918-Street lights","Odisha","Kendrapada(DISTRICT COLLECTOR KENDRAPARA_IDA)","Fixing of Highmax lights at RD road side near Ghungura Beta","Smt. Sulata Deo (2022-28) (NaN-NaN)","Elected MP","Images","24-Mar-2026","210000"
"175","Normal/Others","WS/MP138/2025-2026/213920-Street lights","Odisha","Kendrapada(DISTRICT COLLECTOR KENDRAPARA_IDA)","Fixing of Highmax light at village road side near Grameswar Mahadev","Smt. Sulata Deo (2022-28) (NaN-NaN)","Elected MP","Images","25-Mar-2026","210000"
"176","Normal/Others","WS/MP138/2025-2026/213919-Street lights","Odisha","Kendrapada(DISTRICT COLLECTOR KENDRAPARA_IDA)","Fixing of Highmax light at RD road side near Narayani Thakurani","Smt. Sulata Deo (2022-28) (NaN-NaN)","Elected MP","Images","24-Mar-2026","210000"
"177","Normal/Others","WS/MP138/2025-2026/204689-Establishing public ground water recharging facilities","Odisha","Baleshwar(DISTRICT COLLECTOR BALESHWAR_IDA)","Construction of Bathing Ghat near Kalakad UGME tank village Kalakad GP Block Garadihi Nilgiri Executing Agency ITDA Nilgiri","Smt. Sulata Deo (2022-28) (NaN-NaN)","Elected MP","Images","04-Apr-2026","155000"
"178","Normal/Others","WS/MP138/2024-2025/143889-Construction of public libraries and reading rooms","Odisha","PURI(DISTRICT COLLECTOR PURI_IDA)","Construction & Expasion of Library building for extending training facilities to Rural Personnels of Jagannath Seva Pratisthan Library, AT- Lunavihar, PO- Nandigoda, GP- Bijipur GP, Ward No. 3, Kanas Block, Puri Dist.","Smt. Sulata Deo (2022-28) (NaN-NaN)","Elected MP","Images","15-Apr-2026","322015"
"179","Normal/Others","WS/MP138/2025-2026/170327-Street lights","Odisha","JAGATSINGHAPUR(DISTRICT COLLECTOR JAGATSINGHPUR_IDA)","Installation of High Mast Light at Sarabanta Jagannath Bazar, Village-Sarabanta, G.P. Gadaharispur, Block- Erasama, Distt- Jagatsinghpur, Ward No.22","Smt. Sulata Deo (2022-28) (NaN-NaN)","Elected MP","Images","18-Apr-2026","750000"
"180","Normal/Others","WS/MP138/2025-2026/253604-Construction of roads, link roads, pathways or any other road with or without drainage system","Odisha","MAYURBHANJ(DISTRICT COLLECTOR MAYURBHANJ_IDA)","Depression filling of CC road from Asanbani Kalo main Canal to Asanbani Village road, Ward No.7, at Asanbani under Pingu GP, Kaptipada Blick","Smt. Sulata Deo (2022-28) (NaN-NaN)","Elected MP","Images","23-Apr-2026","1000000"
"181","Normal/Others","WS/MP138/2025-2026/204685-Construction of boundary walls of existing public and community buildings","Odisha","Baleshwar(DISTRICT COLLECTOR BALESHWAR_IDA)","Construction of graud wall from Shiba Mandir Ghata to Asta Ghata Village Ramachandrapur GP Block Begunia Nilgiri Executing Agency ITDA Nilgiri","Smt. Sulata Deo (2022-28) (NaN-NaN)","Elected MP","Images","15-May-2026","200000"
"182","Normal/Others","WS/MP18283/2025-2026/234269-Construction of roads, link roads, pathways or any other road with or without drainage system","Odisha","PURI(DISTRICT COLLECTOR PURI_IDA)","Construction of CC road from Mohanty Sahi to Melana Padia at Jenapur 1, Delanga","Shri Subhasish Khuntia (2024-30) (NaN-NaN)","Elected MP","Images","30-Jan-2026","400000"
"183","Normal/Others","WS/MP18283/2025-2026/238290-Construction of roads, link roads, pathways or any other road with or without drainage system","Odisha","KHORDHA(DISTRICT COLLECTOR KHORDHA_IDA)","Construction of CC road at Champadeipur Harijana Sahi.","Shri Subhasish Khuntia (2024-30) (NaN-NaN)","Elected MP","Images","10-Feb-2026","900000"
"184","Normal/Others","WS/MP18283/2025-2026/234267-Construction of roads, link roads, pathways or any other road with or without drainage system","Odisha","PURI(DISTRICT COLLECTOR PURI_IDA)","Construction of CC road from Gagan Pradhan house to Ujjanipada RD, GP- Bharatipur","Shri Subhasish Khuntia (2024-30) (NaN-NaN)","Elected MP","Images","12-May-2026","300000"
"185","Normal/Others","WS/MP134/2024-2025/155287-Construction of buildings for community cultural activities","Odisha","Kataka(DISTRICT COLLECTOR CUTTACK_IDA)","Development of Public Park at Bhattarika (Drinking water, Sanitation, Parking Light etc.)","Shri Ashwini Vaishnaw (2024-30) (NaN-NaN)","Elected MP","Images","13-Oct-2025","1000000"
"186","Normal/Others","WS/MP134/2024-2025/155285-Construction of buildings for community cultural activities","Odisha","Kataka(DISTRICT COLLECTOR CUTTACK_IDA)","Installation of Fixed Garden Gym equipment and playing equipment for children","Shri Ashwini Vaishnaw (2024-30) (NaN-NaN)","Elected MP","Images","13-May-2026","1000000"
"187","Normal/Others","WS/MP134/2024-2025/155286-Construction of buildings for community cultural activities","Odisha","Kataka(DISTRICT COLLECTOR CUTTACK_IDA)","Construction of Rest Shed and Public Toilet facilities (Women)","Shri Ashwini Vaishnaw (2024-30) (NaN-NaN)","Elected MP","Images","13-May-2026","1000000"
"188","Normal/Others","WS/MP134/2024-2025/155284-Construction of buildings for community cultural activities","Odisha","Kataka(DISTRICT COLLECTOR CUTTACK_IDA)","Construction of additional rooms & halls and peripheral development of Champanath Kalyan Mandap","Shri Ashwini Vaishnaw (2024-30) (NaN-NaN)","Elected MP","Images","09-Mar-2026","1178264"
"Grand Total"," "," "," "," "," "," "," "," "," ","9,30,70,969"
