"Sr. No.","Work Category","Work","State","IDA","Work Description","Hon'ble Members of Parliament","Elected/Nominated","Image","Completion Date","Amount Disbursed ( ₹ )"
"152","Normal/Others","WS/MP18374/2024-2025/171136-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","RANGA REDDY(DISTRICT COLLECTOR RANGAREDDY_IDA)","Laying of CC Road from B.Jangaiah (H) to A.Padmaiah (H) at Kammeta Village of Chevella Mandal","Shri Anil Kumar Yadav Mandadi (2024-30) (NaN-NaN)","Elected MP","Images","02-May-2025","189600"
"153","Normal/Others","WS/MP18374/2024-2025/171135-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","RANGA REDDY(DISTRICT COLLECTOR RANGAREDDY_IDA)","Laying of CC Road from A.Jangaiah (H) to B. Pandu (H) at Kammeta Village of Chevella Mandal","Shri Anil Kumar Yadav Mandadi (2024-30) (NaN-NaN)","Elected MP","Images","02-May-2025","338677"
"154","Normal/Others","WS/MP18374/2025-2026/149778-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","SURYAPET(DISTRICT COLLECTOR SURYAPET)","Construction Internal of CC Road and Drain From R & B Road to Kunduru Vijyareddy (H) at Arlapudi Nageswarao (H) at Bothalapalem (V) of Palakeedu(M)","Shri Anil Kumar Yadav Mandadi (2024-30) (NaN-NaN)","Elected MP","N/A","02-May-2025","500000"
"155","Normal/Others","WS/MP18374/2025-2026/149777-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","SURYAPET(DISTRICT COLLECTOR SURYAPET)","Construction Internal of CC Road and Drain From R & B Road to Kistipati Saidiredd (H) at Bothalapalem (V) of Palakeedu (M)","Shri Anil Kumar Yadav Mandadi (2024-30) (NaN-NaN)","Elected MP","N/A","02-May-2025","500000"
"156","Normal/Others","WS/MP18374/2025-2026/149780-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","SURYAPET(DISTRICT COLLECTOR SURYAPET)","Construction Internal of CC Road at Bothalapalem(V)of Palakeedu(M)","Shri Anil Kumar Yadav Mandadi (2024-30) (NaN-NaN)","Elected MP","N/A","02-May-2025","497288"
"157","Normal/Others","WS/MP18374/2025-2026/149779-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","SURYAPET(DISTRICT COLLECTOR SURYAPET)","Construction Internal of CC Road and Drain From G P Buillding to Ramineni Shanthamma (H) at Bothalapalem (V)of Palakeedu(M)","Shri Anil Kumar Yadav Mandadi (2024-30) (NaN-NaN)","Elected MP","N/A","02-May-2025","441569"
"158","Normal/Others","WS/MP18374/2024-2025/149782-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","NALGONDA(DISTRICT COLLECTOR NALGONDA)","Formation and Metalling the road Laying of CC Road from Nakiramoni Buchaiah Housr to Kumbam Sataiah House in Kandukur Village of Gundlapally Mandal","Shri Anil Kumar Yadav Mandadi (2024-30) (NaN-NaN)","Elected MP","Images","27-May-2025","499277"
"159","Normal/Others","WS/MP18374/2024-2025/149781-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","NALGONDA(DISTRICT COLLECTOR NALGONDA)","Formation and Metalling th road Laying of CC Road from Kumbam Venkataiah House to Edamoni Sathyagiri House in Kandukur Village of Gundlapally Mandal","Shri Anil Kumar Yadav Mandadi (2024-30) (NaN-NaN)","Elected MP","Images","27-May-2025","498117"
"160","Normal/Others","WS/MP18374/2024-2025/152302-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","MAHABUBNAGAR(DISTRICT COLLECTOR MAHABUBNAGAR_3)","Laying of CC Road from Radhakrishna Reddy (H)to Shaik Munna plot Tirumalapur Village, CC Kunta (M) Mahabubnagar Dist","Shri Anil Kumar Yadav Mandadi (2024-30) (NaN-NaN)","Elected MP","N/A","03-Jun-2025","498858"
"161","Normal/Others","WS/MP18374/2024-2025/138811-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","NALGONDA(DISTRICT COLLECTOR NALGONDA)","Laying of Internal CC Road from Kore Nagamani (H) to Modala Shekar (H) in Chillapuram Village of Miryalaguda Mandal.","Shri Anil Kumar Yadav Mandadi (2024-30) (NaN-NaN)","Elected MP","Images","05-Jun-2025","499529"
"162","Normal/Others","WS/MP18374/2024-2025/138812-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","NALGONDA(DISTRICT COLLECTOR NALGONDA)","Laying of internal CC Roads in Chillapuram Village of Miryalaguda Mandal.","Shri Anil Kumar Yadav Mandadi (2024-30) (NaN-NaN)","Elected MP","Images","05-Jun-2025","500000"
"163","Normal/Others","WS/MP18374/2025-2026/200998-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","RANGA REDDY(DISTRICT COLLECTOR RANGAREDDY_IDA)","Laying of CC Road from Maisamma Temple to Rajeshwari Land in Kammeta Village of Chevella Mandal","Shri Anil Kumar Yadav Mandadi (2024-30) (NaN-NaN)","Elected MP","Images","23-Jul-2025","422901"
"164","Normal/Others","WS/MP18374/2025-2026/201000-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","RANGA REDDY(DISTRICT COLLECTOR RANGAREDDY_IDA)","Laying of CC Road from PWD Main Road to M.Vanitha Land in Kammeta Village of Chevella Mandal.","Shri Anil Kumar Yadav Mandadi (2024-30) (NaN-NaN)","Elected MP","Images","23-Jul-2025","422901"
"165","Normal/Others","WS/MP18374/2025-2026/200999-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","RANGA REDDY(DISTRICT COLLECTOR RANGAREDDY_IDA)","Laying of CC Road from Shankarpally Main Road to A.Laxmaiah Land (H) in Kammeta Village of Chevella Mandal","Shri Anil Kumar Yadav Mandadi (2024-30) (NaN-NaN)","Elected MP","Images","23-Jul-2025","422901"
"166","Normal/Others","WS/MP18374/2025-2026/201001-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","RANGA REDDY(DISTRICT COLLECTOR RANGAREDDY_IDA)","Laying of CC Road from Culvert to A.Narsimulu Land in Kammeta Village of Chevella Mandal","Shri Anil Kumar Yadav Mandadi (2024-30) (NaN-NaN)","Elected MP","Images","23-Jul-2025","422901"
"167","Normal/Others","WS/MP18374/2024-2025/152305-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","MAHABUBNAGAR(DISTRICT COLLECTOR MAHABUBNAGAR_3)","Providing  LED Street Lights in Tirumalapur Village Cchunta(M) Mahabubnagar Dist","Shri Anil Kumar Yadav Mandadi (2024-30) (NaN-NaN)","Elected MP","N/A","02-Sep-2025","499001"
"168","Normal/Others","WS/MP18374/2025-2026/175112-Street lights","Telangana","MAHABUBNAGAR(DISTRICT COLLECTOR MAHABUBNAGAR_3)","Providing High Mast Lights in Thirumalapur (Village) Chinna Chinta Kunta (Mandal) Mahabubnagar Dist.","Shri Anil Kumar Yadav Mandadi (2024-30) (NaN-NaN)","Elected MP","N/A","03-Sep-2025","497434"
"169","Normal/Others","WS/MP18374/2025-2026/175111-Lighting of public spaces","Telangana","MAHABUBNAGAR(DISTRICT COLLECTOR MAHABUBNAGAR_3)","Providing LED Street Lights in Gudoor (Village) Chinna Chintha Kunta (Mandal) Mahabubnagar (Dist)","Shri Anil Kumar Yadav Mandadi (2024-30) (NaN-NaN)","Elected MP","N/A","03-Sep-2025","499001"
"170","Normal/Others","WS/MP18374/2025-2026/218016-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","NALGONDA(DISTRICT COLLECTOR NALGONDA)","Laying of C C Road from at Kappera Ramulu(H) to Kappera Chinna Ramulu House in Kandukur Village of Gundlapally Mandal Nalgonda Dist","Shri Anil Kumar Yadav Mandadi (2024-30) (NaN-NaN)","Elected MP","Images","07-Oct-2025","500000"
"171","Normal/Others","WS/MP18374/2025-2026/200995-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","NALGONDA(DISTRICT COLLECTOR NALGONDA)","laying of CC Road from SC Colony to Muthyalamma Gudi at Lasmipuram G.P of Miryalguda Mandal Bit - I","Shri Anil Kumar Yadav Mandadi (2024-30) (NaN-NaN)","Elected MP","Images","16-Oct-2025","499022"
"172","Normal/Others","WS/MP18374/2025-2026/200994-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","NALGONDA(DISTRICT COLLECTOR NALGONDA)","Laying of CC Road from SC Colony to Muthyalamma Gudi at Lasmipuram G.P of Miryalguda Mandal  Bit - II","Shri Anil Kumar Yadav Mandadi (2024-30) (NaN-NaN)","Elected MP","Images","16-Oct-2025","499132"
"173","Normal/Others","WS/MP18374/2025-2026/200996-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","NALGONDA(DISTRICT COLLECTOR NALGONDA)","Laying of Internal CC Road in Laxmipuram G P of Miryalaguda Mandal","Shri Anil Kumar Yadav Mandadi (2024-30) (NaN-NaN)","Elected MP","Images","16-Oct-2025","499408"
"174","Normal/Others","WS/MP18374/2025-2026/218018-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","SURYAPET(DISTRICT COLLECTOR SURYAPET)","Laying of C C Road at ZPHS School to PHC Sub Centre at Tatipamula Village  of Thirumalagiri","Shri Anil Kumar Yadav Mandadi (2024-30) (NaN-NaN)","Elected MP","N/A","18-Oct-2025","500000"
"175","Normal/Others","WS/MP18374/2025-2026/218019-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","SURYAPET(DISTRICT COLLECTOR SURYAPET)","Laying of C C Raod at Sc Colony at Tatipamula Village of Thirumalagiri","Shri Anil Kumar Yadav Mandadi (2024-30) (NaN-NaN)","Elected MP","N/A","18-Oct-2025","500000"
"176","Normal/Others","WS/MP18374/2025-2026/218020-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","SURYAPET(DISTRICT COLLECTOR SURYAPET)","Laying of C C Road at BC Colony at Tatipamula Village of Thirumalagiri Mandal","Shri Anil Kumar Yadav Mandadi (2024-30) (NaN-NaN)","Elected MP","N/A","18-Oct-2025","500000"
"177","Normal/Others","WS/MP18374/2025-2026/218021-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","SURYAPET(DISTRICT COLLECTOR SURYAPET)","Laying of C C Road at G P limits at Tatipamula Village of Thirumalagiri Mandal","Shri Anil Kumar Yadav Mandadi (2024-30) (NaN-NaN)","Elected MP","N/A","18-Oct-2025","500000"
"178","Normal/Others","WS/MP18374/2025-2026/200997-Providing drains and gutters for public drainage","Telangana","VIKARABAD(DISTRICT COLLECTOR VIKARABAD_2)","Construction of Internal side Drain at Tharigoppula Village of Dharur Mandal, VKB Dist","Shri Anil Kumar Yadav Mandadi (2024-30) (NaN-NaN)","Elected MP","N/A","28-Oct-2025","995785"
"179","Normal/Others","WS/MP18374/2025-2026/218022-Construction of rooms and halls in school and colleges","Telangana","NIZAMABAD(DISTRICT COLLECTOR NIZAMABAD_IDA)","Construction of Additional room to Library at North side in Division No.44 of Nizamabad Town","Shri Anil Kumar Yadav Mandadi (2024-30) (NaN-NaN)","Elected MP","N/A","19-Dec-2025","500000"
"180","Normal/Others","WS/MP18374/2025-2026/218023-Construction of rooms and halls in school and colleges","Telangana","NIZAMABAD(DISTRICT COLLECTOR NIZAMABAD_IDA)","Construction of Additional room to Library at   East west side in Division No.44 of Nizamabad Town","Shri Anil Kumar Yadav Mandadi (2024-30) (NaN-NaN)","Elected MP","N/A","19-Dec-2025","500000"
"181","Normal/Others","WS/MP18374/2025-2026/218024-Construction of rooms and halls in school and colleges","Telangana","NIZAMABAD(DISTRICT COLLECTOR NIZAMABAD_IDA)","Construction of Additional room to Library at   South side in Division No.44 of Nizamabad Town","Shri Anil Kumar Yadav Mandadi (2024-30) (NaN-NaN)","Elected MP","N/A","19-Dec-2025","500000"
"182","Normal/Others","WS/MP18374/2025-2026/218025-Construction of rooms and halls in school and colleges","Telangana","NIZAMABAD(DISTRICT COLLECTOR NIZAMABAD_IDA)","Construction of Additional room to Library at   East  side in Division No.44 of Nizamabad Town","Shri Anil Kumar Yadav Mandadi (2024-30) (NaN-NaN)","Elected MP","N/A","19-Dec-2025","500000"
"183","Normal/Others","WS/MP18374/2025-2026/218026-Construction of rooms and halls in school and colleges","Telangana","NIZAMABAD(DISTRICT COLLECTOR NIZAMABAD_IDA)","Construction of Additional room to Library at   West  side in Division No.44 of Nizamabad Town","Shri Anil Kumar Yadav Mandadi (2024-30) (NaN-NaN)","Elected MP","N/A","19-Dec-2025","500000"
"184","Normal/Others","WS/MP18374/2024-2025/150310-Setting up public non-conventional energy plants","Telangana","HYDERABAD(DISTRICT COLLECTOR HYDERABAD_IDA)","Providing 5 KV Solar power system at Govt. B.C Girls College Hostel,  Yakuthpura (Musheerabad)","Shri Anil Kumar Yadav Mandadi (2024-30) (NaN-NaN)","Elected MP","Images","02-Feb-2026","990000"
"185","Normal/Others","WS/MP18374/2025-2026/214031-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","RANGA REDDY(DISTRICT COLLECTOR RANGAREDDY_IDA)","Laying of CC Road form Chilkurpandu (H) to Mallapuram Narsimulu (H) and Vadee Amrutha (H) to Vadee Pandaiah (H) at Nakallapally (V) of Moinabad Mandal R R District","Shri Anil Kumar Yadav Mandadi (2024-30) (NaN-NaN)","Elected MP","Images","26-Feb-2026","423508"
"186","Normal/Others","WS/MP18374/2025-2026/212993-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","KAITHAL(DC CUM NODAL OFFICERS MPLADS)","Construction of Paver Block Public Street from the House of Sh. Pawan to the House of Sh. Ashok Sharma, Street No. - 7, Ward No. - 11, Kaithal, Distt Kaithal, Haryana","Shri Anil Kumar Yadav Mandadi (2024-30) (NaN-NaN)","Elected MP","Images","07-Mar-2026","416831"
"187","Normal/Others","WS/MP18374/2025-2026/218017-Construction of culverts and bridges","Telangana","NALGONDA(DISTRICT COLLECTOR NALGONDA)","Construction of Retaining wall to Madelaiah Teample Bit-I in Kandukur (V) of Gundlapally(M) Nalgonda Dist","Shri Anil Kumar Yadav Mandadi (2024-30) (NaN-NaN)","Elected MP","N/A","14-May-2026","495562"
"188","Normal/Others","WS/MP171/2024-2025/140427-Street lights","Telangana","YADADRI BHUVANAGIRI(DISTRICT COLLECTOR YADADRI BHUVANAGIRI_IDA)","Providing Street Lights at Anantharam(V), Bhognir(M), Yadadri Bhongir District","Shri Ravi Chandra Vaddiraju (2024-30) (NaN-NaN)","Elected MP","Images","17-Dec-2024","100000"
"189","Normal/Others","WS/MP171/2024-2025/142691-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","YADADRI BHUVANAGIRI(DISTRICT COLLECTOR YADADRI BHUVANAGIRI_IDA)","Laying of CC Road from Aluguvelli Sathireddy (H) to Soma Raju (H), Dasari Yadaiah(H) to Gude Lingaiah(H) in Lachammagudem(V) of Narayanapur(M), Yadadri Bhuvanagiri District.","Shri Ravi Chandra Vaddiraju (2024-30) (NaN-NaN)","Elected MP","N/A","12-Dec-2024","498000"
"190","Normal/Others","WS/MP171/2024-2025/142689-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","YADADRI BHUVANAGIRI(DISTRICT COLLECTOR YADADRI BHUVANAGIRI_IDA)","Laying of CC Road from Main Road to Yerramadha Sujatha (H) to Nakirekanti Anjaiah(H) to G.Sharanappa(H) in Lachammagudem(V) of Narayanapur(M), Yadadri Bhuvanagiri District.","Shri Ravi Chandra Vaddiraju (2024-30) (NaN-NaN)","Elected MP","Images","13-Dec-2024","498000"
"191","Normal/Others","WS/MP171/2024-2025/142688-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","YADADRI BHUVANAGIRI(DISTRICT COLLECTOR YADADRI BHUVANAGIRI_IDA)","Laying of CC Road from Nallavelli Narsimha (H) to Jakkali Ganesh (H) in Lachammagudem(V) of Narayanapur(M), Yadadri Bhuvanagiri District.","Shri Ravi Chandra Vaddiraju (2024-30) (NaN-NaN)","Elected MP","Images","13-Dec-2024","498000"
"192","Normal/Others","WS/MP171/2024-2025/142690-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","YADADRI BHUVANAGIRI(DISTRICT COLLECTOR YADADRI BHUVANAGIRI_IDA)","Laying of CC Road from Nakirekanti Maramma (H) to Pilli Lachaiah (H),  Kosanam Pichama(H) to Varikuppala Yadaiah(H) in Lachammagudem(V) of Narayanapur(M), Yadadri Bhuvanagiri District.","Shri Ravi Chandra Vaddiraju (2024-30) (NaN-NaN)","Elected MP","N/A","13-Dec-2024","498000"
"193","Normal/Others","WS/MP171/2024-2025/148185-Installation of fixed garden gym equipment","Telangana","YADADRI BHUVANAGIRI(DISTRICT COLLECTOR YADADRI BHUVANAGIRI_IDA)","013	Installation of Fixed Garden Gym Equipment at Redlarepaka(V), Valigonda(M), Yadadri Bhongir District.","Shri Ravi Chandra Vaddiraju (2024-30) (NaN-NaN)","Elected MP","Images","24-Dec-2024","498568"
"194","Repair and Renovation","WS/MP171/2024-2025/148940-Construction of additional rooms and halls in the existing public and community building","Telangana","YADADRI BHUVANAGIRI(DISTRICT COLLECTOR YADADRI BHUVANAGIRI_IDA)","Providing Additional Structure for GP Community Hall Building at Narayanapur(V&M), Yadadri Bhongir Dist.","Shri Ravi Chandra Vaddiraju (2024-30) (NaN-NaN)","Elected MP","Images","24-Dec-2024","498000"
"195","Repair and Renovation","WS/MP171/2024-2025/148939-Construction of additional rooms and halls in the existing public and community building","Telangana","YADADRI BHUVANAGIRI(DISTRICT COLLECTOR YADADRI BHUVANAGIRI_IDA)","Providing/Construction of Toilets and Sanitary Equipment at GP Community Hall Building at Narayanapur(V&M), Yadadri Bhongir Dist.","Shri Ravi Chandra Vaddiraju (2024-30) (NaN-NaN)","Elected MP","Images","24-Dec-2024","498000"
"196","Normal/Others","WS/MP171/2024-2025/145104-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","NAGARKURNOOL(DISTRICT COLLECTOR NAGARKURNOOL_IDA)","Laying of CC Road from Kesha Parvathalu(H) to Jakka Nagaiah(H) at Manthati(V) of Nagarkurnool(M), Nagarkurnool District.","Shri Ravi Chandra Vaddiraju (2024-30) (NaN-NaN)","Elected MP","Images","23-Jan-2025","497952"
"197","Normal/Others","WS/MP171/2024-2025/145105-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","NAGARKURNOOL(DISTRICT COLLECTOR NAGARKURNOOL_IDA)","Laying of CC Road from Chakali Srisailam(H) to Darshamoni Kishtaiah(H) at Manthati(V) of Nagarkurnool(M), Nagarkurnool District.","Shri Ravi Chandra Vaddiraju (2024-30) (NaN-NaN)","Elected MP","Images","29-Jan-2025","496159"
"198","Normal/Others","WS/MP171/2024-2025/150578-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","MAHABUBABAD(DISTRICT COLLECTOR MAHABUBABAD_IDA)","Laying of CC Road from Yellaboina Mallesh(H) to Daravath Charan(H) at Ambedkar Colony in ward no.12 in Mahabubabad Municipality","Shri Ravi Chandra Vaddiraju (2024-30) (NaN-NaN)","Elected MP","Images","07-Mar-2025","497696"
"199","Normal/Others","WS/MP171/2024-2025/150577-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","MAHABUBABAD(DISTRICT COLLECTOR MAHABUBABAD_IDA)","Laying of CC Road from Chithari Padma(H) to Yellaboina Renuka(H) at Ambedkar Colony in ward no.12 in Mahabubabad Municipality","Shri Ravi Chandra Vaddiraju (2024-30) (NaN-NaN)","Elected MP","Images","07-Mar-2025","498386"
"200","Normal/Others","WS/MP171/2025-2026/147164-Lighting of public spaces","Telangana","ADILABAD(DISTRICT COLLECTOR ADILABAD_IDA)","Erection of LED High mast lights in Keshavapatnam  (V), Ichoda )M)","Shri Ravi Chandra Vaddiraju (2024-30) (NaN-NaN)","Elected MP","Images","03-May-2025","148524"
"201","Normal/Others","WS/MP171/2025-2026/140426-Providing drains and gutters for public drainage","Telangana","YADADRI BHUVANAGIRI(DISTRICT COLLECTOR YADADRI BHUVANAGIRI_IDA)","Construction of RCC Drain at Anantharam(V)Bhognir(M), Yadadri Bhongir District","Shri Ravi Chandra Vaddiraju (2024-30) (NaN-NaN)","Elected MP","N/A","22-May-2025","899690"
"202","Normal/Others","WS/MP171/2025-2026/169139-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","NIZAMABAD(DISTRICT COLLECTOR NIZAMABAD_IDA)","Laying of CC Road Near Kondagutta Ashramam","Shri Ravi Chandra Vaddiraju (2024-30) (NaN-NaN)","Elected MP","N/A","05-Jun-2025","497749"
"203","Normal/Others","WS/MP171/2025-2026/169140-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","NIZAMABAD(DISTRICT COLLECTOR NIZAMABAD_IDA)","Laying of CC Road Near Kondagutta Ashramam","Shri Ravi Chandra Vaddiraju (2024-30) (NaN-NaN)","Elected MP","N/A","05-Jun-2025","497672"
"204","Normal/Others","WS/MP171/2024-2025/148942-Construction of community centers and community halls","Telangana","NALGONDA(DISTRICT COLLECTOR NALGONDA)","Construction of Community Hall at 9th Ward, Padmavathi Colony, Chandur Municipality, Nalgonda District.","Shri Ravi Chandra Vaddiraju (2024-30) (NaN-NaN)","Elected MP","Images","03-Jul-2025","498000"
"205","Normal/Others","WS/MP171/2024-2025/148943-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","NALGONDA(DISTRICT COLLECTOR NALGONDA)","Laying of CC Road from Tiramdas Pandu (H) to Ganji Neelambari (H) in Chandur Municipality, Nalgonda Municipality.","Shri Ravi Chandra Vaddiraju (2024-30) (NaN-NaN)","Elected MP","Images","03-Jul-2025","470523"
"206","Normal/Others","WS/MP171/2025-2026/207714-Lighting of public spaces","Telangana","YADADRI BHUVANAGIRI(DISTRICT COLLECTOR YADADRI BHUVANAGIRI_IDA)","Providing LED Street Lights 45 watts at Redlarepaka(V), Valigonda(M), Yadadri Bhongir District.","Shri Ravi Chandra Vaddiraju (2024-30) (NaN-NaN)","Elected MP","N/A","22-Jul-2025","199850"
"207","Normal/Others","WS/MP171/2025-2026/216443-Lighting of public spaces","Telangana","WANAPARTHY(DISTRICT COLLECTOR WANAPARTHY_IDA)","Providing High Mast Lights","Shri Ravi Chandra Vaddiraju (2024-30) (NaN-NaN)","Elected MP","Images","30-Jul-2025","399697"
"208","Normal/Others","WS/MP171/2025-2026/216444-Lighting of public spaces","Telangana","WANAPARTHY(DISTRICT COLLECTOR WANAPARTHY_IDA)","Providing High Mast Lights","Shri Ravi Chandra Vaddiraju (2024-30) (NaN-NaN)","Elected MP","Images","30-Jul-2025","399697"
"209","Normal/Others","WS/MP171/2025-2026/216445-Lighting of public spaces","Telangana","WANAPARTHY(DISTRICT COLLECTOR WANAPARTHY_IDA)","Providing High Mast Lights","Shri Ravi Chandra Vaddiraju (2024-30) (NaN-NaN)","Elected MP","Images","30-Jul-2025","199849"
"210","Normal/Others","WS/MP171/2024-2025/144804-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","RAJANNA SIRCILLA(DISTRICT COLLECTOR RAJANNA SIRCILLA_IDA)","C/o CC road near Yadava Comm Hall - Mallanna Temple","Shri Ravi Chandra Vaddiraju (2024-30) (NaN-NaN)","Elected MP","Images","01-Aug-2025","633640"
"211","Normal/Others","WS/MP171/2024-2025/144797-Providing drains and gutters for public drainage","Telangana","RAJANNA SIRCILLA(DISTRICT COLLECTOR RAJANNA SIRCILLA_IDA)","C/o CC Drain and Culvert from H.No.11-5-71 to H.No.11-5-72, H.No. 12-8-36 to H.No.12-8-54  in Ward No.35","Shri Ravi Chandra Vaddiraju (2024-30) (NaN-NaN)","Elected MP","Images","01-Aug-2025","407657"
"212","Normal/Others","WS/MP171/2025-2026/191146-Construction of community centers and community halls","Telangana","NALGONDA(DISTRICT COLLECTOR NALGONDA)","Construction of Community Hall at Bothalapalem(V), Dameracherla(M), Nalgonda District","Shri Ravi Chandra Vaddiraju (2024-30) (NaN-NaN)","Elected MP","Images","23-Aug-2025","499000"
"213","Normal/Others","WS/MP171/2025-2026/191147-Construction of roads, link roads, pathways or any other road with or without drainage system","Telangana","NALGONDA(DISTRICT COLLECTOR NALGONDA)","Laying of CC Road from Yamarthi Vijaya(H) to Avula Bhiksham(H) in Bothalapalem(V), Dameracherla(M), Nalgonda District.","Shri Ravi Chandra Vaddiraju (2024-30) (NaN-NaN)","Elected MP","Images","23-Aug-2025","499000"
"214","Normal/Others","WS/MP171/2025-2026/216442-Construction of community centers and community halls","Telangana","WANAPARTHY(DISTRICT COLLECTOR WANAPARTHY_IDA)","Construction of Community Hall","Shri Ravi Chandra Vaddiraju (2024-30) (NaN-NaN)","Elected MP","Images","29-Aug-2025","499669"
"215","Normal/Others","WS/MP171/2024-2025/169142-Construction of community centers and community halls","Telangana","WANAPARTHY(DISTRICT COLLECTOR WANAPARTHY_IDA)","Construction of Common Hall in Teachers Colony","Shri Ravi Chandra Vaddiraju (2024-30) (NaN-NaN)","Elected MP","Images","06-Sep-2025","498949"
"216","Normal/Others","WS/MP171/2025-2026/195960-Lighting of public spaces","Telangana","JOGULAMBA GADWAL(DISTRICT COLLECTOR JOGULAMBA GADWAL_IDA)","Providing LED High-Mast Lights near Yoga Narasimha Swamy Temple at Alampur, Jogulamba Gadwal District","Shri Ravi Chandra Vaddiraju (2024-30) (NaN-NaN)","Elected MP","Images","24-Sep-2025","174973"
"217","Normal/Others","WS/MP171/2025-2026/195957-Lighting of public spaces","Telangana","JOGULAMBA GADWAL(DISTRICT COLLECTOR JOGULAMBA GADWAL_IDA)","Providing LED High-Mast Lights in SC Colony Yapaldevpad, Bhimavaram V, Alampur M, Jogulamba Gadwal District","Shri Ravi Chandra Vaddiraju (2024-30) (NaN-NaN)","Elected MP","Images","24-Sep-2025","174973"
"218","Normal/Others","WS/MP171/2025-2026/195956-Lighting of public spaces","Telangana","JOGULAMBA GADWAL(DISTRICT COLLECTOR JOGULAMBA GADWAL_IDA)","Providing LED High-Mast Lights near Anjaneyaswamy Temple, Bhimavaram(V), Alampur(M), Jogulamba Gadwal District","Shri Ravi Chandra Vaddiraju (2024-30) (NaN-NaN)","Elected MP","Images","24-Sep-2025","174973"
"219","Normal/Others","WS/MP171/2025-2026/195955-Lighting of public spaces","Telangana","JOGULAMBA GADWAL(DISTRICT COLLECTOR JOGULAMBA GADWAL_IDA)","Providing LED High-Mast Lights near Ramalayam at Yapaldevipad, Bhimavaram V, Alampur M, Jogulamba Gadwal District","Shri Ravi Chandra Vaddiraju (2024-30) (NaN-NaN)","Elected MP","Images","24-Sep-2025","174973"
"220","Normal/Others","WS/MP171/2025-2026/195954-Lighting of public spaces","Telangana","JOGULAMBA GADWAL(DISTRICT COLLECTOR JOGULAMBA GADWAL_IDA)","Providing LED High-Mast Lights near Jammulamma Temple at Konair V, Alampur M, Jogulamba Gadwal District","Shri Ravi Chandra Vaddiraju (2024-30) (NaN-NaN)","Elected MP","Images","24-Sep-2025","174973"
"221","Normal/Others","WS/MP171/2025-2026/195964-Lighting of public spaces","Telangana","JOGULAMBA GADWAL(DISTRICT COLLECTOR JOGULAMBA GADWAL_IDA)","Providing LED High-Mast Lights near Goshala in front of Balabrahmeshwara Swamy Temple at  Alampur, Jogulamba Gadwal District","Shri Ravi Chandra Vaddiraju (2024-30) (NaN-NaN)","Elected MP","Images","24-Sep-2025","174973"
"222","Normal/Others","WS/MP171/2025-2026/195963-Lighting of public spaces","Telangana","JOGULAMBA GADWAL(DISTRICT COLLECTOR JOGULAMBA GADWAL_IDA)","Providing LED High-Mast Lights West Side of Parking Area(North West Corner) of Balabrahmeshwara Swamy Temple at  Alampur, Jogulamba Gadwal District","Shri Ravi Chandra Vaddiraju (2024-30) (NaN-NaN)","Elected MP","Images","24-Sep-2025","174973"
