"Sr. No.","Work category","Work","State","IDA","Hon'ble Members of Parliament","Elected/Nominated","Work description","Recommended date","Sanction Date","Sanction Amount ( ₹ )","Work Status"
"615","Normal/Others","WS/MP18288/2025-2026/237207-Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides","Gujarat","PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","construction of protection wall at bhalaniya","26-Sep-2025","16-Dec-2025","300000","Physical Inspection"
"616","Normal/Others","WS/MP889/2025-2026/241989-Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides","Gujarat","MAHESANA(DISTRICT COLLECTOR MAHESANA_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","Khambhel, Ta,Becharaji    Construction of flood protection wall and nath (drainage channel) to prevent erosion by rainwater at Athamana Thakorvasana Nake (2025-26)","14-Oct-2025","05-Dec-2025","495000","Work partially Completed"
"617","Normal/Others","WS/MP18288/2026-2027/249430-Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides","Gujarat","PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","construction of protection wall part-1 near IMA hall on Mesari river","19-Nov-2025","30-May-2026","490000","Sanction"
"618","Normal/Others","WS/MP18288/2026-2027/252587-Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides","Gujarat","PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","construction of protection wall part -2 near IMA hall on Mesari river","07-Dec-2025","30-May-2026","490000","Sanction"
"619","Normal/Others","WS/MP18288/2025-2026/252592-Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides","Gujarat","Mahisagar(COLLECTOR MAHISAGAR_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","constructuction of protection wall at sarvajanik  smashan on sr no 12 1 of chopada situated at bank of pannam river","07-Dec-2025","06-Mar-2026","490000","Physical Inspection"
"620","Normal/Others","WS/MP18288/2026-2027/255745-Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides","Gujarat","Mahisagar(COLLECTOR MAHISAGAR_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","construction of embankments and flood protection wall near Government survey no 54 b 118","30-Dec-2025","20-May-2026","250000","Sanction"
"621","Normal/Others","WS/MP889/2025-2026/256615-Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","Vagda Ta Palanpur  Prajapativas, Thakorvas and Patelvas flood protection wall and CC road work 2025-26","01-Jan-2026","20-Feb-2026","500000","Physical Inspection"
"622","Normal/Others","WS/MP889/2025-2026/256621-Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","Ramsan Ta  Disa  Flood protection wall in front of the high school from Desai Rameshbhai Maganbhai house to Vibhabhai shop 2025-26","01-Jan-2026","28-Jan-2026","500000","Work partially Completed"
"623","Normal/Others","WS/MP889/2025-2026/256622-Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","Kuchawada Ta Disa Flood protection wall from Kanji Naran house to Chehar Moti house 2025-26","01-Jan-2026","28-Jan-2026","500000","Work partially Completed"
"624","Normal/Others","WS/MP889/2025-2026/256625-Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","Ramun Ta  Disa  Flood protection wall from Gram Panchayat towards Shivji Temple 2025-26","01-Jan-2026","28-Jan-2026","300000","Work partially Completed"
"625","Normal/Others","WS/MP889/2025-2026/256627-Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","Motasada Ta Danta Flood protection wall work next to the high school on the Palanpur to Danta highway 2025-26","01-Jan-2026","02-Mar-2026","500000","Work partially Completed"
"626","Normal/Others","WS/MP889/2025-2026/256628-Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","Motasada Ta Danta  Flood protection wall work next to the nursing quarters 2025-26","01-Jan-2026","02-Mar-2026","500000","Work partially Completed"
"627","Normal/Others","WS/MP889/2025-2026/256629-Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","Motasada Ta Danta  Flood protection wall work next to water works on the south side of 66 KV Sub Station  2025-26","01-Jan-2026","02-Mar-2026","500000","Work partially Completed"
"628","Normal/Others","WS/MP889/2025-2026/260814-Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","Dholiya  Ta Amirgarh  Flood protection wall work in Lakhma Naringa Mohalla in Dabhiwas (ST) 2025-26","21-Jan-2026","09-Mar-2026","450000","Work partially Completed"
"629","Normal/Others","WS/MP889/2025-2026/260815-Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","Ambapani Ta  Amirgarh  Flood protection wall work in Vansiya Fali (ST) 2025-26","21-Jan-2026","09-Mar-2026","500000","Physical Inspection"
"630","Normal/Others","WS/MP889/2025-2026/260817-Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","Khuniya  Ta.Amirgarh  Complete protection wall work on the road from Parmar Pali to Ghandhu (ST)2025-26","21-Jan-2026","09-Mar-2026","500000","Physical Inspection"
"631","Normal/Others","WS/MP18410/2026-2027/270729-Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Shri Jagat Prakash Nadda (2024-30) (2024-2030)","Elected MP","AMBAJI-13 AGANWADI AND SHIVSHKTI SOCIETY FLOOD CONTROL PROTECTIVE WALL","03-Mar-2026","26-May-2026","400000","Sanction"
"632","Normal/Others","WS/MP18410/2026-2027/270730-Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Shri Jagat Prakash Nadda (2024-30) (2024-2030)","Elected MP","BEDAPANI PRIMARY TO GRAM PANCHAYAT OF THE SCHOOL FLOOD PROTECTION WALL WORK","03-Mar-2026","26-May-2026","400000","Work partially Completed"
"633","Normal/Others","WS/MP18410/2026-2027/270731-Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Shri Jagat Prakash Nadda (2024-30) (2024-2030)","Elected MP","SEBALPANI IN SECONDARY SCHOOL FLOOD PROTECTION WALL WORK","03-Mar-2026","26-May-2026","400000","Sanction"
"634","Normal/Others","WS/MP18410/2026-2027/270732-Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Shri Jagat Prakash Nadda (2024-30) (2024-2030)","Elected MP","DABHACHATRA PRIMARY SCHOOL FLOOD PROTECTION WALL","03-Mar-2026","26-May-2026","400000","Sanction"
"635","Normal/Others","WS/MP889/2026-2027/293948-Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","Karza (so) Ta. Amirgarh: Protection wall work from the cheap grain shop to the village DP in the village","10-Jul-2026","29-Aug-2026","500000","Sanction"
"636","Normal/Others","WS/MP889/2026-2027/293949-Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides","Gujarat","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Shri Babubhai Jesangbhai Desai (2023-29) (2023-2029)","Elected MP","Rabaran Ta. Amirgarh: Flood protection wall work in Somera Dhuda's Moholla in Vansiya Falia (2026-27)","10-Jul-2026","29-Aug-2026","500000","Sanction"
"637","Normal/Others","WS/MP18288/2025-2026/237623-Construction of rainwater harvesting structures","Gujarat","PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","Existing construction of recharging structure with roof top at primary school  dr na muvada","26-Sep-2025","16-Dec-2025","49290","Sanction"
"638","Normal/Others","WS/MP18288/2025-2026/237631-Construction of rainwater harvesting structures","Gujarat","PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","New bore with recharging with roof top at kankanpur gram panchayat","26-Sep-2025","16-Dec-2025","117452","Sanction"
"639","Normal/Others","WS/MP18288/2025-2026/237632-Construction of rainwater harvesting structures","Gujarat","PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","New bore with recharging with roof top at  erandi anganvadi kendra 2","26-Sep-2025","16-Dec-2025","117452","Sanction"
"640","Normal/Others","WS/MP18288/2025-2026/237636-Construction of rainwater harvesting structures","Gujarat","PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","New bore with recharging with roof top at deasi faliya anganvadi kendra","26-Sep-2025","16-Dec-2025","117452","Sanction"
"641","Normal/Others","WS/MP18288/2025-2026/237637-Construction of rainwater harvesting structures","Gujarat","PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","New bore with recharging with roof top at gram panchayat pipaliya purv","26-Sep-2025","16-Dec-2025","117452","Sanction"
"642","Normal/Others","WS/MP18288/2025-2026/237639-Construction of rainwater harvesting structures","Gujarat","PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","New bore with recharging with roof top AT PHC CENTRE Paravadi","26-Sep-2025","16-Dec-2025","117452","Sanction"
"643","Normal/Others","WS/MP18288/2025-2026/237642-Construction of rainwater harvesting structures","Gujarat","PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","New bore with recharging with roof top bakhhar gram panchayat","26-Sep-2025","16-Dec-2025","117452","Sanction"
"644","Normal/Others","WS/MP18288/2025-2026/237647-Construction of rainwater harvesting structures","Gujarat","PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","New bore with recharging with roof top at taravdi gram panchayat","26-Sep-2025","16-Dec-2025","117452","Sanction"
"645","Normal/Others","WS/MP18288/2025-2026/237649-Construction of rainwater harvesting structures","Gujarat","PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","New bore with recharging with roof top at thana garjan gram panchayat","26-Sep-2025","16-Dec-2025","117452","Sanction"
"646","Normal/Others","WS/MP18288/2025-2026/237663-Construction of rainwater harvesting structures","Gujarat","PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","New bore with recharging with roof top at anganvadi kendra  Morva hadaf","26-Sep-2025","13-Mar-2026","117452","Sanction"
"647","Normal/Others","WS/MP18288/2025-2026/237673-Construction of rainwater harvesting structures","Gujarat","PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","New bore with recharging with roof top at kadadara near mahakali mandir","26-Sep-2025","13-Mar-2026","117452","Sanction"
"648","Normal/Others","WS/MP18288/2025-2026/237690-Construction of rainwater harvesting structures","Gujarat","PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","New bore with recharging with roof top at Bangali faliya  mekhhar","26-Sep-2025","13-Mar-2026","117452","Sanction"
"649","Normal/Others","WS/MP18288/2025-2026/237694-Construction of rainwater harvesting structures","Gujarat","PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","New bore with recharging with roof top at nayak muvali faliya vadodar","26-Sep-2025","13-Mar-2026","117452","Sanction"
"650","Normal/Others","WS/MP18288/2025-2026/237696-Construction of rainwater harvesting structures","Gujarat","PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","New bore with recharging with roof top at madhvas primary school kalol","26-Sep-2025","13-Mar-2026","117452","Sanction"
"651","Normal/Others","WS/MP18288/2025-2026/237704-Construction of rainwater harvesting structures","Gujarat","PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","New bore with recharging with roof top at gram panchayat padardi","26-Sep-2025","07-Jan-2026","117452","Sanction"
"652","Normal/Others","WS/MP18288/2025-2026/237707-Construction of rainwater harvesting structures","Gujarat","PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","New bore with recharging with roof top at primary school saradiya","26-Sep-2025","07-Jan-2026","117452","Sanction"
"653","Normal/Others","WS/MP18288/2025-2026/237712-Construction of rainwater harvesting structures","Gujarat","PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","recharging pit structure with roof top at bhuriya faliya  navagam","26-Sep-2025","13-Mar-2026","38434","Sanction"
"654","Normal/Others","WS/MP18288/2025-2026/238170-Construction of rainwater harvesting structures","Gujarat","PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","Existing bore construction of recharging structure with roof top at primary school khajuri N","27-Sep-2025","16-Dec-2025","49290","Sanction"
"655","Normal/Others","WS/MP18288/2025-2026/238172-Construction of rainwater harvesting structures","Gujarat","PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","Existing bore construction of recharging structure with roof top  at gram panchayat mirap","27-Sep-2025","16-Dec-2025","49290","Sanction"
"656","Normal/Others","WS/MP18288/2025-2026/238174-Construction of rainwater harvesting structures","Gujarat","PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","Existing bore construction of recharging structure with roof top at vasiya primary school","27-Sep-2025","16-Dec-2025","49290","Sanction"
"657","Normal/Others","WS/MP18288/2025-2026/238176-Construction of rainwater harvesting structures","Gujarat","PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","Existing bore construction of recharging structure with roof top kanjiya primary school","27-Sep-2025","16-Dec-2025","49290","Sanction"
"658","Normal/Others","WS/MP18288/2025-2026/238177-Construction of rainwater harvesting structures","Gujarat","PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","Existing bore construction of recharging structure with roof top at main primary school betiya","27-Sep-2025","16-Dec-2025","49290","Sanction"
"659","Normal/Others","WS/MP18288/2025-2026/238178-Construction of rainwater harvesting structures","Gujarat","PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","Existing bore construction of recharging structure with roof top at sub centre gollav","27-Sep-2025","16-Dec-2025","49290","Sanction"
"660","Normal/Others","WS/MP18288/2025-2026/238181-Construction of rainwater harvesting structures","Gujarat","PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","Existing bore construction of recharging structure with roof top at talav muvada gram panchayat","27-Sep-2025","16-Dec-2025","49290","Sanction"
"661","Normal/Others","WS/MP18288/2025-2026/238186-Construction of rainwater harvesting structures","Gujarat","PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","Existing bore construction of recharging structure with roof top at vadelav CHC centre 1","27-Sep-2025","16-Dec-2025","49290","Sanction"
"662","Normal/Others","WS/MP18288/2025-2026/238187-Construction of rainwater harvesting structures","Gujarat","PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","Existing bore construction of recharging structure with roof top at main primary school erandi","27-Sep-2025","16-Dec-2025","49290","Sanction"
"663","Normal/Others","WS/MP18288/2025-2026/238188-Construction of rainwater harvesting structures","Gujarat","PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","Existing bore construction of recharging structure with roof top at sub centre erandi","27-Sep-2025","16-Dec-2025","49290","Sanction"
"664","Normal/Others","WS/MP18288/2025-2026/238189-Construction of rainwater harvesting structures","Gujarat","PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","Existing bore construction of recharging structure with roof top at gram panchayat achhala","27-Sep-2025","16-Dec-2025","49290","Sanction"
"665","Normal/Others","WS/MP18288/2025-2026/238190-Construction of rainwater harvesting structures","Gujarat","PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","Existing bore construction of recharging structure with roof top at primary school chhariya","27-Sep-2025","16-Dec-2025","49290","Sanction"
"666","Normal/Others","WS/MP18288/2025-2026/238191-Construction of rainwater harvesting structures","Gujarat","PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","Existing bore construction of recharging structure with roof top at jambudi faliya primary school","27-Sep-2025","16-Dec-2025","49290","Sanction"
"667","Normal/Others","WS/MP18288/2025-2026/238194-Construction of rainwater harvesting structures","Gujarat","PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","Existing bore construction of recharging structure with roof top at PHC centre chhariya","27-Sep-2025","16-Dec-2025","49290","Sanction"
"668","Normal/Others","WS/MP18288/2025-2026/238202-Construction of rainwater harvesting structures","Gujarat","PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","Existing bore construction of recharging structure with roof top at main primary school orwada","27-Sep-2025","16-Dec-2025","49290","Sanction"
"669","Normal/Others","WS/MP18288/2025-2026/238204-Construction of rainwater harvesting structures","Gujarat","PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","Existing bore construction of recharging structure with roof top at nanda pura primary school","27-Sep-2025","16-Dec-2025","49290","Sanction"
"670","Normal/Others","WS/MP18288/2025-2026/238206-Construction of rainwater harvesting structures","Gujarat","PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","Existing bore construction of recharging structure with roof top at PHC centre kevadiya","27-Sep-2025","16-Dec-2025","49290","Sanction"
"671","Normal/Others","WS/MP18288/2025-2026/238213-Construction of rainwater harvesting structures","Gujarat","PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","Existing bore construction of recharging structure with roof top at main primary school","27-Sep-2025","16-Dec-2025","49290","Sanction"
"672","Normal/Others","WS/MP18288/2025-2026/238214-Construction of rainwater harvesting structures","Gujarat","PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","Existing bore construction of recharging structure with roof top at gram panchayat chhavad","27-Sep-2025","16-Dec-2025","49290","Sanction"
"673","Normal/Others","WS/MP18288/2025-2026/238215-Construction of rainwater harvesting structures","Gujarat","PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","Existing bore construction of recharging structure with roof top at main primary school chhavad","27-Sep-2025","16-Dec-2025","49290","Sanction"
"674","Normal/Others","WS/MP18288/2025-2026/238218-Construction of rainwater harvesting structures","Gujarat","PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","Existing bore construction of recharging structure with roof top at gatiya faliya chhavad","27-Sep-2025","16-Dec-2025","49290","Sanction"
"675","Normal/Others","WS/MP18288/2025-2026/238220-Construction of rainwater harvesting structures","Gujarat","PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","Existing bore construction of recharging structure with roof top at uttar chhavd primary school","27-Sep-2025","16-Dec-2025","49290","Sanction"
"676","Normal/Others","WS/MP18288/2025-2026/238222-Construction of rainwater harvesting structures","Gujarat","PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","Existing bore construction of recharging structure with roof top at primary school mahuliya","27-Sep-2025","16-Dec-2025","49290","Sanction"
"677","Normal/Others","WS/MP18288/2025-2026/238224-Construction of rainwater harvesting structures","Gujarat","PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","Existing bore construction of recharging structure with roof top at primary school juna mor dungara","27-Sep-2025","16-Dec-2025","49290","Sanction"
"678","Normal/Others","WS/MP18288/2025-2026/238225-Construction of rainwater harvesting structures","Gujarat","PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","Existing bore construction of recharging structure with roof top at PHC sampa","27-Sep-2025","16-Dec-2025","49290","Sanction"
"679","Normal/Others","WS/MP18288/2025-2026/238226-Construction of rainwater harvesting structures","Gujarat","PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","Existing bore construction of recharging structure with roof top at primary school chanchelav","27-Sep-2025","16-Dec-2025","49290","Sanction"
"680","Normal/Others","WS/MP18288/2025-2026/238228-Construction of rainwater harvesting structures","Gujarat","PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","Existing bore construction of recharging structure with roof top at gram panchayat ladpur","27-Sep-2025","16-Dec-2025","49290","Sanction"
"681","Normal/Others","WS/MP18288/2025-2026/238233-Construction of rainwater harvesting structures","Gujarat","PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","Existing bore construction of recharging structure with roof top at south bodidra bujarg primary school","27-Sep-2025","16-Dec-2025","49290","Sanction"
"682","Normal/Others","WS/MP18288/2025-2026/238235-Construction of rainwater harvesting structures","Gujarat","PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","Existing bore construction of recharging structure with roof top at north bodidra bujarg","27-Sep-2025","16-Dec-2025","49290","Sanction"
"683","Normal/Others","WS/MP18288/2025-2026/238237-Construction of rainwater harvesting structures","Gujarat","PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","Existing bore construction of recharging structure with roof top at gram panchayat bhamiya E","27-Sep-2025","16-Dec-2025","49290","Sanction"
"684","Normal/Others","WS/MP18288/2025-2026/238240-Construction of rainwater harvesting structures","Gujarat","PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","Existing bore construction of recharging structure with roof top at gram panchayat kotada","27-Sep-2025","16-Dec-2025","49290","Sanction"
"685","Normal/Others","WS/MP18288/2025-2026/238248-Construction of rainwater harvesting structures","Gujarat","PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","Existing bore construction of recharging structure with roof top at primary school  kanku thambhala","27-Sep-2025","16-Dec-2025","49290","Sanction"
"686","Normal/Others","WS/MP18288/2025-2026/238258-Construction of rainwater harvesting structures","Gujarat","PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA)","Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030)","Elected MP","Existing bore construction of recharging structure with roof top  at Parvadi main primary school","27-Sep-2025","16-Dec-2025","49290","Sanction"
