"Sr. No.","Work category","WORK","State","IDA","Hon'ble Members of Parliament","Elected/Nominated","Work description","Recommended date","RECOMMENDED AMOUNT   ( ₹ )","Sanction Date"
"611","Normal/Others","WS/MP892/2025-2026/252321-Purchase of IT systems, including hardware and software for educational purposes","Gujarat","NARMADA(DISTRICT COLLECTOR NARMADA_IDA)","Shri S. Jaishankar (2023-29) (2023-2029)","Elected MP","Smart Class Facility-Integrated Blended Classroom Solution in Kharagada Government Primary School, Garudeshwar, Narmada","05-Dec-2025","494505","23-Dec-2025"
"612","Normal/Others","WS/MP892/2025-2026/252322-Purchase of IT systems, including hardware and software for educational purposes","Gujarat","NARMADA(DISTRICT COLLECTOR NARMADA_IDA)","Shri S. Jaishankar (2023-29) (2023-2029)","Elected MP","Smart Class Facility-Integrated Blended Classroom Solution in Garudeshwar Government Primary School, Garudeshwar, Narmada","05-Dec-2025","494505","23-Dec-2025"
"613","Normal/Others","WS/MP892/2025-2026/252323-Purchase of IT systems, including hardware and software for educational purposes","Gujarat","NARMADA(DISTRICT COLLECTOR NARMADA_IDA)","Shri S. Jaishankar (2023-29) (2023-2029)","Elected MP","Smart Class Facility-Integrated Blended Classroom Solution in Gabhana Government Primary School, Garudeshwar, Narmada","05-Dec-2025","494505","23-Dec-2025"
"614","Normal/Others","WS/MP892/2025-2026/252324-Purchase of IT systems, including hardware and software for educational purposes","Gujarat","NARMADA(DISTRICT COLLECTOR NARMADA_IDA)","Shri S. Jaishankar (2023-29) (2023-2029)","Elected MP","Smart Class Facility-Integrated Blended Classroom Solution in Vaghetha Government Primary School, Nandod, Narmada","05-Dec-2025","500000","23-Dec-2025"
"615","Normal/Others","WS/MP892/2025-2026/252325-Purchase of IT systems, including hardware and software for educational purposes","Gujarat","NARMADA(DISTRICT COLLECTOR NARMADA_IDA)","Shri S. Jaishankar (2023-29) (2023-2029)","Elected MP","Smart Class Facility-Integrated Blended Classroom Solution in Khojalvasa Government Primary School, Nandod, Narmada","05-Dec-2025","500000","23-Dec-2025"
"616","Normal/Others","WS/MP892/2025-2026/252326-Purchase of IT systems, including hardware and software for educational purposes","Gujarat","NARMADA(DISTRICT COLLECTOR NARMADA_IDA)","Shri S. Jaishankar (2023-29) (2023-2029)","Elected MP","Smart Class Facility-Integrated Blended Classroom Solution in Ori Government Primary School, Nandod, Narmada","05-Dec-2025","500000","23-Dec-2025"
"617","Normal/Others","WS/MP892/2025-2026/252327-Purchase of IT systems, including hardware and software for educational purposes","Gujarat","NARMADA(DISTRICT COLLECTOR NARMADA_IDA)","Shri S. Jaishankar (2023-29) (2023-2029)","Elected MP","Smart Class Facility-Integrated Blended Classroom Solution in Khopi Government Primary School, Sagbara, Narmada","05-Dec-2025","494505","23-Dec-2025"
"618","Normal/Others","WS/MP892/2025-2026/252328-Purchase of IT systems, including hardware and software for educational purposes","Gujarat","NARMADA(DISTRICT COLLECTOR NARMADA_IDA)","Shri S. Jaishankar (2023-29) (2023-2029)","Elected MP","Smart Class Facility-Integrated Blended Classroom Solution in Sorapada Government Primary School, Sagbara, Narmada","05-Dec-2025","494505","23-Dec-2025"
"619","Normal/Others","WS/MP892/2025-2026/252329-Purchase of IT systems, including hardware and software for educational purposes","Gujarat","NARMADA(DISTRICT COLLECTOR NARMADA_IDA)","Shri S. Jaishankar (2023-29) (2023-2029)","Elected MP","Smart Class Facility-Integrated Blended Classroom Solution in Pankhala Government Primary School, Sagbara, Narmada","05-Dec-2025","494505","23-Dec-2025"
"620","Normal/Others","WS/MP892/2025-2026/252330-Purchase of IT systems, including hardware and software for educational purposes","Gujarat","NARMADA(DISTRICT COLLECTOR NARMADA_IDA)","Shri S. Jaishankar (2023-29) (2023-2029)","Elected MP","Smart Class Facility-Integrated Blended Classroom Solution in Devaliya Government Primary School, Tilakwada, Narmada","05-Dec-2025","494505","23-Dec-2025"
"621","Normal/Others","WS/MP892/2025-2026/252331-Purchase of IT systems, including hardware and software for educational purposes","Gujarat","NARMADA(DISTRICT COLLECTOR NARMADA_IDA)","Shri S. Jaishankar (2023-29) (2023-2029)","Elected MP","Smart Class Facility-Integrated Blended Classroom Solution in Kantharpura Government Primary School, Tilakwada, Narmada","05-Dec-2025","500000","23-Dec-2025"
"622","Normal/Others","WS/MP892/2025-2026/211629-Purchase of IT systems, including hardware and software for educational purposes","Gujarat","NARMADA(DISTRICT COLLECTOR NARMADA_IDA)","Shri S. Jaishankar (2023-29) (2023-2029)","Elected MP","Smart Class (Integrated Blended Classroom Solution) in Almavadi Primary School, Almavadi, Dediapada, Narmada district.","24-Jun-2025","495008","16-Jul-2025"
"623","Normal/Others","WS/MP892/2025-2026/211630-Purchase of IT systems, including hardware and software for educational purposes","Gujarat","NARMADA(DISTRICT COLLECTOR NARMADA_IDA)","Shri S. Jaishankar (2023-29) (2023-2029)","Elected MP","Smart Class (Integrated Blended Classroom Solution) in Nivalda Primary School, Nivalda, Dediapada, Narmada district.","24-Jun-2025","495008","16-Jul-2025"
"624","Normal/Others","WS/MP892/2025-2026/211631-Purchase of IT systems, including hardware and software for educational purposes","Gujarat","NARMADA(DISTRICT COLLECTOR NARMADA_IDA)","Shri S. Jaishankar (2023-29) (2023-2029)","Elected MP","Smart Class (Integrated Blended Classroom Solution) in Dhamadra Primary School, Dhamadra, Garudeshwar, Narmada district.","24-Jun-2025","495008","16-Jul-2025"
"625","Normal/Others","WS/MP892/2025-2026/211632-Purchase of IT systems, including hardware and software for educational purposes","Gujarat","NARMADA(DISTRICT COLLECTOR NARMADA_IDA)","Shri S. Jaishankar (2023-29) (2023-2029)","Elected MP","Smart Class (Integrated Blended Classroom Solution) in Vanazi Primary School, Vanazi, Garudeshwar, Narmada district.","24-Jun-2025","495008","16-Jul-2025"
"626","Normal/Others","WS/MP892/2025-2026/211633-Purchase of IT systems, including hardware and software for educational purposes","Gujarat","NARMADA(DISTRICT COLLECTOR NARMADA_IDA)","Shri S. Jaishankar (2023-29) (2023-2029)","Elected MP","Smart Class (Integrated Blended Classroom Solution) in Veer Bhagatsinh Primary School-1, Kothi (Ektanagar), Garudeshwar, Narmada district.","24-Jun-2025","495008","16-Jul-2025"
"627","Normal/Others","WS/MP892/2025-2026/211634-Purchase of IT systems, including hardware and software for educational purposes","Gujarat","NARMADA(DISTRICT COLLECTOR NARMADA_IDA)","Shri S. Jaishankar (2023-29) (2023-2029)","Elected MP","Smart Class (Integrated Blended Classroom Solution) in Zansini Rani Laxmibai Primary School, Rajpipla CRC-2, Nandod, Narmada district.","24-Jun-2025","495008","16-Jul-2025"
"628","Normal/Others","WS/MP892/2025-2026/211635-Purchase of IT systems, including hardware and software for educational purposes","Gujarat","NARMADA(DISTRICT COLLECTOR NARMADA_IDA)","Shri S. Jaishankar (2023-29) (2023-2029)","Elected MP","Smart Class (Integrated Blended Classroom Solution) in Amletha Primary School, Amletha, Nandod, Narmada district.","24-Jun-2025","495008","16-Jul-2025"
"629","Normal/Others","WS/MP892/2025-2026/211636-Purchase of IT systems, including hardware and software for educational purposes","Gujarat","NARMADA(DISTRICT COLLECTOR NARMADA_IDA)","Shri S. Jaishankar (2023-29) (2023-2029)","Elected MP","Smart Class (Integrated Blended Classroom Solution) in Gadit Primary School, Gadit, Nandod, Narmada district.","24-Jun-2025","495008","16-Jul-2025"
"630","Normal/Others","WS/MP892/2025-2026/211637-Purchase of IT systems, including hardware and software for educational purposes","Gujarat","NARMADA(DISTRICT COLLECTOR NARMADA_IDA)","Shri S. Jaishankar (2023-29) (2023-2029)","Elected MP","Smart Class (Integrated Blended Classroom Solution) in Chopadvav Primary School, Chopadvav, Sagbara, Narmada district.","24-Jun-2025","495008","16-Jul-2025"
"631","Normal/Others","WS/MP892/2025-2026/211638-Purchase of IT systems, including hardware and software for educational purposes","Gujarat","NARMADA(DISTRICT COLLECTOR NARMADA_IDA)","Shri S. Jaishankar (2023-29) (2023-2029)","Elected MP","Smart Class (Integrated Blended Classroom Solution) in Uman Primary School, Uman, Sagbara, Narmada district.","24-Jun-2025","495008","16-Jul-2025"
"632","Normal/Others","WS/MP892/2025-2026/211639-Purchase of IT systems, including hardware and software for educational purposes","Gujarat","NARMADA(DISTRICT COLLECTOR NARMADA_IDA)","Shri S. Jaishankar (2023-29) (2023-2029)","Elected MP","Smart Class (Integrated Blended Classroom Solution) in Agar Primary School, Agar, Tilakwada, Narmada district.","24-Jun-2025","495008","16-Jul-2025"
"633","Normal/Others","WS/MP892/2025-2026/211641-Purchase of IT systems, including hardware and software for educational purposes","Gujarat","NARMADA(DISTRICT COLLECTOR NARMADA_IDA)","Shri S. Jaishankar (2023-29) (2023-2029)","Elected MP","Smart Class (Integrated Blended Classroom Solution) in Kantharpura Primary School, Kantharpura, Tilakwada, Narmada district.","24-Jun-2025","495008","16-Jul-2025"
"634","Normal/Others","WS/MP892/2025-2026/196880-Purchase of IT systems, including hardware and software for educational purposes","Gujarat","NARMADA(DISTRICT COLLECTOR NARMADA_IDA)","Shri S. Jaishankar (2023-29) (2023-2029)","Elected MP","Smart Classrooms in Moti Bhamri Government Primary School, Moti Bhamri, Nandod block, Narmada district.","05-May-2025","495008","01-Jul-2025"
"635","Normal/Others","WS/MP892/2025-2026/196881-Purchase of IT systems, including hardware and software for educational purposes","Gujarat","NARMADA(DISTRICT COLLECTOR NARMADA_IDA)","Shri S. Jaishankar (2023-29) (2023-2029)","Elected MP","Smart Classrooms in Jeorpati Government Primary School, Jeorpati, Nandod block, Narmada district.","05-May-2025","495008","01-Jul-2025"
"636","Normal/Others","WS/MP892/2025-2026/196882-Purchase of IT systems, including hardware and software for educational purposes","Gujarat","NARMADA(DISTRICT COLLECTOR NARMADA_IDA)","Shri S. Jaishankar (2023-29) (2023-2029)","Elected MP","Smart Classrooms in Navarajuvadiya Government Primary School, Rajuvadia, Nandod block, Narmada district.","05-May-2025","495008","01-Jul-2025"
"637","Normal/Others","WS/MP892/2025-2026/196883-Purchase of IT systems, including hardware and software for educational purposes","Gujarat","NARMADA(DISTRICT COLLECTOR NARMADA_IDA)","Shri S. Jaishankar (2023-29) (2023-2029)","Elected MP","Smart Classrooms in Kamodiya Government Primary School, Kamodiya, Nandod block, Narmada district.","05-May-2025","495008","01-Jul-2025"
"638","Normal/Others","WS/MP892/2025-2026/196884-Purchase of IT systems, including hardware and software for educational purposes","Gujarat","NARMADA(DISTRICT COLLECTOR NARMADA_IDA)","Shri S. Jaishankar (2023-29) (2023-2029)","Elected MP","Smart Classrooms in Bharada Government Primary School, Bharada (Relva), Dediapada block, Narmada district.","05-May-2025","495008","01-Jul-2025"
"639","Normal/Others","WS/MP892/2025-2026/196885-Purchase of IT systems, including hardware and software for educational purposes","Gujarat","NARMADA(DISTRICT COLLECTOR NARMADA_IDA)","Shri S. Jaishankar (2023-29) (2023-2029)","Elected MP","Smart Classrooms in Dediapada Boys Government Primary School, Dediapada, Dediapada block, Narmada district.","05-May-2025","495008","01-Jul-2025"
"640","Normal/Others","WS/MP892/2025-2026/196886-Purchase of IT systems, including hardware and software for educational purposes","Gujarat","NARMADA(DISTRICT COLLECTOR NARMADA_IDA)","Shri S. Jaishankar (2023-29) (2023-2029)","Elected MP","Smart Classrooms in Gopaliya Government Primary School, Gopaliya, Dediapada block, Narmada district.","05-May-2025","495008","01-Jul-2025"
"641","Normal/Others","WS/MP892/2025-2026/196887-Purchase of IT systems, including hardware and software for educational purposes","Gujarat","NARMADA(DISTRICT COLLECTOR NARMADA_IDA)","Shri S. Jaishankar (2023-29) (2023-2029)","Elected MP","Smart Classrooms in Nana Kakdi Amba Government Primary School, Nana Kakdi Amba, Sagbara block, Narmada district.","05-May-2025","495008","01-Jul-2025"
"642","Normal/Others","WS/MP892/2025-2026/196888-Purchase of IT systems, including hardware and software for educational purposes","Gujarat","NARMADA(DISTRICT COLLECTOR NARMADA_IDA)","Shri S. Jaishankar (2023-29) (2023-2029)","Elected MP","Smart Classrooms in Pat Government Primary School, Pat, Sagbara block, Narmada district.","05-May-2025","495008","01-Jul-2025"
"643","Normal/Others","WS/MP892/2025-2026/196889-Purchase of IT systems, including hardware and software for educational purposes","Gujarat","NARMADA(DISTRICT COLLECTOR NARMADA_IDA)","Shri S. Jaishankar (2023-29) (2023-2029)","Elected MP","Smart Classrooms in Bedapani Government Primary School, Bedapani, Sagbara block, Narmada district.","05-May-2025","495008","01-Jul-2025"
"644","Normal/Others","WS/MP892/2025-2026/196890-Purchase of IT systems, including hardware and software for educational purposes","Gujarat","NARMADA(DISTRICT COLLECTOR NARMADA_IDA)","Shri S. Jaishankar (2023-29) (2023-2029)","Elected MP","Smart Classrooms in Tilakwada Government Primary School, Tilakwada, Tilakwada block, Narmada district.","05-May-2025","495008","01-Jul-2025"
"645","Normal/Others","WS/MP892/2025-2026/196891-Purchase of IT systems, including hardware and software for educational purposes","Gujarat","NARMADA(DISTRICT COLLECTOR NARMADA_IDA)","Shri S. Jaishankar (2023-29) (2023-2029)","Elected MP","Smart Classrooms in Mankadamba Government Primary School, Mankad Amba, Garudeshwar block, Narmada district.","05-May-2025","495008","01-Jul-2025"
"646","Normal/Others","WS/MP892/2025-2026/196892-Purchase of IT systems, including hardware and software for educational purposes","Gujarat","NARMADA(DISTRICT COLLECTOR NARMADA_IDA)","Shri S. Jaishankar (2023-29) (2023-2029)","Elected MP","Smart Classrooms in Kareli Government Primary School, Kareli, Garudeshwar block, Narmada district.","05-May-2025","495008","01-Jul-2025"
"647","Normal/Others","WS/MP892/2025-2026/196893-Purchase of IT systems, including hardware and software for educational purposes","Gujarat","NARMADA(DISTRICT COLLECTOR NARMADA_IDA)","Shri S. Jaishankar (2023-29) (2023-2029)","Elected MP","Smart Classrooms in Zriya Government Primary School, Zaria, Garudeshwar block, Narmada district.","05-May-2025","495008","01-Jul-2025"
"648","Normal/Others","WS/MP892/2025-2026/196894-Purchase of IT systems, including hardware and software for educational purposes","Gujarat","NARMADA(DISTRICT COLLECTOR NARMADA_IDA)","Shri S. Jaishankar (2023-29) (2023-2029)","Elected MP","Smart Classrooms in Veer Sukhdev Government Primary School-2, Veer Bhagatsinh,  Garudeshwar block, Narmada district.","05-May-2025","495008","01-Jul-2025"
"649","Normal/Others","WS/MP892/2025-2026/141881-Construction of rooms and facilities for hospitals, FWC , PHC Centers and ANM centers","Gujarat","NARMADA(DISTRICT COLLECTOR NARMADA_IDA)","Shri S. Jaishankar (2023-29) (2023-2029)","Elected MP","Construction of New LDR Complex Building (Maternity Complex with Roof Top Solar Facility) at PHC Sagai, Taluka Dediapada, Distt. Narmada","20-Sep-2024","17704600","24-Sep-2025"
"650","Normal/Others","WS/MP892/2025-2026/141882-Construction of rooms and facilities for hospitals, FWC , PHC Centers and ANM centers","Gujarat","NARMADA(DISTRICT COLLECTOR NARMADA_IDA)","Shri S. Jaishankar (2023-29) (2023-2029)","Elected MP","Construction of New LDR Complex Building (Maternity Complex with Roof Top Solar Facility) at PHC Kolvan, Taluka Sagbara, Distt. Narmada","20-Sep-2024","17704600","24-Sep-2025"
"651","Normal/Others","WS/MP892/2025-2026/141883-Construction of rooms and facilities for hospitals, FWC , PHC Centers and ANM centers","Gujarat","NARMADA(DISTRICT COLLECTOR NARMADA_IDA)","Shri S. Jaishankar (2023-29) (2023-2029)","Elected MP","Construction of New LDR Complex Building (Maternity Complex with Roof Top Solar Facility) at PHC Jetpor, Taluka Garudeshwar, Distt. Narmada","20-Sep-2024","17704600","24-Sep-2025"
"652","Normal/Others","WS/MP892/2025-2026/141884-Construction of rooms and facilities for hospitals, FWC , PHC Centers and ANM centers","Gujarat","NARMADA(DISTRICT COLLECTOR NARMADA_IDA)","Shri S. Jaishankar (2023-29) (2023-2029)","Elected MP","Construction of New LDR Complex Building (Maternity Complex with Roof Top Solar Facility) at PHC Agar, Taluka Tilakwada, Distt. Narmada","20-Sep-2024","17704600","24-Sep-2025"
"653","Normal/Others","WS/MP892/2024-2025/141885-Purchase of vans and buses for educational institutions","Gujarat","NARMADA(DISTRICT COLLECTOR NARMADA_IDA)","Shri S. Jaishankar (2023-29) (2023-2029)","Elected MP","Purchase of Transport Vehicle at Jawahar Navodaya Vidyalaya, Kevadia Colony, Distt. Narmada","20-Sep-2024","923357","10-Jan-2025"
"654","Normal/Others","WS/MP892/2025-2026/196877-Construction of rooms and facilities for hospitals, FWC , PHC Centers and ANM centers","Gujarat","NARMADA(DISTRICT COLLECTOR NARMADA_IDA)","Shri S. Jaishankar (2023-29) (2023-2029)","Elected MP","To establish IPHS mandated Ayushman Arogya Mandir with Solar Roof Top System in SC-Khudadi, Dediapada block, Narmada district.","05-May-2025","15080100","24-Sep-2025"
"655","Normal/Others","WS/MP892/2024-2025/141934-Purchase of smart boards, visual display units and projectors","Gujarat","NARMADA(DISTRICT COLLECTOR NARMADA_IDA)","Shri S. Jaishankar (2023-29) (2023-2029)","Elected MP","Smart Classrooms in Government Primary School Amadla, Amadla, Taluka Garudeshwar, Distt. Narmada","20-Sep-2024","496251","26-Dec-2024"
"656","Normal/Others","WS/MP892/2024-2025/141935-Purchase of smart boards, visual display units and projectors","Gujarat","NARMADA(DISTRICT COLLECTOR NARMADA_IDA)","Shri S. Jaishankar (2023-29) (2023-2029)","Elected MP","Smart Classrooms in Government Primary School Malsamot, Samot, Taluka Dediapada, Distt. Narmada","20-Sep-2024","496251","26-Dec-2024"
"657","Normal/Others","WS/MP892/2024-2025/141936-Purchase of smart boards, visual display units and projectors","Gujarat","NARMADA(DISTRICT COLLECTOR NARMADA_IDA)","Shri S. Jaishankar (2023-29) (2023-2029)","Elected MP","Smart Classrooms in Government Primary School Lachhras, Lachhras, Taluka Nandod, Distt. Narmada","20-Sep-2024","496251","26-Dec-2024"
"658","Normal/Others","WS/MP892/2024-2025/141937-Purchase of smart boards, visual display units and projectors","Gujarat","NARMADA(DISTRICT COLLECTOR NARMADA_IDA)","Shri S. Jaishankar (2023-29) (2023-2029)","Elected MP","Smart Classrooms in Government Primary School Bhadod, Bhadod, Taluka Sagbara, Distt. Narmada","20-Sep-2024","496251","26-Dec-2024"
"659","Normal/Others","WS/MP892/2024-2025/141938-Purchase of smart boards, visual display units and projectors","Gujarat","NARMADA(DISTRICT COLLECTOR NARMADA_IDA)","Shri S. Jaishankar (2023-29) (2023-2029)","Elected MP","Smart Classrooms in Government Primary School Vyadhar, Vyadhar, Taluka Tilakwada, Distt. Narmada","20-Sep-2024","496251","26-Dec-2024"
"660","Normal/Others","WS/MP892/2026-2027/296180-Purchase of IT systems, including hardware and software for educational purposes","Gujarat","NARMADA(DISTRICT COLLECTOR NARMADA_IDA)","Shri S. Jaishankar (2023-29) (2023-2029)","Elected MP","Integrated Blended Classroom Solution at Zarnawadi Primary School, Village Zarnawadi, Block Dediapada, Narmada District, Gujarat","17-Jul-2026","500000","24-Aug-2026"
"661","Normal/Others","WS/MP892/2026-2027/296181-Purchase of IT systems, including hardware and software for educational purposes","Gujarat","NARMADA(DISTRICT COLLECTOR NARMADA_IDA)","Shri S. Jaishankar (2023-29) (2023-2029)","Elected MP","Integrated Blended Classroom Solution at Chopdi Primary School, Village Chopdi, Block Dediapada, Narmada District, Gujarat","17-Jul-2026","500000","24-Aug-2026"
"662","Normal/Others","WS/MP892/2026-2027/296182-Purchase of IT systems, including hardware and software for educational purposes","Gujarat","NARMADA(DISTRICT COLLECTOR NARMADA_IDA)","Shri S. Jaishankar (2023-29) (2023-2029)","Elected MP","Integrated Blended Classroom Solution at Samarpada KU. Primary School, Village Samarpada KU., Block Dediapada, Narmada District, Gujarat","17-Jul-2026","500000","24-Aug-2026"
"663","Normal/Others","WS/MP892/2026-2027/296183-Purchase of IT systems, including hardware and software for educational purposes","Gujarat","NARMADA(DISTRICT COLLECTOR NARMADA_IDA)","Shri S. Jaishankar (2023-29) (2023-2029)","Elected MP","Integrated Blended Classroom Solution at Kokam Primary School, Village Kokam, Block Dediapada, Narmada District, Gujarat","17-Jul-2026","500000","24-Aug-2026"
"664","Normal/Others","WS/MP892/2026-2027/296184-Purchase of IT systems, including hardware and software for educational purposes","Gujarat","NARMADA(DISTRICT COLLECTOR NARMADA_IDA)","Shri S. Jaishankar (2023-29) (2023-2029)","Elected MP","Integrated Blended Classroom Solution at Gajar Gota Primary School, Village Gajar Gota, Block Dediapada, Narmada District, Gujarat","17-Jul-2026","500000","24-Aug-2026"
"665","Normal/Others","WS/MP892/2026-2027/296185-Purchase of IT systems, including hardware and software for educational purposes","Gujarat","NARMADA(DISTRICT COLLECTOR NARMADA_IDA)","Shri S. Jaishankar (2023-29) (2023-2029)","Elected MP","Integrated Blended Classroom Solution at Kevdi Primary School, Village Kevdi, Block Chikada, Narmada District, Gujarat","17-Jul-2026","500000","24-Aug-2026"
"666","Normal/Others","WS/MP892/2026-2027/296186-Purchase of IT systems, including hardware and software for educational purposes","Gujarat","NARMADA(DISTRICT COLLECTOR NARMADA_IDA)","Shri S. Jaishankar (2023-29) (2023-2029)","Elected MP","Integrated Blended Classroom Solution at Nani Bedwan Primary School, Village Nani Bedwan, Block Chikada, Narmada District, Gujarat","17-Jul-2026","500000","25-Aug-2026"
"667","Normal/Others","WS/MP892/2026-2027/296187-Purchase of IT systems, including hardware and software for educational purposes","Gujarat","NARMADA(DISTRICT COLLECTOR NARMADA_IDA)","Shri S. Jaishankar (2023-29) (2023-2029)","Elected MP","Integrated Blended Classroom Solution at Chikda Primary School, Village Chikda, Block Chikada, Narmada District, Gujarat","17-Jul-2026","500000","25-Aug-2026"
"668","Normal/Others","WS/MP892/2026-2027/296188-Purchase of IT systems, including hardware and software for educational purposes","Gujarat","NARMADA(DISTRICT COLLECTOR NARMADA_IDA)","Shri S. Jaishankar (2023-29) (2023-2029)","Elected MP","Integrated Blended Classroom Solution at Umran Primary School, Village Umran, Block Chikada, Narmada District, Gujarat","17-Jul-2026","500000","25-Aug-2026"
"669","Normal/Others","WS/MP892/2026-2027/296189-Purchase of IT systems, including hardware and software for educational purposes","Gujarat","NARMADA(DISTRICT COLLECTOR NARMADA_IDA)","Shri S. Jaishankar (2023-29) (2023-2029)","Elected MP","Integrated Blended Classroom Solution at Jamni Primary School, Village Jamni, Block Chikada, Narmada District, Gujarat","17-Jul-2026","500000","24-Aug-2026"
"670","Normal/Others","WS/MP892/2026-2027/296190-Purchase of IT systems, including hardware and software for educational purposes","Gujarat","NARMADA(DISTRICT COLLECTOR NARMADA_IDA)","Shri S. Jaishankar (2023-29) (2023-2029)","Elected MP","Integrated Blended Classroom Solution at Kali Makvana Primary School, Village Kali Makvana, Block Garudeshwar, Narmada District, Gujarat","17-Jul-2026","500000","25-Aug-2026"
"671","Normal/Others","WS/MP892/2026-2027/296191-Purchase of IT systems, including hardware and software for educational purposes","Gujarat","NARMADA(DISTRICT COLLECTOR NARMADA_IDA)","Shri S. Jaishankar (2023-29) (2023-2029)","Elected MP","Integrated Blended Classroom Solution at Undva Sankal Primary School, Village Undava Sankal, Block Garudeshwar, Narmada District, Gujarat","17-Jul-2026","500000","25-Aug-2026"
"672","Normal/Others","WS/MP892/2026-2027/296192-Purchase of IT systems, including hardware and software for educational purposes","Gujarat","NARMADA(DISTRICT COLLECTOR NARMADA_IDA)","Shri S. Jaishankar (2023-29) (2023-2029)","Elected MP","Integrated Blended Classroom Solution at Gadod Primary School, Village Gadod, Block Garudeshwar, Narmada District, Gujarat","17-Jul-2026","500000","25-Aug-2026"
"673","Normal/Others","WS/MP892/2026-2027/296193-Purchase of IT systems, including hardware and software for educational purposes","Gujarat","NARMADA(DISTRICT COLLECTOR NARMADA_IDA)","Shri S. Jaishankar (2023-29) (2023-2029)","Elected MP","Integrated Blended Classroom Solution at Pan Talavadi Primary School, Village Pan Talavadi, Block Garudeshwar, Narmada District, Gujarat","17-Jul-2026","500000","25-Aug-2026"
"674","Normal/Others","WS/MP892/2026-2027/296194-Purchase of IT systems, including hardware and software for educational purposes","Gujarat","NARMADA(DISTRICT COLLECTOR NARMADA_IDA)","Shri S. Jaishankar (2023-29) (2023-2029)","Elected MP","Integrated Blended Classroom Solution at Jantar Primary School, Village Limkhetar, Block Garudeshwar, Narmada District, Gujarat","17-Jul-2026","500000","25-Aug-2026"
"675","Normal/Others","WS/MP892/2026-2027/296195-Purchase of IT systems, including hardware and software for educational purposes","Gujarat","NARMADA(DISTRICT COLLECTOR NARMADA_IDA)","Shri S. Jaishankar (2023-29) (2023-2029)","Elected MP","Integrated Blended Classroom Solution at SMT A A Afrawal Primary School, Village Pratapnagar, Block Nandod, Narmada District, Gujarat","17-Jul-2026","500000","25-Aug-2026"
"676","Normal/Others","WS/MP892/2026-2027/296196-Purchase of IT systems, including hardware and software for educational purposes","Gujarat","NARMADA(DISTRICT COLLECTOR NARMADA_IDA)","Shri S. Jaishankar (2023-29) (2023-2029)","Elected MP","Integrated Blended Classroom Solution at Junaraj Primary School, Village Junaraj, Block Nandod, Narmada District, Gujarat","17-Jul-2026","500000","25-Aug-2026"
"677","Normal/Others","WS/MP892/2026-2027/296197-Purchase of IT systems, including hardware and software for educational purposes","Gujarat","NARMADA(DISTRICT COLLECTOR NARMADA_IDA)","Shri S. Jaishankar (2023-29) (2023-2029)","Elected MP","Integrated Blended Classroom Solution at Serav Primary School, Village Serav, Block Nandod, Narmada District, Gujarat","17-Jul-2026","500000","25-Aug-2026"
"678","Normal/Others","WS/MP892/2026-2027/296198-Purchase of IT systems, including hardware and software for educational purposes","Gujarat","NARMADA(DISTRICT COLLECTOR NARMADA_IDA)","Shri S. Jaishankar (2023-29) (2023-2029)","Elected MP","Integrated Blended Classroom Solution at Primary School No. 4, Village Rajpipla, Block Nandod, Narmada District, Gujarat","17-Jul-2026","500000","25-Aug-2026"
"679","Normal/Others","WS/MP892/2026-2027/296199-Purchase of IT systems, including hardware and software for educational purposes","Gujarat","NARMADA(DISTRICT COLLECTOR NARMADA_IDA)","Shri S. Jaishankar (2023-29) (2023-2029)","Elected MP","Integrated Blended Classroom Solution at Bitada Primary School, Village Bitada, Block Nandod, Narmada District, Gujarat","17-Jul-2026","500000","25-Aug-2026"
"680","Normal/Others","WS/MP892/2026-2027/296214-Purchase of IT systems, including hardware and software for educational purposes","Gujarat","NARMADA(DISTRICT COLLECTOR NARMADA_IDA)","Shri S. Jaishankar (2023-29) (2023-2029)","Elected MP","Integrated Blended Classroom Solution at Gotpada Primary School, Village Gotpada, Block Sagbara, Narmada District, Gujarat","17-Jul-2026","500000","25-Aug-2026"
"681","Normal/Others","WS/MP892/2026-2027/296215-Purchase of IT systems, including hardware and software for educational purposes","Gujarat","NARMADA(DISTRICT COLLECTOR NARMADA_IDA)","Shri S. Jaishankar (2023-29) (2023-2029)","Elected MP","Integrated Blended Classroom Solution at Dhavliver Primary School, Village Dhavliver, Block Sagbara, Narmada District, Gujarat","17-Jul-2026","500000","25-Aug-2026"
"682","Normal/Others","WS/MP892/2026-2027/296216-Purchase of IT systems, including hardware and software for educational purposes","Gujarat","NARMADA(DISTRICT COLLECTOR NARMADA_IDA)","Shri S. Jaishankar (2023-29) (2023-2029)","Elected MP","Integrated Blended Classroom Solution at Kolvan Primary School, Village Kolvan, Block Sagbara, Narmada District, Gujarat","17-Jul-2026","500000","25-Aug-2026"
"683","Normal/Others","WS/MP892/2026-2027/296217-Purchase of IT systems, including hardware and software for educational purposes","Gujarat","NARMADA(DISTRICT COLLECTOR NARMADA_IDA)","Shri S. Jaishankar (2023-29) (2023-2029)","Elected MP","Integrated Blended Classroom Solution at Mahupada Primary School, Village Mahupada, Block Sagbara, Narmada District, Gujarat","17-Jul-2026","500000","25-Aug-2026"
