"Sr. No.","Work category","WORK","State","IDA","Hon'ble Members of Parliament","Elected/Nominated","Work description","Recommended date","RECOMMENDED AMOUNT   ( ₹ )","Sanction Date"
"3099","Normal/Others","WS/MP200/2025-2026/178515-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttar Pradesh","MAINPURI(DISTRICT MAGISTRATE MAINPURI_IDA)","Smt. Jaya Amitabh Bachchan (2024-30) (2024-2030)","Elected MP","District Mainpuri Block Tehsil Mainpuri Sadar Siyaram Nagar Sansarpur Ward No. 5 CC road from Vivekan Residential University Gate to Mainpuri Aliganj Road. Road construction work distance 150 meters. Kamle Singh Yadav Dhanachay Mob. 8909900856 8449204120","02-Mar-2025","1739259","31-Jul-2025"
"3100","Normal/Others","WS/MP18331/2024-2025/153526-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttar Pradesh","MATHURA(DISTRICT MAGISTRAE MATHURA_IDA)","Shri Tejveer Singh (2024-30) (2024-2030)","Elected MP","Construction of C.C. Road Primary School Nagla dom towards Nagla Bali, Village Saidpur(kashimpur) Block Baldev","20-Nov-2024","1554294","17-Dec-2024"
"3101","Normal/Others","WS/MP18331/2024-2025/153528-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttar Pradesh","MATHURA(DISTRICT MAGISTRAE MATHURA_IDA)","Shri Tejveer Singh (2024-30) (2024-2030)","Elected MP","Construction of C.C. Road house of Ramveer towards painth village sihora block Raya","20-Nov-2024","1749331","17-Dec-2024"
"3102","Normal/Others","WS/MP18331/2024-2025/153529-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttar Pradesh","MATHURA(DISTRICT MAGISTRAE MATHURA_IDA)","Shri Tejveer Singh (2024-30) (2024-2030)","Elected MP","Construction of C.C Road house of jayveer towards village gadi sukkha block baldev district mathura","20-Nov-2024","334719","17-Dec-2024"
"3103","Normal/Others","WS/MP18331/2024-2025/153530-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttar Pradesh","MATHURA(DISTRICT MAGISTRAE MATHURA_IDA)","Shri Tejveer Singh (2024-30) (2024-2030)","Elected MP","construction of c.c. road mahavan chhitar singh temple to bholenath temple towards bag village godha hasanpur block-baldev mathura","20-Nov-2024","1830497","17-Dec-2024"
"3104","Normal/Others","WS/MP18331/2024-2025/153531-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttar Pradesh","MATHURA(DISTRICT MAGISTRAE MATHURA_IDA)","Shri Tejveer Singh (2024-30) (2024-2030)","Elected MP","Construction of c.c. road main road towards shamshan ghat village garhaya latifpur bangar block farah district mathura","20-Nov-2024","1560782","17-Dec-2024"
"3105","Normal/Others","WS/MP18331/2024-2025/153532-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttar Pradesh","MATHURA(DISTRICT MAGISTRAE MATHURA_IDA)","Shri Tejveer Singh (2024-30) (2024-2030)","Elected MP","Construction of C.C. road ramo mukhiya to tejveer gautam to ramesh mukhiya towards crossing village saray daud block baldev district mathura","20-Nov-2024","1260013","17-Dec-2024"
"3106","Normal/Others","WS/MP18331/2024-2025/153533-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttar Pradesh","MATHURA(DISTRICT MAGISTRAE MATHURA_IDA)","Shri Tejveer Singh (2024-30) (2024-2030)","Elected MP","Construction of C.C. Road National Highway 2 towards thakur lal singh Block farah district mathura","20-Nov-2024","1033503","17-Dec-2024"
"3107","Normal/Others","WS/MP18331/2024-2025/153534-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttar Pradesh","MATHURA(DISTRICT MAGISTRAE MATHURA_IDA)","Shri Tejveer Singh (2024-30) (2024-2030)","Elected MP","Construction of C.C. Road Khandoli Road to towards vinayak hospital block baldev district mathura","20-Nov-2024","580361","17-Dec-2024"
"3108","Normal/Others","WS/MP18331/2024-2025/153535-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttar Pradesh","MATHURA(DISTRICT MAGISTRAE MATHURA_IDA)","Shri Tejveer Singh (2024-30) (2024-2030)","Elected MP","Construction of c.c. road main road to towards h/o jal singh village radoi block baldev district mathura","20-Nov-2024","1586339","17-Dec-2024"
"3109","Normal/Others","WS/MP18331/2024-2025/153536-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttar Pradesh","MATHURA(DISTRICT MAGISTRAE MATHURA_IDA)","Shri Tejveer Singh (2024-30) (2024-2030)","Elected MP","Construction of C.C. Road godown to towards dharamveer sarpanch village hasanpur block baldev district mathura","20-Nov-2024","584458","17-Dec-2024"
"3110","Normal/Others","WS/MP18331/2024-2025/153537-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttar Pradesh","MATHURA(DISTRICT MAGISTRAE MATHURA_IDA)","Shri Tejveer Singh (2024-30) (2024-2030)","Elected MP","Construction of Interlocking Road towards Painth way village bichpuri block raya district mathura","20-Nov-2024","1514877","17-Dec-2024"
"3111","Normal/Others","WS/MP18331/2024-2025/153538-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttar Pradesh","MATHURA(DISTRICT MAGISTRAE MATHURA_IDA)","Shri Tejveer Singh (2024-30) (2024-2030)","Elected MP","Construction of C.C. Road h/o Man singh to towards h/o pravesh master village rosu district mathura","20-Nov-2024","942419","17-Dec-2024"
"3112","Normal/Others","WS/MP18331/2024-2025/153539-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttar Pradesh","MATHURA(DISTRICT MAGISTRAE MATHURA_IDA)","Shri Tejveer Singh (2024-30) (2024-2030)","Elected MP","Construction of C.C. Road Main road to towards h/o hariom village koh block farah district mathura","20-Nov-2024","695760","17-Dec-2024"
"3113","Normal/Others","WS/MP18331/2024-2025/153540-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttar Pradesh","MATHURA(DISTRICT MAGISTRAE MATHURA_IDA)","Shri Tejveer Singh (2024-30) (2024-2030)","Elected MP","Construction of C.C. Road h/o gopal pandit ji to balmik basti to towards h/o sonu jaisinghpura mathura virndavan nagar nigam mathura","20-Nov-2024","1099086","10-Feb-2025"
"3114","Normal/Others","WS/MP18331/2024-2025/153541-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttar Pradesh","MATHURA(DISTRICT MAGISTRAE MATHURA_IDA)","Shri Tejveer Singh (2024-30) (2024-2030)","Elected MP","Construction of C.C. Road h/o deepchand to towards h/o gyan singh village nagla bans block farah district mathura","20-Nov-2024","433151","17-Dec-2024"
"3115","Normal/Others","WS/MP18331/2024-2025/153542-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttar Pradesh","MATHURA(DISTRICT MAGISTRAE MATHURA_IDA)","Shri Tejveer Singh (2024-30) (2024-2030)","Elected MP","Construction of C.C. Road h/o shyam babu to towards junior high school village jodhpur block farah district mathura","20-Nov-2024","640749","17-Dec-2024"
"3116","Normal/Others","WS/MP18331/2024-2025/153543-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttar Pradesh","MATHURA(DISTRICT MAGISTRAE MATHURA_IDA)","Shri Tejveer Singh (2024-30) (2024-2030)","Elected MP","Construction of C.C. Road h/o hakim singh to towards h/o radha ballabh sharma basant vihar clony ward no 16 district mathura","20-Nov-2024","2101985","17-Dec-2024"
"3117","Normal/Others","WS/MP18331/2024-2025/153544-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttar Pradesh","MATHURA(DISTRICT MAGISTRAE MATHURA_IDA)","Shri Tejveer Singh (2024-30) (2024-2030)","Elected MP","Construction of C.C. Road h/o devendra daroga ji to towards h/o jaiveer singh avadhpuri colony ward no 59 nagar nigam mathura vrindavan mathura","20-Nov-2024","879594","17-Dec-2024"
"3118","Normal/Others","WS/MP18331/2024-2025/153545-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttar Pradesh","MATHURA(DISTRICT MAGISTRAE MATHURA_IDA)","Shri Tejveer Singh (2024-30) (2024-2030)","Elected MP","Construction of C.C. Road Sonkh Road mandir to towards h/o sukhveer singh varun vihar ward no 33 nagar nigam mathura vrindavan mathura","20-Nov-2024","1198790","18-Dec-2024"
"3119","Normal/Others","WS/MP18331/2024-2025/153546-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttar Pradesh","MATHURA(DISTRICT MAGISTRAE MATHURA_IDA)","Shri Tejveer Singh (2024-30) (2024-2030)","Elected MP","Construction of C.C. Road h/o subhash, Satish to towards temple way village bisavali block mant district mathura","20-Nov-2024","999439","18-Dec-2024"
"3120","Normal/Others","WS/MP18331/2024-2025/153547-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttar Pradesh","MATHURA(DISTRICT MAGISTRAE MATHURA_IDA)","Shri Tejveer Singh (2024-30) (2024-2030)","Elected MP","Construction of C.C. Road h/o Raju Madgam to towards h/o tejveer madgam village hasanpur block mant mathura","20-Nov-2024","1399048","17-Dec-2024"
"3121","Normal/Others","WS/MP18331/2024-2025/153548-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttar Pradesh","MATHURA(DISTRICT MAGISTRAE MATHURA_IDA)","Shri Tejveer Singh (2024-30) (2024-2030)","Elected MP","Construction of C.C. Road h/o Sanehi to towards h/o rajveer singh village rampur block naujheel district mathura","20-Nov-2024","681186","17-Dec-2024"
"3122","Normal/Others","WS/MP18331/2024-2025/153549-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttar Pradesh","MATHURA(DISTRICT MAGISTRAE MATHURA_IDA)","Shri Tejveer Singh (2024-30) (2024-2030)","Elected MP","Construction of C.C. Road Parikramma marg to towards h/o omprakash driver village hasanpur block nauhjheel mathura","20-Nov-2024","339618","17-Dec-2024"
"3123","Normal/Others","WS/MP18331/2024-2025/153550-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttar Pradesh","MATHURA(DISTRICT MAGISTRAE MATHURA_IDA)","Shri Tejveer Singh (2024-30) (2024-2030)","Elected MP","Construction of C.C. Road Achar Fectory to towards h/o rajveer radha vihar clony shalimar Road ward no 5 kosi kalan mathura","20-Nov-2024","978224","17-Dec-2024"
"3124","Normal/Others","WS/MP18331/2024-2025/153551-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttar Pradesh","MATHURA(DISTRICT MAGISTRAE MATHURA_IDA)","Shri Tejveer Singh (2024-30) (2024-2030)","Elected MP","Construction of C.C. Road h/o puran to towards mata mandir village jatwari block chhata mathura","20-Nov-2024","1842837","17-Dec-2024"
"3125","Normal/Others","WS/MP18331/2024-2025/153552-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttar Pradesh","MATHURA(DISTRICT MAGISTRAE MATHURA_IDA)","Shri Tejveer Singh (2024-30) (2024-2030)","Elected MP","Construction of C.C. Road h/o bhudev to towards painth bazar village lodhuri block nandgaon mathura","20-Nov-2024","1485454","18-Dec-2024"
"3126","Normal/Others","WS/MP18331/2024-2025/153553-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttar Pradesh","MATHURA(DISTRICT MAGISTRAE MATHURA_IDA)","Shri Tejveer Singh (2024-30) (2024-2030)","Elected MP","Construction of C.C. Road h/o raghuveer foujdar to towards h/o amar nath pradhan village khaira block chhata mathura","20-Nov-2024","1414180","17-Dec-2024"
"3127","Normal/Others","WS/MP18331/2024-2025/153554-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttar Pradesh","MATHURA(DISTRICT MAGISTRAE MATHURA_IDA)","Shri Tejveer Singh (2024-30) (2024-2030)","Elected MP","Construction of C.C. Road h/o gulab to towards talab village paigaon thok bhawra block chhata mathura","20-Nov-2024","1498946","17-Dec-2024"
"3128","Normal/Others","WS/MP18331/2024-2025/153555-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttar Pradesh","MATHURA(DISTRICT MAGISTRAE MATHURA_IDA)","Shri Tejveer Singh (2024-30) (2024-2030)","Elected MP","Construction of C.C. Road h/o mordhwaj to towards h/o gopal village khanpur block chhata mathura","20-Nov-2024","1983389","17-Dec-2024"
"3129","Normal/Others","WS/MP18331/2024-2025/153556-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttar Pradesh","MATHURA(DISTRICT MAGISTRAE MATHURA_IDA)","Shri Tejveer Singh (2024-30) (2024-2030)","Elected MP","Construction of C.C. Road h/o Kamal transfarmer to towards h/o mongar village phalain block chhata mathura","20-Nov-2024","1299210","17-Dec-2024"
"3130","Normal/Others","WS/MP18331/2024-2025/153557-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttar Pradesh","MATHURA(DISTRICT MAGISTRAE MATHURA_IDA)","Shri Tejveer Singh (2024-30) (2024-2030)","Elected MP","Construction of C.C. Road rail khadanja to towards h/o Konhai wale chhata mathura","20-Nov-2024","2171758","17-Dec-2024"
"3131","Normal/Others","WS/MP18331/2024-2025/153558-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttar Pradesh","MATHURA(DISTRICT MAGISTRAE MATHURA_IDA)","Shri Tejveer Singh (2024-30) (2024-2030)","Elected MP","Construction of C.C. Road tiwari dharamshala to towards h/o karua village loriya patti block goverdhan mathura","20-Nov-2024","1749377","17-Dec-2024"
"3132","Normal/Others","WS/MP18331/2024-2025/153559-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttar Pradesh","MATHURA(DISTRICT MAGISTRAE MATHURA_IDA)","Shri Tejveer Singh (2024-30) (2024-2030)","Elected MP","Construction of C.C. Road Main road to holika palace village loriya patti block goverdhan mathura","20-Nov-2024","968712","18-Dec-2024"
"3133","Normal/Others","WS/MP18331/2024-2025/153560-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttar Pradesh","MATHURA(DISTRICT MAGISTRAE MATHURA_IDA)","Shri Tejveer Singh (2024-30) (2024-2030)","Elected MP","Construction of C.C. Road at h/o satish master to towards h/o satto village nagla khari phondar block goverdhan mathura","20-Nov-2024","1650235","18-Dec-2024"
"3134","Normal/Others","WS/MP18331/2024-2025/153561-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttar Pradesh","MATHURA(DISTRICT MAGISTRAE MATHURA_IDA)","Shri Tejveer Singh (2024-30) (2024-2030)","Elected MP","Construction of C.C. Road Kamla Prasad Sharma office to towards h/o bhagwan singh jatav village chhatikara block mathura district mathura","20-Nov-2024","1199488","18-Dec-2024"
"3135","Normal/Others","WS/MP18331/2024-2025/153562-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttar Pradesh","MATHURA(DISTRICT MAGISTRAE MATHURA_IDA)","Shri Tejveer Singh (2024-30) (2024-2030)","Elected MP","Construction of C.C. Road h/o hari phuli to towards h/o gujar baba village sakarwa block goverdhan mathura","20-Nov-2024","1316020","18-Dec-2024"
"3136","Normal/Others","WS/MP18331/2024-2025/153563-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttar Pradesh","MATHURA(DISTRICT MAGISTRAE MATHURA_IDA)","Shri Tejveer Singh (2024-30) (2024-2030)","Elected MP","Construction of C.C. Road h/o ramlal to h/o badan singh village nainupatti (Nainukalan) block goverdhan mathura","20-Nov-2024","1113610","17-Dec-2024"
"3137","Normal/Others","WS/MP18331/2024-2025/153565-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttar Pradesh","MATHURA(DISTRICT MAGISTRAE MATHURA_IDA)","Shri Tejveer Singh (2024-30) (2024-2030)","Elected MP","Construction of C.C. Road at Chamar Mandir to towards h/o kohli village malsarai block goverdhan mathura","20-Nov-2024","1799420","18-Dec-2024"
"3138","Normal/Others","WS/MP18331/2024-2025/153567-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttar Pradesh","MATHURA(DISTRICT MAGISTRAE MATHURA_IDA)","Shri Tejveer Singh (2024-30) (2024-2030)","Elected MP","Construction of Interlocking Road h/o laxman singh to towards h/o thakur amar singh shri nath puram  colony ward no 33 nagar nigam mathura","20-Nov-2024","1309370","18-Dec-2024"
"3139","Normal/Others","WS/MP180/2025-2026/240859-Construction of buildings for sports facilities","Uttar Pradesh","MATHURA(DISTRICT MAGISTRAE MATHURA_IDA)","Dr. K. Laxman (2022-28) (2022-2028)","Elected MP","Construction of open gym at VK Baldev GP Mahaban Bangar","13-Oct-2025","1200000","30-Jan-2026"
"3140","Normal/Others","WS/MP847/2023-2024/90164-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttar Pradesh","MATHURA(DISTRICT MAGISTRAE MATHURA_IDA)","Shri Baburam Nishad (2022-28) (2022-2028)","Elected MP","305 mtr Interlocking Road Bnaye Jane Hetu Karyadayi Sanstha- M K INDIA Infraestate PVT Ltd. Etawah UP.","27-Jan-2024","1900000","04-Mar-2024"
"3141","Normal/Others","WS/MP188/2023-2024/84152-Construction of buildings for sports facilities","Uttar Pradesh","MATHURA(DISTRICT MAGISTRAE MATHURA_IDA)","Shri Jayant Chaudhary (2022-28) (2022-2028)","Elected MP","This amount of Rs 20 lakhs is being sanctioned for the construction of a handball court and a tennis court at BSA College, Mathura. Please disperse the amount directly to the college authorities so that they can begin construction.","18-Jan-2024","2000000","07-Mar-2024"
"3142","Normal/Others","WS/MP18331/2026-2027/254990-Construction of rooms and halls in school and colleges","Uttar Pradesh","MATHURA(DISTRICT MAGISTRAE MATHURA_IDA)","Shri Tejveer Singh (2024-30) (2024-2030)","Elected MP","Construction of Room and other works in Kishori Raman Degree College Mathura","21-Dec-2025","1500000","22-Jun-2026"
"3143","Normal/Others","WS/MP181/2025-2026/239203-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Uttar Pradesh","MATHURA(DISTRICT MAGISTRAE MATHURA_IDA)","Dr. Laxmikant Bajpayee (2022-28) (2022-2028)","Elected MP","Construction of boundary wall and repair in cremation ground as per estimate in serial no. 1.","30-Sep-2025","2361000","02-Jan-2026"
"3144","Normal/Others","WS/MP18331/2025-2026/236693-Construction of boundary walls of existing public and community buildings","Uttar Pradesh","MATHURA(DISTRICT MAGISTRAE MATHURA_IDA)","Shri Tejveer Singh (2024-30) (2024-2030)","Elected MP","construction of boundary wall and bathroom at near mata maiya vill shahpur chainpur distt mathura","22-Sep-2025","1000000","11-Dec-2025"
"3145","Normal/Others","WS/MP180/2025-2026/240862-Development of playground","Uttar Pradesh","MATHURA(DISTRICT MAGISTRAE MATHURA_IDA)","Dr. K. Laxman (2022-28) (2022-2028)","Elected MP","Installation of Tiles at Shooting range at VK Govardhan GP Ading Kanchanpur Maharishi Dayanand Bal Vidya Mandir","13-Oct-2025","600000","30-Jan-2026"
"3146","Normal/Others","WS/MP18331/2025-2026/236691-Purchase of sports equipment","Uttar Pradesh","MATHURA(DISTRICT MAGISTRAE MATHURA_IDA)","Shri Tejveer Singh (2024-30) (2024-2030)","Elected MP","construction of baliwal court babu shivnath agrwal dgree college mathura","22-Sep-2025","1500000","11-Dec-2025"
"3147","Normal/Others","WS/MP18331/2026-2027/282887-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttar Pradesh","MATHURA(DISTRICT MAGISTRAE MATHURA_IDA)","Shri Tejveer Singh (2024-30) (2024-2030)","Elected MP","Construction of cc road at h o daudayal towards h o raghunath village-rithaura, block-nandgaon distt mathura","22-May-2026","1400000","25-Aug-2026"
"3148","Normal/Others","WS/MP18331/2025-2026/254986-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttar Pradesh","MATHURA(DISTRICT MAGISTRAE MATHURA_IDA)","Shri Tejveer Singh (2024-30) (2024-2030)","Elected MP","Construction of CC Road in Village Bhainsara block raya majra kataila main road towards kalicharan house","21-Dec-2025","1500000","29-Dec-2025"
"3149","Normal/Others","WS/MP181/2025-2026/239205-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttar Pradesh","MATHURA(DISTRICT MAGISTRAE MATHURA_IDA)","Dr. Laxmikant Bajpayee (2022-28) (2022-2028)","Elected MP","As per estimate in serial no. 2.","30-Sep-2025","1092200","02-Jan-2026"
"3150","Normal/Others","WS/MP181/2025-2026/239209-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttar Pradesh","MATHURA(DISTRICT MAGISTRAE MATHURA_IDA)","Dr. Laxmikant Bajpayee (2022-28) (2022-2028)","Elected MP","As per estimate in serial no. 3.","30-Sep-2025","1135300","29-Jan-2026"
"3151","Normal/Others","WS/MP18331/2025-2026/239385-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttar Pradesh","MATHURA(DISTRICT MAGISTRAE MATHURA_IDA)","Shri Tejveer Singh (2024-30) (2024-2030)","Elected MP","Construction of CC road from Dhamendra house to Dinesh house in Varavar Gali of Madhuvan Hotel under Mathura Vrindavan Municipal Corporation","02-Oct-2025","1400000","29-Jan-2026"
"3152","Normal/Others","WS/MP18331/2025-2026/248956-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttar Pradesh","MATHURA(DISTRICT MAGISTRAE MATHURA_IDA)","Shri Tejveer Singh (2024-30) (2024-2030)","Elected MP","construction of c c road at ho naredra singh to vikaram singh ke nohre tak vill baroth block naujheel dist Mathura","18-Nov-2025","620000","22-Dec-2025"
"3153","Normal/Others","WS/MP18331/2025-2026/248962-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttar Pradesh","MATHURA(DISTRICT MAGISTRAE MATHURA_IDA)","Shri Tejveer Singh (2024-30) (2024-2030)","Elected MP","Construction c c road at ho kamal singh to board of rajashtan towards vill rasholpur distt mathura","18-Nov-2025","1200000","22-Dec-2025"
"3154","Normal/Others","WS/MP18331/2025-2026/248963-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttar Pradesh","MATHURA(DISTRICT MAGISTRAE MATHURA_IDA)","Shri Tejveer Singh (2024-30) (2024-2030)","Elected MP","construction of c c road at ho mohanshiyam thakur to ho ishwari pandit vill asgarpur distt mathura","18-Nov-2025","1025000","22-Dec-2025"
"3155","Normal/Others","WS/MP18331/2025-2026/248967-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttar Pradesh","MATHURA(DISTRICT MAGISTRAE MATHURA_IDA)","Shri Tejveer Singh (2024-30) (2024-2030)","Elected MP","construction of c c road ho balvir to ho deepak vill udhar block mant distt mathura","18-Nov-2025","1400000","22-Dec-2025"
"3156","Normal/Others","WS/MP18331/2025-2026/248970-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttar Pradesh","MATHURA(DISTRICT MAGISTRAE MATHURA_IDA)","Shri Tejveer Singh (2024-30) (2024-2030)","Elected MP","construction of c c road at khanpur road to towards dagga vill nagla loka block baldev distt mathura","18-Nov-2025","1990000","22-Dec-2025"
"3157","Normal/Others","WS/MP18331/2025-2026/248971-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttar Pradesh","MATHURA(DISTRICT MAGISTRAE MATHURA_IDA)","Shri Tejveer Singh (2024-30) (2024-2030)","Elected MP","construction of c c road at ho of sanjay foji to ho ramvertar vill awerni block baldev distt mathura","18-Nov-2025","880000","22-Dec-2025"
"3158","Normal/Others","WS/MP18331/2025-2026/248972-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttar Pradesh","MATHURA(DISTRICT MAGISTRAE MATHURA_IDA)","Shri Tejveer Singh (2024-30) (2024-2030)","Elected MP","construction of c c road ho mukhiya ji to towadrs ho mukesh vill barauli distt mathura","18-Nov-2025","1425000","22-Dec-2025"
"3159","Normal/Others","WS/MP18331/2025-2026/248973-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttar Pradesh","MATHURA(DISTRICT MAGISTRAE MATHURA_IDA)","Shri Tejveer Singh (2024-30) (2024-2030)","Elected MP","construction of c c road at tubewall of man singh to towrads of moholla prajapti vill angai distt mathura","18-Nov-2025","1100000","22-Dec-2025"
"3160","Normal/Others","WS/MP18331/2025-2026/248974-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttar Pradesh","MATHURA(DISTRICT MAGISTRAE MATHURA_IDA)","Shri Tejveer Singh (2024-30) (2024-2030)","Elected MP","construction of c c road ho of radhey shiyam master to towards dev sathan vill nagla uday singh distt mathura","18-Nov-2025","359623","22-Dec-2025"
"3161","Normal/Others","WS/MP18331/2025-2026/248975-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttar Pradesh","MATHURA(DISTRICT MAGISTRAE MATHURA_IDA)","Shri Tejveer Singh (2024-30) (2024-2030)","Elected MP","construction of c c road at ho of suresh to towards ho man singh vill nagla uaday singh block baldev distt mathura","18-Nov-2025","779556","22-Dec-2025"
"3162","Normal/Others","WS/MP18331/2025-2026/248981-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttar Pradesh","MATHURA(DISTRICT MAGISTRAE MATHURA_IDA)","Shri Tejveer Singh (2024-30) (2024-2030)","Elected MP","construction of c c road ho manan harijan to bhagwan balmik chok vill bishmbra  block chhata distt mathura","18-Nov-2025","1060000","22-Dec-2025"
"3163","Normal/Others","WS/MP18331/2025-2026/248982-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttar Pradesh","MATHURA(DISTRICT MAGISTRAE MATHURA_IDA)","Shri Tejveer Singh (2024-30) (2024-2030)","Elected MP","construction of c c road at ho of talebar to towards ho of pappu vill khajuri block raya distt mathura","18-Nov-2025","990000","17-Dec-2025"
"3164","Normal/Others","WS/MP18331/2025-2026/236651-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttar Pradesh","MATHURA(DISTRICT MAGISTRAE MATHURA_IDA)","Shri Tejveer Singh (2024-30) (2024-2030)","Elected MP","construction of cc road at old cc to ho of kishan toward vill phalain block chhata distt mathura","22-Sep-2025","958000","09-Dec-2025"
"3165","Normal/Others","WS/MP18331/2025-2026/236656-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttar Pradesh","MATHURA(DISTRICT MAGISTRAE MATHURA_IDA)","Shri Tejveer Singh (2024-30) (2024-2030)","Elected MP","construction of cc road at ho of jagdish pradhan to temple of shivji ho of rameshwar to namo towards vill chandauri block chhata distt mathura","22-Sep-2025","1640000","09-Dec-2025"
"3166","Normal/Others","WS/MP18331/2025-2026/236657-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttar Pradesh","MATHURA(DISTRICT MAGISTRAE MATHURA_IDA)","Shri Tejveer Singh (2024-30) (2024-2030)","Elected MP","construction of cc road at house badan singh to house of ashok master vill chhata rural block chhata distt mathura","22-Sep-2025","1100000","09-Dec-2025"
"3167","Normal/Others","WS/MP18331/2025-2026/236658-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttar Pradesh","MATHURA(DISTRICT MAGISTRAE MATHURA_IDA)","Shri Tejveer Singh (2024-30) (2024-2030)","Elected MP","construction of cc road at house of ramvir to house of sheela devi pradhan vill luhara block mathura distt mathura","22-Sep-2025","1399291","28-Nov-2025"
"3168","Normal/Others","WS/MP18331/2025-2026/236659-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttar Pradesh","MATHURA(DISTRICT MAGISTRAE MATHURA_IDA)","Shri Tejveer Singh (2024-30) (2024-2030)","Elected MP","construction of cc road beej godam to house of bhura towrads vill madaura block mahavan distt mathura","22-Sep-2025","1158000","28-Nov-2025"
"3169","Normal/Others","WS/MP18331/2025-2026/236668-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttar Pradesh","MATHURA(DISTRICT MAGISTRAE MATHURA_IDA)","Shri Tejveer Singh (2024-30) (2024-2030)","Elected MP","construction of cc road house of kishan to house of munnalal vill kilauni block baldev distt mathura","22-Sep-2025","867462","28-Nov-2025"
"3170","Normal/Others","WS/MP18331/2025-2026/236669-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttar Pradesh","MATHURA(DISTRICT MAGISTRAE MATHURA_IDA)","Shri Tejveer Singh (2024-30) (2024-2030)","Elected MP","contruction of ccc road at shaheed yashpal singh mai baldev road to house of raju singh vill kilauni block baldev distt mathura","22-Sep-2025","824570","28-Nov-2025"
