"Sr. No.","Work Category","Work","State","IDA","Work Description","Hon'ble Members of Parliament","Elected/Nominated","Image","Completion Date","Amount Disbursed ( ₹ )"
"158","Normal/Others","WS/MP18286/2025-2026/192202-Providing drains and gutters for public drainage","Maharashtra","PUNE(DISTRICT COLLECTOR PUNE_IDA)","Laying Of Drainage Line at Ward No.11, Sutardara Kothrud","Dr. Medha Vishram Kulkarni (2024-30) (NaN-NaN)","Elected MP","Images","09-Oct-2025","995708"
"159","Normal/Others","WS/MP18286/2025-2026/192200-Providing drains and gutters for public drainage","Maharashtra","PUNE(DISTRICT COLLECTOR PUNE_IDA)","Laying Of Drainage Line at Ward No.11,Near Raja Shivray Pratishthan School Kothrud","Dr. Medha Vishram Kulkarni (2024-30) (NaN-NaN)","Elected MP","Images","31-Oct-2025","994936"
"160","Normal/Others","WS/MP18286/2025-2026/192195-Construction of footpaths and pedestrian ways","Maharashtra","PUNE(DISTRICT COLLECTOR PUNE_IDA)","Paving and Concreting at Hanumannagar Colony at ward number 11","Dr. Medha Vishram Kulkarni (2024-30) (NaN-NaN)","Elected MP","Images","31-Oct-2025","992695"
"161","Normal/Others","WS/MP18286/2025-2026/178745-Development of public parks","Maharashtra","PUNE(DISTRICT COLLECTOR PUNE_IDA)","Installing paving blocks in the park at Pashan Lake","Dr. Medha Vishram Kulkarni (2024-30) (NaN-NaN)","Elected MP","Images","01-Dec-2025","993610"
"162","Normal/Others","WS/MP18286/2025-2026/234315-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","PUNE(DISTRICT COLLECTOR PUNE_IDA)","Providing and Fixing paving blocks and concreting along the well at Dr. Bandorwala Hospital Kondhwa Pune.","Dr. Medha Vishram Kulkarni (2024-30) (NaN-NaN)","Elected MP","Images","29-Jan-2026","995203"
"163","Normal/Others","WS/MP18286/2025-2026/192203-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","PUNE(DISTRICT COLLECTOR PUNE_IDA)","Road Concreting at Ward No.11, Sutardara Kothrud.","Dr. Medha Vishram Kulkarni (2024-30) (NaN-NaN)","Elected MP","Images","30-Jan-2026","995677"
"164","Normal/Others","WS/MP18286/2025-2026/192204-Construction of public toilets and bathrooms","Maharashtra","PUNE(DISTRICT COLLECTOR PUNE_IDA)","Construction Of Toilet at Sub.Div.No.3 Office ,at Shivkirti Ghorpadi ward no.20","Dr. Medha Vishram Kulkarni (2024-30) (NaN-NaN)","Elected MP","Images","05-Mar-2026","993015"
"165","Normal/Others","WS/MP18286/2025-2026/214097-Installation of fixed garden gym equipment","Maharashtra","PUNE(DISTRICT COLLECTOR PUNE_IDA)","Installation Of Exercise Equipment Near Pashan lake","Dr. Medha Vishram Kulkarni (2024-30) (NaN-NaN)","Elected MP","Images","23-Feb-2026","999965"
"166","Normal/Others","WS/MP18286/2025-2026/192201-Construction of community centers and community halls","Maharashtra","PUNE(DISTRICT COLLECTOR PUNE_IDA)","Create Waiting Room at Sub.Div.No.3 Office. Ward no 20","Dr. Medha Vishram Kulkarni (2024-30) (NaN-NaN)","Elected MP","Images","09-Mar-2026","995304"
"167","Normal/Others","WS/MP18286/2024-2025/147570-Construction of common work sheds/ common covered sitting area","Maharashtra","Ahilyanagar(DISTRICT COLLECTOR AHMEDNAGAR_IDA)","Brahmin Sabha Kopargaon Distt.  Ahilyanagar,   Installation of new paving blocks of the congregation.","Dr. Medha Vishram Kulkarni (2024-30) (NaN-NaN)","Elected MP","Images","14-Mar-2026","77092"
"168","Repair and Renovation","WS/MP18286/2024-2025/147569-Construction of boundary walls of existing public and community buildings","Maharashtra","Ahilyanagar(DISTRICT COLLECTOR AHMEDNAGAR_IDA)","Brahmin Sabha Kopargaon Distt.  Ahilyanagar,  work : Repairing compound wall of auditorium","Dr. Medha Vishram Kulkarni (2024-30) (NaN-NaN)","Elected MP","Images","14-Mar-2026","100000"
"169","Normal/Others","WS/MP18286/2024-2025/147568-Construction of additional rooms and halls in the existing public and community building","Maharashtra","Ahilyanagar(DISTRICT COLLECTOR AHMEDNAGAR_IDA)","Brahmin Sabha Kopargaon Distt.  Ahilyanagar,  Painting the congregation area","Dr. Medha Vishram Kulkarni (2024-30) (NaN-NaN)","Elected MP","Images","14-Mar-2026","200000"
"170","Normal/Others","WS/MP18286/2024-2025/147567-Construction of common work sheds/ common covered sitting area","Maharashtra","Ahilyanagar(DISTRICT COLLECTOR AHMEDNAGAR_IDA)","Brahmin Sabha Kopargaon Distt.  Ahilyanagar, (ahmednagar)  IPS and waterproofing of assembly","Dr. Medha Vishram Kulkarni (2024-30) (NaN-NaN)","Elected MP","Images","14-Mar-2026","400000"
"171","Normal/Others","WS/MP18286/2024-2025/147571-Construction of public toilets and bathrooms","Maharashtra","Ahilyanagar(DISTRICT COLLECTOR AHMEDNAGAR_IDA)","Brahmin Sabha Kopargaon Distt.  Ahilyanagar,   work: Construction of congregational public toilets","Dr. Medha Vishram Kulkarni (2024-30) (NaN-NaN)","Elected MP","Images","14-Mar-2026","200000"
"172","Normal/Others","WS/MP18286/2024-2025/146589-Setting up of laboratories","Maharashtra","SATARA(DISTRICT COLLECTOR SATARA_IDA)","Construction of advance science lab in at Hutatma Bhagat Singh Vidya Mandir and Anant English School, Satara Sfurti Sikshan Prasarak Mandal, Mayani, Taluka Khatav, Dist. Satara","Dr. Medha Vishram Kulkarni (2024-30) (NaN-NaN)","Elected MP","Images","30-Mar-2026","1000000"
"173","Normal/Others","WS/MP18286/2024-2025/146588-Construction of rooms and halls in school and colleges","Maharashtra","SATARA(DISTRICT COLLECTOR SATARA_IDA)","Construction of Classroom at Hutatma Bhagat Singh Vidya Mandir and Anant English School, Satara Sfurti Sikshan Prasarak Mandal, Mayani, Taluka Khatav, Dist. Satara","Dr. Medha Vishram Kulkarni (2024-30) (NaN-NaN)","Elected MP","Images","30-Mar-2026","931443"
"174","Normal/Others","WS/MP18287/2025-2026/210491-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","Ahilyanagar(DISTRICT COLLECTOR AHMEDNAGAR_IDA)","Construction of CC road from Divekar Ghar to Kharde Road in Tarkeshwar Nagar under Dalit Settlement Development Scheme at Mali Babhulgaon, Tal. Pathardi, Dist. Ahilyanagar (Ahmednagar).","Shri Ashokrao Shankarrao Chavan (2024-30) (NaN-NaN)","Elected MP","Images","24-Nov-2025","499921"
"175","Normal/Others","WS/MP18287/2025-2026/147472-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","NANDED(DISTRICT COLLECTOR NANDED_IDA)","Construction of CC road from house of Shri Vishwambar Patil Jadhav to shri Namdev nagorao Boinwad At Mustapur Tq. Naigaon Dist. Nanded","Shri Ashokrao Shankarrao Chavan (2024-30) (NaN-NaN)","Elected MP","Images","03-Feb-2026","997498"
"176","Normal/Others","WS/MP18290/2024-2025/141356-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","DHULE(DISTRICT COLLECTOR DHULE_IDA)","Construction of roads,  pathways or any other","Shri Chandrakant Damodar Handore (2024-30) (NaN-NaN)","Elected MP","Images","03-Mar-2025","1495941"
"177","Normal/Others","WS/MP18290/2024-2025/141355-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","DHULE(DISTRICT COLLECTOR DHULE_IDA)","Construction of  pathways or any other","Shri Chandrakant Damodar Handore (2024-30) (NaN-NaN)","Elected MP","Images","03-Mar-2025","1499356"
"178","Normal/Others","WS/MP18290/2025-2026/199068-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","PARBHANI(DISTRICT COLLECTOR PARBHANI_IDA)","construction of cement road in ward no 2","Shri Chandrakant Damodar Handore (2024-30) (NaN-NaN)","Elected MP","Images","15-Jul-2025","999686"
"179","Normal/Others","WS/MP18290/2025-2026/199067-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","PARBHANI(DISTRICT COLLECTOR PARBHANI_IDA)","construction of Cement Road in ward no 1","Shri Chandrakant Damodar Handore (2024-30) (NaN-NaN)","Elected MP","Images","15-Jul-2025","999686"
"180","Normal/Others","WS/MP18290/2025-2026/141353-Construction of public libraries and reading rooms","Maharashtra","DHULE(DISTRICT COLLECTOR DHULE_IDA)","Construction of public libraries and reading rooms","Shri Chandrakant Damodar Handore (2024-30) (NaN-NaN)","Elected MP","Images","26-Aug-2025","4966790"
"181","Normal/Others","WS/MP18290/2025-2026/141367-Street lights","Maharashtra","DHULE(DISTRICT COLLECTOR DHULE_IDA)","Installation of street lights at Gautam Nagar, Dhule city.","Shri Chandrakant Damodar Handore (2024-30) (NaN-NaN)","Elected MP","Images","12-Sep-2025","996523"
"182","Normal/Others","WS/MP18290/2025-2026/200321-Street lights","Maharashtra","BEED(DISTRICT COLLECTOR BEED_IDA)","Installation of Solar Highmast at Laxmiaai Tanda, Taluka and Dist Beed","Shri Chandrakant Damodar Handore (2024-30) (NaN-NaN)","Elected MP","Images","16-Feb-2026","998121"
"183","Normal/Others","WS/MP18290/2025-2026/200322-Street lights","Maharashtra","BEED(DISTRICT COLLECTOR BEED_IDA)","installation of Solar highmast at Laxmiaai Tanda at Khanhoba Tanda","Shri Chandrakant Damodar Handore (2024-30) (NaN-NaN)","Elected MP","Images","16-Feb-2026","998121"
"184","Trust and Society","WS/MP18290/2025-2026/145117-Construction of rooms and halls in school and colleges","Maharashtra","BEED(DISTRICT COLLECTOR BEED_IDA)","CONSTRUCTION OF ROOMS AND HALL FOR SCHOOL BUILDING","Shri Chandrakant Damodar Handore (2024-30) (NaN-NaN)","Elected MP","Images","12-Mar-2026","4948358"
"185","Normal/Others","WS/MP18290/2025-2026/224127-Lighting of public spaces","Maharashtra","DHULE(DISTRICT COLLECTOR DHULE_IDA)","Installation of Solar Highmast in Ward no 1 at Gautam Nagar in Dhule","Shri Chandrakant Damodar Handore (2024-30) (NaN-NaN)","Elected MP","Images","27-Aug-2026",""
"186","Normal/Others","WS/MP18292/2024-2025/142720-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","LATUR(DISTRICT COLLECTOR LATUR_IDA)","Latur City Ward No. 11 Deepjyoti Nagar - Making pavour block road from the House of Shri Patil to House of Shri Anil Goyekar.","Dr. Ajeet Madhavrao Gopchade (2024-30) (NaN-NaN)","Elected MP","Images","25-Mar-2025","999437"
"187","Trust and Society","WS/MP18292/2024-2025/146885-Construction of buildings for community cultural activities","Maharashtra","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","Construction of Cultural Hall in Trust area of Shanaishchara Swamy Seva Trust.","Dr. Ajeet Madhavrao Gopchade (2024-30) (NaN-NaN)","Elected MP","Images","07-Jan-2026","2500000"
"188","Normal/Others","WS/MP18292/2025-2026/145731-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","NANDED(DISTRICT COLLECTOR NANDED_IDA)","Construction of CC Road in Village Rampur Thadi Tq. Biloli Dist. Nanded from house of Gangaram Vibhute to Dhammapal Phakire - Sheshrao Phakire - Balaji Rampurkar's House.","Dr. Ajeet Madhavrao Gopchade (2024-30) (NaN-NaN)","Elected MP","Images","24-Jun-2025","495726"
"189","Normal/Others","WS/MP18292/2025-2026/164082-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","NANDED(DISTRICT COLLECTOR NANDED_IDA)","Construction of CC Road from the house of Shyam Jainer to the house of Subhash Patil Chalwade of village Tamlur Tq. Deglur Dist. Nanded","Dr. Ajeet Madhavrao Gopchade (2024-30) (NaN-NaN)","Elected MP","Images","25-Jul-2025","992140"
"190","Normal/Others","WS/MP18292/2025-2026/175543-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","NANDED(DISTRICT COLLECTOR NANDED_IDA)","Construction of CC Road from the house of Maroti Posane to the house of Maroti Lale in Village Khanapur Tq. Degloor, Dist. Nanded","Dr. Ajeet Madhavrao Gopchade (2024-30) (NaN-NaN)","Elected MP","Images","13-Aug-2025","994475"
"191","Normal/Others","WS/MP18292/2025-2026/160403-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","NANDED(DISTRICT COLLECTOR NANDED_IDA)","Construction of CC Road from house of Chandrakant Markante's house to house of Santosh Bhavale at Bhokaskheda","Dr. Ajeet Madhavrao Gopchade (2024-30) (NaN-NaN)","Elected MP","Images","18-Aug-2025","991540"
"192","Normal/Others","WS/MP18292/2025-2026/158720-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","NANDED(DISTRICT COLLECTOR NANDED_IDA)","Construction of CC Nali from Shop of Sainath Uttamrao Wattamwar to Sarubai Govindrao Shirules house in village Narsi Tq. Naigaon (Khairgaon)","Dr. Ajeet Madhavrao Gopchade (2024-30) (NaN-NaN)","Elected MP","Images","18-Aug-2025","998000"
"193","Normal/Others","WS/MP18292/2025-2026/158719-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","NANDED(DISTRICT COLLECTOR NANDED_IDA)","Construction of CC Road in SC area from Subhash Munkes house to Rani Laxmibai Highschool, Narsi","Dr. Ajeet Madhavrao Gopchade (2024-30) (NaN-NaN)","Elected MP","Images","18-Aug-2025","1498000"
"194","Normal/Others","WS/MP18292/2025-2026/142719-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Maharashtra","LATUR(DISTRICT COLLECTOR LATUR_IDA)","Latur City Ward No. 1 Siddheshwar  Crematorium development","Dr. Ajeet Madhavrao Gopchade (2024-30) (NaN-NaN)","Elected MP","Images","19-Aug-2025","999903"
"195","Normal/Others","WS/MP18292/2025-2026/142766-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","Chhatrapati Sambhajinagar(DISTRICT COLLECTOR AURANGABAD_IDA)","Karkin Tq. Paithan Dist. Chatrapati Sambhajinagar Ward No. 3 Making of CC Road from Navale Vasti to cremation on the Lakhegaon road.","Dr. Ajeet Madhavrao Gopchade (2024-30) (NaN-NaN)","Elected MP","N/A","28-Aug-2025","999800"
"196","Normal/Others","WS/MP18292/2025-2026/157903-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","NANDED(DISTRICT COLLECTOR NANDED_IDA)","Borgaon Tq. Deglur Dist. Nanded  construction of CC Road from house of Hanmantrao Gopchade to House of Anita Babare","Dr. Ajeet Madhavrao Gopchade (2024-30) (NaN-NaN)","Elected MP","Images","15-Sep-2025","997000"
"197","Normal/Others","WS/MP18292/2025-2026/207879-Purchase of IT systems, including hardware and software for educational purposes","Maharashtra","Ahilyanagar(DISTRICT COLLECTOR AHMEDNAGAR_IDA)","Purchese of IT systems, including Hardware and Software for educational purpose at New Englishd School, Shendi, Tq. Nagar, Dist. Ahamadnagar","Dr. Ajeet Madhavrao Gopchade (2024-30) (NaN-NaN)","Elected MP","Images","30-Sep-2025","599280"
"198","Normal/Others","WS/MP18292/2025-2026/207883-Purchase of IT systems, including hardware and software for educational purposes","Maharashtra","Ahilyanagar(DISTRICT COLLECTOR AHMEDNAGAR_IDA)","Purchase of IT systems, including hardware and software for education purpose at Apang Sanjivani Society che Mukbadhir Vidyalaya va Vasatigruha,  Savedi, Tq. and Dist. Ahamadnagar","Dr. Ajeet Madhavrao Gopchade (2024-30) (NaN-NaN)","Elected MP","Images","30-Sep-2025","599280"
"199","Normal/Others","WS/MP18292/2025-2026/145732-Street lights","Maharashtra","NANDED(DISTRICT COLLECTOR NANDED_IDA)","Setting up of LED Street Lights in Whole village where-evere necessary. Village Name Takli (T.M.) Tq. Naigaon (Kh.) Dist. Nanded.","Dr. Ajeet Madhavrao Gopchade (2024-30) (NaN-NaN)","Elected MP","Images","16-Oct-2025","999000"
"200","Normal/Others","WS/MP18292/2025-2026/163512-Construction of boundary walls of existing public and community buildings","Maharashtra","SOLAPUR(DISTRICT COLLECTOR SOLAPUR_IDA)","Construction of Compound wall to the cultural hall of Lingayat Samaj in Ward no. 3 of Solapur Municipal Corporation, Dist. Solapur","Dr. Ajeet Madhavrao Gopchade (2024-30) (NaN-NaN)","Elected MP","N/A","17-Oct-2025","1604872"
"201","Normal/Others","WS/MP18292/2025-2026/160409-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","NANDED(DISTRICT COLLECTOR NANDED_IDA)","Construction of CC Road from Mahadev Mandir to house of Halappa Maharaj at Chainpur","Dr. Ajeet Madhavrao Gopchade (2024-30) (NaN-NaN)","Elected MP","Images","07-Nov-2025","497631"
"202","Normal/Others","WS/MP18292/2025-2026/163511-Construction of public toilets and bathrooms","Maharashtra","Ahilyanagar(DISTRICT COLLECTOR AHMEDNAGAR_IDA)","Construction of Public Toilet in SC area of Ward No. 9 - Karmaveer nagar, Kopargaon Dist. Ahamadnagar","Dr. Ajeet Madhavrao Gopchade (2024-30) (NaN-NaN)","Elected MP","Images","08-Dec-2025","915806"
"203","Normal/Others","WS/MP18292/2025-2026/163498-Construction of boundary walls of existing public and community buildings","Maharashtra","Ahilyanagar(DISTRICT COLLECTOR AHMEDNAGAR_IDA)","Construction of boundary wall in ward no. 9, Karmaveer Nagar, of Kopargaon Municipal Council, Dist. Ahamadnagar","Dr. Ajeet Madhavrao Gopchade (2024-30) (NaN-NaN)","Elected MP","Images","08-Dec-2025","986079"
"204","Normal/Others","WS/MP18292/2025-2026/228984-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","NANDED(DISTRICT COLLECTOR NANDED_IDA)","Construction of CC Road from house of Ramakant Mokhade to the house of Madhukar Savkar Lakhe at Markhel, Tq. Deglur, Dist. Nanded","Dr. Ajeet Madhavrao Gopchade (2024-30) (NaN-NaN)","Elected MP","Images","02-Jan-2026","999000"
"205","Normal/Others","WS/MP18292/2025-2026/167194-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","NANDED(DISTRICT COLLECTOR NANDED_IDA)","Construction of CC Road from House of Narayan Mansingh Thakur to house of Usman Sarvar Sab Choudhari at Village Kesrali Tq. Biloli","Dr. Ajeet Madhavrao Gopchade (2024-30) (NaN-NaN)","Elected MP","Images","14-Jan-2026","997420"
"206","Normal/Others","WS/MP18292/2025-2026/160427-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","NANDED(DISTRICT COLLECTOR NANDED_IDA)","Construction of CC Road from Biloli-Kundalwadi Road to Saibaba Mandir via Buddha Mandir at Sultanpur","Dr. Ajeet Madhavrao Gopchade (2024-30) (NaN-NaN)","Elected MP","Images","20-Jan-2026","494294"
"207","Normal/Others","WS/MP18292/2025-2026/167153-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","NANDED(DISTRICT COLLECTOR NANDED_IDA)","Construction of CC Road from House of Vyankatrao Bondge to house of Annarao Madhavrao Patil at Village Achegaon","Dr. Ajeet Madhavrao Gopchade (2024-30) (NaN-NaN)","Elected MP","Images","27-Jan-2026","694674"
"208","Normal/Others","WS/MP18292/2025-2026/167217-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","NANDED(DISTRICT COLLECTOR NANDED_IDA)","Construction of CC Nali from House of Sadashiv Kyadare to house of Madhukar Bondge at Village Achegaon Tq. Degloor","Dr. Ajeet Madhavrao Gopchade (2024-30) (NaN-NaN)","Elected MP","Images","27-Jan-2026","296515"
"209","Normal/Others","WS/MP18292/2025-2026/185845-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","NANDED(DISTRICT COLLECTOR NANDED_IDA)","Construction of CC Road from the house of Kisan Dantulwar to the house of Sanjay Gotepad in village Chinchala Tq. Biloli","Dr. Ajeet Madhavrao Gopchade (2024-30) (NaN-NaN)","Elected MP","Images","03-Feb-2026","995437"
"210","Normal/Others","WS/MP18292/2025-2026/177302-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","NANDED(DISTRICT COLLECTOR NANDED_IDA)","Construction of CC Road from the house of Linguram Myakload to the house of Yallappa Iranna Balgamod in the ST area of Village Kasrali","Dr. Ajeet Madhavrao Gopchade (2024-30) (NaN-NaN)","Elected MP","Images","03-Feb-2026","1493148"
"211","Normal/Others","WS/MP18292/2025-2026/177606-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","NANDED(DISTRICT COLLECTOR NANDED_IDA)","Construction of CC Road from the house of Datta Jalba Nilamwar to the house of Vishwambhar Maroti Muppalwad in ST Area of Village Dongaon (Bk.)","Dr. Ajeet Madhavrao Gopchade (2024-30) (NaN-NaN)","Elected MP","Images","03-Feb-2026","997152"
"212","Normal/Others","WS/MP18292/2025-2026/167191-Construction of community centers and community halls","Maharashtra","NANDED(DISTRICT COLLECTOR NANDED_IDA)","Construction of Sabhamandap in the village Ganjgaon Tq. Biloli in the premises of Grampanchayat near Mahalaxmi Mandir","Dr. Ajeet Madhavrao Gopchade (2024-30) (NaN-NaN)","Elected MP","Images","03-Feb-2026","997189"
"213","Normal/Others","WS/MP18292/2025-2026/241043-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","NANDED(DISTRICT COLLECTOR NANDED_IDA)","Construction of Road from Human Temple to the House of Hanmantrao Jadhav Guruji che House at Mandgi Tq. Deglur Dist. Nanded","Dr. Ajeet Madhavrao Gopchade (2024-30) (NaN-NaN)","Elected MP","Images","13-Feb-2026","497538"
"214","Normal/Others","WS/MP18292/2025-2026/230423-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","NANDED(DISTRICT COLLECTOR NANDED_IDA)","Construction of CC Road from the house of Khemji Amru Jadhav to the House of Bhimrao Jadhav in the village Khadak Manjiri, Tq. Loha, Dist. Nanded","Dr. Ajeet Madhavrao Gopchade (2024-30) (NaN-NaN)","Elected MP","Images","27-Feb-2026","1991704"
"215","Normal/Others","WS/MP18292/2025-2026/160411-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","NANDED(DISTRICT COLLECTOR NANDED_IDA)","Construction of CC Road from house of Chandrakant Gangappa Mathapati to house of Nagesh Laxman Patil at Shivani","Dr. Ajeet Madhavrao Gopchade (2024-30) (NaN-NaN)","Elected MP","Images","05-Mar-2026","499000"
"216","Normal/Others","WS/MP18292/2025-2026/228985-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","NANDED(DISTRICT COLLECTOR NANDED_IDA)","Construction of CC Road from the house of Shankar Sitaram Jadhav to the Shadulla Darga and Vadikar Galli at Bembra Tq. Deglur, Dist. Nanded","Dr. Ajeet Madhavrao Gopchade (2024-30) (NaN-NaN)","Elected MP","Images","06-Mar-2026","999000"
"217","Normal/Others","WS/MP18292/2025-2026/219434-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","NANDED(DISTRICT COLLECTOR NANDED_IDA)","Construction of CC Road from the house of Hanmant Barsamwar to the house of Vitthal Bhurule at Yergi Tq. Deglur Dist. Nanded","Dr. Ajeet Madhavrao Gopchade (2024-30) (NaN-NaN)","Elected MP","Images","20-Apr-2026","1998000"
"218","Normal/Others","WS/MP18292/2025-2026/160413-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","NANDED(DISTRICT COLLECTOR NANDED_IDA)","Construction of CC Road from house of Ram Patil Betmogare to the house of Madhav Rajeppa at Pokharni","Dr. Ajeet Madhavrao Gopchade (2024-30) (NaN-NaN)","Elected MP","Images","09-Mar-2026","497000"
"219","Normal/Others","WS/MP18292/2025-2026/165437-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","NANDED(DISTRICT COLLECTOR NANDED_IDA)","kautha ta. biloli dis. nanded virbhadra madhavrao sakhre to mahadev mandir construction of C C Road.","Dr. Ajeet Madhavrao Gopchade (2024-30) (NaN-NaN)","Elected MP","Images","18-Mar-2026","993425"
"220","Normal/Others","WS/MP18292/2025-2026/177300-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","NANDED(DISTRICT COLLECTOR NANDED_IDA)","Construction of CC Road from the house of Gangadhar Surewad to the house of Poshetti Balgamwad in the ST Area of Village Lohagaon","Dr. Ajeet Madhavrao Gopchade (2024-30) (NaN-NaN)","Elected MP","Images","27-Mar-2026","995607"
"221","Normal/Others","WS/MP18292/2026-2027/237848-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","NANDED(DISTRICT COLLECTOR NANDED_IDA)","Construction of CC Road from the house of Namdev Malika Ranvalkar to Cementary of Matang Community.","Dr. Ajeet Madhavrao Gopchade (2024-30) (NaN-NaN)","Elected MP","Images","10-Apr-2026","998921"
"222","Normal/Others","WS/MP18292/2025-2026/228963-Purchase of motor boats for flood and cyclone prone areas","Maharashtra","NANDED(DISTRICT COLLECTOR NANDED_IDA)","Purchese of moter boat at cyclone prone area and other items","Dr. Ajeet Madhavrao Gopchade (2024-30) (NaN-NaN)","Elected MP","Images","15-Apr-2026","1999879"
"223","Normal/Others","WS/MP18292/2026-2027/157902-Construction of boundary walls of existing public and community buildings","Maharashtra","NANDED(DISTRICT COLLECTOR NANDED_IDA)","At. Belkoni (Kh.) Tq. Biloli Dist. Nanded, boundary wall for Community hall.","Dr. Ajeet Madhavrao Gopchade (2024-30) (NaN-NaN)","Elected MP","Images","17-Apr-2026","1498000"
"224","Normal/Others","WS/MP18292/2026-2027/185848-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","NANDED(DISTRICT COLLECTOR NANDED_IDA)","Construction of CC Road from the house of Hanmanat Maroti Dande to the house of Digambar Yallappa Chigale in Village Adampur Tq. Biloli","Dr. Ajeet Madhavrao Gopchade (2024-30) (NaN-NaN)","Elected MP","Images","22-Apr-2026","1488686"
"225","Normal/Others","WS/MP18292/2026-2027/185853-Providing drains and gutters for public drainage","Maharashtra","NANDED(DISTRICT COLLECTOR NANDED_IDA)","Construction of CC Nali from house of Vinodrao Joshi to the grave yard of village Adampur Tq. Biloli","Dr. Ajeet Madhavrao Gopchade (2024-30) (NaN-NaN)","Elected MP","Images","22-Apr-2026","496561"
"226","Normal/Others","WS/MP18292/2026-2027/228982-Construction of community centers and community halls","Maharashtra","NANDED(DISTRICT COLLECTOR NANDED_IDA)","Construction of Sabhamandap at Narangal (Bk.), Tq. Deglur Dist. Nanded in the area of Grampachayat near Vitthal Rukhmai Temple","Dr. Ajeet Madhavrao Gopchade (2024-30) (NaN-NaN)","Elected MP","Images","20-Aug-2026","998000"
"227","Normal/Others","WS/MP18292/2026-2027/145087-Street lights","Maharashtra","NANDED(DISTRICT COLLECTOR NANDED_IDA)","LED Street Light in Kolheborgaon Tq. Biloli Dist. Nanded","Dr. Ajeet Madhavrao Gopchade (2024-30) (NaN-NaN)","Elected MP","Images","24-Jul-2026","2999000"
"228","Normal/Others","WS/MP18292/2026-2027/160407-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","NANDED(DISTRICT COLLECTOR NANDED_IDA)","Construction of CC Road from Grampanchayat office to house of Prakash Maroti Thote at Kedarkuntha","Dr. Ajeet Madhavrao Gopchade (2024-30) (NaN-NaN)","Elected MP","Images","28-Jul-2026","495062"
"229","Normal/Others","WS/MP18292/2026-2027/228983-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","NANDED(DISTRICT COLLECTOR NANDED_IDA)","Construction of CC Road from the house of Nagnath Parbata Nawade to the house of Shankar Nagnath Biradar at Kedardkunta Tq. Deglur Dist. Nanded","Dr. Ajeet Madhavrao Gopchade (2024-30) (NaN-NaN)","Elected MP","Images","28-Jul-2026","994343"
"230","Normal/Others","WS/MP18294/2024-2025/147964-Construction of buildings for community cultural activities","Maharashtra","GONDIA(DISTRICT COLLECTOR GONDIA_IDA)","Gram Bhutaitola, Gram Panchayat Pathari, Ta. Goregaon, Dist. Gondia me Hanuman Mandir Chaouk me Community Cultural Hall","Shri Praful Patel (2024-30) (NaN-NaN)","Elected MP","Images","29-Jun-2025","995138"
