"Sr. No.","Work category","Work","State","IDA","Hon'ble Members of Parliament","Elected/Nominated","Work description","Recommended date","Sanction Date","Sanction Amount ( ₹ )","Work Status"
"284","Normal/Others","WS/MP112/2025-2026/162320-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","BEED(DISTRICT COLLECTOR BEED_IDA)","Shri Dhananjay Bhimrao Mahadik (2022-28) (2022-2028)","Elected MP","Construction of cement road from Angad Waghmare Home to Sukhdev Tupsagar Home in At/Po. Makegaon, Tal. Ambajogai Ward no. 3","30-Dec-2024","18-Aug-2025","999264","Physical Inspection"
"285","Normal/Others","WS/MP112/2025-2026/162321-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","BEED(DISTRICT COLLECTOR BEED_IDA)","Shri Dhananjay Bhimrao Mahadik (2022-28) (2022-2028)","Elected MP","Construction of cement road from Gangadhar Deshmukh Home to Amol Deshmukh Home in At/Po. Makegaon, Tal. Ambajogai Ward no. 3","30-Dec-2024","18-Aug-2025","999264","Physical Inspection"
"286","Normal/Others","WS/MP18292/2026-2027/163996-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","NANDED(DISTRICT COLLECTOR NANDED_IDA)","Dr. Ajeet Madhavrao Gopchade (2024-30) (2024-2030)","Elected MP","Construction of C.C. Road from the house of Maroti Gudpale to the house of Jayprakash Sumdale at Shelgaon, Tq. Deglur, Dist. Nanded","07-Jan-2025","06-Jul-2026","997994","Physical Inspection"
"287","Normal/Others","WS/MP18292/2025-2026/164082-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","NANDED(DISTRICT COLLECTOR NANDED_IDA)","Dr. Ajeet Madhavrao Gopchade (2024-30) (2024-2030)","Elected MP","Construction of CC Road from the house of Shyam Jainer to the house of Subhash Patil Chalwade of village Tamlur Tq. Deglur Dist. Nanded","07-Jan-2025","22-Jul-2025","992140","Physical Inspection"
"288","Normal/Others","WS/MP108/2024-2025/165293-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","AMRAVATI(DISTRICT COLLECTOR AMRAVATI_IDA)","Dr. Anil Sukhdeorao Bonde (2022-28) (2022-2028)","Elected MP","Construction of road at durgwada tq Morshi from nagbaba mandir to house of shri Rahul choudhary.","13-Jan-2025","18-Feb-2025","2495000","Vendor Identification"
"289","Normal/Others","WS/MP18292/2025-2026/165437-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","NANDED(DISTRICT COLLECTOR NANDED_IDA)","Dr. Ajeet Madhavrao Gopchade (2024-30) (2024-2030)","Elected MP","kautha ta. biloli dis. nanded virbhadra madhavrao sakhre to mahadev mandir construction of C C Road.","14-Jan-2025","13-Mar-2026","993425","Physical Inspection"
"290","Normal/Others","WS/MP18292/2025-2026/167153-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","NANDED(DISTRICT COLLECTOR NANDED_IDA)","Dr. Ajeet Madhavrao Gopchade (2024-30) (2024-2030)","Elected MP","Construction of CC Road from House of Vyankatrao Bondge to house of Annarao Madhavrao Patil at Village Achegaon","21-Jan-2025","22-Jan-2026","694674","Physical Inspection"
"291","Normal/Others","WS/MP18292/2025-2026/167194-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","NANDED(DISTRICT COLLECTOR NANDED_IDA)","Dr. Ajeet Madhavrao Gopchade (2024-30) (2024-2030)","Elected MP","Construction of CC Road from House of Narayan Mansingh Thakur to house of Usman Sarvar Sab Choudhari at Village Kesrali Tq. Biloli","21-Jan-2025","08-Jan-2026","998000","Physical Inspection"
"292","Normal/Others","WS/MP18292/2026-2027/167196-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","NANDED(DISTRICT COLLECTOR NANDED_IDA)","Dr. Ajeet Madhavrao Gopchade (2024-30) (2024-2030)","Elected MP","Construction of CC Road from House of Vilas Digambar Dakore to house of Sainath Gangadhar Irload at Village Patoda (Bk) Tq. Dharmabad in ST Area","21-Jan-2025","18-Jun-2026","995486","Work partially Completed"
"293","Normal/Others","WS/MP18292/2025-2026/167217-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","NANDED(DISTRICT COLLECTOR NANDED_IDA)","Dr. Ajeet Madhavrao Gopchade (2024-30) (2024-2030)","Elected MP","Construction of CC Nali from House of Sadashiv Kyadare to house of Madhukar Bondge at Village Achegaon Tq. Degloor","21-Jan-2025","22-Jan-2026","296515","Physical Inspection"
"294","Normal/Others","WS/MP18292/2026-2027/171219-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","NANDED(DISTRICT COLLECTOR NANDED_IDA)","Dr. Ajeet Madhavrao Gopchade (2024-30) (2024-2030)","Elected MP","Construction of CC Road at Umardari From Mukhed - Hibat Degalur Road to Golewar Samaj Crematorium","31-Jan-2025","12-Aug-2026","991432","Physical Inspection"
"295","Normal/Others","WS/MP116/2025-2026/174184-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA)","Shri Sanjay Raut (2022-28) (2022-2028)","Elected MP","Construction of open sheds, lading, drains and footpaths at 13th Street and 19th Street behind Rajagraha Building, Khar (W).","07-Feb-2025","31-Mar-2026","3500000","Sanction"
"296","Normal/Others","WS/MP116/2025-2026/174188-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA)","Shri Sanjay Raut (2022-28) (2022-2028)","Elected MP","Concreting, levitation, construction of drains and footpaths at Anand Park, Kandarpada, Dahisar (W).","07-Feb-2025","31-Mar-2026","3000000","Sanction"
"297","Normal/Others","WS/MP116/2025-2026/174189-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA)","Shri Sanjay Raut (2022-28) (2022-2028)","Elected MP","Construction of open sheds, drains and footpaths at Santa Cruz (W), near Gajadhar Dam.","07-Feb-2025","19-Dec-2025","2000000","Vendor Identification"
"298","Normal/Others","WS/MP116/2025-2026/174191-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA)","Shri Sanjay Raut (2022-28) (2022-2028)","Elected MP","Construction of embankment, drains and footpaths at Deep Narayan Dubey Road, Dahisar (East).","07-Feb-2025","19-Dec-2025","2000000","Vendor Identification"
"299","Normal/Others","WS/MP116/2025-2026/174192-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA)","Shri Sanjay Raut (2022-28) (2022-2028)","Elected MP","Construction of open sheds, benches, levees, gutters and footpaths at Vitthal Mandir, Kurla, near New Mill Road.","07-Feb-2025","19-Dec-2025","4000000","Vendor Identification"
"300","Normal/Others","WS/MP116/2025-2026/174194-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA)","Shri Sanjay Raut (2022-28) (2022-2028)","Elected MP","Section No. Construction of benches, levees, drains and footpaths near 75, Military Road, Vijay Nagar, Marol Andheri (East), Dahisar (East).","07-Feb-2025","19-Dec-2025","3500000","Vendor Identification"
"301","Normal/Others","WS/MP116/2025-2026/174196-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA)","Shri Sanjay Raut (2022-28) (2022-2028)","Elected MP","Construction of sewers and footpaths near Vishwas Pathare Chal, Oweri Pada, Dahisar (Poo).","07-Feb-2025","19-Dec-2025","2000000","Vendor Identification"
"302","Normal/Others","WS/MP116/2025-2026/174199-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA)","Shri Sanjay Raut (2022-28) (2022-2028)","Elected MP","Installation of footpaths and benches at Kolivari Village, Kalina, Santa Cruz (PU).","07-Feb-2025","04-Mar-2026","2500000","Work partially Completed"
"303","Normal/Others","WS/MP116/2025-2026/174213-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA)","Shri Sanjay Raut (2022-28) (2022-2028)","Elected MP","Construction of sewerage channel, embankment and footpath at Link Road, Borivali (W), near Gorai 2, Matrachaya Cooperative Housing Society.","07-Feb-2025","31-Mar-2026","3000000","Sanction"
"304","Normal/Others","WS/MP116/2025-2026/174215-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA)","Shri Sanjay Raut (2022-28) (2022-2028)","Elected MP","Arrangement of levees, drains, footpaths and meeting at Bhagat Singh Nagar, Goregaon (W).","07-Feb-2025","19-Dec-2025","2500000","Vendor Identification"
"305","Normal/Others","WS/MP116/2025-2026/174216-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA)","Shri Sanjay Raut (2022-28) (2022-2028)","Elected MP","Arrangement of drains, footpaths and meeting at Marol Pipe Line, Andheri (PU).","07-Feb-2025","04-Mar-2026","2500000","Work partially Completed"
"306","Normal/Others","WS/MP116/2025-2026/174217-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA)","Shri Sanjay Raut (2022-28) (2022-2028)","Elected MP","Arrangement of levees, drains, footpaths and meeting at Motilal Nagar, Goregaon (W).","07-Feb-2025","19-Dec-2025","2300000","Vendor Identification"
"307","Normal/Others","WS/MP116/2025-2026/174218-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA)","Shri Sanjay Raut (2022-28) (2022-2028)","Elected MP","Construction of benches, drains, levees and footpaths at Valmiki Chal, St. Francis Road, Vileparle (W).","07-Feb-2025","19-Dec-2025","2800000","Vendor Identification"
"308","Normal/Others","WS/MP116/2025-2026/174219-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA)","Shri Sanjay Raut (2022-28) (2022-2028)","Elected MP","Laying, drains, footpaths and meeting arrangements at Brick Kiln, Goregaon (PU).","07-Feb-2025","19-Dec-2025","2200000","Vendor Identification"
"309","Normal/Others","WS/MP116/2025-2026/174221-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA)","Shri Sanjay Raut (2022-28) (2022-2028)","Elected MP","Arrangement of levees, drains, footpaths and meeting places at Sainath Nagar, Ambawadi, Dahisar (East).","07-Feb-2025","31-Mar-2026","3500000","Sanction"
"310","Normal/Others","WS/MP116/2025-2026/174225-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA)","Shri Sanjay Raut (2022-28) (2022-2028)","Elected MP","Arrangement of imposition and meeting at Ward No 01, Kandarpada Borivali (W)  (Scheduled Caste)","07-Feb-2025","31-Mar-2026","3500000","Sanction"
"311","Normal/Others","WS/MP116/2025-2026/174228-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA)","Shri Sanjay Raut (2022-28) (2022-2028)","Elected MP","Imposition, drainage and footpaths at Agripada Santacruz (W).","07-Feb-2025","31-Mar-2026","3000000","Sanction"
"312","Normal/Others","WS/MP116/2025-2026/174229-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA)","Shri Sanjay Raut (2022-28) (2022-2028)","Elected MP","Laying drains footpaths and meeting arrangements at Marol Pipe Line Andheri (East) (Scheduled Caste)","07-Feb-2025","31-Mar-2026","3500000","Sanction"
"313","Normal/Others","WS/MP116/2025-2026/174231-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA)","Shri Sanjay Raut (2022-28) (2022-2028)","Elected MP","Imposing and arranging meeting at Military Road, Marol, Andheri (East).","07-Feb-2025","31-Mar-2026","3000000","Sanction"
"314","Normal/Others","WS/MP116/2025-2026/174233-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA)","Shri Sanjay Raut (2022-28) (2022-2028)","Elected MP","Construction of open auditorium, lading and footpaths at Chheda Nagar, Chembur, near Mateshri Ahilya Devi Library.","07-Feb-2025","31-Mar-2026","3500000","Sanction"
"315","Normal/Others","WS/MP116/2024-2025/174234-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","PARBHANI(DISTRICT COLLECTOR PARBHANI_IDA)","Shri Sanjay Raut (2022-28) (2022-2028)","Elected MP","Construction of cement concrete road from the house of Ashok Katkade to the house of Haribhau Musale at Ward No.12, District Parbhani, District Gangakhed.","07-Feb-2025","18-Feb-2025","1467582","Work Completed"
"316","Normal/Others","WS/MP116/2025-2026/174236-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","RAIGAD(DISTRICT COLLECTOR RAIGAD_IDA)","Shri Sanjay Raut (2022-28) (2022-2028)","Elected MP","Cocreting of internal road at Mu, Devoli Po, Rasayani in Panvel Taluka of Raigad District.","07-Feb-2025","04-Aug-2025","998668","Physical Inspection"
"317","Normal/Others","WS/MP116/2026-2027/174238-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","MUMBAI(DISTRICT COLLECTOR MUMBAI CITY_IDA)","Shri Sanjay Raut (2022-28) (2022-2028)","Elected MP","Construction of loading drains and footpaths at Botwala Chal, New Prabhadevi Chal, Prabhadevi.","07-Feb-2025","20-May-2026","2500000","Physical Inspection"
"318","Normal/Others","WS/MP116/2026-2027/174239-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","MUMBAI(DISTRICT COLLECTOR MUMBAI CITY_IDA)","Shri Sanjay Raut (2022-28) (2022-2028)","Elected MP","Construction of levees, drains and footpaths at Padmabai Thakkar Road, Near Brahmin Dev Society, Mahim.","07-Feb-2025","20-May-2026","2500000","Physical Inspection"
"319","Normal/Others","WS/MP116/2026-2027/174240-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","MUMBAI(DISTRICT COLLECTOR MUMBAI CITY_IDA)","Shri Sanjay Raut (2022-28) (2022-2028)","Elected MP","Annaji Master Chal, Khel Galli, Ladikaran, construction of drains and footpaths at Dadar.","07-Feb-2025","20-May-2026","2200000","Vendor Identification"
"320","Normal/Others","WS/MP116/2026-2027/174241-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","MUMBAI(DISTRICT COLLECTOR MUMBAI CITY_IDA)","Shri Sanjay Raut (2022-28) (2022-2028)","Elected MP","At Bhoiwada Parel, arranging loading, drains, footpaths and meetings.","07-Feb-2025","18-Aug-2026","3500000","Vendor Identification"
"321","Normal/Others","WS/MP113/2024-2025/174246-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","PARBHANI(DISTRICT COLLECTOR PARBHANI_IDA)","Shri Imran Pratapgarhi (2022-28) (2022-2028)","Elected MP","Construction of CC Road and RCC Drain in Prabhag No 07 for MC Purana Dist Parbhani","07-Feb-2025","05-Mar-2025","4999849","Physical Inspection"
"322","Normal/Others","WS/MP113/2024-2025/174247-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","PARBHANI(DISTRICT COLLECTOR PARBHANI_IDA)","Shri Imran Pratapgarhi (2022-28) (2022-2028)","Elected MP","Construction of CC Road and RCC Drain at Ghan Kachra Side for MC Purana Distt Parbhani","07-Feb-2025","05-Mar-2025","4999970","Physical Inspection"
"323","Normal/Others","WS/MP18292/2025-2026/175543-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","NANDED(DISTRICT COLLECTOR NANDED_IDA)","Dr. Ajeet Madhavrao Gopchade (2024-30) (2024-2030)","Elected MP","Construction of CC Road from the house of Maroti Posane to the house of Maroti Lale in Village Khanapur Tq. Degloor, Dist. Nanded","13-Feb-2025","13-Aug-2025","994475","Physical Inspection"
"324","Normal/Others","WS/MP108/2024-2025/175548-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","AMRAVATI(DISTRICT COLLECTOR AMRAVATI_IDA)","Dr. Anil Sukhdeorao Bonde (2022-28) (2022-2028)","Elected MP","Construction of road from mowad road towards Ganeshpur village.","14-Feb-2025","11-Mar-2025","1000000","Vendor Identification"
"325","Normal/Others","WS/MP18290/2025-2026/176897-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA)","Shri Chandrakant Damodar Handore (2024-30) (2024-2030)","Elected MP","Utkarsh Chawl Janseva chawl Mukund nagar and parisar Chembur Providing and fixing of Ladikaran conc of GSW line drain and Passage","21-Feb-2025","06-Aug-2025","6200000","Vendor Identification"
"326","Normal/Others","WS/MP18290/2025-2026/176898-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA)","Shri Chandrakant Damodar Handore (2024-30) (2024-2030)","Elected MP","Ramabai colony behind Manas building zopadpatti parisar providing fixing ladikaran conctrikaran fixing of GSW line drain and passage","21-Feb-2025","06-Aug-2025","5100000","Vendor Identification"
"327","Normal/Others","WS/MP18290/2025-2026/176899-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA)","Shri Chandrakant Damodar Handore (2024-30) (2024-2030)","Elected MP","Punjabi Chawl, Noorani Masjisd Amir Baugh and parisar Providing and fixing of GSW line drainage and passage","21-Feb-2025","06-Aug-2025","6200000","Vendor Identification"
"328","Normal/Others","WS/MP18294/2025-2026/177165-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","LATUR(DISTRICT COLLECTOR LATUR_IDA)","Shri Praful Patel (2024-30) (2024-2030)","Elected MP","KAREWADI ME MAHARANA PRATAP SARWAJANIK WACHNAYAL SE UMAKANT RATHOD KE GHAR TAK CEMENT ROAD","24-Feb-2025","15-Dec-2025","998304","Physical Inspection"
"329","Normal/Others","WS/MP18292/2025-2026/177300-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","NANDED(DISTRICT COLLECTOR NANDED_IDA)","Dr. Ajeet Madhavrao Gopchade (2024-30) (2024-2030)","Elected MP","Construction of CC Road from the house of Gangadhar Surewad to the house of Poshetti Balgamwad in the ST Area of Village Lohagaon","24-Feb-2025","27-Mar-2026","995607","Physical Inspection"
"330","Normal/Others","WS/MP18292/2025-2026/177302-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","NANDED(DISTRICT COLLECTOR NANDED_IDA)","Dr. Ajeet Madhavrao Gopchade (2024-30) (2024-2030)","Elected MP","Construction of CC Road from the house of Linguram Myakload to the house of Yallappa Iranna Balgamod in the ST area of Village Kasrali","24-Feb-2025","29-Jan-2026","1493148","Physical Inspection"
"331","Normal/Others","WS/MP18292/2025-2026/177606-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","NANDED(DISTRICT COLLECTOR NANDED_IDA)","Dr. Ajeet Madhavrao Gopchade (2024-30) (2024-2030)","Elected MP","Construction of CC Road from the house of Datta Jalba Nilamwar to the house of Vishwambhar Maroti Muppalwad in ST Area of Village Dongaon (Bk.)","25-Feb-2025","29-Jan-2026","997152","Physical Inspection"
"332","Normal/Others","WS/MP18294/2025-2026/178879-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","BHANDARA(DISTRICT COLLECTOR BHANDARA_IDA)","Shri Praful Patel (2024-30) (2024-2030)","Elected MP","Sihora me Seema Ramdayal Pardhi ke khet ke samane se shri pathan ke niwas tak cement nali nirman","04-Mar-2025","17-Apr-2025","500000","Physical Inspection"
"333","Normal/Others","WS/MP18294/2025-2026/178933-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","BHANDARA(DISTRICT COLLECTOR BHANDARA_IDA)","Shri Praful Patel (2024-30) (2024-2030)","Elected MP","Kesalwada (Wagh )me arogya kendra ke pass ls samshan bhoomi ki or jane wale raste par cement road nirma","04-Mar-2025","17-Apr-2025","989802","Physical Inspection"
"334","Normal/Others","WS/MP18294/2025-2026/182595-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","BHANDARA(DISTRICT COLLECTOR BHANDARA_IDA)","Shri Praful Patel (2024-30) (2024-2030)","Elected MP","Tai(Bhuj) me Bharat Bhendrakar ke niwas ls Duryodhan Kamthe ke niwas tak Cement Road Nirman","17-Mar-2025","17-Apr-2025","498104","Physical Inspection"
"335","Normal/Others","WS/MP108/2024-2025/182839-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","AMRAVATI(DISTRICT COLLECTOR AMRAVATI_IDA)","Dr. Anil Sukhdeorao Bonde (2022-28) (2022-2028)","Elected MP","Construction of road with small bridge","18-Mar-2025","28-Mar-2025","1500000","Work Completed"
"336","Normal/Others","WS/MP113/2025-2026/184486-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","Chhatrapati Sambhajinagar(DISTRICT COLLECTOR AURANGABAD_IDA)","Shri Imran Pratapgarhi (2022-28) (2022-2028)","Elected MP","As per attached letter. Half amount is already paid that is why recommendation is for 5L instead of 10L mentioned in the attached letter.","20-Mar-2025","10-Oct-2025","500000","Physical Inspection"
"337","Normal/Others","WS/MP113/2025-2026/184487-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","Chhatrapati Sambhajinagar(DISTRICT COLLECTOR AURANGABAD_IDA)","Shri Imran Pratapgarhi (2022-28) (2022-2028)","Elected MP","As per attached letter. Half amount is already paid that is why recommendation is for 5L instead of 10L mentioned in the attached letter.","20-Mar-2025","13-Oct-2025","500000","Physical Inspection"
"338","Normal/Others","WS/MP113/2025-2026/184488-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","Chhatrapati Sambhajinagar(DISTRICT COLLECTOR AURANGABAD_IDA)","Shri Imran Pratapgarhi (2022-28) (2022-2028)","Elected MP","As per attached letter. Half amount is already paid that is why recommendation is for 5L instead of 10L mentioned in the attached letter.","20-Mar-2025","13-Oct-2025","500000","Physical Inspection"
"339","Normal/Others","WS/MP113/2025-2026/184497-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","Chhatrapati Sambhajinagar(DISTRICT COLLECTOR AURANGABAD_IDA)","Shri Imran Pratapgarhi (2022-28) (2022-2028)","Elected MP","As per letter attached","20-Mar-2025","04-Nov-2025","1000000","Physical Inspection"
"340","Normal/Others","WS/MP113/2025-2026/184498-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","Chhatrapati Sambhajinagar(DISTRICT COLLECTOR AURANGABAD_IDA)","Shri Imran Pratapgarhi (2022-28) (2022-2028)","Elected MP","As per letter attached","20-Mar-2025","04-Nov-2025","1000000","Physical Inspection"
"341","Normal/Others","WS/MP113/2025-2026/184499-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","Chhatrapati Sambhajinagar(DISTRICT COLLECTOR AURANGABAD_IDA)","Shri Imran Pratapgarhi (2022-28) (2022-2028)","Elected MP","As per letter attached","20-Mar-2025","04-Nov-2025","1000000","Physical Inspection"
"342","Normal/Others","WS/MP113/2025-2026/184503-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","Chhatrapati Sambhajinagar(DISTRICT COLLECTOR AURANGABAD_IDA)","Shri Imran Pratapgarhi (2022-28) (2022-2028)","Elected MP","As per attached letter. Half amount is already paid that is why recommendation is for 5L instead of 10L mentioned in the attached letter.","20-Mar-2025","10-Oct-2025","500000","Physical Inspection"
"343","Normal/Others","WS/MP113/2025-2026/184504-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","Chhatrapati Sambhajinagar(DISTRICT COLLECTOR AURANGABAD_IDA)","Shri Imran Pratapgarhi (2022-28) (2022-2028)","Elected MP","As per attached letter. Half amount is already paid that is why recommendation is for 5L instead of 10L mentioned in the attached letter.","20-Mar-2025","10-Oct-2025","500000","Physical Inspection"
"344","Normal/Others","WS/MP18292/2025-2026/185845-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","NANDED(DISTRICT COLLECTOR NANDED_IDA)","Dr. Ajeet Madhavrao Gopchade (2024-30) (2024-2030)","Elected MP","Construction of CC Road from the house of Kisan Dantulwar to the house of Sanjay Gotepad in village Chinchala Tq. Biloli","24-Mar-2025","29-Jan-2026","995437","Physical Inspection"
"345","Normal/Others","WS/MP18292/2026-2027/185848-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","NANDED(DISTRICT COLLECTOR NANDED_IDA)","Dr. Ajeet Madhavrao Gopchade (2024-30) (2024-2030)","Elected MP","Construction of CC Road from the house of Hanmanat Maroti Dande to the house of Digambar Yallappa Chigale in Village Adampur Tq. Biloli","24-Mar-2025","16-Apr-2026","1488686","Physical Inspection"
"346","Normal/Others","WS/MP18294/2025-2026/186391-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","BHANDARA(DISTRICT COLLECTOR BHANDARA_IDA)","Shri Praful Patel (2024-30) (2024-2030)","Elected MP","Barwha me narayan kambale se pundlik zode ke niwas tak cement road nirman","25-Mar-2025","17-Apr-2025","795004","Physical Inspection"
"347","Normal/Others","WS/MP18294/2025-2026/186395-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","BHANDARA(DISTRICT COLLECTOR BHANDARA_IDA)","Shri Praful Patel (2024-30) (2024-2030)","Elected MP","barwha me ramdas gayakwad se naresh chunne ke niwas tak cement road","25-Mar-2025","17-Apr-2025","197456","Physical Inspection"
"348","Normal/Others","WS/MP18294/2025-2026/186432-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","GONDIA(DISTRICT COLLECTOR GONDIA_IDA)","Shri Praful Patel (2024-30) (2024-2030)","Elected MP","Chirchalbandh me uma maorya se ramesh bramhankar ke niwas tak cement road nirman","25-Mar-2025","06-Aug-2025","499999","Physical Inspection"
"349","Normal/Others","WS/MP116/2025-2026/189828-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA)","Shri Sanjay Raut (2022-28) (2022-2028)","Elected MP","Construction of drains and footpaths near St. Anthonys Church Tembhipada Bhandup W","07-Apr-2025","04-Mar-2026","2500000","Work partially Completed"
"350","Normal/Others","WS/MP116/2025-2026/189839-Construction of roads, link roads, pathways or any other road with or without drainage system","Maharashtra","MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA)","Shri Sanjay Raut (2022-28) (2022-2028)","Elected MP","Near Navrang Cinema J P Road Andheri (W)","07-Apr-2025","30-Mar-2026","3000000","Sanction"
