"Sr. No.","Work Category","Work","State","IDA","Work Description","Hon'ble Members of Parliament","Elected/Nominated","Image","Completion Date","Amount Disbursed ( ₹ )"
"155","Normal/Others","WS/MP140/2025-2026/203592-Purchase of mobile water tankers","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Regarding for giving single walled fabrication of 5000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC)","Shri Sant Balbir Singh (2022-28) (NaN-NaN)","Elected MP","Images","08-Jan-2026","365800"
"156","Normal/Others","WS/MP140/2025-2026/203591-Purchase of mobile water tankers","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Regarding for giving single walled fabrication of 5000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC)","Shri Sant Balbir Singh (2022-28) (NaN-NaN)","Elected MP","Images","08-Jan-2026","365800"
"157","Normal/Others","WS/MP140/2025-2026/192810-Purchase of mobile water tankers","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Regarding for giving single walled fabrication of 5000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC)","Shri Sant Balbir Singh (2022-28) (NaN-NaN)","Elected MP","Images","08-Jan-2026","365800"
"158","Normal/Others","WS/MP140/2025-2026/203576-Purchase of mobile water tankers","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Regarding for giving single walled fabrication of 5000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC)","Shri Sant Balbir Singh (2022-28) (NaN-NaN)","Elected MP","Images","08-Jan-2026","365800"
"159","Normal/Others","WS/MP140/2025-2026/199394-Purchase of mobile water tankers","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Regarding for giving single walled fabrication of 5000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC)","Shri Sant Balbir Singh (2022-28) (NaN-NaN)","Elected MP","Images","08-Jan-2026","365800"
"160","Normal/Others","WS/MP140/2025-2026/225296-Purchase of mobile water tankers","Punjab","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Regarding for giving single walled fabrication of 5000 ltr mobile water tanker. 2mm stainless sheet AISI 304 Material etc. (SC)","Shri Sant Balbir Singh (2022-28) (NaN-NaN)","Elected MP","N/A","13-Oct-2025","365800"
"161","Repair and Renovation","WS/MP140/2024-2025/161243-Creation of new ponds","Punjab","SANGRUR(DEPUTY COMMISSIONER SANGRUR_IDA)","Remodeling and Renovation Pond at Village Bharaj Block Bhawanigarh District Sangrur","Shri Sant Balbir Singh (2022-28) (NaN-NaN)","Elected MP","N/A","20-Jan-2026","1983843"
"162","Normal/Others","WS/MP140/2025-2026/212986-Purchase of mobile water tankers","Punjab","LUDHIANA(DEPUTY COMMISSIONER LUDHIANA_IDA)","Regarding for giving single walled fabrication of 5000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC)","Shri Sant Balbir Singh (2022-28) (NaN-NaN)","Elected MP","Images","24-Oct-2025","348100"
"163","Normal/Others","WS/MP140/2025-2026/199395-Purchase of mobile water tankers","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Regarding for giving single walled fabrication of 5000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC)","Shri Sant Balbir Singh (2022-28) (NaN-NaN)","Elected MP","Images","06-Feb-2026","365800"
"164","Normal/Others","WS/MP140/2025-2026/231005-Purchase of mobile water tankers","Punjab","AMRITSAR(DEPUTY COMMISSIONER AMRITSAR_IDA)","Regarding for giving single walled fabrication of 5000 ltr mobile water tanker. 2mm stainless sheet AISI 304 Material etc. (SC)","Shri Sant Balbir Singh (2022-28) (NaN-NaN)","Elected MP","N/A","24-Feb-2026","365000"
"165","Normal/Others","WS/MP140/2025-2026/226244-Installing tube-wells and borewells","Punjab","HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA)","Regarding installing a new borewell for clean water in the village.","Shri Sant Balbir Singh (2022-28) (NaN-NaN)","Elected MP","N/A","31-Dec-2025","299925"
"166","Normal/Others","WS/MP140/2025-2026/192805-Purchase of mobile water tankers","Punjab","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Regarding for giving single walled fabrication of 5000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC)","Shri Sant Balbir Singh (2022-28) (NaN-NaN)","Elected MP","N/A","04-Nov-2025","365800"
"167","Normal/Others","WS/MP140/2025-2026/224287-Purchase of mobile water tankers","Punjab","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Regarding for giving single walled fabrication of 5000 ltr mobile water tanker. SC)","Shri Sant Balbir Singh (2022-28) (NaN-NaN)","Elected MP","Images","14-Nov-2025","365800"
"168","Normal/Others","WS/MP140/2025-2026/213562-Purchase of mobile water tankers","Punjab","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Regarding for giving single walled fabrication of 5000 ltr mobile water tanker. 2mm stainless sheet AISI 304 Material etc. (SC)","Shri Sant Balbir Singh (2022-28) (NaN-NaN)","Elected MP","Images","21-Nov-2025","365800"
"169","Normal/Others","WS/MP140/2025-2026/224288-Purchase of mobile water tankers","Punjab","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Regarding for giving single walled fabrication of 5000 ltr mobile water tanker. SC)","Shri Sant Balbir Singh (2022-28) (NaN-NaN)","Elected MP","Images","21-Nov-2025","365800"
"170","Normal/Others","WS/MP140/2025-2026/222800-Renovation of ponds and lakes","Punjab","Tarn Taran(DEPUTY COMMOSSIONER TARN TARAN_IDA_2)","For the beautification and renovation of the pond in the village","Shri Sant Balbir Singh (2022-28) (NaN-NaN)","Elected MP","N/A","26-Dec-2025","500000"
"171","Normal/Others","WS/MP140/2025-2026/212985-Purchase of mobile water tankers","Punjab","LUDHIANA(DEPUTY COMMISSIONER LUDHIANA_IDA)","Regarding for giving single septic vacuum of 6000 ltr water tanker to Village. (SC)","Shri Sant Balbir Singh (2022-28) (NaN-NaN)","Elected MP","Images","22-Nov-2025","375000"
"172","Normal/Others","WS/MP140/2025-2026/231943-Purchase of motor boats for flood and cyclone prone areas","Punjab","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Regarding motor boat for water rescue and safety in emergency situation in flood affected village.","Shri Sant Balbir Singh (2022-28) (NaN-NaN)","Elected MP","Images","24-Nov-2025","550000"
"173","Normal/Others","WS/MP140/2025-2026/225295-Purchase of mobile water tankers","Punjab","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Regarding for giving single walled fabrication of 5000 ltr mobile water tanker. 2mm stainless sheet AISI 304 Material etc. (SC)","Shri Sant Balbir Singh (2022-28) (NaN-NaN)","Elected MP","Images","27-Nov-2025","365800"
"174","Normal/Others","WS/MP140/2025-2026/226243-Purchase of mobile water tankers","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Regarding for giving single walled fabrication of 5000 ltr mobile water tanker. 2mm stainless sheet AISI 304 Material etc. (SC)","Shri Sant Balbir Singh (2022-28) (NaN-NaN)","Elected MP","Images","12-Jan-2026","365800"
"175","Normal/Others","WS/MP140/2025-2026/226242-Purchase of mobile water tankers","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Regarding for giving single walled fabrication of 5000 ltr mobile water tanker. 2mm stainless sheet AISI 304 Material etc. (SC)","Shri Sant Balbir Singh (2022-28) (NaN-NaN)","Elected MP","Images","09-Jan-2026","365800"
"176","Normal/Others","WS/MP140/2025-2026/198139-Purchase of mobile water tankers","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Regarding for giving single walled fabrication of 5000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC)","Shri Sant Balbir Singh (2022-28) (NaN-NaN)","Elected MP","Images","09-Jan-2026","365800"
"177","Normal/Others","WS/MP140/2025-2026/192786-Purchase of mobile water tankers","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Regarding for giving single walled fabrication of 5000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC)","Shri Sant Balbir Singh (2022-28) (NaN-NaN)","Elected MP","Images","13-Feb-2026","365800"
"178","Normal/Others","WS/MP140/2025-2026/179477-Purchase of mobile water tankers","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Regarding for giving single walled fabrication of 5000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC)","Shri Sant Balbir Singh (2022-28) (NaN-NaN)","Elected MP","Images","13-Feb-2026","365800"
"179","Normal/Others","WS/MP140/2025-2026/212982-Purchase of mobile water tankers","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Regarding for giving single walled fabrication of 5000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC)","Shri Sant Balbir Singh (2022-28) (NaN-NaN)","Elected MP","Images","13-Feb-2026","365800"
"180","Normal/Others","WS/MP140/2025-2026/224289-Purchase of mobile water tankers","Punjab","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Regarding for giving single walled fabrication of 5000 ltr mobile water tanker. SC)","Shri Sant Balbir Singh (2022-28) (NaN-NaN)","Elected MP","N/A","09-Dec-2025","365800"
"181","Normal/Others","WS/MP140/2025-2026/232539-Purchase of mobile water tankers","Punjab","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Regarding for giving single walled fabrication of 5000 ltr mobile water tanker. 2mm stainless sheet AISI 304 Material etc. (SC)","Shri Sant Balbir Singh (2022-28) (NaN-NaN)","Elected MP","Images","09-Dec-2025","343100"
"182","Normal/Others","WS/MP140/2024-2025/136496-Purchase of mobile water tankers","Punjab","LUDHIANA(DEPUTY COMMISSIONER LUDHIANA_IDA)","Regarding for giving single walled fabrication of 5000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC)","Shri Sant Balbir Singh (2022-28) (NaN-NaN)","Elected MP","Images","16-Dec-2025","336300"
"183","Normal/Others","WS/MP140/2023-2024/124379-Development of playfields and sports grounds","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Regarding development of Park and volleyball Ground in Village.","Shri Sant Balbir Singh (2022-28) (NaN-NaN)","Elected MP","Images","17-Feb-2026","200000"
"184","Normal/Others","WS/MP140/2025-2026/203590-Purchase of mobile water tankers","Punjab","LUDHIANA(DEPUTY COMMISSIONER LUDHIANA_IDA)","Regarding for giving single walled fabrication of 5000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC)","Shri Sant Balbir Singh (2022-28) (NaN-NaN)","Elected MP","Images","20-Dec-2025","365800"
"185","Normal/Others","WS/MP140/2025-2026/199409-Purchase of mobile water tankers","Punjab","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Regarding for giving single walled fabrication of 5000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC)","Shri Sant Balbir Singh (2022-28) (NaN-NaN)","Elected MP","Images","12-Feb-2026","365800"
"186","Normal/Others","WS/MP140/2024-2025/177654-Setting up of community effluent treatment plants","Punjab","HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA)","For construction of ponds, improvement of wastewater and other development in the village","Shri Sant Balbir Singh (2022-28) (NaN-NaN)","Elected MP","Images","10-Feb-2026","999942"
"187","Normal/Others","WS/MP140/2025-2026/192788-Purchase of mobile water tankers","Punjab","Tarn Taran(DEPUTY COMMOSSIONER TARN TARAN_IDA_2)","Regarding for giving single walled fabrication of 5000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC)","Shri Sant Balbir Singh (2022-28) (NaN-NaN)","Elected MP","N/A","02-Apr-2026","365800"
"188","Normal/Others","WS/MP140/2025-2026/225294-Purchase of mobile water tankers","Punjab","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Regarding for giving single walled fabrication of 5000 ltr mobile water tanker. 2mm stainless sheet AISI 304 Material etc. (SC)","Shri Sant Balbir Singh (2022-28) (NaN-NaN)","Elected MP","Images","25-Mar-2026","365800"
"189","Normal/Others","WS/MP140/2025-2026/212974-Purchase of mobile water tankers","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Regarding for giving single walled fabrication of 5000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC)","Shri Sant Balbir Singh (2022-28) (NaN-NaN)","Elected MP","Images","24-Feb-2026","365800"
"190","Normal/Others","WS/MP140/2025-2026/203575-Purchase of mobile water tankers","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Regarding for giving single walled fabrication of 5000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC)","Shri Sant Balbir Singh (2022-28) (NaN-NaN)","Elected MP","Images","13-Feb-2026","365800"
"191","Normal/Others","WS/MP140/2025-2026/213563-Purchase of mobile water tankers","Punjab","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Regarding for giving single walled fabrication of 5000 ltr mobile water tanker. 2mm stainless sheet AISI 304 Material etc. (SC)","Shri Sant Balbir Singh (2022-28) (NaN-NaN)","Elected MP","Images","12-Feb-2026","365800"
"192","Normal/Others","WS/MP140/2025-2026/192784-Purchase of mobile water tankers","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Regarding for giving single walled fabrication of 5000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC)","Shri Sant Balbir Singh (2022-28) (NaN-NaN)","Elected MP","Images","13-Feb-2026","365800"
"193","Normal/Others","WS/MP140/2025-2026/212973-Purchase of mobile water tankers","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Regarding for giving single walled fabrication of 3000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC)","Shri Sant Balbir Singh (2022-28) (NaN-NaN)","Elected MP","Images","03-Mar-2026","253700"
"194","Normal/Others","WS/MP140/2025-2026/198138-Purchase of mobile water tankers","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Regarding for giving single walled fabrication of 3000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC)","Shri Sant Balbir Singh (2022-28) (NaN-NaN)","Elected MP","Images","03-Mar-2026","253700"
"195","Normal/Others","WS/MP140/2025-2026/247942-Construction of roads, link roads, pathways or any other road with or without drainage system","Punjab","HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA)","For development works of the street in Paswalia Mohalla","Shri Sant Balbir Singh (2022-28) (NaN-NaN)","Elected MP","N/A","30-Apr-2026","199955"
"196","Normal/Others","WS/MP140/2025-2026/213567-Purchase of mobile water tankers","Punjab","MANSA(DEPUTY COMMISSIONER MANSA_IDA)","Regarding for giving single walled fabrication of 5000 ltr mobile water tanker. 2mm stainless sheet AISI 304 Material etc. (SC)","Shri Sant Balbir Singh (2022-28) (NaN-NaN)","Elected MP","Images","03-Feb-2026","365800"
"197","Normal/Others","WS/MP140/2025-2026/212983-Installation of multi-gym equipment","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","For Purchase of GYM equipments","Shri Sant Balbir Singh (2022-28) (NaN-NaN)","Elected MP","Images","16-Mar-2026","300000"
"198","Normal/Others","WS/MP140/2024-2025/143465-Installation of multi-gym equipment","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","For GYM Machines","Shri Sant Balbir Singh (2022-28) (NaN-NaN)","Elected MP","Images","16-Mar-2026","196000"
"199","Normal/Others","WS/MP140/2025-2026/199401-Purchase of mobile water tankers","Punjab","SANGRUR(DEPUTY COMMISSIONER SANGRUR_IDA)","Regarding for giving single walled fabrication of 5000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC)","Shri Sant Balbir Singh (2022-28) (NaN-NaN)","Elected MP","Images","20-Feb-2026","365800"
"200","Normal/Others","WS/MP140/2025-2026/230399-Construction of roads, link roads, pathways or any other road with or without drainage system","Punjab","Shahid Bhagat Singh Nagar(Deputy Commissioner Shahid Bhagat Singh Nagar_ida)","Construction of STREETS with 60mm thick interlocking paver tiles.","Shri Sant Balbir Singh (2022-28) (NaN-NaN)","Elected MP","N/A","12-Feb-2026","301750"
"201","Normal/Others","WS/MP140/2025-2026/231003-Purchase of mobile water tankers","Punjab","AMRITSAR(DEPUTY COMMISSIONER AMRITSAR_IDA)","Regarding for giving single walled fabrication of 5000 ltr mobile water tanker. 2mm stainless sheet AISI 304 Material etc. (SC)","Shri Sant Balbir Singh (2022-28) (NaN-NaN)","Elected MP","N/A","17-Mar-2026","365000"
"202","Normal/Others","WS/MP140/2025-2026/255046-Construction of community centers and community halls","Punjab","HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA)","For the Renovation and repair of Dharamshala in village","Shri Sant Balbir Singh (2022-28) (NaN-NaN)","Elected MP","Images","30-Jul-2026","500000"
"203","Normal/Others","WS/MP140/2025-2026/248968-Purchase of mobile water tankers","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Regarding for giving single walled fabrication of 5000 ltr mobile water tanker. 2mm stainless sheet AISI 304 Material etc.","Shri Sant Balbir Singh (2022-28) (NaN-NaN)","Elected MP","Images","12-Mar-2026","365800"
"204","Normal/Others","WS/MP140/2025-2026/248499-Construction of common work sheds/ common covered sitting area","Punjab","RUPNAGAR(DEPUTY COMMISSIONER ROOPNAGAR_IDA)","For the construction of a shed in the village sports stadium","Shri Sant Balbir Singh (2022-28) (NaN-NaN)","Elected MP","Images","09-Mar-2026","500000"
"205","Normal/Others","WS/MP140/2025-2026/250872-Installing tube-wells and borewells","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","For Installing Solar Water Pump","Shri Sant Balbir Singh (2022-28) (NaN-NaN)","Elected MP","Images","24-Mar-2026","245000"
"206","Normal/Others","WS/MP140/2026-2027/279777-Purchase of other aids / devices required for P/ M/ V/ H impaired for differently abled persons","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Purchase of Ear machine","Shri Sant Balbir Singh (2022-28) (NaN-NaN)","Elected MP","Images","29-Jul-2026","44000"
"207","Normal/Others","WS/MP141/2023-2024/77729-Construction of community centers and community halls","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Construction of community centers and community halls","Shri Harbhajan Singh (2022-28) (NaN-NaN)","Elected MP","Images","05-Feb-2026","1000000"
"208","Normal/Others","WS/MP141/2023-2024/77740-Construction of stadiums","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","rooms for gym and stadium  solar lights","Shri Harbhajan Singh (2022-28) (NaN-NaN)","Elected MP","Images","17-Feb-2026","2000000"
"209","Normal/Others","WS/MP141/2023-2024/80689-Construction of stadiums","Punjab","HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA)","construction of stadium","Shri Harbhajan Singh (2022-28) (NaN-NaN)","Elected MP","N/A","07-Aug-2025","1000000"
"210","Normal/Others","WS/MP141/2023-2024/89194-Construction of roads, link roads, pathways or any other road with or without drainage system","Punjab","HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA)","construction of new link road from hariana shamchurasi road to gujjran da dera shamchurasi","Shri Harbhajan Singh (2022-28) (NaN-NaN)","Elected MP","Images","22-May-2024","3793331"
"211","Normal/Others","WS/MP141/2023-2024/80688-Construction of stadiums","Punjab","HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA)","construction of stadium","Shri Harbhajan Singh (2022-28) (NaN-NaN)","Elected MP","Images","23-Dec-2024","1000000"
"212","Normal/Others","WS/MP141/2023-2024/80677-Construction of community centers and community halls","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","VALMIL DHARAMSHALA","Shri Harbhajan Singh (2022-28) (NaN-NaN)","Elected MP","Images","23-Jul-2025","1000000"
"213","Normal/Others","WS/MP141/2023-2024/77739-Construction of community centers and community halls","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","construction of ambedkar community hall park for colony volleyball ground","Shri Harbhajan Singh (2022-28) (NaN-NaN)","Elected MP","Images","05-Feb-2026","1000000"
"214","Normal/Others","WS/MP141/2023-2024/80679-Construction of community centers and community halls","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","VALMIK DHARAMSHALA","Shri Harbhajan Singh (2022-28) (NaN-NaN)","Elected MP","Images","25-Mar-2026","300000"
"215","Normal/Others","WS/MP141/2023-2024/80672-Construction of community centers and community halls","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","construction of balmik dharamshala","Shri Harbhajan Singh (2022-28) (NaN-NaN)","Elected MP","Images","16-Mar-2026","500000"
"216","Normal/Others","WS/MP141/2023-2024/80685-Construction of community centers and community halls","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","VALMIK DHARAMSHALA","Shri Harbhajan Singh (2022-28) (NaN-NaN)","Elected MP","Images","16-Mar-2026","499100"
"217","Normal/Others","WS/MP141/2023-2024/80683-Construction of community centers and community halls","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","VALMIK DHARAMSHALA","Shri Harbhajan Singh (2022-28) (NaN-NaN)","Elected MP","Images","25-Mar-2026","300000"
"218","Normal/Others","WS/MP141/2024-2025/135894-Development of public parks","Punjab","AMRITSAR(DEPUTY COMMISSIONER AMRITSAR_IDA)","Development of public parks in garden enclave park no2","Shri Harbhajan Singh (2022-28) (NaN-NaN)","Elected MP","N/A","15-Oct-2024","295600"
"219","Normal/Others","WS/MP141/2024-2025/135895-Development of public parks","Punjab","AMRITSAR(DEPUTY COMMISSIONER AMRITSAR_IDA)","Development of public park in garden green park","Shri Harbhajan Singh (2022-28) (NaN-NaN)","Elected MP","N/A","15-Oct-2024","295300"
"220","Normal/Others","WS/MP141/2024-2025/135893-Construction of rooms and halls in school and colleges","Punjab","AMRITSAR(DEPUTY COMMISSIONER AMRITSAR_IDA)","Construction of rooms  in govt elementary school verka","Shri Harbhajan Singh (2022-28) (NaN-NaN)","Elected MP","N/A","17-Dec-2024","500000"
"221","Normal/Others","WS/MP141/2024-2025/138786-Development of playground","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","upgradation of playground at vill dhilwan","Shri Harbhajan Singh (2022-28) (NaN-NaN)","Elected MP","Images","08-Jan-2025","463201"
"222","Normal/Others","WS/MP141/2024-2025/147410-Purchase of prosthetics, wheel chairs, tricycles (manual or motorized), elect scooties, hearing aids","Punjab","HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA)","7 motorized tricycles for District red cross society hoshiarpur","Shri Harbhajan Singh (2022-28) (NaN-NaN)","Elected MP","Images","03-Jan-2025","248400"
"223","Normal/Others","WS/MP141/2024-2025/138784-Development of playground","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","upgradation of playground at suryA enclave jalandhar","Shri Harbhajan Singh (2022-28) (NaN-NaN)","Elected MP","Images","07-Jan-2025","470194"
"224","Normal/Others","WS/MP141/2024-2025/138785-Development of playground","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","upgradation of playground at professor colony jalandhar","Shri Harbhajan Singh (2022-28) (NaN-NaN)","Elected MP","Images","11-Nov-2025","468875"
"225","Normal/Others","WS/MP141/2024-2025/138788-Development of playground","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","upgradation of playground at sain dass A S Sr sec school , patel chowk , jalandhar","Shri Harbhajan Singh (2022-28) (NaN-NaN)","Elected MP","Images","09-Jan-2025","472094"
"226","Normal/Others","WS/MP141/2023-2024/77667-Installation of multi-gym equipment","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","providing and fixing of gym equipments","Shri Harbhajan Singh (2022-28) (NaN-NaN)","Elected MP","Images","04-Feb-2025","1399569"
"227","Normal/Others","WS/MP141/2024-2025/138782-Development of playground","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","upgradation of play ground at vill birring","Shri Harbhajan Singh (2022-28) (NaN-NaN)","Elected MP","Images","17-Feb-2025","476429"
"228","Normal/Others","WS/MP141/2024-2025/138787-Development of playground","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","upgradation of playground at doaba khalsa sec secondary school , ladhowali road,jalandhar","Shri Harbhajan Singh (2022-28) (NaN-NaN)","Elected MP","Images","05-Feb-2025","478087"
"229","Normal/Others","WS/MP141/2024-2025/141783-Purchase of prosthetics, wheel chairs, tricycles (manual or motorized), elect scooties, hearing aids","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","5 electronic wheel chairs for providing of handicapped person","Shri Harbhajan Singh (2022-28) (NaN-NaN)","Elected MP","Images","05-Jun-2025","214995"
"230","Normal/Others","WS/MP141/2024-2025/138781-Construction of stadiums","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","upgradation hockey stadium in vill birring","Shri Harbhajan Singh (2022-28) (NaN-NaN)","Elected MP","Images","17-Feb-2025","468104"
"231","Normal/Others","WS/MP141/2024-2025/141806-Construction of roads, link roads, pathways or any other road with or without drainage system","Punjab","HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA)","construction of pathway and drains","Shri Harbhajan Singh (2022-28) (NaN-NaN)","Elected MP","N/A","10-Nov-2025","200000"
"232","Normal/Others","WS/MP141/2024-2025/141799-Construction of roads, link roads, pathways or any other road with or without drainage system","Punjab","HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA)","construction of pathway and drains","Shri Harbhajan Singh (2022-28) (NaN-NaN)","Elected MP","N/A","06-Jan-2026","200000"
"233","Normal/Others","WS/MP141/2024-2025/141803-Construction of roads, link roads, pathways or any other road with or without drainage system","Punjab","HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA)","construction of pathway and drains","Shri Harbhajan Singh (2022-28) (NaN-NaN)","Elected MP","N/A","08-Jan-2026","200000"
"234","Normal/Others","WS/MP141/2023-2024/80693-Street lights","Punjab","HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA)","street lights","Shri Harbhajan Singh (2022-28) (NaN-NaN)","Elected MP","N/A","23-Sep-2025","258000"
"235","Normal/Others","WS/MP141/2023-2024/80691-Construction of stadiums","Punjab","HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA)","Construction of stadiums","Shri Harbhajan Singh (2022-28) (NaN-NaN)","Elected MP","N/A","23-Sep-2025","250000"
"236","Normal/Others","WS/MP141/2023-2024/80692-Street lights","Punjab","HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA)","street lights","Shri Harbhajan Singh (2022-28) (NaN-NaN)","Elected MP","N/A","25-Oct-2025","490200"
"237","Normal/Others","WS/MP141/2024-2025/138760-Purchase of ambulances (Four, three and two wheelers)","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","purchase of ambulance for indian red cross society , district red cross branch , jaladhar","Shri Harbhajan Singh (2022-28) (NaN-NaN)","Elected MP","Images","05-Jun-2025","1791147.52"
