"Sr. No.","Work Category","Work","State","IDA","Work Description","Hon'ble Members of Parliament","Elected/Nominated","Image","Completion Date","Amount Disbursed ( ₹ )"
"143","Normal/Others","WS/MP053/2025-2026/220169-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Construction of PCC road from the house of Akhilesh jee to the house of Prakash jee","Shri Khiru Mahto (2022-28) (NaN-NaN)","Elected MP","Images","28-Nov-2025","1490900"
"144","Normal/Others","WS/MP053/2025-2026/220155-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Construction of PCC road from the house of Ashok Mahto towards the house of shyam singh","Shri Khiru Mahto (2022-28) (NaN-NaN)","Elected MP","Images","28-Nov-2025","1494900"
"145","Normal/Others","WS/MP053/2025-2026/220153-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","construction of PCC Road from Kalindi residence towards the house of shashi jee","Shri Khiru Mahto (2022-28) (NaN-NaN)","Elected MP","Images","28-Nov-2025","1497200"
"146","Normal/Others","WS/MP053/2025-2026/232201-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Construction of PCC road in Basant Bihar Colony from the house of  Suraj Sharma to the house of Rajkumar Singh.","Shri Khiru Mahto (2022-28) (NaN-NaN)","Elected MP","Images","13-Jan-2026","1494048"
"147","Normal/Others","WS/MP053/2025-2026/232200-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Construction of PCC in road in Basant Bihar Colony from the house of Deepak Thakur to the house of Amit Kumar","Shri Khiru Mahto (2022-28) (NaN-NaN)","Elected MP","Images","13-Jan-2026","998317"
"148","Normal/Others","WS/MP053/2025-2026/232202-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PURBI CHAMPARAN(DISTRICT PLANNING OFFICER MOTHIHARI EAST CHAMPARAN_IDA)","Construction of PCC road from the Belwa ray main Road towards Baghi village","Shri Khiru Mahto (2022-28) (NaN-NaN)","Elected MP","Images","18-Feb-2026","1480757"
"149","Normal/Others","WS/MP053/2025-2026/259291-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Construction of PCC road near Panchayat Bhavan from the boundary of Sudhir jee to towards the boundary of Shashi singh jee","Shri Khiru Mahto (2022-28) (NaN-NaN)","Elected MP","Images","27-Feb-2026","1023610"
"150","Normal/Others","WS/MP053/2025-2026/220197-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","construction of PCC road from the house of Sinha jee to the house of Dharmendra Kumar","Shri Khiru Mahto (2022-28) (NaN-NaN)","Elected MP","Images","07-Mar-2026","616800"
"151","Normal/Others","WS/MP053/2025-2026/220195-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Construction of PCC from the house of Mithlesh jee to the house of Balram Yadav","Shri Khiru Mahto (2022-28) (NaN-NaN)","Elected MP","Images","07-Mar-2026","1486900"
"152","Normal/Others","WS/MP053/2023-2024/43939-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","MUNGER(DISTRICT PLANNING OFFICER MUNGER_IDA)","CONSTRUCTION OF PCC ROAD FROM NAL JAL TANKI TO ANIL DUBE HOUSE IN WARD 04 KARHARIYA PASCHIM PANCHAYAT","Shri Khiru Mahto (2022-28) (NaN-NaN)","Elected MP","Images","24-Mar-2026","380712"
"153","Normal/Others","WS/MP053/2023-2024/43930-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","MUNGER(DISTRICT PLANNING OFFICER MUNGER_IDA)","CONSTRUCTION OF PCC ROAD FROM AJAY YADAV HOUSE TO PANKAJ YADAV HOUSE IN TIKARAMPUR PANCHAYAT","Shri Khiru Mahto (2022-28) (NaN-NaN)","Elected MP","Images","25-Mar-2026","389926"
"154","Normal/Others","WS/MP053/2025-2026/272283-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Construction of Kala Manch in A.N college,Patna","Shri Khiru Mahto (2022-28) (NaN-NaN)","Elected MP","Images","25-Mar-2026","991500"
"155","Normal/Others","WS/MP053/2025-2026/272279-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Construction of PCC road from examination building to  to Rajendra Prasad multipurpose building in A.N college","Shri Khiru Mahto (2022-28) (NaN-NaN)","Elected MP","Images","25-Mar-2026","1494000"
"156","Normal/Others","WS/MP053/2025-2026/272282-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","construction of PCC road from biology block to towards play ground in A.N college","Shri Khiru Mahto (2022-28) (NaN-NaN)","Elected MP","Images","25-Mar-2026","1495300"
"157","Normal/Others","WS/MP053/2025-2026/272281-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","construction of PCC road from multipurpose hall towards library in A.N college","Shri Khiru Mahto (2022-28) (NaN-NaN)","Elected MP","Images","25-Mar-2026","1494400"
"158","Normal/Others","WS/MP053/2025-2026/272280-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","construction of Pcc road from the multipurpose building towards parking space in A.N college.","Shri Khiru Mahto (2022-28) (NaN-NaN)","Elected MP","Images","25-Mar-2026","1495200"
"159","Normal/Others","WS/MP053/2025-2026/272329-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Construction of PCC road from the house of upendra Ram towards the house of Shankar Singh in ward no. 15","Shri Khiru Mahto (2022-28) (NaN-NaN)","Elected MP","Images","10-Apr-2026","1495800"
"160","Normal/Others","WS/MP053/2025-2026/272328-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Construction of PCC road from the house of Basudeo Rai to the house of rohit rai in ward no. 15","Shri Khiru Mahto (2022-28) (NaN-NaN)","Elected MP","Images","10-Apr-2026","1495600"
"161","Normal/Others","WS/MP053/2025-2026/272332-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Construction of PCC road from the house of Mukesh jee towards the boundary of Dhirendra Kumar","Shri Khiru Mahto (2022-28) (NaN-NaN)","Elected MP","Images","10-Apr-2026","999238"
"162","Normal/Others","WS/MP053/2025-2026/272331-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Construction of PCC road from the house of Sudhir kumar towards the house of Mukesh Kumar","Shri Khiru Mahto (2022-28) (NaN-NaN)","Elected MP","Images","10-Apr-2026","1495322"
"163","Normal/Others","WS/MP053/2025-2026/272330-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Construction of PCC road from visar plant towards the house of Sudhir Kumar in ward no. 05","Shri Khiru Mahto (2022-28) (NaN-NaN)","Elected MP","Images","10-Apr-2026","997578"
"164","Normal/Others","WS/MP053/2025-2026/272327-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Construction of PCC road from the house of Pappu Singh to the house of Binod singh","Shri Khiru Mahto (2022-28) (NaN-NaN)","Elected MP","Images","10-Apr-2026","1494800"
"165","Normal/Others","WS/MP053/2026-2027/275279-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Construction of PCC road from patna science college gate towards patna university police post block","Shri Khiru Mahto (2022-28) (NaN-NaN)","Elected MP","Images","09-May-2026","1495171"
"166","Normal/Others","WS/MP053/2026-2027/275363-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Construction of PCC Road from Patna University Gate to the backside of Faraday Hostel","Shri Khiru Mahto (2022-28) (NaN-NaN)","Elected MP","Images","09-May-2026","1495467"
"167","Normal/Others","WS/MP053/2026-2027/275362-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Construction of PCC Road from Patna College SESQUICENTENNIAL gate towards backside of Faraday Hostel","Shri Khiru Mahto (2022-28) (NaN-NaN)","Elected MP","Images","09-May-2026","1497237"
"168","Normal/Others","WS/MP053/2026-2027/275277-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Construction of PCC Road from the patna university Boys hostel towards patna College Gate","Shri Khiru Mahto (2022-28) (NaN-NaN)","Elected MP","Images","11-May-2026","1494083"
"169","Normal/Others","WS/MP053/2026-2027/275281-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Construction of PCC road from police post Patna university gate towards SESQUICENTENNIAL gate","Shri Khiru Mahto (2022-28) (NaN-NaN)","Elected MP","Images","11-May-2026","1494426"
"170","Normal/Others","WS/MP053/2026-2027/275276-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Construction of Pcc road from the house of Dhirendra Kumar to the Buddhadev Chak in ward no. 05","Shri Khiru Mahto (2022-28) (NaN-NaN)","Elected MP","Images","12-May-2026","999266"
"171","Normal/Others","WS/MP053/2026-2027/275275-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Construction of PCC road from Buddhadev Chak main road to the house of Ranjeet Kumar","Shri Khiru Mahto (2022-28) (NaN-NaN)","Elected MP","Images","12-May-2026","1495348"
"Grand Total"," "," "," "," "," "," "," "," "," ","17,99,42,987"
