"Sr. No.","Work Category","Work","State","IDA","Work Description","Hon'ble Members of Parliament","Elected/Nominated","Image","Completion Date","Amount Disbursed ( ₹ )"
"123","Normal/Others","WS/MP850/2024-2025/133314-Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides","Uttarakhand","Uttarkashi(DISTRICT COLLECTOR UTTARKASHI_IDA)","suchan goan sthith dewra haltadi motor marg km 6 par sc/st khetr mein bhu katav rokne hetu pakki suraksha deewar evam plum karya","Shri Naresh Bansal (2020-26) (NaN-NaN)","Elected MP","N/A","21-Dec-2024","1498725"
"124","Normal/Others","WS/MP850/2024-2025/133315-Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides","Uttarakhand","Uttarkashi(DISTRICT COLLECTOR UTTARKASHI_IDA)","vikaskhand mori ke antargat gram suchan gaon ke aamtok sthith dewara haltadi motor marg par sc/st khetr ki pakki suraksha deewar ka karya . ia(karyadai sanstatha)-  block mori","Shri Naresh Bansal (2020-26) (NaN-NaN)","Elected MP","Images","21-Dec-2024","999203"
"125","Normal/Others","WS/MP850/2024-2025/134499-Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides","Uttarakhand","Uttarkashi(DISTRICT COLLECTOR UTTARKASHI_IDA)","GRAM SAUR KE MOTOR ROAD SE GADKA TOK TAK RETARING WALL KA NIRMAN. IA KARYADAI SANSTATHA BLOCK MORI","Shri Naresh Bansal (2020-26) (NaN-NaN)","Elected MP","Images","20-Jan-2025","697495"
"126","Normal/Others","WS/MP850/2024-2025/136211-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","SHRI MEGH SINGH KAI MAKAN SE SHRI SWAR ETC KE GHAR SE AGE KI AUR INTERLOCKING TILES SADAK NIRMAN,DHAKRANI WARD NO-9 IA KARYADAI SANSTATHA NAGAR PALIKA PARISHAD HERBURTPUR","Shri Naresh Bansal (2020-26) (NaN-NaN)","Elected MP","Images","22-Mar-2025","992103"
"127","Normal/Others","WS/MP850/2024-2025/173610-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","ALMORA(DISTRICT MAGISTRATE ALMORA_IDA)","sarak se prathmik pathshala supkote hote hue fir se ghum kar sarak ko jorne wale paidal path marg par interlocking tile ,satircase,evam railing nirman karya","Shri Naresh Bansal (2020-26) (NaN-NaN)","Elected MP","Images","26-Nov-2025","999468"
"128","Trust and Society","WS/MP850/2024-2025/145825-Construction of additional rooms and halls in the existing public and community building","Uttarakhand","PITHORAGARH(NRLM , pithoragarh)","MAHILA ASHRAM MUWANI MEIN VIRDH MAHILAON KE NIWAS KE LIYE EK BHAWAN KA NIRMAN KARYA..","Shri Naresh Bansal (2020-26) (NaN-NaN)","Elected MP","Images","07-May-2026","3000000"
"129","Normal/Others","WS/MP850/2024-2025/17451-Construction of community centers and community halls","Uttarakhand","PAURI GARHWAL(DISTRICT MAGISTRATE PAURI GARHWAL_IDA)","CONSTRUCTION OF TIN SHED IN EXISTING PANCHAYAT BHAWAN OF SILSU TALLA GAON .   IA( KARYADAI SANSTATHA )  - BLOCK KOT","Shri Naresh Bansal (2020-26) (NaN-NaN)","Elected MP","Images","04-Apr-2025","200000"
"130","Trust and Society","WS/MP850/2024-2025/136212-Construction of rooms and halls in school and colleges","Uttarakhand","CHAMOLI(DM Chamoli_IDA)","JANTA UUCHTAR MADYAMIK VIDYALYA BAMOTH MEIN EK KAKSH KA NIRMAN","Shri Naresh Bansal (2020-26) (NaN-NaN)","Elected MP","Images","15-Nov-2025","494773"
"131","Normal/Others","WS/MP850/2025-2026/182069-Construction of rooms and halls in school and colleges","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","SHRI GANDHI MAHILA SHILP VIDYALYA INTER COLLEGE ROORKEE KA BACHHA HUA  SHESH KARYA.IA KARYADI SANSTATHA NAGAR PANCHAYAT IMLI KHERA","Shri Naresh Bansal (2020-26) (NaN-NaN)","Elected MP","Images","06-Jul-2025","497700"
"132","Normal/Others","WS/MP850/2025-2026/177081-Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","GRAM BHEEMAWALA SATIGATA RICE MILL (ST BASTI) SE PULIYA TAK PAKKI SURAKSHA DIWAR KA NIRMAN KARYA ..IA(KARYADAI SANSTATHA)-NAGAR PALIKA PARISHAD HERBURTPUR","Shri Naresh Bansal (2020-26) (NaN-NaN)","Elected MP","Images","30-Jul-2025","1489545"
"133","Normal/Others","WS/MP850/2025-2026/184272-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","WARD 1 MAALSI MEIN MUKHYE MARG PAR PETROL PUMP KE NIKAT MALSI GAON KI AUR CC ROAD NIRMAN.IA KARYADAI SANSTATHA -NAGAR PALIKA PARISHAD HERBURTPUR","Shri Naresh Bansal (2020-26) (NaN-NaN)","Elected MP","Images","30-Jul-2025","954205"
"134","Normal/Others","WS/MP850/2025-2026/174620-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","Uttarkashi(DISTRICT COLLECTOR UTTARKASHI_IDA)","GRAM PANCHAYAT SAUR KE GADKA NAMAK TOK MEIN CC KHARANJA NIMAN KARYA.IA(KARYADAI SANSTATHA)-BLOCK MORI","Shri Naresh Bansal (2020-26) (NaN-NaN)","Elected MP","Images","05-Aug-2025","498916"
"135","Normal/Others","WS/MP850/2025-2026/174618-Development of playfields and sports grounds","Uttarakhand","Uttarkashi(DISTRICT COLLECTOR UTTARKASHI_IDA)","gram kunara mein khel maidan ki suraksha diwar ka nirman karya.IA(KARYADAI SANSTATHA) - BLOCK MORI","Shri Naresh Bansal (2020-26) (NaN-NaN)","Elected MP","Images","18-Sep-2025","997743"
"136","Normal/Others","WS/MP850/2025-2026/158952-Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides","Uttarakhand","Uttarkashi(DISTRICT COLLECTOR UTTARKASHI_IDA)","DHOBAL GAON KI ANUSUCHIT  BASTI MEIN PAKKI SURAKSHA DIWAR KA NIRMAN KARYA.IA(KARYADAI SANSTATHA)-BLOCK MORI","Shri Naresh Bansal (2020-26) (NaN-NaN)","Elected MP","Images","23-Aug-2025","1497377"
"137","Normal/Others","WS/MP850/2025-2026/152702-Purchase Books for Library","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","books for libraries of RS. 1LAKH each for different schools of Dehradun. IA (Karyadai Sanstatha) NAGAR PALIKA PARISHAD HERBUERTPUR","Shri Naresh Bansal (2020-26) (NaN-NaN)","Elected MP","Images","26-Aug-2025","999990"
"138","Normal/Others","WS/MP850/2025-2026/184271-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","gram panchayat ghanghol pandit wari mein sanik colony shri thapa ke ghar se shri bhor ke ghar tak cc road nirman karya.IA KARYADAI SANSTATHA -NAGAR PALIKA PARISHAD HERBURTPUR","Shri Naresh Bansal (2020-26) (NaN-NaN)","Elected MP","Images","06-Sep-2025","471827"
"139","Normal/Others","WS/MP850/2025-2026/184274-Construction of rooms and halls in school and colleges","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","BS NEGI MAHILA PRAVIDHIK PRASHIKSHAN SANSTATHAN MEIN HALL KA SHEH KARYA,IA KARYADAI SANSTAHA -NAGAR PALIKA PARISHAD HERBURTPUR","Shri Naresh Bansal (2020-26) (NaN-NaN)","Elected MP","Images","19-Sep-2025","1269326"
"140","Normal/Others","WS/MP850/2025-2026/177082-Construction of rooms and halls in school and colleges","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","PREMWATI SARASWATI SHISHU VIDYA MANDIR TIPARPUR MEIN FRAM STRUCTURE EVAM GROUND TILE KA NIRMAN KARYA.IA(KARYADAI SANSTATHA)-NAGAR PALIKA PARISHAD HERBURTPUR","Shri Naresh Bansal (2020-26) (NaN-NaN)","Elected MP","Images","29-Sep-2025","1496609"
"141","Trust and Society","WS/MP850/2024-2025/165399-Construction of additional rooms and halls in the existing public and community building","Uttarakhand","KARNAL(DEPUTY COMMISSIONER KARNAL)","MAHARAJA AGGARSAIN CHARITABLE TRUST BHAWAN MEIN KAKSH YA HALL KA NIRMAN KARYA.","Shri Naresh Bansal (2020-26) (NaN-NaN)","Elected MP","N/A","11-Feb-2026","1500000"
"142","Normal/Others","WS/MP850/2025-2026/158953-Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides","Uttarakhand","Uttarkashi(DISTRICT COLLECTOR UTTARKASHI_IDA)","HUMNA TOK MEIN CHANDRAMOHAN KE MAKAN KE SAMEEP  BHAVNO KI SURAKSHA DIWAR KA NIRMAN KARYA.IA(KARYADAI SANSTATHA)-BLOCK MORI","Shri Naresh Bansal (2020-26) (NaN-NaN)","Elected MP","Images","17-Oct-2025","349475"
"143","Normal/Others","WS/MP850/2024-2025/105500-Construction of toilet blocks","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","SHREE BHARAT MANDIR INTER COLLEGE RISHIKESH MEIN SHIKSHO KE LIYE TOILET NIRMAN KARYA .. IA( KARYADAI SANSTATHA ) - NAGAR PALIKA PARISHAD HERBURTPUR","Shri Naresh Bansal (2020-26) (NaN-NaN)","Elected MP","Images","18-Oct-2025","299816"
"144","Normal/Others","WS/MP850/2025-2026/184273-Construction of New Building","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","BAR ASSOCIATION VIKASNAGAR KE VADKARI SHED KA NIRMAN.IA KARYADAI SANSTATHA -NAGAR PALIKA PARISHAD HERBURTPUR","Shri Naresh Bansal (2020-26) (NaN-NaN)","Elected MP","Images","18-Oct-2025","910519"
"145","Normal/Others","WS/MP850/2025-2026/200411-Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","gram jogyo jaliyara tok mein awasiye basti ki pakki suraksha diwar nirman.ia (karyadai sanstatha)- nagar palika parishad herburtpur","Shri Naresh Bansal (2020-26) (NaN-NaN)","Elected MP","Images","27-Oct-2025","2062964"
"146","Normal/Others","WS/MP850/2025-2026/200409-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","gram barotiwala mein gaon ke mukhye marg se shri kreshan ke ghar ki aur cc road nirman karya. ia (karyadai sanstatha)- nagar palika parishad herburtpur","Shri Naresh Bansal (2020-26) (NaN-NaN)","Elected MP","Images","31-Oct-2025","1037457"
"147","Normal/Others","WS/MP850/2025-2026/206304-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","ward 13 mein south civil line mein vinay ke makan se sandeep ke makan ki aur interlocking tiles sadak nirman karya.ia (karyadai sanstatha)-block roorkee","Shri Naresh Bansal (2020-26) (NaN-NaN)","Elected MP","Images","11-Nov-2025","957082"
"148","Normal/Others","WS/MP850/2025-2026/195304-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","gram bilaspur kandali mein conoel gupta ke makan se samir sina ke makan tak cc tiles sarak nirman karya.ia karyadai sanstatha nagar palika parishad herburtpur","Shri Naresh Bansal (2020-26) (NaN-NaN)","Elected MP","Images","19-Nov-2025","1770114"
"149","Normal/Others","WS/MP850/2025-2026/200407-Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","gram matiyava ke matiyava chani mein sthith sarvjanik rastein ki suraksha diwar nirman karya.ia (karyadai sanstatha)- nagar palika parishad herburtpur","Shri Naresh Bansal (2020-26) (NaN-NaN)","Elected MP","Images","27-Nov-2025","1008026"
"150","Normal/Others","WS/MP850/2025-2026/200408-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","gram hayogtagiri ke mukhye motor marg se prathmik vidhyalya tak cc road nirman karya . ia (karyadai sanstatha )-nagar palika parishad herburtpur","Shri Naresh Bansal (2020-26) (NaN-NaN)","Elected MP","Images","27-Nov-2025","1004080"
"151","Normal/Others","WS/MP850/2025-2026/195305-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","hariyawal kurd ke jaitan wala mein shri ajay thapa ke ghar se mukhya marg tak humepipe evam cc road nirman karya.ia karyadai sanstatha nagar palika parishad herburtpur","Shri Naresh Bansal (2020-26) (NaN-NaN)","Elected MP","Images","27-Nov-2025","2175833"
"152","Normal/Others","WS/MP850/2025-2026/173726-Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","VIKASKHAND CHAKRATA MEIN HANOL NAHAR KA KARYA.IAKARYADAI SANSTATHA-NAGAR PALIKA PARISHAD HERBURTPUR","Shri Naresh Bansal (2020-26) (NaN-NaN)","Elected MP","Images","29-Nov-2025","981430"
"153","Normal/Others","WS/MP850/2024-2025/137754-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","Uttarkashi(DISTRICT COLLECTOR UTTARKASHI_IDA)","construction of sampark marg in Pattarpani dwaari nalagaad nametok at gram panchayat bharkot ia karyadai sanstatha block chinyalisaur","Shri Naresh Bansal (2020-26) (NaN-NaN)","Elected MP","Images","14-Jan-2026","244225"
"154","Normal/Others","WS/MP850/2025-2026/206303-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","ward no-1 sherpur ke shamshan ghat mein interlocking tiles sadak nirman karya.ia (karyadai sanstatha)block roorkee","Shri Naresh Bansal (2020-26) (NaN-NaN)","Elected MP","Images","16-Jan-2026","1261472"
"155","Normal/Others","WS/MP850/2025-2026/200410-Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","gram sawai mein sardar singh ,swaraj singh v visna das ke gharo ke nikat isthit sarvjanik raste ki suraksha diwar nirman karya. ia (karyyadai sanstatha)- nagar palika parishad herburtpur","Shri Naresh Bansal (2020-26) (NaN-NaN)","Elected MP","Images","21-Feb-2026","562927"
"156","Normal/Others","WS/MP850/2024-2025/136784-Construction of rooms and halls in school and colleges","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","saraswati vidya mandir inter college nathuwala mein sabhagaar kaksh ka avshesh karya. IAkaryadai sanstatha nagar palika parishad herburtpur","Shri Naresh Bansal (2020-26) (NaN-NaN)","Elected MP","Images","23-Feb-2026","1982659"
"157","Normal/Others","WS/MP850/2024-2025/137753-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","Uttarkashi(DISTRICT COLLECTOR UTTARKASHI_IDA)","construction of sampark marg and safety wall in kotigaad to kyarda namtok at grampanchayat badkot ia karyadai sanstatha block chinyalisaur","Shri Naresh Bansal (2020-26) (NaN-NaN)","Elected MP","Images","22-Feb-2026","248469"
"158","Normal/Others","WS/MP850/2024-2025/136795-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","SH.khemanand shah kai makan se SH PL dhobhal ke makan ki aur cc tiles road nirman. IA karyadai sanstatha nagar palika parishad herburtpur","Shri Naresh Bansal (2020-26) (NaN-NaN)","Elected MP","Images","23-Feb-2026","969404"
"159","Normal/Others","WS/MP850/2025-2026/174621-Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides","Uttarakhand","Uttarkashi(DISTRICT COLLECTOR UTTARKASHI_IDA)","GRAM JAKHOL KE SARGA AKHORI MEIN SURAKSHA DIWAR KA NIRMAN KARYA.IA(KARYADAI SANSTATHA)-BLOCK MORI","Shri Naresh Bansal (2020-26) (NaN-NaN)","Elected MP","Images","18-Mar-2026","520170"
"160","Normal/Others","WS/MP850/2025-2026/257749-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","aasan bagh mahadev coclony mein pappu carpenter ke ghar se shri subhash sharma,sanjaysharma ke ghar ki aur hote hue shree santosh rawat ke ghar tak cc road nirman karya .ia(karyadai sanstatha)-nagar palika parishad herbutpur","Shri Naresh Bansal (2020-26) (NaN-NaN)","Elected MP","Images","10-Apr-2026","2489472"
"161","Normal/Others","WS/MP850/2025-2026/257748-Development of playground","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","setharam saraswati vidya mandir mein school ground mein devevlopment of playground karya.ia(karyadai sanstatha)-nagar palika parishad herburtpur","Shri Naresh Bansal (2020-26) (NaN-NaN)","Elected MP","Images","10-Apr-2026","585805"
"162","Normal/Others","WS/MP850/2025-2026/257745-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","doctorganj ki jaunsari colony ke mukhyemarg se arun kumar mittal ke ghar ki aur cc road nirman karya.ia(karyadai sanstatha)-nagar palika parishad herburtpur","Shri Naresh Bansal (2020-26) (NaN-NaN)","Elected MP","Images","15-May-2026","732033"
"163","Normal/Others","WS/MP850/2025-2026/174619-Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides","Uttarakhand","Uttarkashi(DISTRICT COLLECTOR UTTARKASHI_IDA)","MANJI GAON MEIN AWASIYE BHAWNO KI PAKKI SURAKSHA DIWAR KA NIRMAN KARYA .IA(KARYADAI SANSTATHA)-BLOCK MORI","Shri Naresh Bansal (2020-26) (NaN-NaN)","Elected MP","Images","15-Jul-2026","697554"
"164","Normal/Others","WS/MP850/2025-2026/248511-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","Uttarkashi(DISTRICT COLLECTOR UTTARKASHI_IDA)","gram panchayat saur mein gatka namak tok mein suraksha diwar evam cc block nirman karya.ia(karyadai sanstatha)-block mori","Shri Naresh Bansal (2020-26) (NaN-NaN)","Elected MP","Images","21-Jul-2026","222584"
"165","Normal/Others","WS/MP850/2025-2026/248509-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","Uttarkashi(DISTRICT COLLECTOR UTTARKASHI_IDA)","gram panchayat jhotari ke antargat gram adasu se baluth tak sarvjanik marg cc tiles sarak nirman.ia(karyadai sanstatha)-block mori","Shri Naresh Bansal (2020-26) (NaN-NaN)","Elected MP","Images","22-Jul-2026","1537900"
"166","Normal/Others","WS/MP850/2025-2026/248510-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","Uttarkashi(DISTRICT COLLECTOR UTTARKASHI_IDA)","suchan gaon ke antargat dewra haltadi motor marg mein surksha diwar evam cc block nirman.ia(karyadai sanstatha)-block mori","Shri Naresh Bansal (2020-26) (NaN-NaN)","Elected MP","Images","28-Jul-2026","1400000"
"167","Normal/Others","WS/MP18333/2024-2025/156623-Construction of rooms and halls in school and colleges","Uttarakhand","BAGESHWAR(DISTRICT MAGISTRATE BAGESHWAR_IDA)","Kholiya Vivekanand Inter College Garud Bageshwar me do kaksha Kaksh Nirman, Ka. Sanstha.- Vidhyalay Prabandh Samiti","Shri Mahendra Bhatt (2024-30) (NaN-NaN)","Elected MP","Images","16-Oct-2025","800000"
"168","Normal/Others","WS/MP18333/2025-2026/186338-Lighting of public spaces","Uttarakhand","NAINITAL(DISTRICT MAGISTRATE NAINITAL_IDA)","Janpad Nainital ke vikash khand Ramnagar me Gram Bhalon ke Chopda Gaon , van Chouki Chopda me vidhyutikaran work. Karyadai  Sansth- EE Vidhyut Vitran Khand Ramnagar","Shri Mahendra Bhatt (2024-30) (NaN-NaN)","Elected MP","N/A","04-Apr-2025","1674000"
"169","Normal/Others","WS/MP18333/2025-2026/156624-Construction of rooms and halls in school and colleges","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Sarswati Shishu Mandir Attal Chakrata me do Kaksha Kaksh Nirma,  Ka. Sanstha- Vidhyalay Prabandh Samiti","Shri Mahendra Bhatt (2024-30) (NaN-NaN)","Elected MP","N/A","15-Sep-2025","800000"
"170","Normal/Others","WS/MP18333/2025-2026/201384-Construction of boundary walls of existing public and community buildings","Uttarakhand","Uttarkashi(DISTRICT COLLECTOR UTTARKASHI_IDA)","Janpad Uttarkashi ke Vikas Khand Gaugoan me gram upradi me Barudkhola tok me reling nirman karya. Kar San- Sichai Avasthapana khand Uttarkashi","Shri Mahendra Bhatt (2024-30) (NaN-NaN)","Elected MP","Images","03-Nov-2025","493245"
"171","Normal/Others","WS/MP18333/2025-2026/174901-Setting up crops conservation facilities","Uttarakhand","Uttarkashi(DISTRICT COLLECTOR UTTARKASHI_IDA)","Janpad uttarkashi ke vikash khand Purola ke gram math ke samadhi tok me krishi bhoomi ka Surkshatmak karya, Karyadai sanstha-Vikash Khand Purola","Shri Mahendra Bhatt (2024-30) (NaN-NaN)","Elected MP","Images","29-Nov-2025","486294"
"172","Normal/Others","WS/MP18333/2025-2026/231726-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Nagar palika parishad herbertpur ward no-6  Vivek Bihar me meena jain wali gali me dehradun mukhyamarg se subhash vernma ke ghar ke samne pol tak CC marg nirman- kar Santh- Nagar palika parishad herbertpur","Shri Mahendra Bhatt (2024-30) (NaN-NaN)","Elected MP","Images","29-Nov-2025","1478397"
"173","Normal/Others","WS/MP18333/2025-2026/231754-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Nagar palika parishad herbertpur ward no-6 Vivek Bihar me meena jain wali gali me Phoolwati gupta ke makan ke chameli devi ke makan tak CC marg nirman- kar Santh- Nagar palika parishad herbertpur","Shri Mahendra Bhatt (2024-30) (NaN-NaN)","Elected MP","Images","29-Nov-2025","1497680"
"174","Normal/Others","WS/MP18333/2025-2026/254906-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","Udham Singh Nagar(DISTRICT MAGISTRATE UDHAMSINGH NAGAR_IDA)","Dist udhamsingh nagar me viaksh khand sitarganj ke gram siseya bhatte me machhan singh ke ghar se talab tak sadak evam nali nirman, K.S.- Viaksh kahnd adhikari Sitarganj","Shri Mahendra Bhatt (2024-30) (NaN-NaN)","Elected MP","Images","10-Mar-2026","499265"
"175","Normal/Others","WS/MP18333/2025-2026/231751-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Nagar palika parishad herbertpur ward no-6 Vivek Bihar me Punjab and Sindh Bank wali gali me dehradun mukhyamarg se shri Neeraj ke ghar se vijay genral Store  tak CC marg nirman- kar Santh- Nagar palika parishad herbertpur","Shri Mahendra Bhatt (2024-30) (NaN-NaN)","Elected MP","Images","17-Mar-2026","1495470"
"176","Normal/Others","WS/MP18333/2025-2026/231749-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Nagar palika parishad herbertpur ward no-6 Vivek Bihar me Punjab and Sindh Bank  wali gali me dehradun mukhyamarg se shri umed  ke ghar ke kone tak CC marg nirman- kar Santh- Nagar palika parishad herbertpur","Shri Mahendra Bhatt (2024-30) (NaN-NaN)","Elected MP","Images","17-Mar-2026","1495580"
"177","Normal/Others","WS/MP18333/2025-2026/201352-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","CHAMOLI(DM Chamoli_IDA)","janpad chamoli ke nagar panchayat nandanagar me ward04 ke kunturi me tiling - CC marg nirman. kar. san.- PWD Karanprayag","Shri Mahendra Bhatt (2024-30) (NaN-NaN)","Elected MP","Images","15-Apr-2026","483083"
"Grand Total"," "," "," "," "," "," "," "," "," ","14,86,37,810"
