"Sr. No.","Work Category","Work","State","IDA","Work Description","Hon'ble Members of Parliament","Elected/Nominated","Image","Completion Date","Amount Disbursed ( ₹ )"
"124","Normal/Others","WS/MP078/2025-2026/201525-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","Construction of Link road with interlock from HPSEB Office towards main road Gagal Development Block Nadaun District Hamirpur Executing Agency BDO Nadaun","Dr. Sikander Kumar (2022-28) (NaN-NaN)","Elected MP","Images","10-Aug-2026","100000"
"125","Normal/Others","WS/MP078/2025-2026/199254-Construction of additional rooms and halls in the existing public and community building","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","Construction and Completion of Mahila Mandal Bhawan at Village Bhraun Devlopment Block Hamirpur District Hamirpur Executing agency BDO Hamirpur","Dr. Sikander Kumar (2022-28) (NaN-NaN)","Elected MP","N/A","23-Jan-2026","300000"
"126","Normal/Others","WS/MP078/2025-2026/201532-Street lights","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","Installation of 05 Solar street lights Village Manjhiar Development Block Nadaun District Hamirpur Executing agency BDO Nadaun","Dr. Sikander Kumar (2022-28) (NaN-NaN)","Elected MP","N/A","05-Feb-2026","93375"
"127","Normal/Others","WS/MP078/2024-2025/147269-Installation of multi-gym equipment","Himachal Pradesh","KANGRA(DEPUTY COMMISSIONER KANGRA_IDA)","Installation of Open Gym at G.P. Ghorpith, Dev. Block Baijnath, District Kangra as per the recommendation of Sh. Sunny Shukla. Executing agency BDO, Baijnath.","Dr. Sikander Kumar (2022-28) (NaN-NaN)","Elected MP","N/A","16-Jan-2026","299660"
"128","Normal/Others","WS/MP078/2025-2026/201641-Street lights","Himachal Pradesh","KANGRA(DEPUTY COMMISSIONER KANGRA_IDA)","Installation of 10 Street Lights at the premises of RGGPG Ayurvedic College and Hospital Paprola District Kangra Executing Agency Him Urja Kangra H P","Dr. Sikander Kumar (2022-28) (NaN-NaN)","Elected MP","N/A","21-Jan-2026","196010"
"129","Normal/Others","WS/MP078/2025-2026/160238-Purchase of books for public libraries/ digitization of library books","Himachal Pradesh","UNA(DEPUTY COMMISSIOENR UNA_IDA)","Purchase of books for Schools and Public Library in District Una, through Dy. Director Higher Education, Una at District Una (HP). Executing agency: Dy. Director Higher Education.","Dr. Sikander Kumar (2022-28) (NaN-NaN)","Elected MP","Images","12-Feb-2026","797400"
"130","Normal/Others","WS/MP078/2025-2026/181433-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","SIRMAUR(DEPUTY COMMISSIONER SIRMOUR_IDA)","Construction of retaining wall with path near land of Sh Lal Singh and others Village Saro,  Gram Panchayat Kuhant Development Block Shalai District Sirmour Executing agency SDSCO Paonta Sahib","Dr. Sikander Kumar (2022-28) (NaN-NaN)","Elected MP","N/A","20-Mar-2026","200000"
"131","Normal/Others","WS/MP078/2025-2026/197586-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","Construction of Link Road from the house of Ashok Kumar towards Desh Raj House village Gopal Nagar Gram Panchayat Daruhi Development Block Hamirpur District Hamirpur Executing agency BDO Hamirpur","Dr. Sikander Kumar (2022-28) (NaN-NaN)","Elected MP","N/A","21-Feb-2026","300000"
"132","Normal/Others","WS/MP078/2025-2026/201029-Street lights","Himachal Pradesh","KANGRA(DEPUTY COMMISSIONER KANGRA_IDA)","Installation of two Street Light at Village and Gram Panchayat Indora near the house of Sh Krishan Kumar Vicky Son of Sh Jaimal Singh Ward No 08 Development Block Indora Executing Agency BDO Indora","Dr. Sikander Kumar (2022-28) (NaN-NaN)","Elected MP","N/A","21-Jan-2026","33150"
"133","Normal/Others","WS/MP078/2025-2026/201046-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","KANGRA(DEPUTY COMMISSIONER KANGRA_IDA)","Construction of Ambulance Road from the house of Tejpal upto the house of Shamsher Singh Gram Panchayat Rehlu Development Block Rait Executing Agency BDO Rait","Dr. Sikander Kumar (2022-28) (NaN-NaN)","Elected MP","N/A","09-Dec-2025","297872"
"134","Normal/Others","WS/MP078/2024-2025/25530-Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides","Himachal Pradesh","SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA)","C/o Boundary wall near Sikh Line 309/1 and the house of Smt. Rajni Singh (Ex-Counceller) Dev. Block Shimla, Distt. Shimla (Executing agency, MC Shimla)","Dr. Sikander Kumar (2022-28) (NaN-NaN)","Elected MP","N/A","08-Aug-2025","300000"
"135","Normal/Others","WS/MP078/2025-2026/182903-Purchase of books and periodicals for libraries/digitization of library books","Himachal Pradesh","SIRMAUR(DEPUTY COMMISSIONER SIRMOUR_IDA)","Purchase of Books for different schools located in District Sirmour Through Dy Director Elementary Education at Nahan District Sirmour Himachal Pradesh Executing agency Dy Director Elementary Education Nahan","Dr. Sikander Kumar (2022-28) (NaN-NaN)","Elected MP","N/A","07-Mar-2026","1996880"
"136","Normal/Others","WS/MP078/2025-2026/202511-Development of playfields and sports grounds","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","Construction and development of play ground in Gram Panchayat Karsai Development Block Bijri District Hamirpur Executing Agency BDO Bijri","Dr. Sikander Kumar (2022-28) (NaN-NaN)","Elected MP","N/A","06-Apr-2026","130000"
"137","Normal/Others","WS/MP078/2024-2025/142549-Installing hand pumps","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","Installation of hand pump with motor near the house of Sh Dinanath Kaundal( Retired Tehsildar) at Village Ghartheri Bhalwalan, G.P. Sasan, Dev Block Hamirpur, District Hamirpur (H.P.). Executing agency, XEN, IPH Hamirpur","Dr. Sikander Kumar (2022-28) (NaN-NaN)","Elected MP","N/A","28-Apr-2026","261200"
"138","Normal/Others","WS/MP078/2025-2026/157671-Installing hand pumps","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","Installation of hand pump with motor near the house of Sh. Hem Raj Shukla S/o Late Sh. Anant Ram Shukla Village Khagal, G.P. Neri, Dev. Block Hamipur as per recommendation of Dr. Sunny Shukla. Executing agency: Exen IPH Hamirpur.","Dr. Sikander Kumar (2022-28) (NaN-NaN)","Elected MP","N/A","28-Apr-2026","261765"
"139","Normal/Others","WS/MP078/2025-2026/201574-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","KANGRA(DEPUTY COMMISSIONER KANGRA_IDA)","Construction of Link road in the Village Sihotar Lahad  Ward No 2 Gram Panchayat Dhaman Lahad Development Block Sullah District Kangra Executing agency BDO Sullah","Dr. Sikander Kumar (2022-28) (NaN-NaN)","Elected MP","N/A","14-May-2026","141640"
"140","Normal/Others","WS/MP078/2025-2026/199256-Construction of additional rooms and halls in the existing public and community building","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","Construction and completion of Yuvak Mandal Bhawan at Village Kirwin Gram Panchayat Ser Baloni Devlopment Block Hamirpur District Hamirpur Executing agency SDSCO Hamirpur","Dr. Sikander Kumar (2022-28) (NaN-NaN)","Elected MP","N/A","24-Jan-2026","195000"
"141","Normal/Others","WS/MP078/2025-2026/199253-Construction of additional rooms and halls in the existing public and community building","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","construction and completion Mahila Mandal Bhawan at Village Talasi Khurd Development Block Hamirpur Executing agency BDO Hamirpur","Dr. Sikander Kumar (2022-28) (NaN-NaN)","Elected MP","N/A","23-Mar-2026","300000"
"142","Normal/Others","WS/MP078/2025-2026/220893-Purchase of books and periodicals for libraries/digitization of library books","Himachal Pradesh","MANDI(DEPUTY COMMISSIONER MANDI_IDA)","Purchase of Books for public library in different government schools located at District Mandi through Dy Director Elementary Education Mandi District Mandi Himachal Pradesh Executing Agency Dy Director Elementary Education Mandi","Dr. Sikander Kumar (2022-28) (NaN-NaN)","Elected MP","Images","18-Aug-2026","1994538"
"143","Normal/Others","WS/MP078/2025-2026/197596-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA)","Construction of Link road from Tartu Pull to Mehra Runda Road Gram Panchayat Brasli Development Block Rohru District Shimla Executing agency Exen PWD Rohru","Dr. Sikander Kumar (2022-28) (NaN-NaN)","Elected MP","N/A","18-Mar-2026","1000000"
"144","Normal/Others","WS/MP078/2024-2025/151677-Construction of boundary walls of existing public and community buildings","Himachal Pradesh","SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA)","Constuction/Repair of existing boundary wall at Model Central Jail Kanda, Dev. Block Totu/Mashobra, District Shimla (H.P.) as per recommendation of Sh. Sushil Kumar Thakur Supdt. of Jail. Executing agency : Supdt. of Jail, Model Cental Jail Kanda, Shimla","Dr. Sikander Kumar (2022-28) (NaN-NaN)","Elected MP","N/A","27-Nov-2025","400000"
"145","Normal/Others","WS/MP078/2025-2026/158114-Purchase of books for public libraries/ digitization of library books","Himachal Pradesh","KANGRA(DEPUTY COMMISSIONER KANGRA_IDA)","Purchase of books for Schools and Public Library in District Kangra, through Dy. Director Elementary Education, Dharamshala at District Kangra (HP).  Executing agency: Dy. Director Elementary Education, Dharamshala, District Kangra (H.P.)","Dr. Sikander Kumar (2022-28) (NaN-NaN)","Elected MP","Images","23-Mar-2026","1988637"
"146","Normal/Others","WS/MP078/2025-2026/226248-Purchase of books and periodicals for libraries/digitization of library books","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","Purchase of books for public library for different Government Schools located at District Hamirpur Through Dy Director Elementary Education Hamirpur District Hamirpur Himachal Pradesh Executing Agency Dy Director Elementary Education Hamirpur","Dr. Sikander Kumar (2022-28) (NaN-NaN)","Elected MP","N/A","28-Nov-2025","499810"
"147","Normal/Others","WS/MP078/2025-2026/197607-Installation of multi-gym equipment","Himachal Pradesh","KANGRA(DEPUTY COMMISSIONER KANGRA_IDA)","Installation of Multi Gym equipment and leveling of land at Village Nauri Uparli Gram Panchayat Nauri Jhikli Development Block Panchrukhi District Kangra Executing agency BDO Panchrukhi","Dr. Sikander Kumar (2022-28) (NaN-NaN)","Elected MP","Images","31-Mar-2026","300000"
"148","Normal/Others","WS/MP078/2025-2026/229713-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","Construction of Link Road with protection wall near the house of Dharam Singh Son of Sh Laxman Das Village Gharthun Gram Panchayat Booni Development Block Nadaun District Hamirpur Executing Agency District Soil Conservation Officer District Hamirpur Himachal Pradesh","Dr. Sikander Kumar (2022-28) (NaN-NaN)","Elected MP","N/A","25-Feb-2026","200000"
"149","Normal/Others","WS/MP078/2025-2026/229714-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","Construction of Link Road with protection wall near the house of Sh Man Singh Son of Sh Laxman Das Village Gharthun Gram Panchayat Booni Development Block Nadaun District Hamirpur Executing Agency District Soil Conservation Officer Hamirpur","Dr. Sikander Kumar (2022-28) (NaN-NaN)","Elected MP","N/A","24-Apr-2026","50000"
"150","Normal/Others","WS/MP078/2025-2026/188050-Purchase of books and periodicals for libraries/digitization of library books","Himachal Pradesh","SIRMAUR(DEPUTY COMMISSIONER SIRMOUR_IDA)","Purchase of books for different Government schools located in District Sirmour Himachal Pradesh Executing Agency Dy Director Higher Education district Sirmour at Nahan","Dr. Sikander Kumar (2022-28) (NaN-NaN)","Elected MP","N/A","21-Jan-2026","899811"
"151","Normal/Others","WS/MP078/2025-2026/235479-Installing hand pumps","Himachal Pradesh","SIRMAUR(DEPUTY COMMISSIONER SIRMOUR_IDA)","Installation of Motor in Public Borewell near the house of Sh Acchar Kumar Gram Panchayat Fatehpur Tehsil Paonta Sahib District Sirmour Executing Agency BDO Paonta Sahib","Dr. Sikander Kumar (2022-28) (NaN-NaN)","Elected MP","N/A","10-Mar-2026","100000"
"152","Normal/Others","WS/MP078/2025-2026/235480-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","SIRMAUR(DEPUTY COMMISSIONER SIRMOUR_IDA)","Construction of Pucca Path for the houses of Sh Tara Chand Sh Prem Chand  Sh Swaran Singh and others at Ward No 2 in Gram Panchayat Fatehpur Tehsil Paonta Sahib District Sirmour Executing Agency BDO Paonta Sahib","Dr. Sikander Kumar (2022-28) (NaN-NaN)","Elected MP","N/A","10-Mar-2026","100000"
"153","Normal/Others","WS/MP078/2025-2026/235483-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","SIRMAUR(DEPUTY COMMISSIONER SIRMOUR_IDA)","Construction of Pucca Path for the houses of Sh Ravinder Kumar Sh Tarsem Singh and others at Ward No. 2 in Gram Panchayat Gatehpur Tehsil Paonta Sahib, District Sirmour Executing agency BDO Paonta Sahib","Dr. Sikander Kumar (2022-28) (NaN-NaN)","Elected MP","N/A","10-Mar-2026","500000"
"154","Normal/Others","WS/MP078/2025-2026/202509-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","Construction of link road with interlock from the main link towards the house of Vikram Chand at Village Pujial Gram Panchayat Choru Development Block Nadaun Executing Agency SDSCO Hamirpur","Dr. Sikander Kumar (2022-28) (NaN-NaN)","Elected MP","N/A","15-May-2026","199851"
"155","Normal/Others","WS/MP078/2024-2025/146820-Installing hand pumps","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","Installation of hand pump with motor near the house of Sh. Ramesh Chand S/O Sh. Kirparam, at Village Thamni Uparli (Harijan Basti), GP. Saur, Dev. Block Bigar, District Hamirpur. Executing agency XEN IPH Barsar.","Dr. Sikander Kumar (2022-28) (NaN-NaN)","Elected MP","N/A","02-Mar-2026","266959"
"156","Normal/Others","WS/MP078/2025-2026/199267-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","Construction of Link Road Ambulance road from the house of late Sh Karam Chand towards Pulli at Village Loharda SC Basti Gram Panchayat Dabryana Development Block Bijri Executing Agency AE Zila Parishad Hamirpur","Dr. Sikander Kumar (2022-28) (NaN-NaN)","Elected MP","N/A","23-Feb-2026","1000000"
"157","Normal/Others","WS/MP078/2025-2026/235474-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","Construction of path with retaining wall from the cowshed of Sh. Surinder to the house of Suresh Kumar in Village Lower Dudhla Gram Panchayat Jangal Development Sujanpur Tira District Hamirpur Executing agency BDO Sujanpur Tihra","Dr. Sikander Kumar (2022-28) (NaN-NaN)","Elected MP","N/A","28-Jan-2026","100000"
"158","Normal/Others","WS/MP078/2023-2024/25527-Construction of footpaths and pedestrian ways","Himachal Pradesh","SIRMAUR(DEPUTY COMMISSIONER SIRMOUR_IDA)","C/o Pacca path Ward No. 1, Near Nirankari Satsang Bhawan to Main Road, Nahan, Dev. Block Nahan, Distt. Sirmour (H.P.) (Executing agency, MC Nahan)","Dr. Sikander Kumar (2022-28) (NaN-NaN)","Elected MP","Images","17-Aug-2026","500000"
"159","Normal/Others","WS/MP078/2025-2026/155434-Development of playground","Himachal Pradesh","MANDI(DEPUTY COMMISSIONER MANDI_IDA)","C/o Play Ground at Khaneti G.P. Khuhan Dev. Block Bali Chowki, District Mandi (H.P.). As per the recommendation of Sh. Jairam Thakur (Ex CM). Executing agency BDO, Bali Chowki.","Dr. Sikander Kumar (2022-28) (NaN-NaN)","Elected MP","Images","28-Jan-2026","200000"
"160","Normal/Others","WS/MP078/2025-2026/222010-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","Construction of Pacca path from ayurvedic dispency Jhugriyani upto the upper kotla Gram Panchayat Laleen Development Block Hamirpur District Hamirpur Himachal Pradesh Executing Agency Sub Divisional SOIL Conservation Officer Hamirpur Department of Agriculture","Dr. Sikander Kumar (2022-28) (NaN-NaN)","Elected MP","N/A","07-Apr-2026","200000"
"161","Normal/Others","WS/MP078/2025-2026/199275-Purchase of books and periodicals for libraries/digitization of library books","Himachal Pradesh","Lahaul And Spiti(DEPUTY COMMISSIONER L and S_IDA)","Purchase of Books for Schools and Public Library at Lahul Spiti Through Dy Director Higher Education Keylong Lahul and Spiti Executing Agency Dy Director Higher Education Keylong Lahul and Spiti","Dr. Sikander Kumar (2022-28) (NaN-NaN)","Elected MP","Images","07-Jan-2026","4963575"
"162","Normal/Others","WS/MP078/2025-2026/155419-Development of playground","Himachal Pradesh","MANDI(DEPUTY COMMISSIONER MANDI_IDA)","C/o Play Ground at Village Manjaon (Laxmi Narayn Yuvak mandal Manhaon), G.P. Khuhan Dev. Block Bali Chowki, District Mandi (H.P.). As per the recommendation of Sh. Jairam Thakur (Ex-CM). Executing agency BDO, Bali Chowki","Dr. Sikander Kumar (2022-28) (NaN-NaN)","Elected MP","Images","28-Jan-2026","100000"
"163","Normal/Others","WS/MP078/2025-2026/232521-Purchase of books and periodicals for libraries/digitization of library books","Himachal Pradesh","SIRMAUR(DEPUTY COMMISSIONER SIRMOUR_IDA)","Purchase of Books for different government schools located at District Sirmour Through Dy Director Higher Education Sirmour District Sirmour Himachal Pradesh Executing Agency Dy Director Higher Education District Sirmour","Dr. Sikander Kumar (2022-28) (NaN-NaN)","Elected MP","N/A","17-Feb-2026","2500000"
"164","Normal/Others","WS/MP078/2025-2026/220891-Purchase of books and periodicals for libraries/digitization of library books","Himachal Pradesh","UNA(DEPUTY COMMISSIOENR UNA_IDA)","Purchase of Books for Public Library in different government schools located at District Una Through Dy Director Elementary Education Una District Una Himachal Pradesh Executing Agency Dy Director Elementary Education District Una","Dr. Sikander Kumar (2022-28) (NaN-NaN)","Elected MP","Images","02-Mar-2026","2144109"
"165","Normal/Others","WS/MP078/2025-2026/256256-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","Construction of Link Road towards Shamshan ghat of Village Kakriana Post Office Didwin District Hamirpur Executing  Agency Sub Divisional District Soil Conservation Officer District Hamirpur","Dr. Sikander Kumar (2022-28) (NaN-NaN)","Elected MP","N/A","20-Apr-2026","200000"
"166","Normal/Others","WS/MP078/2025-2026/256254-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","Construction of protection wall backside of the house of Sh Mohinder Singh Son of Late Artu Ram and pucca path from his house towards link road of Village Dhagoh Development Block Nadaun District Hamirpur Executing Agency Sub Divisional Soil Conservation Officer District Hamirpur Himachal Pradesh","Dr. Sikander Kumar (2022-28) (NaN-NaN)","Elected MP","N/A","24-Apr-2026","200000"
"167","Normal/Others","WS/MP078/2025-2026/232522-Purchase of books and periodicals for libraries/digitization of library books","Himachal Pradesh","Mohla-Manpur-Ambagarh Chouki(Collector MMC_IDA)","Purchase of books for public library in different government schools located at District Mohalla Maanpur Ambagharh Chowki  Through District Education Officer District Mohalla Maanpur Ambagharh Chowki Chhattisgarh","Dr. Sikander Kumar (2022-28) (NaN-NaN)","Elected MP","Images","20-Apr-2026","2499475"
"168","Normal/Others","WS/MP078/2025-2026/256243-Purchase of books and periodicals for libraries/digitization of library books","Himachal Pradesh","SIRMAUR(DEPUTY COMMISSIONER SIRMOUR_IDA)","Purchase of Books for different government schools located at District Sirmour Through Dy Director Elementary Education Sirmour District Sirmour Himachal Pradesh Executing Agency Dy Director Elementary Education District Sirmour at Nahan","Dr. Sikander Kumar (2022-28) (NaN-NaN)","Elected MP","N/A","29-Apr-2026","1995200"
"169","Normal/Others","WS/MP078/2025-2026/260491-Purchase of books and periodicals for libraries/digitization of library books","Himachal Pradesh","MANDI(DEPUTY COMMISSIONER MANDI_IDA)","Purchase of Books for public library in different government schools located at District Mandi through Dy Director Elementary Education Mandi District Mandi Himachal Pradesh Executing Agency Dy Director Elementary Education Mandi","Dr. Sikander Kumar (2022-28) (NaN-NaN)","Elected MP","Images","18-Aug-2026","1494639"
"170","Normal/Others","WS/MP078/2025-2026/256248-Purchase of books and periodicals for libraries/digitization of library books","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","Purchase of Books for School and Public Library for different Government Schools located at District Hamirpur through Dy Director Elementary Education at Hamirpur District Hamirpur Himachal Pradesh","Dr. Sikander Kumar (2022-28) (NaN-NaN)","Elected MP","Images","20-Jul-2026","947397"
"171","Normal/Others","WS/MP078/2025-2026/256262-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","Construction of Path with retaining wall from the house of Prem Chand towards the house of Parkash Chand Ward No 1 Village Chamned Development Block Bamson District Hamirpur Executing Agency AE Jila Parishad Hamirpur","Dr. Sikander Kumar (2022-28) (NaN-NaN)","Elected MP","Images","28-Aug-2026","200000"
"172","Normal/Others","WS/MP18304/2024-2025/134209-Construction of boundary walls of existing public and community buildings","Himachal Pradesh","MANDI(DEPUTY COMMISSIONER MANDI_IDA)","Construction of  security wall in GP Cheli  Block Drang at Padhar, Mandi (HP)","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","Images","27-Mar-2025","200000"
"173","Normal/Others","WS/MP18304/2024-2025/134210-Development of public parks","Himachal Pradesh","MANDI(DEPUTY COMMISSIONER MANDI_IDA)","Construction of Park in GP Cheli  Block Drang at Padhar, Mandi (HP)","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","Images","27-Mar-2025","200000"
"174","Normal/Others","WS/MP18304/2024-2025/133995-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA)","pucca path from dhar to khaniyaru GP Chil BANGLA Dev. Block chamba","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","Images","02-Mar-2026","400000"
"175","Normal/Others","WS/MP18304/2024-2025/135469-Construction of community centers and community halls","Himachal Pradesh","CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA)","Construction of Community Bhawan at Sara G P Rajindu Dev. Block/Distt. Chamba (HP)","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","Images","05-Jan-2026","400000"
"176","Normal/Others","WS/MP18304/2024-2025/135480-Construction of boundary walls of existing public and community buildings","Himachal Pradesh","CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA)","Construction of Boundary Wall of Govt. Middle School Gagla G P Gagla Dev. Block Mehla Distt. Chamba (HP)","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","N/A","26-Sep-2024","199685"
"177","Repair and Renovation","WS/MP18304/2024-2025/135482-Construction of rooms and halls in school and colleges","Himachal Pradesh","CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA)","Repair of Primary School at Rajera G P Rajera Dev. Block Mehla Distt. Chamba (HP)","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","N/A","30-Sep-2024","100000"
"178","Repair and Renovation","WS/MP18304/2024-2025/138630-Construction of community centers and community halls","Himachal Pradesh","CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA)","Construction of Community Bhawan Panchayat Ghar Sarol Phase-V GP Sarol Dev. Block Chamba  Distt. Chamba (HP)","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","N/A","12-Dec-2024","500000"
"179","Normal/Others","WS/MP18304/2024-2025/138654-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA)","Construction of  Concrete Road GSSS Gagla to main road at  Dev. Block Mehla Distt. Chamba (HP)","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","N/A","30-Sep-2024","300000"
"180","Normal/Others","WS/MP18304/2024-2025/135485-Construction of community centers and community halls","Himachal Pradesh","CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA)","Construction of Community Bhawan at Padhruni G P Kiri Dev. Block Mehla Tehsil & Distt. Chamba (HP)","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","N/A","14-Oct-2024","399745"
"181","Normal/Others","WS/MP18304/2024-2025/135465-Construction of community centers and community halls","Himachal Pradesh","CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA)","Construction of Community Bhawan at Dhanola G P Bailly Dev. Block Mehla Distt. Chamba (HP)","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","N/A","16-Oct-2024","400000"
"182","Normal/Others","WS/MP18304/2024-2025/135487-Construction of community centers and community halls","Himachal Pradesh","CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA)","Construction of Community Bhawan at Kelohru G P Bailly Dev. Block Mehla Distt. Chamba (HP)","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","Images","23-Oct-2024","450000"
"183","Normal/Others","WS/MP18304/2024-2025/138622-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA)","Construction of  Pucca Path Banadu Saror To Shamshan Ghat Banadu Nalla & Upgrade  Shamshan Ghat  GP Auda Dev. Block Chamba  Distt. Chamba (HP)","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","Images","02-Dec-2025","300000"
"184","Normal/Others","WS/MP18304/2024-2025/146872-Construction of community centers and community halls","Himachal Pradesh","CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA)","construction work of Community halls","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","Images","26-Oct-2024","299950"
"185","Normal/Others","WS/MP18304/2024-2025/139885-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA)","construction work of   Pucca path At main road to vill. chihadu","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","N/A","26-Oct-2024","100000"
"186","Repair and Renovation","WS/MP18304/2024-2025/135543-Providing supply pipelines for drinking water","Himachal Pradesh","CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA)","Repair of Shiv Temple at Lothal G P Lothal Dev. Block Mehla Distt. Chamba (HP)","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","N/A","11-Nov-2024","100000"
"187","Normal/Others","WS/MP18304/2024-2025/138652-Providing supply pipelines for drinking water","Himachal Pradesh","CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA)","Construction of  Irrigation Tank With Pipeline Chandidhar nala to paneli (Dandeta) G.P. Kilod Development Block Salooni  Distt. Chamba (HP)","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","Images","01-Oct-2025","300000"
"188","Normal/Others","WS/MP18304/2024-2025/135467-Providing night soil collection and disposal systems","Himachal Pradesh","CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA)","Soil Conservation Work Rundega G P Karian Dev. Block Mehla Distt. Chamba (HP)","Shri Harsh Mahajan (2024-30) (NaN-NaN)","Elected MP","Images","28-Nov-2024","99980"
