"Sr. No.","Work category","WORK","State","IDA","Hon'ble Members of Parliament","Elected/Nominated","Work description","Recommended date","RECOMMENDED AMOUNT   ( ₹ )","Sanction Date"
"362","Normal/Others","WS/MP18428/2026-2027/277360-Construction of buildings for community cultural activities","Andhra Pradesh","Sri Potti Sriramulu Nellore(DISTRICT COLLECTOR NELLORE_IDA)","Shri Masthan Rao Yadav Beedha (2024-28) (2024-2028)","Elected MP","Construction of Multi Purpose Hall near BC Girls Residential School at Allur Nagara Pachayat, SPSR Nellore District","04-Apr-2026","5000000","16-May-2026"
"363","Normal/Others","NA-Construction of buildings for community cultural activities","Andhra Pradesh","Sri Potti Sriramulu Nellore(DISTRICT COLLECTOR NELLORE_IDA)","Shri Masthan Rao Yadav Beedha (2024-28) (2024-2028)","Elected MP","Construction of Training Hall for Youth and Community Development in BC boys Hostel Premises near Kondayapalem gate, Nellore city, SPSR Nellore District","13-Apr-2026","10000000","NA"
"364","Repair and Renovation","WS/MP18428/2025-2026/261892-Construction of rooms and halls in school and colleges","Andhra Pradesh","Sri Potti Sriramulu Nellore(DISTRICT COLLECTOR NELLORE_IDA)","Shri Masthan Rao Yadav Beedha (2024-28) (2024-2028)","Elected MP","Repairs to YVMC High School building at 6th division, Stone House pet, Nellore Municipal Corporation in SPSR Nellore District","26-Jan-2026","2000000","06-Feb-2026"
"365","Normal/Others","WS/MP18428/2025-2026/261894-Construction of rooms and halls in school and colleges","Andhra Pradesh","Sri Potti Sriramulu Nellore(DISTRICT COLLECTOR NELLORE_IDA)","Shri Masthan Rao Yadav Beedha (2024-28) (2024-2028)","Elected MP","Construction of a Hall on the 1st Floor of the Zilla Praja Parishad High School at Iskapalli GP, Allur Mandal, SPSR Nellore","26-Jan-2026","2500000","06-Feb-2026"
"366","Normal/Others","WS/MP18428/2025-2026/229684-Construction of rooms and halls in school and colleges","Andhra Pradesh","Sri Potti Sriramulu Nellore(DISTRICT COLLECTOR NELLORE_IDA)","Shri Masthan Rao Yadav Beedha (2024-28) (2024-2028)","Elected MP","Construction of the Staff Room and Toilets in the Western side of MSM School in 13th Division of Nellore Municipal Corporation","28-Aug-2025","1800000","26-Sep-2025"
"367","Normal/Others","WS/MP18319/2025-2026/272050-Installing tube-wells and borewells","Andhra Pradesh","Sri Potti Sriramulu Nellore(DISTRICT COLLECTOR NELLORE_IDA)","Shri Golla Baburao (2024-30) (2024-2030)","Elected MP","Providing deep bore well, erection of submersible pump and pipe lines at NSR Girijana colony panchedu","03-Mar-2026","250000","09-Mar-2026"
"368","Normal/Others","WS/MP18319/2025-2026/272052-Installing tube-wells and borewells","Andhra Pradesh","Sri Potti Sriramulu Nellore(DISTRICT COLLECTOR NELLORE_IDA)","Shri Golla Baburao (2024-30) (2024-2030)","Elected MP","Providing deep bore well, erection of submersible pump and pipe lines at uttara pallipalem of patur","03-Mar-2026","250000","09-Mar-2026"
"369","Normal/Others","WS/MP18428/2025-2026/189443-Purchase of hospital equipment","Andhra Pradesh","Sri Potti Sriramulu Nellore(DISTRICT COLLECTOR NELLORE_IDA)","Shri Masthan Rao Yadav Beedha (2024-28) (2024-2028)","Elected MP","Purchase of Hospital Equipment for General Operation Theatre Regular OP Patient Instruments at Area Hospital, Kavali","04-Apr-2025","2500000","26-Sep-2025"
"370","Normal/Others","WS/MP18428/2025-2026/189444-Purchase of hospital equipment","Andhra Pradesh","Sri Potti Sriramulu Nellore(DISTRICT COLLECTOR NELLORE_IDA)","Shri Masthan Rao Yadav Beedha (2024-28) (2024-2028)","Elected MP","Purchase of Orthopedic Surgeries Equipment at Area Hospital, Kavali","04-Apr-2025","900000","26-Sep-2025"
"371","Normal/Others","WS/MP18428/2025-2026/189445-Purchase of hospital equipment","Andhra Pradesh","Sri Potti Sriramulu Nellore(DISTRICT COLLECTOR NELLORE_IDA)","Shri Masthan Rao Yadav Beedha (2024-28) (2024-2028)","Elected MP","Purchase of Exercise therapy and Electro therapy units at Area Hospital, Kavali","04-Apr-2025","1000000","26-Sep-2025"
"372","Normal/Others","WS/MP18428/2025-2026/264673-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","Sri Potti Sriramulu Nellore(DISTRICT COLLECTOR NELLORE_IDA)","Shri Masthan Rao Yadav Beedha (2024-28) (2024-2028)","Elected MP","Construction of Internal CC Road from Machavaram Sujatha House to Siniga Venkaiah House at Kadanuthala Village in Allimadugu GP of Bogole Mandal SPSR Nellore District","02-Feb-2026","470000","28-Feb-2026"
"373","Normal/Others","WS/MP18428/2025-2026/264674-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","Sri Potti Sriramulu Nellore(DISTRICT COLLECTOR NELLORE_IDA)","Shri Masthan Rao Yadav Beedha (2024-28) (2024-2028)","Elected MP","Construction of Internal CC Road from Siniga Venkaiah House to Maruboina Prasad Shop at Kadanuthala Village in Allimadugu GP of Bogole Mandal SPSR Nellore District","02-Feb-2026","470000","28-Feb-2026"
"374","Normal/Others","WS/MP18428/2025-2026/264675-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","Sri Potti Sriramulu Nellore(DISTRICT COLLECTOR NELLORE_IDA)","Shri Masthan Rao Yadav Beedha (2024-28) (2024-2028)","Elected MP","Construction of Internal CC Road from Kavali Subbaiah house to Siniga Venkaiah house at Kadanuthala Village in Allimadugu GP of Bogole Mandal SPSR Nellore District","02-Feb-2026","320000","28-Feb-2026"
"375","Normal/Others","WS/MP18428/2025-2026/264676-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","Sri Potti Sriramulu Nellore(DISTRICT COLLECTOR NELLORE_IDA)","Shri Masthan Rao Yadav Beedha (2024-28) (2024-2028)","Elected MP","Providing RO Plant machinery in Kadanuthala Village in Allimadugu GP of Bogole Mandal SPSR Nellore District","02-Feb-2026","300000","28-Feb-2026"
"376","Normal/Others","WS/MP18428/2025-2026/264677-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","Sri Potti Sriramulu Nellore(DISTRICT COLLECTOR NELLORE_IDA)","Shri Masthan Rao Yadav Beedha (2024-28) (2024-2028)","Elected MP","Providing Bore well and Pump Set RO Plant Shelter for RO Plant in Kadanuthala Village in Allimadugu GP of Bogole Mandal SPSR Nellore District","02-Feb-2026","500000","28-Feb-2026"
"377","Normal/Others","WS/MP18373/2026-2027/274114-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","Sri Potti Sriramulu Nellore(DISTRICT COLLECTOR NELLORE_IDA)","Shri Yerram Venkata Subba Reddy (2024-30) (2024-2030)","Elected MP","Construction of CC Road from Borewell to Veerareddy palem main road of Varini Village and Gramapanchayat, Vidavalur Mandal","31-Mar-2026","500000","16-May-2026"
"378","Normal/Others","WS/MP18428/2025-2026/254207-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","Sri Potti Sriramulu Nellore(DISTRICT COLLECTOR NELLORE_IDA)","Shri Masthan Rao Yadav Beedha (2024-28) (2024-2028)","Elected MP","Laying of Internal CC road from Pudi Bhaskar (H) to ChinnapapaSrihari(H) of Ramatheertham village and GP in Vidavalur Mandal, SPSR Nellore District","15-Dec-2025","499999","08-Jan-2026"
"379","Normal/Others","WS/MP18428/2025-2026/238059-Providing drains and gutters for public drainage","Andhra Pradesh","Sri Potti Sriramulu Nellore(DISTRICT COLLECTOR NELLORE_IDA)","Shri Masthan Rao Yadav Beedha (2024-28) (2024-2028)","Elected MP","Construction of CC Open Drain at BC Colony (From Tirakala Venkamma house to Canal near Jana Gopalamma house) of Parlapalli GP in Vidavalur Mandal","26-Sep-2025","495473","29-Oct-2025"
"380","Normal/Others","WS/MP18428/2025-2026/200664-Providing drains and gutters for public drainage","Andhra Pradesh","Sri Potti Sriramulu Nellore(DISTRICT COLLECTOR NELLORE_IDA)","Shri Masthan Rao Yadav Beedha (2024-28) (2024-2028)","Elected MP","Construction of CC Drain near M.Praveen Kumar (H) to Gangamma Temple in Arundatiyawada and Construction of CC Drain near Kande Ashok (H) to Main Road in Sangam Locality of South Mopur (V), Nellore Rural (M).","18-May-2025","329900","20-Jun-2025"
"381","Normal/Others","WS/MP18428/2025-2026/200665-Providing drains and gutters for public drainage","Andhra Pradesh","Sri Potti Sriramulu Nellore(DISTRICT COLLECTOR NELLORE_IDA)","Shri Masthan Rao Yadav Beedha (2024-28) (2024-2028)","Elected MP","Construction of CC Drain near Vunta Sivaiah (H) to Main Road in Sangam Locality and Construction of Cover Slabs on Existing Drain in Devangulapalem of South Mopur (V), Nellore Rural (M)","18-May-2025","389916","20-Jun-2025"
"382","Normal/Others","WS/MP18428/2025-2026/200661-Providing drains and gutters for public drainage","Andhra Pradesh","Sri Potti Sriramulu Nellore(DISTRICT COLLECTOR NELLORE_IDA)","Shri Masthan Rao Yadav Beedha (2024-28) (2024-2028)","Elected MP","Construction of Side Drains at Muslim Locality of Mulumudi (V), Nellore Rural (M).","18-May-2025","490155","20-Jun-2025"
"383","Normal/Others","WS/MP18428/2025-2026/200662-Providing drains and gutters for public drainage","Andhra Pradesh","Sri Potti Sriramulu Nellore(DISTRICT COLLECTOR NELLORE_IDA)","Shri Masthan Rao Yadav Beedha (2024-28) (2024-2028)","Elected MP","Construction of CC Drain in Muslimpalem of Madaraju Guduru (V), Nellore Rural (M).","18-May-2025","324894","20-Jun-2025"
"384","Normal/Others","WS/MP18334/2025-2026/195798-Providing drains and gutters for public drainage","Andhra Pradesh","Sri Potti Sriramulu Nellore(DISTRICT COLLECTOR NELLORE_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","Construction of CC Drain from Vinayaka Temple to Vennapusa Vasantha Plot at Vengampalli South Village of Vengampalli GP of Anantha Sagaram Mandal","01-May-2025","462159","08-Jul-2025"
"385","Normal/Others","WS/MP18334/2025-2026/195799-Providing drains and gutters for public drainage","Andhra Pradesh","Sri Potti Sriramulu Nellore(DISTRICT COLLECTOR NELLORE_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","Construction of CC Drain from Ramalayam to Sana Subbareddy House of Kothuru Village of Vengampalli GP of Anantha Sagaram Mandal","01-May-2025","450990","08-Jul-2025"
"386","Normal/Others","WS/MP18428/2025-2026/241781-Construction of public irrigation facilities","Andhra Pradesh","Sri Potti Sriramulu Nellore(DISTRICT COLLECTOR NELLORE_IDA)","Shri Masthan Rao Yadav Beedha (2024-28) (2024-2028)","Elected MP","Construction of Pipe Culvert near ST Colony in Konda Bitragunta (V) in Bogole (M) SPSR Nellore.","13-Oct-2025","500000","28-Oct-2025"
"387","Normal/Others","WS/MP18428/2025-2026/241782-Construction of public irrigation facilities","Andhra Pradesh","Sri Potti Sriramulu Nellore(DISTRICT COLLECTOR NELLORE_IDA)","Shri Masthan Rao Yadav Beedha (2024-28) (2024-2028)","Elected MP","Construction of Pipe Culvert near Mulagunta Colony in Konda Bitragunta (V) in Bogole (M) SPSR Nellore.","13-Oct-2025","500000","28-Oct-2025"
"388","Normal/Others","WS/MP18428/2025-2026/241783-Construction of public irrigation facilities","Andhra Pradesh","Sri Potti Sriramulu Nellore(DISTRICT COLLECTOR NELLORE_IDA)","Shri Masthan Rao Yadav Beedha (2024-28) (2024-2028)","Elected MP","Construction of Shuttering arrangement to Sluice of Peddayagunta tank in Konda Bitragunta (V) in Bogole (M) SPSR Nellore.","13-Oct-2025","500000","28-Oct-2025"
"389","Normal/Others","WS/MP18428/2025-2026/241784-Construction of public irrigation facilities","Andhra Pradesh","Sri Potti Sriramulu Nellore(DISTRICT COLLECTOR NELLORE_IDA)","Shri Masthan Rao Yadav Beedha (2024-28) (2024-2028)","Elected MP","Construction of Shuttering arrangement to Sluice of Ayyappanaidu tank in Konda Bitragunta (V) in Bogole (M) SPSR Nellore.","13-Oct-2025","500000","28-Oct-2025"
"390","Normal/Others","WS/MP18428/2025-2026/212171-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","Sri Potti Sriramulu Nellore(DISTRICT COLLECTOR NELLORE_IDA)","Shri Masthan Rao Yadav Beedha (2024-28) (2024-2028)","Elected MP","Providing CC Road to Chavadi Road Bit-1 in Karatampadu GP of Atmakur mandal","25-Jun-2025","499775","14-Jul-2025"
"391","Normal/Others","WS/MP18428/2025-2026/212172-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","Sri Potti Sriramulu Nellore(DISTRICT COLLECTOR NELLORE_IDA)","Shri Masthan Rao Yadav Beedha (2024-28) (2024-2028)","Elected MP","Providing CC Road to Chavadi Road Bit-2 in Karatampadu GP of Atmakur mandal","25-Jun-2025","499953","14-Jul-2025"
"392","Normal/Others","WS/MP18428/2025-2026/200663-Installing tube-wells and borewells","Andhra Pradesh","Sri Potti Sriramulu Nellore(DISTRICT COLLECTOR NELLORE_IDA)","Shri Masthan Rao Yadav Beedha (2024-28) (2024-2028)","Elected MP","Providing of a New Bore Well at Old Harijanawada of Penubarthi (V), Nellore Rural (M)","18-May-2025","300000","20-Jun-2025"
"393","Normal/Others","NA-Installing community drinking water plants","Andhra Pradesh","Sri Potti Sriramulu Nellore(DISTRICT COLLECTOR NELLORE_IDA)","Shri Masthan Rao Yadav Beedha (2024-28) (2024-2028)","Elected MP","Construction of Shed For RO Plant at Mangalapur Village in Mangalapur GP of Gudur Mandal, SPSR Nellore District","04-Aug-2026","500000","NA"
"394","Normal/Others","NA-Installing community drinking water plants","Andhra Pradesh","Sri Potti Sriramulu Nellore(DISTRICT COLLECTOR NELLORE_IDA)","Shri Masthan Rao Yadav Beedha (2024-28) (2024-2028)","Elected MP","Providing RO Plant machinery and Water Connection to RO Plant at Mangalapur Village in Mangalapur GP of Gudur Mandal","04-Aug-2026","300000","NA"
"395","Normal/Others","WS/MP18428/2025-2026/189440-Installing community drinking water plants","Andhra Pradesh","Sri Potti Sriramulu Nellore(DISTRICT COLLECTOR NELLORE_IDA)","Shri Masthan Rao Yadav Beedha (2024-28) (2024-2028)","Elected MP","Providing RO Plant machinery in SC and ST Colony of Nallagonda Village of Vinjamur Mandal","04-Apr-2025","248759","09-May-2025"
"396","Normal/Others","WS/MP18428/2025-2026/189441-Installing community drinking water plants","Andhra Pradesh","Sri Potti Sriramulu Nellore(DISTRICT COLLECTOR NELLORE_IDA)","Shri Masthan Rao Yadav Beedha (2024-28) (2024-2028)","Elected MP","Providing Bore well and Pump Set, RO Plant Shelter for RO Plant in SC and ST Colony of Nallagonda Village of Vinjamur Mandal","04-Apr-2025","427961","09-May-2025"
"397","Normal/Others","WS/MP18428/2025-2026/217994-Installing tube-wells and borewells","Andhra Pradesh","Sri Potti Sriramulu Nellore(DISTRICT COLLECTOR NELLORE_IDA)","Shri Masthan Rao Yadav Beedha (2024-28) (2024-2028)","Elected MP","Providing Borewell with Pumping Machinery for Plant in KK Gunta Village and GP of Dagadarthi Mandal","14-Jul-2025","250000","18-Aug-2025"
"398","Normal/Others","NA-Installing community drinking water plants","Andhra Pradesh","Sri Potti Sriramulu Nellore(DISTRICT COLLECTOR NELLORE_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","Construction of RO Water Plant at Chavidi of Vidavaluru Village & GP of Vidavaluru Mandal","19-Jun-2026","500000","NA"
"399","Normal/Others","WS/MP18428/2026-2027/289710-Installing community drinking water plants","Andhra Pradesh","Sri Potti Sriramulu Nellore(DISTRICT COLLECTOR NELLORE_IDA)","Shri Masthan Rao Yadav Beedha (2024-28) (2024-2028)","Elected MP","Providing RO Plant with Shelter in Annagaripalem village of Annagaripalem GP in Kavali Mandal, SPSR Nellore District","27-Jun-2026","500000","27-Jul-2026"
"400","Normal/Others","WS/MP18428/2026-2027/289711-Installing community drinking water plants","Andhra Pradesh","Sri Potti Sriramulu Nellore(DISTRICT COLLECTOR NELLORE_IDA)","Shri Masthan Rao Yadav Beedha (2024-28) (2024-2028)","Elected MP","Providing Borewell with pumpset in Annagaripalem village of Annagaripalem GP in Kavali Mandal,SPSR Nellore District","27-Jun-2026","250000","27-Jul-2026"
"401","Normal/Others","WS/MP18428/2026-2027/289712-Installing community drinking water plants","Andhra Pradesh","Sri Potti Sriramulu Nellore(DISTRICT COLLECTOR NELLORE_IDA)","Shri Masthan Rao Yadav Beedha (2024-28) (2024-2028)","Elected MP","Providing RO Plant with Shelter in Lakshmipuram village of Lakshmipuram GP in Kavali Mandal,SPSR Nellore District","27-Jun-2026","500000","27-Jul-2026"
"402","Normal/Others","WS/MP18428/2026-2027/289713-Installing community drinking water plants","Andhra Pradesh","Sri Potti Sriramulu Nellore(DISTRICT COLLECTOR NELLORE_IDA)","Shri Masthan Rao Yadav Beedha (2024-28) (2024-2028)","Elected MP","Providing Borewell with pumpset in Lakshmipuram village of Lakshmipuram GP in Kavali Mandal,SPSR Nellore District","27-Jun-2026","250000","27-Jul-2026"
"403","Normal/Others","WS/MP18428/2026-2027/289661-Installing community drinking water plants","Andhra Pradesh","Sri Potti Sriramulu Nellore(DISTRICT COLLECTOR NELLORE_IDA)","Shri Masthan Rao Yadav Beedha (2024-28) (2024-2028)","Elected MP","Providing RO Palnt Machinery in SC Colony Annavaram Village & GP of Jaladanki Mandal, SPSR Nellore District","27-Jun-2026","300000","27-Jul-2026"
"404","Normal/Others","WS/MP18428/2026-2027/289662-Installing community drinking water plants","Andhra Pradesh","Sri Potti Sriramulu Nellore(DISTRICT COLLECTOR NELLORE_IDA)","Shri Masthan Rao Yadav Beedha (2024-28) (2024-2028)","Elected MP","Providing Bore well and Pump Set, RO Palnt Sheter for RO Plant SC Colony Annavaram Village & GP of Jaladanki Mandal, SPSR Nellore District","27-Jun-2026","500000","27-Jul-2026"
"405","Normal/Others","WS/MP18428/2026-2027/289663-Installing community drinking water plants","Andhra Pradesh","Sri Potti Sriramulu Nellore(DISTRICT COLLECTOR NELLORE_IDA)","Shri Masthan Rao Yadav Beedha (2024-28) (2024-2028)","Elected MP","Providing RO Palnt Machinery in Kattakindapalli Village of Duttalur GP of Duttalur Mandal, SPSR Nellore District","27-Jun-2026","300000","27-Jul-2026"
"406","Normal/Others","WS/MP18428/2026-2027/289664-Installing community drinking water plants","Andhra Pradesh","Sri Potti Sriramulu Nellore(DISTRICT COLLECTOR NELLORE_IDA)","Shri Masthan Rao Yadav Beedha (2024-28) (2024-2028)","Elected MP","Providing Bore well and Pump Set, RO Palnt Shelter in Kattakindapalli Village of Duttalur GP of Duttalur Mandal, SPSR Nellore District","27-Jun-2026","500000","27-Jul-2026"
"407","Normal/Others","WS/MP18428/2026-2027/289665-Installing community drinking water plants","Andhra Pradesh","Sri Potti Sriramulu Nellore(DISTRICT COLLECTOR NELLORE_IDA)","Shri Masthan Rao Yadav Beedha (2024-28) (2024-2028)","Elected MP","Providing RO Palnt Machinery in ST Colony of Udayagiri GP of Udayagiri Mandal, SPSR Nellore District","27-Jun-2026","300000","27-Jul-2026"
"408","Normal/Others","WS/MP18428/2026-2027/289666-Installing community drinking water plants","Andhra Pradesh","Sri Potti Sriramulu Nellore(DISTRICT COLLECTOR NELLORE_IDA)","Shri Masthan Rao Yadav Beedha (2024-28) (2024-2028)","Elected MP","Providing Bore well and Pump Set, RO Palnt Shelter in ST Colony of Udayagiri GP of Udayagiri Mandal, SPSR Nellore District","27-Jun-2026","500000","27-Jul-2026"
"409","Normal/Others","WS/MP18428/2026-2027/289667-Installing community drinking water plants","Andhra Pradesh","Sri Potti Sriramulu Nellore(DISTRICT COLLECTOR NELLORE_IDA)","Shri Masthan Rao Yadav Beedha (2024-28) (2024-2028)","Elected MP","Providing RO Plant machinery in G.Kothapalli Village of G. Kondareddypalli GP of VK Padu Mandal","27-Jun-2026","300000","27-Jul-2026"
"410","Normal/Others","WS/MP18428/2025-2026/272160-Installing community drinking water plants","Andhra Pradesh","Sri Potti Sriramulu Nellore(DISTRICT COLLECTOR NELLORE_IDA)","Shri Masthan Rao Yadav Beedha (2024-28) (2024-2028)","Elected MP","Providing Borewell, Submersible Motor Pumpset and RO Plant Shelter in SC Colony of Chinakraka GP of Jaladanki Mandal, SPSR Nellore District","02-Mar-2026","500000","09-Mar-2026"
"411","Normal/Others","WS/MP18428/2025-2026/272161-Installing community drinking water plants","Andhra Pradesh","Sri Potti Sriramulu Nellore(DISTRICT COLLECTOR NELLORE_IDA)","Shri Masthan Rao Yadav Beedha (2024-28) (2024-2028)","Elected MP","Providing RO Plant Machinery in SC Colony of Chinakraka GP of Jaladanki Mandal, SPSR Nellore District","02-Mar-2026","250000","09-Mar-2026"
"412","Normal/Others","WS/MP18319/2025-2026/272051-Installing community drinking water plants","Andhra Pradesh","Sri Potti Sriramulu Nellore(DISTRICT COLLECTOR NELLORE_IDA)","Shri Golla Baburao (2024-30) (2024-2030)","Elected MP","Construction of RO water plant at uttara pallipalem of patur","03-Mar-2026","500000","09-Mar-2026"
"413","Normal/Others","WS/MP18428/2025-2026/261899-Installing community drinking water plants","Andhra Pradesh","Sri Potti Sriramulu Nellore(DISTRICT COLLECTOR NELLORE_IDA)","Shri Masthan Rao Yadav Beedha (2024-28) (2024-2028)","Elected MP","Providing RO Plant machinery in Bhogyamvaripalle (V) in Vempadu (GP) of Varikuntapadu Mandal (M), SPSR Nellore District","26-Jan-2026","300000","28-Feb-2026"
"414","Normal/Others","WS/MP18428/2025-2026/261900-Installing community drinking water plants","Andhra Pradesh","Sri Potti Sriramulu Nellore(DISTRICT COLLECTOR NELLORE_IDA)","Shri Masthan Rao Yadav Beedha (2024-28) (2024-2028)","Elected MP","Providing Bore well and Pump Set, RO Plant Shelter for RO Plant in Bhogyamvaripalle (V) in Vempadu (GP) of Varikuntapadu Mandal (M), SPSR Nellore District","26-Jan-2026","500000","28-Feb-2026"
"415","Normal/Others","WS/MP18319/2025-2026/272049-Installing community drinking water plants","Andhra Pradesh","Sri Potti Sriramulu Nellore(DISTRICT COLLECTOR NELLORE_IDA)","Shri Golla Baburao (2024-30) (2024-2030)","Elected MP","Construction of RO water plant at NSR Girijana colony at panchedu","03-Mar-2026","500000","09-Mar-2026"
"416","Normal/Others","WS/MP18428/2025-2026/241795-Installing community drinking water plants","Andhra Pradesh","Sri Potti Sriramulu Nellore(DISTRICT COLLECTOR NELLORE_IDA)","Shri Masthan Rao Yadav Beedha (2024-28) (2024-2028)","Elected MP","Providing RO Plant machinery in SC Colony of Thotala cheruvupalli Village and GP Of Varikuntapadu Mandal","13-Oct-2025","275593","28-Oct-2025"
"417","Normal/Others","WS/MP18428/2025-2026/241796-Installing community drinking water plants","Andhra Pradesh","Sri Potti Sriramulu Nellore(DISTRICT COLLECTOR NELLORE_IDA)","Shri Masthan Rao Yadav Beedha (2024-28) (2024-2028)","Elected MP","Providing Bore well and Pump Set, RO Plant Shelter for RO Plant in SC Colony of Thotala Cheruvupalli Village and GP Of Varikuntapadu Mandal","13-Oct-2025","499071","28-Oct-2025"
"418","Normal/Others","WS/MP18428/2025-2026/241797-Installing community drinking water plants","Andhra Pradesh","Sri Potti Sriramulu Nellore(DISTRICT COLLECTOR NELLORE_IDA)","Shri Masthan Rao Yadav Beedha (2024-28) (2024-2028)","Elected MP","Providing RO Plant machinery in Pamurupalli Village and GP Of Varikuntapadu Mandal","13-Oct-2025","299169","28-Oct-2025"
"419","Normal/Others","WS/MP18428/2025-2026/241798-Installing community drinking water plants","Andhra Pradesh","Sri Potti Sriramulu Nellore(DISTRICT COLLECTOR NELLORE_IDA)","Shri Masthan Rao Yadav Beedha (2024-28) (2024-2028)","Elected MP","Providing Bore well and Pump Set, RO Plant Shelter for RO Plant in Pamurupalli Village and GP Of Varikuntapadu Mandal","13-Oct-2025","496400","28-Oct-2025"
"420","Normal/Others","WS/MP18428/2025-2026/241799-Installing community drinking water plants","Andhra Pradesh","Sri Potti Sriramulu Nellore(DISTRICT COLLECTOR NELLORE_IDA)","Shri Masthan Rao Yadav Beedha (2024-28) (2024-2028)","Elected MP","Providing RO Plant machinery in Vengamambapuram Village in Vempadu GP Of Varikuntapadu Mandal","13-Oct-2025","299960","28-Oct-2025"
"421","Normal/Others","WS/MP18428/2025-2026/241800-Installing community drinking water plants","Andhra Pradesh","Sri Potti Sriramulu Nellore(DISTRICT COLLECTOR NELLORE_IDA)","Shri Masthan Rao Yadav Beedha (2024-28) (2024-2028)","Elected MP","Providing Bore well and Pump Set, RO Plant Shelter for RO Plant in Vengamambapuram Village in Vempadu GP Of Varikuntapadu Mandal","13-Oct-2025","499981","28-Oct-2025"
"422","Normal/Others","WS/MP18428/2025-2026/212164-Installing community drinking water plants","Andhra Pradesh","Sri Potti Sriramulu Nellore(DISTRICT COLLECTOR NELLORE_IDA)","Shri Masthan Rao Yadav Beedha (2024-28) (2024-2028)","Elected MP","Providing R.O. Plant with Shelter in KK Gunta GP of  Dagadarthi Mandal","25-Jun-2025","500000","18-Aug-2025"
"423","Normal/Others","WS/MP18373/2025-2026/274081-Providing supply pipelines for drinking water","Andhra Pradesh","NTR(DISTRICT COLLECTOR NTR_IDA)","Shri Yerram Venkata Subba Reddy (2024-30) (2024-2030)","Elected MP","Providing Pumping Main to PWS scheme of Kethaveerunipadu village in Nandigama Mandal","13-Mar-2026","500000","30-Mar-2026"
"424","Normal/Others","WS/MP18373/2025-2026/274082-Providing supply pipelines for drinking water","Andhra Pradesh","NTR(DISTRICT COLLECTOR NTR_IDA)","Shri Yerram Venkata Subba Reddy (2024-30) (2024-2030)","Elected MP","Replacement of Drininking Water Pipelines   of Kethaveerunipadu village in Nandigama Mandal","13-Mar-2026","500000","30-Mar-2026"
"425","Normal/Others","WS/MP18373/2025-2026/239893-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","NTR(DISTRICT COLLECTOR NTR_IDA)","Shri Yerram Venkata Subba Reddy (2024-30) (2024-2030)","Elected MP","Construction of CC Road from Medi Yohanu House to Dornala Dayakar House and Other internal roads in SC locality of Anigandlapadu Village, Penuganchiprolu Mandal, NTR District","04-Oct-2025","500000","02-Dec-2025"
"426","Normal/Others","WS/MP18373/2025-2026/239894-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","NTR(DISTRICT COLLECTOR NTR_IDA)","Shri Yerram Venkata Subba Reddy (2024-30) (2024-2030)","Elected MP","Construction of CC Road from Markapudi Srinu House to Ilapogu Sundara Rao House and Other internal roads in SC locality of Anigandlapadu Village of Penuganchiprolu Mandal, NTR District","04-Oct-2025","500000","02-Dec-2025"
"427","Normal/Others","WS/MP18373/2025-2026/239895-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","NTR(DISTRICT COLLECTOR NTR_IDA)","Shri Yerram Venkata Subba Reddy (2024-30) (2024-2030)","Elected MP","Construction of CC Roads from Kukkala Sridhar House to Yeshapogu Nagaratnam House in SC locality of Vatsavai Village and Mandal, NTR District.","04-Oct-2025","500000","02-Dec-2025"
"428","Normal/Others","WS/MP18373/2025-2026/239896-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","NTR(DISTRICT COLLECTOR NTR_IDA)","Shri Yerram Venkata Subba Reddy (2024-30) (2024-2030)","Elected MP","Construction of CC Road from Yeshapogu Nagaratnam House to Kandula Kantharao House in SC Locality of Vatsavai Village and Mandal, NTR District.","04-Oct-2025","500000","02-Dec-2025"
"429","Normal/Others","WS/MP18373/2025-2026/274077-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","NTR(DISTRICT COLLECTOR NTR_IDA)","Shri Yerram Venkata Subba Reddy (2024-30) (2024-2030)","Elected MP","Formation Of Metal road from NH 65 to Kethaveerunipadu of Nandigama Mandal","13-Mar-2026","500000","30-Mar-2026"
