"Sr. No.","Work Category","Work","State","IDA","Work Description","Hon'ble Members of Parliament","Elected/Nominated","Image","Completion Date","Amount Disbursed ( ₹ )"
"136","Normal/Others","WS/MP147/2024-2025/138037-Installation of multi-gym equipment","Rajasthan","Didwana-Kuchaman(DISTRICT COLLECTOR Didwana Kuchaman_IDA)","The work of setting up an open gym in the Government Higher Secondary School of village Dikava.","Shri Pramod Tiwari (2022-28) (NaN-NaN)","Elected MP","Images","11-Jul-2026","1000000"
"137","Normal/Others","WS/MP147/2024-2025/138034-Tree plantation for community","Rajasthan","Didwana-Kuchaman(DISTRICT COLLECTOR Didwana Kuchaman_IDA)","Work of tree plantation and installation of tree guards at public places in village Barangana.","Shri Pramod Tiwari (2022-28) (NaN-NaN)","Elected MP","Images","02-Jun-2025","1000000"
"138","Normal/Others","WS/MP147/2024-2025/135389-Installation of multi-gym equipment","Rajasthan","Didwana-Kuchaman(DISTRICT COLLECTOR Didwana Kuchaman_IDA)","For installation of gym equipment in the Government Higher Secondary School of village Dikawa.","Shri Pramod Tiwari (2022-28) (NaN-NaN)","Elected MP","Images","11-Jul-2026","1000000"
"139","Normal/Others","WS/MP147/2023-2024/98879-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","DAUSA(DISTRICT COLLECTOR DAUSA_IDA)","For construction of interlocking road from Mandori's house towards Ramlal Meena's house in Gram Panchayat Patan.","Shri Pramod Tiwari (2022-28) (NaN-NaN)","Elected MP","Images","09-Jan-2025","958689"
"140","Normal/Others","WS/MP147/2024-2025/135361-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","JAISALMER(DISTRICT COLLECTOR JAISLAMER_IDA)","Revised: For gravel road construction work from Suro village to Khuiyala Road.","Shri Pramod Tiwari (2022-28) (NaN-NaN)","Elected MP","Images","13-Aug-2026","1480769"
"141","Normal/Others","WS/MP147/2024-2025/135305-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","JAISALMER(DISTRICT COLLECTOR JAISLAMER_IDA)","For construction work of interlocking tiles from gravel road to near Shakur Khan ke was tak.","Shri Pramod Tiwari (2022-28) (NaN-NaN)","Elected MP","Images","12-Jan-2025","1000000"
"142","Normal/Others","WS/MP147/2024-2025/143857-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","JHUNJHUNU(DISTRICT COLLECTOR JHUNJHUNU_IDA)","1- R.U.P.V. Track construction work in the playground of village Tolasehi  2- Interlocking road construction work from village Tolasehi public square to Sheoram Meghwal's house.  3- Interlocking road construction work from Public Chowk to Tarkharam Meghwal's house in village Tolasehi.","Shri Pramod Tiwari (2022-28) (NaN-NaN)","Elected MP","N/A","24-Mar-2025","1483949"
"143","Normal/Others","WS/MP147/2024-2025/153765-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","JAISALMER(DISTRICT COLLECTOR JAISLAMER_IDA)","Gravel road construction work in Gram Panchayat Bakalsar from Prem Oad 9 MJD house towards Baba Ramdev Temple.","Shri Pramod Tiwari (2022-28) (NaN-NaN)","Elected MP","N/A","25-Jul-2025","1500000"
"144","Normal/Others","WS/MP147/2024-2025/98064-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","ALWAR(DISTRICT COLLECTOR ALWAR_IDA)","For construction of CC interlocking and tin sand in public cremation ground Gram Panchayat Dinar.","Shri Pramod Tiwari (2022-28) (NaN-NaN)","Elected MP","N/A","23-Mar-2025","987328"
"145","Normal/Others","WS/MP147/2024-2025/98066-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","NAGAUR(DISTRICT COLLECTOR NAGAUR_IDA)","For construction work of CC block in Hanumanpura locality of Kadvo ka mohalla","Shri Pramod Tiwari (2022-28) (NaN-NaN)","Elected MP","N/A","08-Aug-2025","998366"
"146","Normal/Others","WS/MP147/2024-2025/135385-Construction of rooms and halls in school and colleges","Rajasthan","NAGAUR(DISTRICT COLLECTOR NAGAUR_IDA)","For construction of a classroom with verandah in Shaheed Rudharam Bhadu Government Higher Secondary School, Potaliya Manjra.","Shri Pramod Tiwari (2022-28) (NaN-NaN)","Elected MP","N/A","23-Jun-2025","999385"
"147","Normal/Others","WS/MP147/2024-2025/133481-Construction of public libraries and reading rooms","Rajasthan","Didwana-Kuchaman(DISTRICT COLLECTOR Didwana Kuchaman_IDA)","For the construction work of public bus stand (passenger waiting room) and toilet in front of Vivekananda Shiksha Samiti in Alakhpura in Panchayat Samiti Maulasar.  Revised: Working Agency is Gram Panchayat Alakhpura.","Shri Pramod Tiwari (2022-28) (NaN-NaN)","Elected MP","N/A","31-Jul-2025","1297000"
"148","Normal/Others","WS/MP147/2024-2025/146555-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","ALWAR(DISTRICT COLLECTOR ALWAR_IDA)","2- For construction of CC/interlocking tiles From PWD road in village Kuttin Sahabdas towards Ramgopal/Ghammiram Meena.","Shri Pramod Tiwari (2022-28) (NaN-NaN)","Elected MP","Images","28-Jan-2025","599042"
"149","Normal/Others","WS/MP147/2024-2025/144124-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","ALWAR(DISTRICT COLLECTOR ALWAR_IDA)","1- For construction of CC/interlocking tiles road from Rambharosi Sharma's house in village Gehlawta towards Ramesh Jatav's house via Jaichand's house.","Shri Pramod Tiwari (2022-28) (NaN-NaN)","Elected MP","Images","16-Feb-2025","982400"
"150","Normal/Others","WS/MP147/2024-2025/148158-Construction of boundary walls of existing public and community buildings","Rajasthan","SIKAR(DISTRICT COLLECTOR SIKAR_IDA)","For the construction work of boundary wall of Mini Secretariat (Gram Panchayat Building) in village Jhajhar.","Shri Pramod Tiwari (2022-28) (NaN-NaN)","Elected MP","Images","11-Apr-2026","1465884"
"151","Normal/Others","WS/MP147/2024-2025/148174-Construction of rooms and halls in school and colleges","Rajasthan","SIKAR(DISTRICT COLLECTOR SIKAR_IDA)","For the construction of tin shed and stairs for sitting in the playground of Rajkiya Uchchatar Madhyamik Vidyalaya in village Manasi.","Shri Pramod Tiwari (2022-28) (NaN-NaN)","Elected MP","Images","27-Mar-2025","999750"
"152","Normal/Others","WS/MP147/2024-2025/98067-Construction of rooms and halls in school and colleges","Rajasthan","ALWAR(DISTRICT COLLECTOR ALWAR_IDA)","For the construction of boundary wall of the playground of Raumavi Gowdi in Gram Panchayat Garhbasai, Panchayat Samiti Thanagaji.","Shri Pramod Tiwari (2022-28) (NaN-NaN)","Elected MP","Images","30-Jan-2025","986448"
"153","Normal/Others","WS/MP147/2024-2025/149057-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","Deeg(DISTRICT COLLECTOR Deeg_IDA)","For construction of interlocking Kharanja drain from Vinod Harijan's house towards Naththan's room in village Dhamari.","Shri Pramod Tiwari (2022-28) (NaN-NaN)","Elected MP","Images","06-Mar-2026","498193"
"154","Normal/Others","WS/MP147/2024-2025/149056-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","Deeg(DISTRICT COLLECTOR Deeg_IDA)","For construction of interlocking Kharanja drain from Pratap's house towards Hargobind Master's house in village Dhamari.","Shri Pramod Tiwari (2022-28) (NaN-NaN)","Elected MP","Images","06-Mar-2026","498112"
"155","Normal/Others","WS/MP147/2024-2025/134090-Construction of buildings for sports facilities","Rajasthan","KOTA(DISTRICT COLLECTOR KOTA_IDA)","For construction of sports complex in Jai Meenesh Tribal University, Ranpur Kota.","Shri Pramod Tiwari (2022-28) (NaN-NaN)","Elected MP","N/A","01-Apr-2026","2500000"
"156","Normal/Others","WS/MP147/2024-2025/145101-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","Deeg(DISTRICT COLLECTOR Deeg_IDA)","For construction of interlocking brick kharanja from Ramdayal's house towards Babulal's house in Gram Panchayat Sikrori.","Shri Pramod Tiwari (2022-28) (NaN-NaN)","Elected MP","Images","21-Apr-2026","998008"
"157","Normal/Others","WS/MP147/2023-2024/70685-Construction of additional rooms and halls in the existing public and community building","Rajasthan","BIKANER(DISTRICT COLLECTOR BIKANER_IDA)","Construction of two rooms in the cultural building complex in Gram Panchayat Mandal Charnan, Panchayat Samiti Srikolayat.","Shri Pramod Tiwari (2022-28) (NaN-NaN)","Elected MP","N/A","05-Dec-2025","996090"
"158","Normal/Others","WS/MP147/2024-2025/174585-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","JAISALMER(DISTRICT COLLECTOR JAISLAMER_IDA)","For the construction work of interlocking road from the main road to Jan Singh Prowl in Gram Panchayat Pochhina.","Shri Pramod Tiwari (2022-28) (NaN-NaN)","Elected MP","N/A","25-Jul-2025","999200"
"159","Normal/Others","WS/MP147/2024-2025/138530-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","JHUNJHUNU(DISTRICT COLLECTOR JHUNJHUNU_IDA)","1- Interlock road construction work from village Jalimapura of Gram Panchayat Kaliyasar towards Mahala ki Dhani.","Shri Pramod Tiwari (2022-28) (NaN-NaN)","Elected MP","Images","24-Mar-2025","536996"
"160","Normal/Others","WS/MP147/2023-2024/84128-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","PRATAPGARH(DISTRICT MAGISTRAE PRATAPGARH_IDA)","Construction of CC Road near the temple from CC Road in Baba Ghuisarnath Dham Kumbhapur area.","Shri Pramod Tiwari (2022-28) (NaN-NaN)","Elected MP","Images","03-Apr-2025","1226037"
"161","Normal/Others","WS/MP147/2024-2025/91222-Street lights","Rajasthan","PRATAPGARH(DISTRICT MAGISTRAE PRATAPGARH_IDA)","Legislative Assembly- Rampur Khas, Tehsil- Lalganj, District- Pratapgarh, to install two pieces of highmask light (height 12.5 meters) in Gram Panchayat- Kumbhapur, Ghuisarnath Dham area under Development Block- Sangipur of Uttar Pradesh.","Shri Pramod Tiwari (2022-28) (NaN-NaN)","Elected MP","Images","03-Apr-2025","962576"
"162","Normal/Others","WS/MP147/2024-2025/174438-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","Deeg(DISTRICT COLLECTOR Deeg_IDA)","1 For construction of interlocking brick kharanja from Hanuman temple to Udal boring in Gram Panchayat Bhatwali, Gram Bani.","Shri Pramod Tiwari (2022-28) (NaN-NaN)","Elected MP","Images","30-Dec-2025","599502"
"163","Normal/Others","WS/MP147/2024-2025/139217-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","Kotputli-Behror(DISTRICT COLLECTOR Kotputli Behror_IDA)","1- For CC Road construction work from village Basnarabad towards Rajpura Sikh in of Gram Panchayat Chatarpura.","Shri Pramod Tiwari (2022-28) (NaN-NaN)","Elected MP","Images","28-May-2025","998419"
"164","Normal/Others","WS/MP147/2024-2025/174439-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","Deeg(DISTRICT COLLECTOR Deeg_IDA)","For construction of WBM road from Ashok Jogi farm towards Jhamman Yadav farm in Gram Bani, Gram Panchayat Bhatwali.","Shri Pramod Tiwari (2022-28) (NaN-NaN)","Elected MP","Images","25-Nov-2025","598426"
"165","Normal/Others","WS/MP147/2025-2026/184124-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","DAUSA(DISTRICT COLLECTOR DAUSA_IDA)","Interlocking road from Kamod house towards Baina Kua in Gram Panchayat Patan.","Shri Pramod Tiwari (2022-28) (NaN-NaN)","Elected MP","N/A","30-Jun-2025","746874"
"166","Normal/Others","WS/MP147/2024-2025/139218-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","Kotputli-Behror(DISTRICT COLLECTOR Kotputli Behror_IDA)","2- For C.C. Road construction work from the gravel road towards Sheokaran Rawat's Dhani in Gram Panchayat Naya Bas Chainpura.","Shri Pramod Tiwari (2022-28) (NaN-NaN)","Elected MP","Images","17-Jul-2025","1000000"
"167","Normal/Others","WS/MP147/2024-2025/152607-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","Deeg(DISTRICT COLLECTOR Deeg_IDA)","For construction of drain along CC road from Asu's room to Sahabdin's room in village Ghoseenga.","Shri Pramod Tiwari (2022-28) (NaN-NaN)","Elected MP","Images","31-Jul-2025","498855"
"168","Normal/Others","WS/MP147/2024-2025/140367-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","Jodhpur Gramin(DISTRICT COLLECTOR JODHPUR RURAL_IDA)","For the construction work of gravel road from Naganarai temple to Kui Seema in Gram Panchayat Ketukalan.","Shri Pramod Tiwari (2022-28) (NaN-NaN)","Elected MP","N/A","28-Jan-2026","997000"
"169","Normal/Others","WS/MP147/2025-2026/213134-Lighting of public spaces","Rajasthan","NAGAUR(DISTRICT COLLECTOR NAGAUR_IDA)","For installing two high mask lights in Village Panchayat Kheenvsar","Shri Pramod Tiwari (2022-28) (NaN-NaN)","Elected MP","Images","01-Jan-2026","999850"
"170","Normal/Others","WS/MP147/2025-2026/174701-Lighting of public spaces","Rajasthan","Jodhpur Gramin(DISTRICT COLLECTOR JODHPUR RURAL_IDA)","Road lighting work from Teja Circle to Tejaram Jakhar Bagaram Jakhar Ramdev Nagar in Gram Panchayat Bhundana.","Shri Pramod Tiwari (2022-28) (NaN-NaN)","Elected MP","Images","07-Sep-2025","500000"
"171","Normal/Others","WS/MP147/2025-2026/174702-Lighting of public spaces","Rajasthan","Jodhpur Gramin(DISTRICT COLLECTOR JODHPUR RURAL_IDA)","Road lighting work from Gram Panchayat Bhundana Bhawan to Sub Health Center.","Shri Pramod Tiwari (2022-28) (NaN-NaN)","Elected MP","Images","07-Sep-2025","500000"
"172","Normal/Others","WS/MP147/2025-2026/204726-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","Didwana-Kuchaman(DISTRICT COLLECTOR Didwana Kuchaman_IDA)","For the construction of C.C. block from the house of Asuram Thakan towards the main road in Shivnagar village of Gram Panchayat Besaroli.","Shri Pramod Tiwari (2022-28) (NaN-NaN)","Elected MP","Images","07-Dec-2025","1499044"
"173","Normal/Others","WS/MP147/2024-2025/152606-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","Deeg(DISTRICT COLLECTOR Deeg_IDA)","For construction of drain along CC road from Radha Kishan towards Arban's house in village Baudoli Dahar.","Shri Pramod Tiwari (2022-28) (NaN-NaN)","Elected MP","Images","19-Sep-2025","498677"
"174","Normal/Others","WS/MP147/2025-2026/184125-Street lights","Rajasthan","DAUSA(DISTRICT COLLECTOR DAUSA_IDA)","To install high mask light at Vaina Kua intersection of Gram Panchayat Patan.","Shri Pramod Tiwari (2022-28) (NaN-NaN)","Elected MP","N/A","18-Dec-2025","400063"
"175","Normal/Others","WS/MP147/2025-2026/205757-Installing tube-wells and borewells","Rajasthan","BIKANER(DISTRICT COLLECTOR BIKANER_IDA)","For construction of tubewell in Gram Panchayat Bandhra","Shri Pramod Tiwari (2022-28) (NaN-NaN)","Elected MP","Images","31-Dec-2025","1440793"
"176","Normal/Others","WS/MP147/2025-2026/174700-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","Jodhpur Gramin(DISTRICT COLLECTOR JODHPUR RURAL_IDA)","For the construction work of gravel road from Prabhuram Meghwal house to Kagal border in Gram Panchayat Bhundana","Shri Pramod Tiwari (2022-28) (NaN-NaN)","Elected MP","Images","21-Nov-2025","498827"
"177","Normal/Others","WS/MP147/2025-2026/209726-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","DAUSA(DISTRICT COLLECTOR DAUSA_IDA)","construction work of CC interlocking tile road in Gram Panchayat-Dharanwas from the road towards Govt. High School Zone","Shri Pramod Tiwari (2022-28) (NaN-NaN)","Elected MP","N/A","04-Dec-2025","1499294"
"178","Normal/Others","WS/MP147/2025-2026/213133-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","DAUSA(DISTRICT COLLECTOR DAUSA_IDA)","Construction work of CC interlocking tile road in Gram Panchayat-Dharanwas from the house of Budharam Meena towards the house of Raghunath Meena via Khairati Lal Master.","Shri Pramod Tiwari (2022-28) (NaN-NaN)","Elected MP","N/A","04-Dec-2025","1498291"
"179","Normal/Others","WS/MP147/2025-2026/188328-Construction of public libraries and reading rooms","Rajasthan","JAISALMER(DISTRICT COLLECTOR JAISLAMER_IDA)","Construction work of public reading room in village Dawada, residence of Kamal Singh, Multan Singh.","Shri Pramod Tiwari (2022-28) (NaN-NaN)","Elected MP","N/A","14-Apr-2026","997151"
"180","Normal/Others","WS/MP147/2025-2026/226165-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","JAISALMER(DISTRICT COLLECTOR JAISLAMER_IDA)","For gravel road construction work from Damodara bypass to Eklavya Singh Ki Dhani in Gram Panchayat Damodara.","Shri Pramod Tiwari (2022-28) (NaN-NaN)","Elected MP","N/A","29-Mar-2026","1498665"
"181","Normal/Others","WS/MP147/2025-2026/219966-Construction of public libraries and reading rooms","Rajasthan","JAISALMER(DISTRICT COLLECTOR JAISLAMER_IDA)","For construction work of public reading room and residence of Bhanwar Singh Chiman Singh in village Mullana.","Shri Pramod Tiwari (2022-28) (NaN-NaN)","Elected MP","N/A","18-Mar-2026","999438"
"182","Normal/Others","WS/MP147/2025-2026/252378-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","DAUSA(DISTRICT COLLECTOR DAUSA_IDA)","For the construction of CC interlocking","Shri Pramod Tiwari (2022-28) (NaN-NaN)","Elected MP","Images","10-Feb-2026","498408"
"183","Normal/Others","WS/MP147/2025-2026/254798-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","DAUSA(DISTRICT COLLECTOR DAUSA_IDA)","For the construction of CC interlocking","Shri Pramod Tiwari (2022-28) (NaN-NaN)","Elected MP","Images","10-Feb-2026","498524"
"184","Normal/Others","WS/MP147/2025-2026/204846-Construction of common work sheds/ common covered sitting area","Rajasthan","SIKAR(DISTRICT COLLECTOR SIKAR_IDA)","War Memorial Construction Near the Ambedkar Park and nature Park Laxmangarh Sikar Ward no 01 Tehsil Lachhmangarh Land Allotment Kashra No 716","Shri Pramod Tiwari (2022-28) (NaN-NaN)","Elected MP","Images","04-Mar-2026","1481863"
"185","Normal/Others","WS/MP147/2025-2026/213135-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","JAISALMER(DISTRICT COLLECTOR JAISLAMER_IDA)","Gravel road construction work in Gram Panchayat-Salkha from Salkha Kannoi Road to Chetanram Bhil Dhani","Shri Pramod Tiwari (2022-28) (NaN-NaN)","Elected MP","Images","13-Aug-2026","1500000"
"186","Normal/Others","WS/MP147/2025-2026/255059-Fitting of Sitting RCC Benches in Public Places","Rajasthan","NAGAUR(DISTRICT COLLECTOR NAGAUR_IDA)","To install permanent cement chairs for sitting at public places in Gram Panchayat Khinvsar.","Shri Pramod Tiwari (2022-28) (NaN-NaN)","Elected MP","Images","13-Jul-2026","998600"
"187","Normal/Others","WS/MP147/2025-2026/255058-Providing CCTV camera system for security of public areas","Rajasthan","NAGAUR(DISTRICT COLLECTOR NAGAUR_IDA)","For installing CCTV cameras in Gram Panchayat Keenvsar.","Shri Pramod Tiwari (2022-28) (NaN-NaN)","Elected MP","Images","13-Jul-2026","990000"
"188","Normal/Others","WS/MP147/2025-2026/234782-Construction of public libraries and reading rooms","Rajasthan","BIKANER(DISTRICT COLLECTOR BIKANER_IDA)","For construction of public community and toilets in Gram Panchayat Gajewala (Chak Abadi 25).","Shri Pramod Tiwari (2022-28) (NaN-NaN)","Elected MP","Images","17-Aug-2026","800000"
"189","Normal/Others","WS/MP147/2024-2025/89402-Construction of public libraries and reading rooms","Rajasthan","JAISALMER(DISTRICT COLLECTOR JAISLAMER_IDA)","For construction of gravel road from link asphalt road to Dhaniya of Bhanwarsingh .  Revised: For the construction of a public reading room in village Moolana, the residence of Bhanwar Singh Sagar.","Shri Pramod Tiwari (2022-28) (NaN-NaN)","Elected MP","Images","09-Aug-2026","1000000"
"190","Normal/Others","WS/MP148/2024-2025/137159-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","Balotra(DISTRICT COLLECTOR Balotra_IDA)","Construction work of interlocking road at Rateu Village","Shri Randeep Singh Surjewala (2022-28) (NaN-NaN)","Elected MP","Images","21-Jan-2025","1500000"
"191","Normal/Others","WS/MP148/2024-2025/137646-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","ALWAR(DISTRICT COLLECTOR ALWAR_IDA)","Construction Work of CC/interlocking brics roads from Bhura Yadav house to Ramswaroop Meena's house onwards at Bangan Ka Nagla Village","Shri Randeep Singh Surjewala (2022-28) (NaN-NaN)","Elected MP","Images","28-Jan-2025","998995"
"192","Normal/Others","WS/MP148/2024-2025/137644-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","ALWAR(DISTRICT COLLECTOR ALWAR_IDA)","Construction Work of CC/Interlocking brics road from Roop Singh Yadav's house to Vijay & Kantu Yadav's house onwards at Bangan Ka Nagla Village","Shri Randeep Singh Surjewala (2022-28) (NaN-NaN)","Elected MP","Images","22-Jan-2025","994993"
"193","Normal/Others","WS/MP148/2024-2025/137157-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","Neem Ka Thana(DISTRICT COLLECTOR Neem Ka Thana_IDA)","Interlock Construction Work in Paltiwala Chowk at Dayal Ki Nangal Village","Shri Randeep Singh Surjewala (2022-28) (NaN-NaN)","Elected MP","N/A","19-Feb-2026","787100"
"194","Normal/Others","WS/MP148/2024-2025/133078-Construction of rooms and halls in school and colleges","Rajasthan","ALWAR(DISTRICT COLLECTOR ALWAR_IDA)","Construction work of one room in Government Higher Secondary School, Achalpuri","Shri Randeep Singh Surjewala (2022-28) (NaN-NaN)","Elected MP","Images","14-Oct-2025","880344"
"195","Normal/Others","WS/MP148/2024-2025/137146-Construction of rooms and halls in school and colleges","Rajasthan","ALWAR(DISTRICT COLLECTOR ALWAR_IDA)","Construction of One Room at Rajkiya Uchch Madhyamik Vidyalay in Kherla Village","Shri Randeep Singh Surjewala (2022-28) (NaN-NaN)","Elected MP","Images","02-Aug-2025","881671"
"196","Normal/Others","WS/MP148/2024-2025/137162-Construction of boundary walls of existing public and community buildings","Rajasthan","Jaipur Gramin(DISTRICT COLLECTOR Jaipur Gramin_IDA)","Construction Work of boundary wall of Sarvsamaj  cremation ground","Shri Randeep Singh Surjewala (2022-28) (NaN-NaN)","Elected MP","Images","02-Apr-2025","988873"
"197","Normal/Others","WS/MP148/2024-2025/158715-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","HANUMANGARH(DISTRICT COLLECTOR HANUMANGARH_IDA)","Construction of interlock road with darainage from Satpal Nehra house to Satywan Nehra house onwards at 14 Ams Sherpura Village","Shri Randeep Singh Surjewala (2022-28) (NaN-NaN)","Elected MP","Images","03-Nov-2025","999402"
"198","Normal/Others","WS/MP148/2024-2025/153033-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Rajasthan","HANUMANGARH(DISTRICT COLLECTOR HANUMANGARH_IDA)","Construction work of Interlock road from cremation home Gate to Cremation home chowk till at Dheel Ki Jatan Village","Shri Randeep Singh Surjewala (2022-28) (NaN-NaN)","Elected MP","Images","19-Oct-2025","979873"
"199","Normal/Others","WS/MP148/2024-2025/156304-Construction of rooms and halls in school and colleges","Rajasthan","DUNGARPUR(DISTRICT COLLECTOR DUNGARPUR_IDA)","Construction of two Class Rooms at Dasha Dummad Shikshan Sanstha, Humadpuram, Village - Vageri, Dist. - Dungarpur","Shri Randeep Singh Surjewala (2022-28) (NaN-NaN)","Elected MP","Images","16-Feb-2026","1000000"
"200","Normal/Others","WS/MP148/2024-2025/137147-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","SIKAR(DISTRICT COLLECTOR SIKAR_IDA)","Construction of CC Block Road from Chauraha to Balubaba ki Dhani onwards at Maganpura Village","Shri Randeep Singh Surjewala (2022-28) (NaN-NaN)","Elected MP","N/A","16-Jul-2025","981113"
"201","Normal/Others","WS/MP148/2024-2025/160645-Construction of roads, link roads, pathways or any other road with or without drainage system","Rajasthan","Kotputli-Behror(DISTRICT COLLECTOR Kotputli Behror_IDA)","Construction of CC Road from Main Gate onwards village at Iswarisinghpura Village, Gram Panchayt - Fauladpur, Panchayt Samiti - Nimrana, Dist. - Kotputli - Behror","Shri Randeep Singh Surjewala (2022-28) (NaN-NaN)","Elected MP","Images","05-Aug-2025","1990000"
"202","Normal/Others","WS/MP148/2024-2025/156281-Installing hand pumps","Rajasthan","DHOLPUR(DISTRICT COLLECTOR DHOLPUR_IDA)","Installing Hand Pump at Jatav Basti, Village - Kherli, Dist. - Dholpur","Shri Randeep Singh Surjewala (2022-28) (NaN-NaN)","Elected MP","Images","09-Jan-2026","109993"
"203","Normal/Others","WS/MP148/2024-2025/156286-Installing hand pumps","Rajasthan","DHOLPUR(DISTRICT COLLECTOR DHOLPUR_IDA)","Installing hand pumps at Kushwah Basti, Village - Jhande Ka Pura, Dist. - Dholpur","Shri Randeep Singh Surjewala (2022-28) (NaN-NaN)","Elected MP","Images","09-Jan-2026","109993"
"204","Normal/Others","WS/MP148/2024-2025/156285-Installing hand pumps","Rajasthan","DHOLPUR(DISTRICT COLLECTOR DHOLPUR_IDA)","Installing hand pumps at Nathu Ka Adda, Village - Dhodhi Ka Pura, Dist. - Dholpur","Shri Randeep Singh Surjewala (2022-28) (NaN-NaN)","Elected MP","Images","09-Jan-2026","109993"
"205","Normal/Others","WS/MP148/2024-2025/156290-Installing hand pumps","Rajasthan","DHOLPUR(DISTRICT COLLECTOR DHOLPUR_IDA)","Installing hand pumps at Kuswah Basti, Village - Shahpura","Shri Randeep Singh Surjewala (2022-28) (NaN-NaN)","Elected MP","Images","09-Jan-2026","109993"
"206","Normal/Others","WS/MP148/2024-2025/156289-Installing hand pumps","Rajasthan","DHOLPUR(DISTRICT COLLECTOR DHOLPUR_IDA)","Installing hand pumps at Thakur Basti, Dist, - Dholpur","Shri Randeep Singh Surjewala (2022-28) (NaN-NaN)","Elected MP","Images","09-Jan-2026","109993"
"207","Normal/Others","WS/MP148/2024-2025/156288-Installing hand pumps","Rajasthan","DHOLPUR(DISTRICT COLLECTOR DHOLPUR_IDA)","Installing hand pumps at Baghel Basti, Village - Dalel Ka Pura, Dist. - Dholpur","Shri Randeep Singh Surjewala (2022-28) (NaN-NaN)","Elected MP","Images","09-Jan-2026","109993"
"208","Normal/Others","WS/MP148/2024-2025/156294-Installing hand pumps","Rajasthan","DHOLPUR(DISTRICT COLLECTOR DHOLPUR_IDA)","Installing hand pumps at Koli Basti, Village - Samaliyapura, Dist. - Dholpur","Shri Randeep Singh Surjewala (2022-28) (NaN-NaN)","Elected MP","Images","09-Jan-2026","109993"
"209","Normal/Others","WS/MP148/2024-2025/156296-Installing hand pumps","Rajasthan","DHOLPUR(DISTRICT COLLECTOR DHOLPUR_IDA)","Installing hand pumps at Kushwah Basti, Village - Kusaida Tyagi/Khurd, Dist. - Dholpur","Shri Randeep Singh Surjewala (2022-28) (NaN-NaN)","Elected MP","Images","09-Jan-2026","109993"
"210","Normal/Others","WS/MP148/2024-2025/156297-Installing hand pumps","Rajasthan","DHOLPUR(DISTRICT COLLECTOR DHOLPUR_IDA)","Installing hand pumps at Tyagi Basti, Village - Kusaida Tyagi/Khurd Dist. - Dholpur","Shri Randeep Singh Surjewala (2022-28) (NaN-NaN)","Elected MP","Images","09-Jan-2026","109993"
"211","Normal/Others","WS/MP148/2024-2025/156291-Installing hand pumps","Rajasthan","DHOLPUR(DISTRICT COLLECTOR DHOLPUR_IDA)","Installing hand pumps at Gurjar Basti, Village - Aam Ka Pura, Dist. - Dholpur","Shri Randeep Singh Surjewala (2022-28) (NaN-NaN)","Elected MP","Images","09-Jan-2026","109993"
