"Sr. No.","Work category","WORK","State","IDA","Hon'ble Members of Parliament","Elected/Nominated","Work description","Recommended date","RECOMMENDED AMOUNT   ( ₹ )","Sanction Date"
"546","Normal/Others","WS/MP18298/2025-2026/254594-Construction of common work sheds/ common covered sitting area","Rajasthan","DUNGARPUR(DISTRICT COLLECTOR DUNGARPUR_IDA)","Shri Madan Rathore (2024-30) (2024-2030)","Elected MP","Dome construction work at the prayer place in Government Higher Secondary School, Bhadga","20-Dec-2025","600000","20-Feb-2026"
"547","Normal/Others","WS/MP146/2026-2027/258759-Construction of rooms and halls in school and colleges","Rajasthan","DUNGARPUR(DISTRICT COLLECTOR DUNGARPUR_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","Construction of Additional Class rooms at Dashahumad Shikshan Sansthan, Humadpuram, Gram Panchayat Falater, P.S. Sagwara, Dist. Dungarpur","12-Jan-2026","1500000","15-May-2026"
"548","Normal/Others","NA-Construction of boundary walls of existing public and community buildings","Rajasthan","DUNGARPUR(DISTRICT COLLECTOR DUNGARPUR_IDA)","Shri Chunnilal Garasiya (2024-30) (2024-2030)","Elected MP","Construction of boundary walls, all around the community building near Bhachdia Math","04-Jul-2026","2500000","NA"
"549","Normal/Others","WS/MP18285/2025-2026/222696-Retrofitting in essential lifeline buildings","Rajasthan","DUNGARPUR(DISTRICT COLLECTOR DUNGARPUR_IDA)","Shri Chunnilal Garasiya (2024-30) (2024-2030)","Elected MP","Government Higher Secondary School Damarwada China Magic Work","02-Aug-2025","300000","12-Sep-2025"
"550","Normal/Others","WS/MP18285/2025-2026/222698-Retrofitting in essential lifeline buildings","Rajasthan","DUNGARPUR(DISTRICT COLLECTOR DUNGARPUR_IDA)","Shri Chunnilal Garasiya (2024-30) (2024-2030)","Elected MP","Senior School Karada China Magic Act","02-Aug-2025","300000","12-Sep-2025"
"551","Normal/Others","WS/MP18285/2025-2026/222693-Retrofitting in essential lifeline buildings","Rajasthan","DUNGARPUR(DISTRICT COLLECTOR DUNGARPUR_IDA)","Shri Chunnilal Garasiya (2024-30) (2024-2030)","Elected MP","China magic work on the roof of Senior School Bhimdadi","02-Aug-2025","300000","24-Sep-2025"
"552","Normal/Others","WS/MP18285/2025-2026/191122-Retrofitting in essential lifeline buildings","Rajasthan","DUNGARPUR(DISTRICT COLLECTOR DUNGARPUR_IDA)","Shri Chunnilal Garasiya (2024-30) (2024-2030)","Elected MP","China Magic Work Government Higher Secondary School Dolpura Village Dolpura Gram Panchayat Dolpura Sabla Dungarpur","16-Apr-2025","300000","09-Jun-2025"
"553","Normal/Others","WS/MP18285/2025-2026/190887-Retrofitting in essential lifeline buildings","Rajasthan","DUNGARPUR(DISTRICT COLLECTOR DUNGARPUR_IDA)","Shri Chunnilal Garasiya (2024-30) (2024-2030)","Elected MP","China Magic work on roof and courtyard C.C. work in Government Higher Secondary School, Bijawada","16-Apr-2025","300000","09-Jun-2025"
"554","Normal/Others","WS/MP18285/2025-2026/190891-Retrofitting in essential lifeline buildings","Rajasthan","DUNGARPUR(DISTRICT COLLECTOR DUNGARPUR_IDA)","Shri Chunnilal Garasiya (2024-30) (2024-2030)","Elected MP","China Magic work on the roof of cooperative buildings, Village Mandwa, Gram Panchayat Mandwa Dungarpur","16-Apr-2025","300000","09-Jun-2025"
"555","Normal/Others","WS/MP18285/2025-2026/190954-Retrofitting in essential lifeline buildings","Rajasthan","DUNGARPUR(DISTRICT COLLECTOR DUNGARPUR_IDA)","Shri Chunnilal Garasiya (2024-30) (2024-2030)","Elected MP","Courtyard C.C. in Government Primary School Ghartlai and China Magic work on roof Village Tamtia Gram Panchayat Tamtia Sagwada Dungarpur","16-Apr-2025","300000","09-Jun-2025"
"556","Normal/Others","WS/MP18285/2025-2026/190955-Retrofitting in essential lifeline buildings","Rajasthan","DUNGARPUR(DISTRICT COLLECTOR DUNGARPUR_IDA)","Shri Chunnilal Garasiya (2024-30) (2024-2030)","Elected MP","China Magic work on CC courtyard and roof in Government Sanskrit School, Howdi Talai, Village Tamtia, Gram Panchayat Tamtia, Sagwada Dungarpur.","16-Apr-2025","300000","09-Jun-2025"
"557","Normal/Others","WS/MP18285/2025-2026/190962-Retrofitting in essential lifeline buildings","Rajasthan","DUNGARPUR(DISTRICT COLLECTOR DUNGARPUR_IDA)","Shri Chunnilal Garasiya (2024-30) (2024-2030)","Elected MP","China Magic work on the roof of government buildings, Kokapur village, Kokapur Gram Panchayat, Kokapur, Sagwada, Dungarpur","16-Apr-2025","300000","24-Jun-2025"
"558","Normal/Others","WS/MP18285/2025-2026/190898-Retrofitting in essential lifeline buildings","Rajasthan","DUNGARPUR(DISTRICT COLLECTOR DUNGARPUR_IDA)","Shri Chunnilal Garasiya (2024-30) (2024-2030)","Elected MP","China Magic work on the roof of Government Upper Primary School Nogama and courtyard C.C. work, Gram Panchayat Ranoli Sagwada Dungarpur","16-Apr-2025","300000","09-Jun-2025"
"559","Normal/Others","WS/MP18285/2025-2026/190976-Retrofitting in essential lifeline buildings","Rajasthan","DUNGARPUR(DISTRICT COLLECTOR DUNGARPUR_IDA)","Shri Chunnilal Garasiya (2024-30) (2024-2030)","Elected MP","China Magic work on the premises and roof of Government Primary School Shishot Bhagela, Village Barbodnia, Gram Panchayat Barbodnia, Sagwada Dungarpur","16-Apr-2025","300000","03-Jul-2025"
"560","Normal/Others","WS/MP18285/2025-2026/190978-Retrofitting in essential lifeline buildings","Rajasthan","DUNGARPUR(DISTRICT COLLECTOR DUNGARPUR_IDA)","Shri Chunnilal Garasiya (2024-30) (2024-2030)","Elected MP","Government Primary School Narayanpura courtyard CC work village Padla Handaliya Gram Panchayat Padla Handaliya Sagwada Dungarpur","16-Apr-2025","300000","18-Jun-2025"
"561","Normal/Others","WS/MP18285/2025-2026/190981-Retrofitting in essential lifeline buildings","Rajasthan","DUNGARPUR(DISTRICT COLLECTOR DUNGARPUR_IDA)","Shri Chunnilal Garasiya (2024-30) (2024-2030)","Elected MP","Courtyard CC work and China Magic work on the roof in Government Upper Primary School Dola, Village Dola Handaliya, Gram Panchayat Padla Handaliya, Sagwada Dungarpur","16-Apr-2025","300000","18-Jun-2025"
"562","Normal/Others","WS/MP18285/2024-2025/165001-Construction of community centers and community halls","Rajasthan","DUNGARPUR(DISTRICT COLLECTOR DUNGARPUR_IDA)","Shri Chunnilal Garasiya (2024-30) (2024-2030)","Elected MP","Community building construction work on Kankri Dogri","19-Jan-2025","699950","01-Mar-2025"
"563","Normal/Others","WS/MP18285/2026-2027/287102-Construction of community centers and community halls","Rajasthan","DUNGARPUR(DISTRICT COLLECTOR DUNGARPUR_IDA)","Shri Chunnilal Garasiya (2024-30) (2024-2030)","Elected MP","Community Building Construction, Bhadar Phala Kalikaparada","30-Jun-2026","1600000","17-Aug-2026"
"564","Normal/Others","WS/MP18285/2026-2027/288057-Construction of community centers and community halls","Rajasthan","DUNGARPUR(DISTRICT COLLECTOR DUNGARPUR_IDA)","Shri Chunnilal Garasiya (2024-30) (2024-2030)","Elected MP","Community construction work, in village Navaghara","30-Jun-2026","1000000","27-Aug-2026"
"565","Normal/Others","NA-Construction of community centers and community halls","Rajasthan","DUNGARPUR(DISTRICT COLLECTOR DUNGARPUR_IDA)","Shri Chunnilal Garasiya (2024-30) (2024-2030)","Elected MP","Community building construction work, near Manilal Garasiya/Ramchandra Garasiya's house, boiled","27-Jul-2026","1500000","NA"
"566","Normal/Others","NA-Construction of community centers and community halls","Rajasthan","DUNGARPUR(DISTRICT COLLECTOR DUNGARPUR_IDA)","Shri Chunnilal Garasiya (2024-30) (2024-2030)","Elected MP","Community building construction work, Sendola near Lalshankar/Gautam Masar's house","27-Jul-2026","1500000","NA"
"567","Normal/Others","NA-Construction of community centers and community halls","Rajasthan","DUNGARPUR(DISTRICT COLLECTOR DUNGARPUR_IDA)","Shri Randeep Singh Surjewala (2022-28) (2022-2028)","Elected MP","Construction of Community Building at Ratanpura Village","16-Mar-2026","2500000","NA"
"568","Normal/Others","NA-Construction of community centers and community halls","Rajasthan","JAISALMER(DISTRICT COLLECTOR JAISLAMER_IDA)","Smt. Sonia Gandhi (2024-30) (2024-2030)","Elected MP","Construction of a Community Centre at Bhanwar Singh to Deep Singh Ka Vaas, Revenue Village Dawara, Gram Panchayat Dawara, Panchayat Samiti Fatehgarh, District Jaisalmer","14-Jul-2026","1500000","NA"
"569","Normal/Others","NA-Construction of community centers and community halls","Rajasthan","JAISALMER(DISTRICT COLLECTOR JAISLAMER_IDA)","Shri Chunnilal Garasiya (2024-30) (2024-2030)","Elected MP","Construction work of a public community building, residence of Bhagwansingh Jam, village Sultana","02-Aug-2026","1000000","NA"
"570","Normal/Others","NA-Construction of public libraries and reading rooms","Rajasthan","JAISALMER(DISTRICT COLLECTOR JAISLAMER_IDA)","Shri Randeep Singh Surjewala (2022-28) (2022-2028)","Elected MP","Construction Work of Mahatma Gandhi Public library at Jawandh Jooni Village","19-May-2026","1100000","NA"
"571","Normal/Others","NA-Construction of public libraries and reading rooms","Rajasthan","JAISALMER(DISTRICT COLLECTOR JAISLAMER_IDA)","Smt. Sonia Gandhi (2024-30) (2024-2030)","Elected MP","Construction of Public Reading Room at Netaram Meghwal ka Vaas, Gram Chheepasariya. Gram Panchayat - Bhadli, Panchayat Samiti and Block - Fatehgarh, District Jaisalmer","23-May-2026","1000000","NA"
"572","Normal/Others","NA-Construction of public libraries and reading rooms","Rajasthan","JAISALMER(DISTRICT COLLECTOR JAISLAMER_IDA)","Smt. Sonia Gandhi (2024-30) (2024-2030)","Elected MP","Construction of Reading Room at Sanwalsingh Dungarsingh Ka Vaas, Village Delasar, Gram Panchayat Sodakor, Panchayat Samiti Jaisalmer, District Jaisalmer","20-Jul-2026","1000000","NA"
"573","Normal/Others","NA-Construction of public libraries and reading rooms","Rajasthan","JAISALMER(DISTRICT COLLECTOR JAISLAMER_IDA)","Smt. Sonia Gandhi (2024-30) (2024-2030)","Elected MP","Construction of Reading Room Centre at Dashrath Singh Bhomsingh Ka Vaas, Village Khariya, Gram Panchayat Chhatagarh, Panchayat Samiti Sam, District Jaisalmer","20-Jul-2026","1000000","NA"
"574","Normal/Others","NA-Construction of public libraries and reading rooms","Rajasthan","JAISALMER(DISTRICT COLLECTOR JAISLAMER_IDA)","Smt. Sonia Gandhi (2024-30) (2024-2030)","Elected MP","Construction of a Reading Room at Sumersingh Lunasingh Ka Vaas, Revenue Village Dawara, Gram Panchayat Dawara, Panchayat Samiti Fatehgarh, District Jaisalmer","20-Jul-2026","1500000","NA"
"575","Normal/Others","WS/MP148/2026-2027/269846-Construction of public libraries and reading rooms","Rajasthan","JAISALMER(DISTRICT COLLECTOR JAISLAMER_IDA)","Shri Randeep Singh Surjewala (2022-28) (2022-2028)","Elected MP","Construction Work of Public Reading room with Water Tank and Toilet at Bhagwan Singh Ka Vas Ajasar Village","20-Feb-2026","1000000","09-Jul-2026"
"576","Normal/Others","WS/MP147/2026-2027/267539-Construction of public libraries and reading rooms","Rajasthan","JAISALMER(DISTRICT COLLECTOR JAISLAMER_IDA)","Shri Pramod Tiwari (2022-28) (2022-2028)","Elected MP","For construction of community centre in Gram Panchayat Rama.","10-Feb-2026","500000","04-Aug-2026"
"577","Normal/Others","WS/MP146/2023-2024/11223-Construction of community centers and community halls","Rajasthan","JAISALMER(DISTRICT COLLECTOR JAISLAMER_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","Construction of Public Meeting Hall near Balsingh/Viradhsingh residence, Gram Panchayat Phuliya, P.S. Sam, Jaisalmer","19-Aug-2023","1000000","09-Oct-2023"
"578","Normal/Others","WS/MP18295/2025-2026/202503-Construction of community centers and community halls","Rajasthan","JAISALMER(DISTRICT COLLECTOR JAISLAMER_IDA)","Smt. Sonia Gandhi (2024-30) (2024-2030)","Elected MP","Construction of Community Centre at Mahadan Ka Vas, Gram Chodiya, Gram Panchayat Chodiya, Panchayat Samiti Fatehgarh, District Jaisalmer","22-May-2025","1000000","05-Jan-2026"
"579","Normal/Others","WS/MP18295/2025-2026/202505-Construction of community centers and community halls","Rajasthan","JAISALMER(DISTRICT COLLECTOR JAISLAMER_IDA)","Smt. Sonia Gandhi (2024-30) (2024-2030)","Elected MP","Construction of Community Centre at Vimla Devi Bhuraram Meghwal ka Vas, Gram Virmani, Gram Panchayat Modha, Panchayat Samiti Fatehgarh, District Jaisalmer","22-May-2025","1000000","10-Aug-2025"
"580","Normal/Others","WS/MP18298/2026-2027/227899-Construction of community centers and community halls","Rajasthan","JAISALMER(DISTRICT COLLECTOR JAISLAMER_IDA)","Shri Madan Rathore (2024-30) (2024-2030)","Elected MP","Construction work of public community building in village Javandh Juni","20-Aug-2025","1000000","26-May-2026"
"581","Normal/Others","NA-Construction of public libraries and reading rooms","Rajasthan","JAISALMER(DISTRICT COLLECTOR JAISLAMER_IDA)","Smt. Sonia Gandhi (2024-30) (2024-2030)","Elected MP","Construction of a Public Library Room at Deepsingh ka Vas, Village Dhirpura, Gram Panchayat Kohra, Panchayat Samiti Fatehgarh, District Jaisalmer","15-Jul-2025","1000000","NA"
"582","Normal/Others","WS/MP18295/2025-2026/218292-Construction of public libraries and reading rooms","Rajasthan","JAISALMER(DISTRICT COLLECTOR JAISLAMER_IDA)","Smt. Sonia Gandhi (2024-30) (2024-2030)","Elected MP","Construction of a Public Library Room at Bhairsingh Derawarsingh ka Vas, Gram Panchayat Kohra, Panchayat Samiti Fatehgarh, District Jaisalmer","15-Jul-2025","1000000","06-Jan-2026"
"583","Normal/Others","WS/MP147/2025-2026/219966-Construction of public libraries and reading rooms","Rajasthan","JAISALMER(DISTRICT COLLECTOR JAISLAMER_IDA)","Shri Pramod Tiwari (2022-28) (2022-2028)","Elected MP","For construction work of public reading room and residence of Bhanwar Singh Chiman Singh in village Mullana.","18-Jul-2025","999438","21-Jul-2025"
"584","Normal/Others","WS/MP18295/2025-2026/214013-Construction of public libraries and reading rooms","Rajasthan","JAISALMER(DISTRICT COLLECTOR JAISLAMER_IDA)","Smt. Sonia Gandhi (2024-30) (2024-2030)","Elected MP","Construction of Public Library at near Dhansingh Ghumansingh ka Vas, Singhdar, Gram Panchayat Tejrawan, Panchayat Samiti Fatehgarh, District Jaisalmer","02-Jul-2025","1000000","25-Dec-2025"
"585","Normal/Others","WS/MP18295/2025-2026/193116-Construction of public libraries and reading rooms","Rajasthan","JAISALMER(DISTRICT COLLECTOR JAISLAMER_IDA)","Smt. Sonia Gandhi (2024-30) (2024-2030)","Elected MP","Construction of Public Library at  Village Meghwalo Ki Dhani, Gram Panchayat Damodra, Panchayat Samiti Sam, District Jaisalmer","22-Apr-2025","1000000","31-Dec-2025"
"586","Normal/Others","WS/MP18295/2025-2026/192619-Construction of public libraries and reading rooms","Rajasthan","JAISALMER(DISTRICT COLLECTOR JAISLAMER_IDA)","Smt. Sonia Gandhi (2024-30) (2024-2030)","Elected MP","Construction of Public Library Room at Near Sumer  Singh Gamersingh Ka Vaas, Village Kesarsingh ka Tala, Gram Panchayat Pulia, Panchayat Samiti Sam, District Jaisalmer","19-Apr-2025","1000000","10-Aug-2025"
"587","Normal/Others","WS/MP18295/2025-2026/192620-Construction of public libraries and reading rooms","Rajasthan","JAISALMER(DISTRICT COLLECTOR JAISLAMER_IDA)","Smt. Sonia Gandhi (2024-30) (2024-2030)","Elected MP","Construction of Public Library at Near Durga Singh Gordhansingh Ka Vaas, Village Sewda, Gram Panchayat Satyaya, Panchayat Samiti Nachna, District Jaisalmer","19-Apr-2025","1000000","10-Aug-2025"
"588","Normal/Others","WS/MP18295/2025-2026/192622-Construction of public libraries and reading rooms","Rajasthan","JAISALMER(DISTRICT COLLECTOR JAISLAMER_IDA)","Smt. Sonia Gandhi (2024-30) (2024-2030)","Elected MP","Construction of Public Library Room at Shyamsingh Khetsingh ka Vas, Village Rupasi, Gram Panchayat Rupasi, Panchayat Samiti Jaisalmer, District Jaisalmer","19-Apr-2025","1000000","10-Aug-2025"
"589","Normal/Others","WS/MP18295/2025-2026/192623-Construction of public libraries and reading rooms","Rajasthan","JAISALMER(DISTRICT COLLECTOR JAISLAMER_IDA)","Smt. Sonia Gandhi (2024-30) (2024-2030)","Elected MP","Construction of Public Library at Near Bhagwansingh Kushalsingh ka Vaas, Village Dawada, Gram Panchayat Dawada, Panchayat Samiti Fatehgarh, District Jaisalmer","19-Apr-2025","1500000","10-Aug-2025"
"590","Normal/Others","WS/MP148/2024-2025/156307-Construction of public libraries and reading rooms","Rajasthan","JAISALMER(DISTRICT COLLECTOR JAISLAMER_IDA)","Shri Randeep Singh Surjewala (2022-28) (2022-2028)","Elected MP","Constructon of Reading Room (Vachnalay Kaksha) at Shri Deeparam/Alsaram Meghal Bas, Village - Ridawa, Dist. - Jaisalmer","01-Dec-2024","979094","18-Jan-2025"
"591","Normal/Others","WS/MP18295/2024-2025/165486-Construction of public libraries and reading rooms","Rajasthan","JAISALMER(DISTRICT COLLECTOR JAISLAMER_IDA)","Smt. Sonia Gandhi (2024-30) (2024-2030)","Elected MP","Construction of Public Library at Sodhe Khan ka Vaas, Rojaniyo Basti, Gram Panchayat Sagron ki Basti, Panchayat Samiti Sam, District Jaisalmer","14-Jan-2025","1000000","18-Feb-2025"
"592","Normal/Others","WS/MP18295/2025-2026/174230-Construction of public libraries and reading rooms","Rajasthan","JAISALMER(DISTRICT COLLECTOR JAISLAMER_IDA)","Smt. Sonia Gandhi (2024-30) (2024-2030)","Elected MP","Construction of Public Library at near Ishan Khan-Ameen Khan ka Vas, Muslim Paada Mohalla, Village - Fatehgarh, Gram Panchayat Fatehgarh, Panchayat Samiti Fatehgarh, District Jaisalmer","08-Feb-2025","1000000","26-May-2025"
"593","Normal/Others","WS/MP18295/2025-2026/174536-Construction of public libraries and reading rooms","Rajasthan","JAISALMER(DISTRICT COLLECTOR JAISLAMER_IDA)","Smt. Sonia Gandhi (2024-30) (2024-2030)","Elected MP","Construction of Public Library at Near Lalsingh-Thagsingh ka Vaas, Gram Panchayat Tejmalta, Panchayat Samiti Fatehgarh, District Jaisalmer","08-Feb-2025","1000000","26-May-2025"
"594","Normal/Others","WS/MP18295/2025-2026/174537-Construction of public libraries and reading rooms","Rajasthan","JAISALMER(DISTRICT COLLECTOR JAISLAMER_IDA)","Smt. Sonia Gandhi (2024-30) (2024-2030)","Elected MP","Construction of Public Library with boundary wall at Near Chatur Singh Ka Vaas, Village - Chelak, Gram Panchayat Chelak, Panchayat Samiti Fatehgarh, District Jailsalmer","08-Feb-2025","1000000","10-Aug-2025"
"595","Normal/Others","WS/MP147/2025-2026/186614-Construction of public libraries and reading rooms","Rajasthan","JAISALMER(DISTRICT COLLECTOR JAISLAMER_IDA)","Shri Pramod Tiwari (2022-28) (2022-2028)","Elected MP","For construction of a public reading room in the residence of Ghani Khan son of Hanif Khan of Village Panchayat Khelana, Panchayat Samiti Bhaniyaana.","26-Mar-2025","1000000","10-Aug-2025"
"596","Normal/Others","WS/MP146/2025-2026/217234-Construction of public libraries and reading rooms","Rajasthan","JAISALMER(DISTRICT COLLECTOR JAISLAMER_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","Construction Public Library at the residence of Meghraj Singh Son of Shri Devisingh ka vas in Gram Panchayat Tejrawa, P.S. Fatehgarh, Dist. Jaisalmer","11-Jul-2025","800000","25-Dec-2025"
"597","Normal/Others","WS/MP146/2026-2027/217235-Construction of public libraries and reading rooms","Rajasthan","JAISALMER(DISTRICT COLLECTOR JAISLAMER_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","Construction Public Library at the residence of Nakhatsingh Son of Shri Jograjsingh ka vas, Vijaynagar Kesarsingh ki dhani in Gram Panchayat Tejmalta, P.S. Fatehgarh, Dist. Jaisalmer","11-Jul-2025","700000","04-Aug-2026"
"598","Normal/Others","WS/MP148/2024-2025/133082-Construction of public libraries and reading rooms","Rajasthan","JAISALMER(DISTRICT COLLECTOR JAISLAMER_IDA)","Shri Randeep Singh Surjewala (2022-28) (2022-2028)","Elected MP","Construction Of Public Reading Rooms, Bathrooms/Urinals & interlocking works","06-Jul-2024","1500000","12-Jan-2025"
"599","Normal/Others","WS/MP146/2024-2025/140254-Construction of public libraries and reading rooms","Rajasthan","JAISALMER(DISTRICT COLLECTOR JAISLAMER_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","Construction of Public Library cum Reading Room (Vachnalay) in Gram Panchayat Badoda Gaon, V. S. Pokaran, Panchayat Samiti & Dist. Jaisalmer","11-Sep-2024","1000000","12-Jan-2025"
"600","Normal/Others","WS/MP147/2025-2026/188328-Construction of public libraries and reading rooms","Rajasthan","JAISALMER(DISTRICT COLLECTOR JAISLAMER_IDA)","Shri Pramod Tiwari (2022-28) (2022-2028)","Elected MP","Construction work of public reading room in village Dawada, residence of Kamal Singh, Multan Singh.","31-Mar-2025","997151","03-Apr-2025"
"601","Normal/Others","WS/MP147/2024-2025/135362-Construction of public libraries and reading rooms","Rajasthan","JAISALMER(DISTRICT COLLECTOR JAISLAMER_IDA)","Shri Pramod Tiwari (2022-28) (2022-2028)","Elected MP","Revised: Construction work of public reading room in village Phulia, residence of Chhugsingh/Deravarsingh.","10-Aug-2024","1500000","12-Jan-2025"
"602","Normal/Others","WS/MP18295/2024-2025/165483-Construction of public libraries and reading rooms","Rajasthan","JAISALMER(DISTRICT COLLECTOR JAISLAMER_IDA)","Smt. Sonia Gandhi (2024-30) (2024-2030)","Elected MP","Construction of Public Library at Near Veer Singh ki Daani, Tilwariya, Gram Panchayat Hadda, Panchayat Samiti Mohangarh, District Jaisalmer","14-Jan-2025","1000000","11-Mar-2025"
"603","Normal/Others","WS/MP18285/2024-2025/145261-Construction of public libraries and reading rooms","Rajasthan","JAISALMER(DISTRICT COLLECTOR JAISLAMER_IDA)","Shri Chunnilal Garasiya (2024-30) (2024-2030)","Elected MP","public reading room construction work (Public reading room construction work, Raghuveer Singh's residence village Mandha)","03-Oct-2024","500000","20-Jan-2025"
"604","Normal/Others","WS/MP18285/2024-2025/146345-Construction of public libraries and reading rooms","Rajasthan","JAISALMER(DISTRICT COLLECTOR JAISLAMER_IDA)","Shri Chunnilal Garasiya (2024-30) (2024-2030)","Elected MP","public reading room construction work (Mehran's Dhani)","08-Oct-2024","1500000","12-Jan-2025"
"605","Normal/Others","WS/MP18285/2024-2025/146346-Construction of public libraries and reading rooms","Rajasthan","JAISALMER(DISTRICT COLLECTOR JAISLAMER_IDA)","Shri Chunnilal Garasiya (2024-30) (2024-2030)","Elected MP","public reading room construction work (Will give the residence of Mohan Kanwar Sawal Singh, Gram Panchayat Kanod Panchayat Samiti Mohangarh)","08-Oct-2024","971384","20-Jan-2025"
"606","Normal/Others","WS/MP147/2024-2025/89402-Construction of public libraries and reading rooms","Rajasthan","JAISALMER(DISTRICT COLLECTOR JAISLAMER_IDA)","Shri Pramod Tiwari (2022-28) (2022-2028)","Elected MP","For construction of gravel road from link asphalt road to Dhaniya of Bhanwarsingh .  Revised: For the construction of a public reading room in village Moolana, the residence of Bhanwar Singh Sagar.","25-Jan-2024","1000000","18-Jan-2025"
"607","Normal/Others","WS/MP147/2023-2024/93838-Construction of public libraries and reading rooms","Rajasthan","JAISALMER(DISTRICT COLLECTOR JAISLAMER_IDA)","Shri Pramod Tiwari (2022-28) (2022-2028)","Elected MP","For the construction work of public reading room at Bhan Singh's residence in Gram Panchayat Jhinjhinyali, Panchayat Samiti Fatehgarh, District Jaisalmer, Legislative Assembly Constituency Jaisalmer.","02-Feb-2024","1000000","26-Feb-2024"
"608","Normal/Others","WS/MP147/2023-2024/86044-Construction of public libraries and reading rooms","Rajasthan","JAISALMER(DISTRICT COLLECTOR JAISLAMER_IDA)","Shri Pramod Tiwari (2022-28) (2022-2028)","Elected MP","Nainadaan jee ka Vaas, Graam Panchaayat- Baarath ka Gaanv mein Saarvajanik Vaachanaalay Nirmaan.","20-Jan-2024","1000000","16-Mar-2024"
"609","Normal/Others","WS/MP146/2023-2024/11221-Construction of public libraries and reading rooms","Rajasthan","JAISALMER(DISTRICT COLLECTOR JAISLAMER_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","Construction of Public Library / Reading Room with Toilet & Washroom near Sabal Singh residence Hapa, Gram Panchayat, Adbala, P.S. Sam, Dist. Jaisalmer","19-Aug-2023","1000000","09-Oct-2023"
"610","Normal/Others","WS/MP146/2023-2024/11222-Construction of public libraries and reading rooms","Rajasthan","JAISALMER(DISTRICT COLLECTOR JAISLAMER_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","Construction of Public Reading Room cum Library near Gaziram Meghwal residence ward no.3, Gram Panchayat Chelak, P.S. Fatehgarh, Jaisalmer","19-Aug-2023","1000000","09-Oct-2023"
"611","Normal/Others","WS/MP146/2023-2024/11247-Construction of public libraries and reading rooms","Rajasthan","JAISALMER(DISTRICT COLLECTOR JAISLAMER_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","Construction of Public Reading Room/Library near Khetsingh/Ramsingh residence, Gram Panchayat Moolana, Fatehgarh, Jaisalmer","19-Aug-2023","1499650","09-Oct-2023"
"612","Normal/Others","WS/MP18298/2025-2026/184638-Construction of bus-sheds or bus-stops","Rajasthan","JAISALMER(DISTRICT COLLECTOR JAISLAMER_IDA)","Shri Madan Rathore (2024-30) (2024-2030)","Elected MP","public bus stand construction work","20-Mar-2025","500000","10-Aug-2025"
"613","Normal/Others","WS/MP18298/2025-2026/184639-Construction of bus-sheds or bus-stops","Rajasthan","JAISALMER(DISTRICT COLLECTOR JAISLAMER_IDA)","Shri Madan Rathore (2024-30) (2024-2030)","Elected MP","public bus stand construction work","20-Mar-2025","500000","26-Dec-2025"
"614","Normal/Others","NA-Construction of bus-sheds or bus-stops","Rajasthan","JAISALMER(DISTRICT COLLECTOR JAISLAMER_IDA)","Shri Madan Rathore (2024-30) (2024-2030)","Elected MP","public bus stand construction work in Ramnagar village","20-Mar-2025","500000","NA"
"615","Normal/Others","WS/MP18295/2025-2026/218293-Construction of buildings for community cultural activities","Rajasthan","JAISALMER(DISTRICT COLLECTOR JAISLAMER_IDA)","Smt. Sonia Gandhi (2024-30) (2024-2030)","Elected MP","Construction of a Community Cultural Centre at Nepalsingh Ranidansingh ka Vas, Village Badodra Gaon, Gram Panchayat Badoda, Panchayat Samiti Jaisalmer, District Jaisalmer","15-Jul-2025","1000000","25-Dec-2025"
"616","Normal/Others","WS/MP18295/2025-2026/202506-Construction of buildings for community cultural activities","Rajasthan","JAISALMER(DISTRICT COLLECTOR JAISLAMER_IDA)","Smt. Sonia Gandhi (2024-30) (2024-2030)","Elected MP","Construction of community cultural centre at Nemaram Baktharam ke vas, meghwal pada, Gram Panchayat Pabnasar, Panchayat Samiti Fatehgarh, District Jaisalmer","22-May-2025","1000000","04-Feb-2026"
"617","Normal/Others","WS/MP18295/2025-2026/193118-Construction of buildings for community cultural activities","Rajasthan","JAISALMER(DISTRICT COLLECTOR JAISLAMER_IDA)","Smt. Sonia Gandhi (2024-30) (2024-2030)","Elected MP","Construction of buildings for community cultural activities at Dungarsingh ka Vas, Gram Panchayat Hadda, Panchayat Samiti Mohangarh, District Jaisalmer","22-Apr-2025","1000000","10-Aug-2025"
"618","Normal/Others","WS/MP18298/2025-2026/194468-Construction of bus-sheds or bus-stops","Rajasthan","JAISALMER(DISTRICT COLLECTOR JAISLAMER_IDA)","Shri Madan Rathore (2024-30) (2024-2030)","Elected MP","public bus stand construction work","25-Apr-2025","500000","10-Aug-2025"
