"Sr. No.","Work Category","Work","State","IDA","Work Description","Hon'ble Members of Parliament","Elected/Nominated","Image","Completion Date","Amount Disbursed ( ₹ )"
"152","Normal/Others","WS/MP106/2023-2024/1631-Construction of roads, link roads, pathways or any other road with or without drainage system","Madhya Pradesh","Narsimhapur(DISTRICT COLLECTOR NARSINGHPUR_IDA)","Gram Panchayat Manegaon, Janpad Panchayat Gotegaon ke gram Manegaon main Samudayik Bhavan Parisar & School Parisar main Paver Block Lagane hetu, Vidhansabha Gotegaon, District Narsinghpur","Shri Vivek K. Tankha (2022-28) (NaN-NaN)","Elected MP","Images","19-Jan-2024","300000"
"153","Normal/Others","WS/MP106/2023-2024/1633-Construction of roads, link roads, pathways or any other road with or without drainage system","Madhya Pradesh","JABALPUR(DISTRICT COLLECTOR JABALPUR_IDA)","Gram Panchayat Gunj Khamariya, Janpad Panchayat Patan ke gram Gunj Khamariya me Jitendra Patel ke ghar se Shubham Patel ke ghar tak C C road construction, vidhansabha patan, District Jabalpur","Shri Vivek K. Tankha (2022-28) (NaN-NaN)","Elected MP","Images","31-Jul-2024","198000"
"154","Normal/Others","WS/MP106/2023-2024/1643-Construction of roads, link roads, pathways or any other road with or without drainage system","Madhya Pradesh","JABALPUR(DISTRICT COLLECTOR JABALPUR_IDA)","Pramendra Singh Thakur ke makan se Tiwari ji ke makan tak evam Singrol ji ke makan se Chaturvedi ji ke makan tak, Damlikaran kary, Gwarighat ward, Vidhan Sabha Pashchim, District Jabalpur (mention in letter no.3126 at column no.5)","Shri Vivek K. Tankha (2022-28) (NaN-NaN)","Elected MP","Images","14-Apr-2026","140000"
"155","Normal/Others","WS/MP106/2023-2024/58926-Improvement of electricity distribution infrastructure","Madhya Pradesh","JHABUA(DISTRICT COLLECTOR JHABUA_IDA)","Gram Panchayat Bhoyara, Janpad Panchayat Jhabua, District Madhya Pradesh ke Gram Bhoyara main Transformer, Vidyut Poll evam anya Vidhyutikaran kary hetu, Vidhansabha 193-Jhabua","Shri Vivek K. Tankha (2022-28) (NaN-NaN)","Elected MP","N/A","08-Jul-2024","418000"
"156","Normal/Others","WS/MP106/2023-2024/61900-Construction of roads, link roads, pathways or any other road with or without drainage system","Madhya Pradesh","JABALPUR(DISTRICT COLLECTOR JABALPUR_IDA)","Gram Panchayat Khinni, Janpad Panchayat Majhouli ke gram Kaithra main Ramkumar ke ghar se main road tak CC Road Evam  Nali Nirman, Jabalpur","Shri Vivek K. Tankha (2022-28) (NaN-NaN)","Elected MP","N/A","25-Jun-2024","600000"
"157","Normal/Others","WS/MP106/2023-2024/1636-Installing tube-wells and borewells","Madhya Pradesh","JABALPUR(DISTRICT COLLECTOR JABALPUR_IDA)","Installation of tubewell including 1000 leter of water tank with 2HP pump at gram panchayat kakarhata, janpad panchayat patan at Nahandevi colony vidhansabha Patan, District jabalpur","Shri Vivek K. Tankha (2022-28) (NaN-NaN)","Elected MP","Images","31-Jul-2024","152914"
"158","Normal/Others","WS/MP106/2023-2024/8599-Construction of community centers and community halls","Madhya Pradesh","MORENA(DISTRICT COLLECTOR MORENA_IDA)","Construction of Community hall, Gram Panchayat Padhawali, Block Morena at Sisodiya Mohalla, Gram Padhawali, District Morena M.P.","Shri Vivek K. Tankha (2022-28) (NaN-NaN)","Elected MP","Images","14-Jan-2025","500000"
"159","Normal/Others","WS/MP106/2023-2024/1604-Providing drains and gutters for public drainage","Madhya Pradesh","DHAR(DISTRICT COLLECTOR DHAR_IDA)","Gram evam Gram Panchayat Bheslai, Janpad Panchayat Nisarpur ke antargat Sitaram Alava ke Khet se Nansingh Alava ke khet tak Nikalne wale nale main retaining wall, Saundrykaran evam anay kary hetu, vidhan sabha 198-Kukshi, District Dhar","Shri Vivek K. Tankha (2022-28) (NaN-NaN)","Elected MP","Images","18-Mar-2026","499555"
"160","Normal/Others","WS/MP106/2023-2024/84228-Construction of roads, link roads, pathways or any other road with or without drainage system","Madhya Pradesh","JABALPUR(DISTRICT COLLECTOR JABALPUR_IDA)","Gram Panchayat Lauhari (Sukha), Janpad Panchayat Patan ke gram Lauhari (Sukha) main Pooja Soni ke ghar se Wakil Patel ke ghar ki aor, CC Road evam Nali Nirman, Jabalpur","Shri Vivek K. Tankha (2022-28) (NaN-NaN)","Elected MP","N/A","28-Jun-2024","700000"
"161","Normal/Others","WS/MP106/2023-2024/10166-Construction of community centers and community halls","Madhya Pradesh","ANUPPUR(DISTRICT COLLECTOR ANUPPUR_IDA)","Construction of Community hall at gram panchayat Kirgi, Block Pushprajgarh, Village Kirgi, District Anuppur","Shri Vivek K. Tankha (2022-28) (NaN-NaN)","Elected MP","N/A","30-Jan-2026","998400"
"162","Normal/Others","WS/MP106/2023-2024/10666-Purchase of books for public libraries/ digitization of library books","Madhya Pradesh","HARDA(District Collector Harda_IDA)","Jila Adhivakta Sangh Harda ki Library hetu Pustkon ki kharid, Vidhan Sabha Harda, District Harda (mention in letter no. 3184 at column no.1)","Shri Vivek K. Tankha (2022-28) (NaN-NaN)","Elected MP","Images","06-Jan-2026","50000"
"163","Normal/Others","WS/MP106/2023-2024/10668-Construction of toilet blocks","Madhya Pradesh","HARDA(District Collector Harda_IDA)","Jila Adhivakta Sangh Harda ke Adhivakta Sangh Prakoshth main Toilet nirman hetu, Vidhan Sabha Harda, District Harda (mention in letter no. 3184 at column no.4)","Shri Vivek K. Tankha (2022-28) (NaN-NaN)","Elected MP","Images","06-Jan-2026","100000"
"164","Normal/Others","WS/MP106/2023-2024/10670-Purchase of non-conventional energy system and devices for community use","Madhya Pradesh","HARDA(District Collector Harda_IDA)","Jila Adhivakta Sangh Harda ke Adhivakta Sangh Prakoshthke liye Solar Panel lagane hetu, Vidhan Sabha Harda, District Harda (mention in letter no. 3184 at column no.5)","Shri Vivek K. Tankha (2022-28) (NaN-NaN)","Elected MP","Images","06-Jan-2026","300000"
"165","Normal/Others","WS/MP106/2023-2024/10671-Construction of common work sheds/ common covered sitting area","Madhya Pradesh","HARDA(District Collector Harda_IDA)","Adhivakta Sangh Prakoshthke main Adhivaktaon ki Baithak Vyavasth hetu new teen Shed ka nirman, Jila Adhivakta Sangh Harda, Vidhan Sabha Harda, District Harda (mention in letter no. 3184 at column no.6)","Shri Vivek K. Tankha (2022-28) (NaN-NaN)","Elected MP","Images","06-Jan-2026","298599"
"166","Normal/Others","WS/MP106/2023-2024/10673-Construction of additional rooms and halls in the existing public and community building","Madhya Pradesh","HARDA(District Collector Harda_IDA)","Purush Adhivakta Sangh Prakoshth ke Shed marammat Evam nirman hetu, Jila Adhivakta Sangh Harda, Vidhan Sabha Harda, District Harda (mention in letter no. 3184 at column no.2)","Shri Vivek K. Tankha (2022-28) (NaN-NaN)","Elected MP","Images","06-Jan-2026","100000"
"167","Normal/Others","WS/MP106/2023-2024/10674-Construction of additional rooms and halls in the existing public and community building","Madhya Pradesh","HARDA(District Collector Harda_IDA)","Mahila Adhivakta Sangh Prakoshth ke marammat Evam nirman hetu, Jila Adhivakta Sangh Harda, Vidhan Sabha Harda, District Harda (mention in letter no. 3184 at column no.3)","Shri Vivek K. Tankha (2022-28) (NaN-NaN)","Elected MP","Images","06-Jan-2026","100000"
"168","Normal/Others","WS/MP106/2023-2024/2357-Construction of roads, link roads, pathways or any other road with or without drainage system","Madhya Pradesh","GWALIOR(DISTRICT COLLECTOR GWALIOR_IDA)","Gram panchayat Par, janpad Panchayat Ghatigaon, Par-Banvar Damal Road se Pohap Singh Kirak ke Farm house ki aor Murmikrat Road Nirman Kary, Vidhansabha Bhitarvar, District Gwalior M.P.","Shri Vivek K. Tankha (2022-28) (NaN-NaN)","Elected MP","Images","21-Apr-2025","984500"
"169","Normal/Others","WS/MP106/2023-2024/84187-Installing tube-wells and borewells","Madhya Pradesh","INDORE(DISTRICT COLLECTOR INDORE_IDA)","Ek nalkup khanan, Motor Pump aur recharge pit ke sath, shyam Nagar Main Ward No.21, Indore (mention in letter no. 3464 in column no.1)","Shri Vivek K. Tankha (2022-28) (NaN-NaN)","Elected MP","Images","26-Jun-2024","358426"
"170","Normal/Others","WS/MP106/2023-2024/84191-Installing tube-wells and borewells","Madhya Pradesh","INDORE(DISTRICT COLLECTOR INDORE_IDA)","Ek nalkup khanan, Motor Pump aur recharge pit ke sath, Bhagya Laxmi colony Main Ward No.21, Indore (mention in letter no. 3464 in column no.2)","Shri Vivek K. Tankha (2022-28) (NaN-NaN)","Elected MP","Images","26-Jun-2024","357999"
"171","Normal/Others","WS/MP106/2023-2024/19291-Purchase Books for Library","Madhya Pradesh","Narsimhapur(DISTRICT COLLECTOR NARSINGHPUR_IDA)","Jila Adhivakta Sangh Narsinghpur ki library ke liye Pustako ki Kharid, Vidhan Sabha Narsinghpur, District Narsinghpur","Shri Vivek K. Tankha (2022-28) (NaN-NaN)","Elected MP","N/A","10-Mar-2025","50000"
"172","Normal/Others","WS/MP106/2023-2024/116007-Construction of rooms and facilities for hospitals, FWC , PHC Centers and ANM centers","Madhya Pradesh","BALAGHAT(DISTRICT COLLECTOR BALAGHAT_IDA)","Gram Panchayat Kanjai, Janpad Panchayat Lalbarra, Jila Balaghat ke Shaskiya Upswasthya kendra Arogya Asptal main Kamron evam Suvidhaon ka nirman, Balaghat","Shri Vivek K. Tankha (2022-28) (NaN-NaN)","Elected MP","Images","30-Jun-2025","498037"
"173","Normal/Others","WS/MP106/2023-2024/112326-Construction of roads, link roads, pathways or any other road with or without drainage system","Madhya Pradesh","JABALPUR(DISTRICT COLLECTOR JABALPUR_IDA)","Gram Panchayat Sukha, Janpad Panchayat Shahpura-Bhitoni ke gram Sukha ke Mukhya marg se anni Sahu ke ghar ki aor CC road nirman, Jabalpur","Shri Vivek K. Tankha (2022-28) (NaN-NaN)","Elected MP","Images","13-Apr-2026","500000"
"174","Normal/Others","WS/MP106/2023-2024/115364-Construction of boundary walls of existing public and community buildings","Madhya Pradesh","JABALPUR(DISTRICT COLLECTOR JABALPUR_IDA)","Gram Panchayat Chhaprat (Halka/Khasra no.54) vikaskhand Shahpura, Janpad Panchayat Shahpura-Bhitoni ke gram Chhaprat ke Shaskiya School main Boundary wall (Char Diwari) ka nirman, Jabalpur","Shri Vivek K. Tankha (2022-28) (NaN-NaN)","Elected MP","N/A","13-Apr-2026","1000000"
"175","Normal/Others","WS/MP106/2023-2024/19263-Construction of boundary walls of existing public and community buildings","Madhya Pradesh","Narsimhapur(DISTRICT COLLECTOR NARSINGHPUR_IDA)","Gram Panchayat Pipariya (Mushran), Janpad Panchayat Gotegaon, District Narsighpur ke gram Pipariya (Mushran) main Govt. Middle School parisar ki Boundary wall niraman, Vidhan sabha Narsinghpur, District Narsinghpur","Shri Vivek K. Tankha (2022-28) (NaN-NaN)","Elected MP","N/A","07-Feb-2026","200000"
"176","Normal/Others","WS/MP106/2023-2024/1644-Construction of roads, link roads, pathways or any other road with or without drainage system","Madhya Pradesh","JABALPUR(DISTRICT COLLECTOR JABALPUR_IDA)","Main Road se Pachori ji ke makan tak Damlikaran kary, Gwarighat ward, Vidhan Sabha Pashchim, District Jabalpur (mention in letter no.3126 at column no.6)","Shri Vivek K. Tankha (2022-28) (NaN-NaN)","Elected MP","N/A","21-Mar-2024","218000"
"177","Normal/Others","WS/MP106/2023-2024/1642-Construction of roads, link roads, pathways or any other road with or without drainage system","Madhya Pradesh","JABALPUR(DISTRICT COLLECTOR JABALPUR_IDA)","Dr Vivek Gupta ke makan se Bhatija ke makan tak evam Sharma ji ke Makan se Taneja ji ke makan tak evam Mahroliya ji ke makan ke samne Damlikaran kary, Gwarighat ward, Vidhan Sabha Pashchim, District Jabalpur (mention in letter no.3126 at column no.4)","Shri Vivek K. Tankha (2022-28) (NaN-NaN)","Elected MP","Images","14-Apr-2026","144000"
"178","Normal/Others","WS/MP106/2023-2024/114238-Construction of roads, link roads, pathways or any other road with or without drainage system","Madhya Pradesh","JABALPUR(DISTRICT COLLECTOR JABALPUR_IDA)","Gram Panchayat Gadar Pipariya, Janpad Panchayat Shahpura-Bhitoni ke gram Gadar Pipariya main Kallu Gotiya Ke ghar se Lallan Dubey Ke ghar ki aor CC Road Nirman, Jabalpur","Shri Vivek K. Tankha (2022-28) (NaN-NaN)","Elected MP","N/A","14-Apr-2026","500000"
"179","Normal/Others","WS/MP106/2023-2024/1650-Construction of roads, link roads, pathways or any other road with or without drainage system","Madhya Pradesh","JABALPUR(DISTRICT COLLECTOR JABALPUR_IDA)","Awasthi ji ke makan se Pawar ji ke makan tak, Indira Gandhi ward main Pevar Block lagane ka kary, Vidhan Sabha Pashchim, District Jabalpur (mention in letter no.3126 at column no.12)","Shri Vivek K. Tankha (2022-28) (NaN-NaN)","Elected MP","N/A","04-Apr-2024","197000"
"180","Normal/Others","WS/MP106/2023-2024/21201-Construction of roads, link roads, pathways or any other road with or without drainage system","Madhya Pradesh","JABALPUR(DISTRICT COLLECTOR JABALPUR_IDA)","Jagid Samaj bhavan se Mahendra Singh se makan tak CC road nirman kary, Indira Gandhi ward, Vidhan sabha Pashchim, District Jabalpur (mention in letter no.3264 at column no.5)","Shri Vivek K. Tankha (2022-28) (NaN-NaN)","Elected MP","Images","15-Apr-2026","221000"
"181","Normal/Others","WS/MP106/2023-2024/21199-Construction of roads, link roads, pathways or any other road with or without drainage system","Madhya Pradesh","JABALPUR(DISTRICT COLLECTOR JABALPUR_IDA)","Bains ji ke makan se Sankalp General  tak CC road nirman kary, Indira Gandhi ward, Vidhan sabha Pashchim, District Jabalpur (mention in letter no.3264 at column no.4)","Shri Vivek K. Tankha (2022-28) (NaN-NaN)","Elected MP","Images","14-Apr-2026","226000"
"182","Normal/Others","WS/MP106/2023-2024/21183-Construction of roads, link roads, pathways or any other road with or without drainage system","Madhya Pradesh","JABALPUR(DISTRICT COLLECTOR JABALPUR_IDA)","Manohar ji ke makan se Vishwakarma ji ke makan tak CC road nirman kary, Indira Gandhi ward, Vidhan sabha Pashchim, District Jabalpur (mention in letter no.3264 at column no.3)","Shri Vivek K. Tankha (2022-28) (NaN-NaN)","Elected MP","Images","14-Apr-2026","216000"
"183","Normal/Others","WS/MP106/2023-2024/21178-Construction of roads, link roads, pathways or any other road with or without drainage system","Madhya Pradesh","JABALPUR(DISTRICT COLLECTOR JABALPUR_IDA)","Main road se Asati ji ke makan tak CC road nirman kary, Indira Gandhi ward, Vidhan sabha Pashchim, District Jabalpur (mention in letter no.3264 at column no.1)","Shri Vivek K. Tankha (2022-28) (NaN-NaN)","Elected MP","Images","14-Apr-2026","232000"
"184","Normal/Others","WS/MP106/2023-2024/1627-Construction of boundary walls of existing public and community buildings","Madhya Pradesh","JABALPUR(DISTRICT COLLECTOR JABALPUR_IDA)","Pt. Deendyal Upadhyay ward ke antargat Krishnam Society Udyan me Paver Block evam Boundryball banane ka kary, Vidhansabha Uttar-Madhya, District Jabalpur","Shri Vivek K. Tankha (2022-28) (NaN-NaN)","Elected MP","Images","14-Apr-2026","752998"
"185","Normal/Others","WS/MP106/2023-2024/1640-Construction of buildings for community cultural activities","Madhya Pradesh","JABALPUR(DISTRICT COLLECTOR JABALPUR_IDA)","Aasre Saini ke makan ke pas Dada Babu Rao Parnajpe ward main Sarvjanik Rangmanch Nirman kary, Vidhan Sabha Pashchim, District Jabalpur (mention in letter no.3126 at column no.2)","Shri Vivek K. Tankha (2022-28) (NaN-NaN)","Elected MP","Images","14-Apr-2026","203000"
"186","Normal/Others","WS/MP106/2023-2024/1645-Construction of roads, link roads, pathways or any other road with or without drainage system","Madhya Pradesh","JABALPUR(DISTRICT COLLECTOR JABALPUR_IDA)","Choudhary ji ke makan se Pandey ji ke makan tak Pevar block lagane ka kary, Dada Babu rao Paranjpe ward, Vidhan Sabha Pashchim, District Jabalpur (mention in letter no.3126 at column no.8)","Shri Vivek K. Tankha (2022-28) (NaN-NaN)","Elected MP","Images","14-Apr-2026","235000"
"187","Normal/Others","WS/MP106/2023-2024/1647-Construction of culverts and bridges","Madhya Pradesh","JABALPUR(DISTRICT COLLECTOR JABALPUR_IDA)","Sethi ji ke makan ke pas Pulia nirman kary Indrpuri, Dada Babu rao Paranjpe ward, Vidhan Sabha Pashchim, District Jabalpur (mention in letter no.3126 at column no.9)","Shri Vivek K. Tankha (2022-28) (NaN-NaN)","Elected MP","Images","14-Apr-2026","129000"
"188","Normal/Others","WS/MP106/2023-2024/1646-Construction of roads, link roads, pathways or any other road with or without drainage system","Madhya Pradesh","JABALPUR(DISTRICT COLLECTOR JABALPUR_IDA)","Sahgal ji ke makan se Bhardwaj ji ke makan tak Pevar block lagane ka kary, Dada Babu rao Paranjpe ward, Vidhan Sabha Pashchim, District Jabalpur (mention in letter no.3126 at column no.7)","Shri Vivek K. Tankha (2022-28) (NaN-NaN)","Elected MP","Images","14-Apr-2026","236000"
"189","Normal/Others","WS/MP106/2023-2024/21242-Construction of roads, link roads, pathways or any other road with or without drainage system","Madhya Pradesh","JABALPUR(DISTRICT COLLECTOR JABALPUR_IDA)","Tripathi ji ke makan se Saxena ji ke makan tak, CC Road nirman kary, Gulab Singh ward, Vidhan sabha Pashchim, District Jabalpur (mention in letter no.3264 at column no.10)","Shri Vivek K. Tankha (2022-28) (NaN-NaN)","Elected MP","Images","17-Apr-2026","235000"
"190","Normal/Others","WS/MP106/2023-2024/21226-Construction of roads, link roads, pathways or any other road with or without drainage system","Madhya Pradesh","JABALPUR(DISTRICT COLLECTOR JABALPUR_IDA)","Pandey ji ke makan se Mishra ji ke makan tak, CC Road nirman kary, Gulab Singh ward, Vidhan sabha Pashchim, District Jabalpur (mention in letter no.3264 at column no.9)","Shri Vivek K. Tankha (2022-28) (NaN-NaN)","Elected MP","Images","17-Apr-2026","233000"
"191","Normal/Others","WS/MP106/2023-2024/1641-Construction of buildings for community cultural activities","Madhya Pradesh","JABALPUR(DISTRICT COLLECTOR JABALPUR_IDA)","Ram Choudhary ke makan ke pas Dada Babu Rao Parnajpe ward main Sarvjanik Rangmanch Nirman kary, Vidhan Sabha Pashchim, District Jabalpur (mention in letter no.3126 at column no.3)","Shri Vivek K. Tankha (2022-28) (NaN-NaN)","Elected MP","Images","15-Apr-2026","172000"
"192","Normal/Others","WS/MP106/2023-2024/1543-Construction of shelters for animals","Madhya Pradesh","Narsimhapur(DISTRICT COLLECTOR NARSINGHPUR_IDA)","Dayoday Pashu Seva samiti Registration no. 04/16/04/07937/04 Gadarwara, District Narsinghpur main Damru Ghati ke pas sthit Goushala main Shade nirman ke liye.","Shri Vivek K. Tankha (2022-28) (NaN-NaN)","Elected MP","N/A","25-Apr-2024","300000"
"193","Normal/Others","WS/MP106/2023-2024/21212-Providing drains and gutters for public drainage","Madhya Pradesh","JABALPUR(DISTRICT COLLECTOR JABALPUR_IDA)","Sadhna Sinha ke makan se Dinesh Yadav ke makan tak, Soni Colony main Nali nirman kary, Tripuri ward, Vidhan sabha Pashchim, District Jabalpur (mention in letter no.3264 at column no.8)","Shri Vivek K. Tankha (2022-28) (NaN-NaN)","Elected MP","Images","21-Apr-2026","160000"
"194","Normal/Others","WS/MP106/2023-2024/21180-Construction of roads, link roads, pathways or any other road with or without drainage system","Madhya Pradesh","JABALPUR(DISTRICT COLLECTOR JABALPUR_IDA)","Verma ji ke makan se Ram coaching tak CC road nirman kary, Indira Gandhi ward, Vidhan sabha Pashchim, District Jabalpur (mention in letter no.3264 at column no.2)","Shri Vivek K. Tankha (2022-28) (NaN-NaN)","Elected MP","Images","17-Apr-2026","211000"
"195","Normal/Others","WS/MP106/2023-2024/2361-Construction of buildings for community cultural activities","Madhya Pradesh","JABALPUR(DISTRICT COLLECTOR JABALPUR_IDA)","Gram Panchayat Nanhakheda, Janpad Panchayat Jabalpur ke gram Seoni Tola me Rangmanch Nirman kary, Vidhan sabha Bargi, District Jabalpur (Letter no. 3135/23 at column no.3)","Shri Vivek K. Tankha (2022-28) (NaN-NaN)","Elected MP","N/A","14-Apr-2026","300000"
"196","Normal/Others","WS/MP106/2023-2024/10167-Purchase of mobile water tankers","Madhya Pradesh","SHAJAPUR(District Collector Shajapur_IDA)","Gram Panchayat Ganeshpur, Janpad Panchayat Kalapipal hetu 1 water Tanker 5500 Liters watar Capacity with 9.00X16 no. ke new tyre tube sahit, Vidhan sabha 169-Kalapipal, District Shajapur (mention in letter no. 3176 column no.1)","Shri Vivek K. Tankha (2022-28) (NaN-NaN)","Elected MP","N/A","29-Nov-2024","154379"
"197","Normal/Others","WS/MP106/2023-2024/10169-Purchase of mobile water tankers","Madhya Pradesh","SHAJAPUR(District Collector Shajapur_IDA)","Gram Panchayat Kolwa, Janpad Panchayat Kalapipal hetu 1 water Tanker 5500 Liters watar Capacity with 9.00X16 no. ke new tyre tube sahit, Vidhan sabha 169-Kalapipal, District Shajapur (mention in letter no. 3176 column no.2)","Shri Vivek K. Tankha (2022-28) (NaN-NaN)","Elected MP","N/A","29-Nov-2024","154379"
"198","Normal/Others","WS/MP106/2023-2024/10170-Purchase of mobile water tankers","Madhya Pradesh","SHAJAPUR(District Collector Shajapur_IDA)","Gram Panchayat Lasu patla, Janpad Panchayat Kalapipal hetu 1 water Tanker 5500 Liters watar Capacity with 9.00X16 no. ke new tyre tube sahit, Vidhan sabha 169-Kalapipal, District Shajapur (mention in letter no. 3176 column no.3)","Shri Vivek K. Tankha (2022-28) (NaN-NaN)","Elected MP","N/A","29-Nov-2024","154379"
"199","Normal/Others","WS/MP106/2023-2024/10179-Purchase of mobile water tankers","Madhya Pradesh","SHAJAPUR(District Collector Shajapur_IDA)","Gram Panchayat Mandela Khedi , Janpad Panchayat Kalapipal hetu 1 water Tanker 5500 Liters watar Capacity with 9.00X16 no. ke new tyre tube sahit, Vidhan sabha 169-Kalapipal, District Shajapur (mention in letter no. 3176 column no.4)","Shri Vivek K. Tankha (2022-28) (NaN-NaN)","Elected MP","N/A","29-Nov-2024","154379"
"200","Normal/Others","WS/MP106/2023-2024/10180-Purchase of mobile water tankers","Madhya Pradesh","SHAJAPUR(District Collector Shajapur_IDA)","Gram Panchayat Unchod, Janpad Panchayat Shujalpur hetu 1 water Tanker 5500 Liters watar Capacity with 9.00X16 no. ke new tyre tube sahit, Vidhan sabha 169-Kalapipal, District Shajapur (mention in letter no. 3176 column no.5)","Shri Vivek K. Tankha (2022-28) (NaN-NaN)","Elected MP","N/A","29-Nov-2024","154379"
"201","Normal/Others","WS/MP106/2023-2024/10191-Purchase of mobile water tankers","Madhya Pradesh","SHAJAPUR(District Collector Shajapur_IDA)","Gram Panchayat Khargonkhurd, Janpad Panchayat Kalapipal hetu 1 water Tanker 5500 Liters watar Capacity with 9.00X16 no. ke new tyre tube sahit, Vidhan sabha 169-Kalapipal, District Shajapur (mention in letter no. 3176 column no.6)","Shri Vivek K. Tankha (2022-28) (NaN-NaN)","Elected MP","N/A","29-Nov-2024","154379"
"202","Normal/Others","WS/MP106/2023-2024/16113-Construction of common work sheds/ common covered sitting area","Madhya Pradesh","RATLAM(District Collector Ratlam_IDA)","Nagar Panchayt parishd Alot, Ratlam M.P. main Shri Khedapati Hanuman Mandir ke pas Teen Shade nirman hetu, Vidhan sabha Alot, District Ratlam","Shri Vivek K. Tankha (2022-28) (NaN-NaN)","Elected MP","Images","22-Aug-2024","500000"
"203","Normal/Others","WS/MP106/2024-2025/125596-Construction of roads, link roads, pathways or any other road with or without drainage system","Madhya Pradesh","JABALPUR(DISTRICT COLLECTOR JABALPUR_IDA)","Gram Indra, Gram Panchayat Bairagi, Janpad Panchayat Jabalpur main Dumarilal ke ghar se Samudayik Bhavan ki aor CC Road Nirman, Jabalpur","Shri Vivek K. Tankha (2022-28) (NaN-NaN)","Elected MP","N/A","10-Apr-2026","600000"
"204","Normal/Others","WS/MP106/2023-2024/85050-Construction of rooms and halls in school and colleges","Madhya Pradesh","Narsimhapur(DISTRICT COLLECTOR NARSINGHPUR_IDA)","Shaskiy High School Sahavan Block, Chichli district Narsinghpur Ke School Bhavan ka Repair Work (mention in letter no. 3470 at column no.1)","Shri Vivek K. Tankha (2022-28) (NaN-NaN)","Elected MP","Images","09-Aug-2024","100000"
"205","Normal/Others","WS/MP106/2024-2025/124195-Construction of roads, link roads, pathways or any other road with or without drainage system","Madhya Pradesh","GUNA(District Collector Guna_IDA)","Gram panchayat Bisankheda, janpad Panchayat Raghogarh, Jila Guna Vidhansabha chachoda ke gram Laxamanpura ke Banjara Basti main CC Road Nirman, Guna","Shri Vivek K. Tankha (2022-28) (NaN-NaN)","Elected MP","Images","06-Jan-2025","500000"
"206","Normal/Others","WS/MP106/2024-2025/3360-Construction of community centers and community halls","Madhya Pradesh","VIDISHA(District Collector Vidisha_IDA)","Gram Kasba Bagrod ki gram panchayat Kasba Bagrod me Samudayik Bhavan ka Nirman, Vidhan Sabha Ganj Basoda, District Vidisha","Shri Vivek K. Tankha (2022-28) (NaN-NaN)","Elected MP","Images","16-Jan-2025","300000"
"207","Normal/Others","WS/MP106/2024-2025/132772-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Madhya Pradesh","JABALPUR(DISTRICT COLLECTOR JABALPUR_IDA)","Gram Panchayat Archha, Janpad Panchayat Patan ke Gram Archha main Shamshan Ghat evam Shamshan Bhat par dhacha nirman, District Jabalpur","Shri Vivek K. Tankha (2022-28) (NaN-NaN)","Elected MP","Images","16-Nov-2025","750000"
"208","Normal/Others","WS/MP106/2024-2025/34137-Construction of buildings for training institutions","Madhya Pradesh","JABALPUR(DISTRICT COLLECTOR JABALPUR_IDA)","Sakriya Samygdarshan Sahkar Sangh, Toll naka ke pas main road shahpura-Bhitoni, Gram Panchayat Jhojhi, Janpad Panchayat shahpura-Bhitoni main Hathkargha Prashikshan Kendra hetu Bhawan ka nirman, Vidhan Sabha Bargi, district Jabalpur","Shri Vivek K. Tankha (2022-28) (NaN-NaN)","Elected MP","N/A","14-Apr-2026","1000000"
"209","Normal/Others","WS/MP106/2023-2024/19233-Construction of community centers and community halls","Madhya Pradesh","Narsimhapur(DISTRICT COLLECTOR NARSINGHPUR_IDA)","Gram Panchayat Imaliya, Janpad Panchayat Gotegaon ke Gram Imaliya main Samudayik Bhavan main Atirikt Nirman hetu, Vidhan Sabha Gotegaon, Narsinghpur","Shri Vivek K. Tankha (2022-28) (NaN-NaN)","Elected MP","N/A","07-Feb-2026","500000"
"210","Normal/Others","WS/MP106/2024-2025/134437-Construction of roads, link roads, pathways or any other road with or without drainage system","Madhya Pradesh","JABALPUR(DISTRICT COLLECTOR JABALPUR_IDA)","Gram panchayat Gadar Pipariya Janpad Panchayat Shahpura-Bhitoni ke gram Gadar Pipariya me Main road se Bhairo Mandir ki aor CC Road sah Nali nirman kary, Vidhansabha Bargi, District Jabalpur","Shri Vivek K. Tankha (2022-28) (NaN-NaN)","Elected MP","N/A","14-Apr-2026","600000"
"211","Normal/Others","WS/MP106/2024-2025/145086-Construction of roads, link roads, pathways or any other road with or without drainage system","Madhya Pradesh","JABALPUR(DISTRICT COLLECTOR JABALPUR_IDA)","Gram Panchayat Khinni, Janpad Panchayat Majholi main Gram Khinni ke poshak Gram Kaithra me Main Road se School ki aor CC Road sah Nali nirman kary, Vidhansabha Patan, District Jabalpur (M.P.)","Shri Vivek K. Tankha (2022-28) (NaN-NaN)","Elected MP","Images","21-Feb-2026","600000"
"212","Normal/Others","WS/MP106/2023-2024/21208-Construction of roads, link roads, pathways or any other road with or without drainage system","Madhya Pradesh","JABALPUR(DISTRICT COLLECTOR JABALPUR_IDA)","Vishwakarma ji ke makan se Jaiswal ji ke makan tak CC road nirman kary, Tripuri ward, Vidhan sabha Pashchim, District Jabalpur (mention in letter no.3264 at column no.7)","Shri Vivek K. Tankha (2022-28) (NaN-NaN)","Elected MP","Images","17-Apr-2026","189555"
