"Sr. No.","Work category","WORK","State","IDA","Hon'ble Members of Parliament","Elected/Nominated","Work description","Recommended date","RECOMMENDED AMOUNT   ( ₹ )","Sanction Date"
"159","Normal/Others","WS/MP225/2025-2026/191547-Lighting of public spaces","Chhattisgarh","RAJNANDGAON(DISTRICT COLLECTOR RAJNANDGAON_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of Hybrid High-Mast Street Light","30-Apr-2025","399902","20-Aug-2025"
"160","Normal/Others","WS/MP225/2025-2026/191548-Lighting of public spaces","Chhattisgarh","RAJNANDGAON(DISTRICT COLLECTOR RAJNANDGAON_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of Hybrid High-Mast Street Light","30-Apr-2025","399902","20-Aug-2025"
"161","Normal/Others","WS/MP225/2025-2026/191549-Lighting of public spaces","Chhattisgarh","RAJNANDGAON(DISTRICT COLLECTOR RAJNANDGAON_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of Hybrid High-Mast Street Light","30-Apr-2025","399902","20-Aug-2025"
"162","Normal/Others","WS/MP225/2025-2026/191555-Lighting of public spaces","Chhattisgarh","RAJNANDGAON(DISTRICT COLLECTOR RAJNANDGAON_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of Hybrid High-Mast Street Light","30-Apr-2025","399902","20-Aug-2025"
"163","Normal/Others","WS/MP225/2025-2026/231494-Installation of multi-gym equipment","Chhattisgarh","SURAJPUR(DISTRICT COLLECTOR Surajpur_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of multi open gym equipment at the Pre Matric Boys Hostel Dawana","06-Dec-2025","1000000","09-Dec-2025"
"164","Normal/Others","WS/MP225/2025-2026/231495-Installation of multi-gym equipment","Chhattisgarh","SURAJPUR(DISTRICT COLLECTOR Surajpur_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of multi open gym equipment at the Pre Matric Girls Hostel Dharsedi","06-Dec-2025","1000000","09-Dec-2025"
"165","Normal/Others","WS/MP225/2025-2026/231496-Installation of multi-gym equipment","Chhattisgarh","SURAJPUR(DISTRICT COLLECTOR Surajpur_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of multi open gym equipment at the Post Matric Girls Hostel Odagi","06-Dec-2025","1000000","09-Dec-2025"
"166","Normal/Others","WS/MP225/2025-2026/231497-Installation of multi-gym equipment","Chhattisgarh","SURAJPUR(DISTRICT COLLECTOR Surajpur_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of multi open gym equipment at the Pre-Matric Boys Hostel Kewara","06-Dec-2025","1000000","09-Dec-2025"
"167","Normal/Others","WS/MP225/2025-2026/231498-Installation of multi-gym equipment","Chhattisgarh","SURAJPUR(DISTRICT COLLECTOR Surajpur_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of multi open gym equipment at the Pre-Matric Boys Hostel jajawal","06-Dec-2025","1000000","09-Dec-2025"
"168","Normal/Others","WS/MP225/2024-2025/143852-Construction of buildings for community cultural activities","Chhattisgarh","KONDAGAON(DISTRICT COLLECTOR KONDAGAON_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Construction of buildings for community cultural activities in Bhandarwandi of Pharasgaon Tehsil in Kondagaon District","26-Sep-2024","1000000","14-Jan-2025"
"169","Normal/Others","NA-Construction of common work sheds/ common covered sitting area","Chhattisgarh","KONDAGAON(DISTRICT COLLECTOR KONDAGAON_IDA)","Smt. Phulo Devi Netam (2026-32) (2026-2032)","Elected MP","Nagar Panchayat Pharasgaon ke ward No. 09 me gondwana Bhawan ke pas shed Nirman Karya  (Gram Panchayat Korrabadgaon ke madhyam se)","30-May-2026","1000000","NA"
"170","Normal/Others","NA-Construction of common work sheds/ common covered sitting area","Chhattisgarh","KONDAGAON(DISTRICT COLLECTOR KONDAGAON_IDA)","Smt. Phulo Devi Netam (2026-32) (2026-2032)","Elected MP","Gram Chichadi me Birsingh Korram ghar ke pas shed nirman karya","30-May-2026","280000","NA"
"171","Normal/Others","WS/MP224/2026-2027/288065-Construction of common work sheds/ common covered sitting area","Chhattisgarh","KONDAGAON(DISTRICT COLLECTOR KONDAGAON_IDA)","Smt. Phulo Devi Netam (2026-32) (2026-2032)","Elected MP","Gram Chhindli ke Platpara me shed Nirman Karya","22-Jun-2026","1500000","29-Jul-2026"
"172","Normal/Others","WS/MP224/2026-2027/288066-Construction of common work sheds/ common covered sitting area","Chhattisgarh","KONDAGAON(DISTRICT COLLECTOR KONDAGAON_IDA)","Smt. Phulo Devi Netam (2026-32) (2026-2032)","Elected MP","Gram Chhindli ke Dalsaypara me shed Nirman Karya","22-Jun-2026","1500000","29-Jul-2026"
"173","Normal/Others","WS/MP225/2024-2025/143853-Construction of common work sheds/ common covered sitting area","Chhattisgarh","KONDAGAON(DISTRICT COLLECTOR KONDAGAON_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Construction of common work sheds/ common covered sitting area inear Lingeshwari Gudhi in Jhatiban Village of Pharasgaon Tehsil in Kondagaon District","26-Sep-2024","1000000","14-Jan-2025"
"174","Normal/Others","WS/MP225/2025-2026/143851-Construction of community centers and community halls","Chhattisgarh","KONDAGAON(DISTRICT COLLECTOR KONDAGAON_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Construction of community center for the welfare of Halva Samaj in Village Badedongar Tehsil Pharasgaon District Kondagaon","26-Sep-2024","1000000","13-Jun-2025"
"175","Normal/Others","WS/MP225/2024-2025/143854-Construction of roads, link roads, pathways or any other road with or without drainage system","Chhattisgarh","KONDAGAON(DISTRICT COLLECTOR KONDAGAON_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Construction of C.C.Road from Ramesh Ghat to Ganesh Ghat Village Alor Tehsil Pharasgaon in Kondagaon District","26-Sep-2024","985000","14-Jan-2025"
"176","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Chhattisgarh","KONDAGAON(DISTRICT COLLECTOR KONDAGAON_IDA)","Smt. Phulo Devi Netam (2026-32) (2026-2032)","Elected MP","gram pipra me sadak nirman karya (somaru khet se tenwsa khet tak)1000 mtr.","30-May-2026","1500000","NA"
"177","Normal/Others","WS/MP18340/2025-2026/255347-Construction of common work sheds/ common covered sitting area","Chhattisgarh","DHAMTARI(DISTRICT COLLECTOR DHAMTARI_IDA)","Shri Devendra Pratap Singh (2024-30) (2024-2030)","Elected MP","Construction Of Sheds in Communities Building God Samaj bhawan ke pass Riwagahan DhamtariDhamtari","24-Dec-2025","500000","10-Feb-2026"
"178","Normal/Others","WS/MP224/2026-2027/284728-Construction of common work sheds/ common covered sitting area","Chhattisgarh","DHAMTARI(DISTRICT COLLECTOR DHAMTARI_IDA)","Smt. Phulo Devi Netam (2026-32) (2026-2032)","Elected MP","Gram Nawagaon (s) Rani Durgawati park ke pas shed nirman karya","30-May-2026","1000000","07-Jul-2026"
"179","Normal/Others","WS/MP18340/2026-2027/260575-Setting up public non-conventional energy plants","Chhattisgarh","DHAMTARI(DISTRICT COLLECTOR DHAMTARI_IDA)","Shri Devendra Pratap Singh (2024-30) (2024-2030)","Elected MP","Gram Mulle Block Kurud dist Dhamtari Me Bijali Supply Hetu 15 Khambe aur 25 HP ka Transformer Work","11-Feb-2026","393051","13-May-2026"
"180","Normal/Others","WS/MP18340/2025-2026/239128-Patrolling Vehicles to government institution for Public Conveniences, Safety and Security","Chhattisgarh","RAIGARH(DISTRICT COLLECTOR RAIGARH_IDA)","Shri Devendra Pratap Singh (2024-30) (2024-2030)","Elected MP","Last funeral Van (shav Vahan) for Nagar panchayat Lailunga also the work agency should be Nagar panchayat lailunga","30-Sep-2025","1600000","24-Dec-2025"
"181","Normal/Others","NA-Installing tube-wells and borewells","Chhattisgarh","RAIGARH(DISTRICT COLLECTOR RAIGARH_IDA)","Shri Devendra Pratap Singh (2024-30) (2024-2030)","Elected MP","Chandan Talab Shreeram Janki Mandir ke pass Bore Khanan Karya","29-Jun-2026","150000","NA"
"182","Normal/Others","WS/MP18340/2025-2026/249369-Construction of community centers and community halls","Chhattisgarh","RAIGARH(DISTRICT COLLECTOR RAIGARH_IDA)","Shri Devendra Pratap Singh (2024-30) (2024-2030)","Elected MP","Construction of community hall Near Samleshwari Mandir MOTI MAHAL PALACE  WARD NO. 10","19-Nov-2025","3500000","23-Jan-2026"
"183","Repair and Renovation","WS/MP18340/2026-2027/278111-Construction of community centers and community halls","Chhattisgarh","RAIGARH(DISTRICT COLLECTOR RAIGARH_IDA)","Shri Devendra Pratap Singh (2024-30) (2024-2030)","Elected MP","Gram Jambahar Lailunga Me Khamhar Pakut Jalashay Samudayik Bhawan Marrammat Karya","23-Apr-2026","200000","24-Aug-2026"
"184","Repair and Renovation","NA-Construction of community centers and community halls","Chhattisgarh","RAIGARH(DISTRICT COLLECTOR RAIGARH_IDA)","Shri Devendra Pratap Singh (2024-30) (2024-2030)","Elected MP","Gram Karmagarh Gram Panchayat Jobaro me Samudayik Bhawan Jirnoddhar (khidaki darwaja tiles rang rogan evm anya marammat karya","13-Jul-2026","250000","NA"
"185","Repair and Renovation","WS/MP18340/2025-2026/213914-Construction of community centers and community halls","Chhattisgarh","RAIGARH(DISTRICT COLLECTOR RAIGARH_IDA)","Shri Devendra Pratap Singh (2024-30) (2024-2030)","Elected MP","Repair and Paint of Community Building at Kudrikhar Gondwana Bhawan","01-Jul-2025","300000","22-Jan-2026"
"186","Normal/Others","WS/MP18340/2026-2027/294522-Construction of roads, link roads, pathways or any other road with or without drainage system","Chhattisgarh","RAIGARH(DISTRICT COLLECTOR RAIGARH_IDA)","Shri Devendra Pratap Singh (2024-30) (2024-2030)","Elected MP","Gram Dhorrobija Lailunga me CC Road Nirman Karya Bartoli Para Se Men Road Tak","12-Jul-2026","1000000","24-Aug-2026"
"187","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Chhattisgarh","RAIGARH(DISTRICT COLLECTOR RAIGARH_IDA)","Shri Devendra Pratap Singh (2024-30) (2024-2030)","Elected MP","Gram chitwahi me gatamauha se  devgudi tak CC raod nirman karya","14-Jul-2026","600000","NA"
"188","Normal/Others","WS/MP18340/2025-2026/255350-Construction of roads, link roads, pathways or any other road with or without drainage system","Chhattisgarh","RAIGARH(DISTRICT COLLECTOR RAIGARH_IDA)","Shri Devendra Pratap Singh (2024-30) (2024-2030)","Elected MP","Construction Of Road from Raigarh Main Road to Keshala Path godi","24-Dec-2025","1000000","28-Jan-2026"
"189","Normal/Others","WS/MP18340/2025-2026/256789-Construction of roads, link roads, pathways or any other road with or without drainage system","Chhattisgarh","RAIGARH(DISTRICT COLLECTOR RAIGARH_IDA)","Shri Devendra Pratap Singh (2024-30) (2024-2030)","Elected MP","Chawal Godam se Dharam Singh SArthi Ghar Tak CC Road Niraman Karya","02-Jan-2026","1200000","28-Jan-2026"
"190","Normal/Others","WS/MP18340/2025-2026/256790-Construction of roads, link roads, pathways or any other road with or without drainage system","Chhattisgarh","RAIGARH(DISTRICT COLLECTOR RAIGARH_IDA)","Shri Devendra Pratap Singh (2024-30) (2024-2030)","Elected MP","Gamekela lailunga me CC Road Nirman Karya Patharapara me Chhabilal Ghar se Pani Tanki Tak CC Road Nirman Karya","02-Jan-2026","1000000","28-Jan-2026"
"191","Normal/Others","WS/MP18340/2026-2027/277771-Construction of roads, link roads, pathways or any other road with or without drainage system","Chhattisgarh","RAIGARH(DISTRICT COLLECTOR RAIGARH_IDA)","Shri Devendra Pratap Singh (2024-30) (2024-2030)","Elected MP","Subhas Pradhan Ghar se Nehru Talab Bargad Ped tak 500 Meter RCC Nali Nirman Kary","08-Apr-2026","600000","12-Jun-2026"
"192","Normal/Others","WS/MP18340/2026-2027/279030-Construction of roads, link roads, pathways or any other road with or without drainage system","Chhattisgarh","RAIGARH(DISTRICT COLLECTOR RAIGARH_IDA)","Shri Devendra Pratap Singh (2024-30) (2024-2030)","Elected MP","Mukhya Marg Se Lodharam Kaser Ghar Tak CC Road Nirman Karya","30-Apr-2026","1200000","17-Jul-2026"
"193","Normal/Others","WS/MP225/2024-2025/140366-Construction of common work sheds/ common covered sitting area","Chhattisgarh","BALOD(Collector Balod_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Construction of a public waiting shed in Parsadih (SU) village of Marri Bangla (Deori), Balod district, Chhattisgarh.","11-Sep-2024","500000","29-Oct-2024"
"194","Normal/Others","WS/MP225/2024-2025/140368-Construction of common work sheds/ common covered sitting area","Chhattisgarh","BALOD(Collector Balod_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Construction of a public waiting shed in Bhendi (SU) village of Marri Bangla (Deori), Balod district, Chhattisgarh.","11-Sep-2024","500000","29-Oct-2024"
"195","Normal/Others","NA-Construction of common work sheds/ common covered sitting area","Chhattisgarh","BALOD(Collector Balod_IDA)","Smt. Phulo Devi Netam (2026-32) (2026-2032)","Elected MP","Nagar palika Dalli Rajhara ward No. 22 me shed Nirman karya halba samudayik bhawan ke pas","30-May-2026","600000","NA"
"196","Normal/Others","WS/MP224/2026-2027/284714-Construction of common work sheds/ common covered sitting area","Chhattisgarh","BALOD(Collector Balod_IDA)","Smt. Phulo Devi Netam (2026-32) (2026-2032)","Elected MP","Gram Kaneri ke mandai chowk me shed niman karya","30-May-2026","1500000","23-Jul-2026"
"197","Normal/Others","WS/MP224/2026-2027/284696-Construction of buildings for community cultural activities","Chhattisgarh","BALOD(Collector Balod_IDA)","Smt. Phulo Devi Netam (2026-32) (2026-2032)","Elected MP","Gram Piparkhar (N) me samudayik bhawan nirman karya","30-May-2026","1400000","23-Jul-2026"
"198","Normal/Others","WS/MP225/2024-2025/152087-Purchase of hospital equipment","Chhattisgarh","BALOD(Collector Balod_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Supply of mortuary freezer box, Operation Theatre(OT) equipments,R.O.,OT Table,High tech bed,vital monitor etc. in community health center Deori Bengala","11-Nov-2024","2481993","24-Dec-2024"
"199","Normal/Others","WS/MP225/2024-2025/152088-Purchase of hospital equipment","Chhattisgarh","BALOD(Collector Balod_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Supply of lead barrier,mortuary freezer box, floor clean machine,ECG machine,BP or sale counter machine and other necessary medical equipment in community health center Arjunda  in Gunderdehi block","11-Nov-2024","2481993","24-Dec-2024"
"200","Normal/Others","WS/MP225/2024-2025/157011-Purchase of hospital equipment","Chhattisgarh","BALOD(Collector Balod_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Supply of Mortuary Freezer, O.T. Equipment, O.T. Table, R.O. System, High-tech Beds, Vital Monitors, High-mast Lights, and Other Medical Equipment for the Government Civil Hospital (100 Bed), Dalli Rajhara, in Balod District, Chhattisgarh.","05-Dec-2024","3481986","16-Jan-2025"
"201","Normal/Others","WS/MP225/2024-2025/157012-Purchase of hospital equipment","Chhattisgarh","BALOD(Collector Balod_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Supply of LED Barrier, Mortuary Freezer, Floor Cleaning Machine, ECG Machine, BP Machine, Sell Counter, High-mast Light, and Other Necessary Medical Equipment for the Government Community Health Centre, Dondi, in Balod District, Chhattisgarh.","05-Dec-2024","3481986","16-Jan-2025"
"202","Normal/Others","WS/MP225/2024-2025/157013-Purchase of hospital equipment","Chhattisgarh","BALOD(Collector Balod_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Supply of LED Barrier, Mortuary Freezer, Floor Cleaning Machine, ECG Machine, BP Machine, Sell Counter, High-mast Light, and Other Necessary Medical Equipment for the Government Community Health Centre, Dondilohara, in Balod District, Chhattisgarh.","05-Dec-2024","3481986","16-Jan-2025"
"203","Normal/Others","WS/MP225/2024-2025/140364-Installation of multi-gym equipment","Chhattisgarh","BALOD(Collector Balod_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Construction of an Open gym in Rewagahan village of Marri Bangla (Deori) in Balod District of Chhattisgarh","11-Sep-2024","1000000","29-Oct-2024"
"204","Normal/Others","WS/MP225/2024-2025/140365-Installation of multi-gym equipment","Chhattisgarh","BALOD(Collector Balod_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Construction of an Open gym in Gorkapar (Gandhi) village of Gunderdehi in Balod District of Chhattisgarh","11-Sep-2024","1000000","29-Oct-2024"
"205","Normal/Others","WS/MP225/2024-2025/157014-Lighting of public spaces","Chhattisgarh","BALOD(Collector Balod_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Supply and Installation of High-mast Light at the Government Community Hospital, Arjunda, in Balod District, Chhattisgarh.","05-Dec-2024","1000000","16-Jan-2025"
"206","Normal/Others","WS/MP225/2024-2025/157015-Lighting of public spaces","Chhattisgarh","BALOD(Collector Balod_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Supply and Installation of High-mast Light at the Government Community Hospital, Deori, in Balod District, Chhattisgarh.","05-Dec-2024","999993","16-Jan-2025"
"207","Normal/Others","WS/MP224/2026-2027/285607-Installation of multi-gym equipment","Chhattisgarh","Dakshin Bastar Dantewada(Collector Dantewada_IDA)","Smt. Phulo Devi Netam (2026-32) (2026-2032)","Elected MP","Gram Nakulnar ke Madhmik shala Nakulnar me multi-gym upkarno ki sthapna karya","14-Jun-2026","226991","18-Aug-2026"
"208","Normal/Others","WS/MP224/2026-2027/285608-Installation of multi-gym equipment","Chhattisgarh","Dakshin Bastar Dantewada(Collector Dantewada_IDA)","Smt. Phulo Devi Netam (2026-32) (2026-2032)","Elected MP","Gram Samgiri ke Madhmik shala Samgiri me multi-gym upkarno ki sthapna karya","14-Jun-2026","226991","17-Aug-2026"
"209","Normal/Others","WS/MP224/2026-2027/285611-Installation of multi-gym equipment","Chhattisgarh","Dakshin Bastar Dantewada(Collector Dantewada_IDA)","Smt. Phulo Devi Netam (2026-32) (2026-2032)","Elected MP","Gram Ghotpal ke Madhmik shala Ghotpal me multi-gym upkarno ki sthapna karya","14-Jun-2026","226991","19-Aug-2026"
"210","Normal/Others","WS/MP224/2026-2027/285612-Installation of multi-gym equipment","Chhattisgarh","Dakshin Bastar Dantewada(Collector Dantewada_IDA)","Smt. Phulo Devi Netam (2026-32) (2026-2032)","Elected MP","Gram Haram ke Madhmik shala Haram me multi-gym upkarno ki sthapna karya","14-Jun-2026","226991","19-Aug-2026"
"211","Normal/Others","WS/MP224/2026-2027/285622-Installation of multi-gym equipment","Chhattisgarh","Dakshin Bastar Dantewada(Collector Dantewada_IDA)","Smt. Phulo Devi Netam (2026-32) (2026-2032)","Elected MP","Gram bade Bedma ke Madhmik shala Bade Bedma me multi-gym upkarno ki sthapna karya","14-Jun-2026","226991","20-Aug-2026"
"212","Normal/Others","WS/MP224/2026-2027/285623-Installation of multi-gym equipment","Chhattisgarh","Dakshin Bastar Dantewada(Collector Dantewada_IDA)","Smt. Phulo Devi Netam (2026-32) (2026-2032)","Elected MP","Gram Balpet ke Madhmik shala Balpet me multi-gym upkarno ki sthapna karya","14-Jun-2026","226991","20-Aug-2026"
"213","Normal/Others","WS/MP224/2026-2027/285624-Installation of multi-gym equipment","Chhattisgarh","Dakshin Bastar Dantewada(Collector Dantewada_IDA)","Smt. Phulo Devi Netam (2026-32) (2026-2032)","Elected MP","Gram Tudparas ke Madhmik shala Tudparas me multi-gym upkarno ki sthapna karya","14-Jun-2026","226991","20-Aug-2026"
"214","Normal/Others","WS/MP224/2026-2027/286074-Installation of multi-gym equipment","Chhattisgarh","Dakshin Bastar Dantewada(Collector Dantewada_IDA)","Smt. Phulo Devi Netam (2026-32) (2026-2032)","Elected MP","Gram kalepal ke madhmik shala kalepal me multi-gym upkarno ki sthapna karya","16-Jun-2026","226991","20-Aug-2026"
"215","Normal/Others","WS/MP224/2026-2027/286075-Installation of multi-gym equipment","Chhattisgarh","Dakshin Bastar Dantewada(Collector Dantewada_IDA)","Smt. Phulo Devi Netam (2026-32) (2026-2032)","Elected MP","Gram Aranpur ke madhmik shala Aranpur me multi-gym upkarno ki sthapna karya","16-Jun-2026","226991","20-Aug-2026"
"216","Normal/Others","WS/MP224/2026-2027/286076-Installation of multi-gym equipment","Chhattisgarh","Dakshin Bastar Dantewada(Collector Dantewada_IDA)","Smt. Phulo Devi Netam (2026-32) (2026-2032)","Elected MP","Gram Telam ke madhmik shala Telam me multi-gym upkarno ki sthapna karya","16-Jun-2026","226991","20-Aug-2026"
"217","Normal/Others","WS/MP224/2026-2027/286077-Installation of multi-gym equipment","Chhattisgarh","Dakshin Bastar Dantewada(Collector Dantewada_IDA)","Smt. Phulo Devi Netam (2026-32) (2026-2032)","Elected MP","Gram Chhote Lakhapal ke madhmik shala Chhote Lakhapal me multi-gym upkarno ki sthapna karya","16-Jun-2026","226991","20-Aug-2026"
"218","Normal/Others","WS/MP224/2026-2027/286078-Installation of multi-gym equipment","Chhattisgarh","Dakshin Bastar Dantewada(Collector Dantewada_IDA)","Smt. Phulo Devi Netam (2026-32) (2026-2032)","Elected MP","Gram Bhatpal ke madhmik shala Bhatpal me multi-gym upkarno ki sthapna karya","16-Jun-2026","226991","20-Aug-2026"
"219","Normal/Others","WS/MP224/2026-2027/286079-Installation of multi-gym equipment","Chhattisgarh","Dakshin Bastar Dantewada(Collector Dantewada_IDA)","Smt. Phulo Devi Netam (2026-32) (2026-2032)","Elected MP","Gram Karli ke madhmik shala Karli me multi-gym upkarno ki sthapna karya","16-Jun-2026","226991","20-Aug-2026"
"220","Normal/Others","WS/MP224/2026-2027/286081-Installation of multi-gym equipment","Chhattisgarh","Dakshin Bastar Dantewada(Collector Dantewada_IDA)","Smt. Phulo Devi Netam (2026-32) (2026-2032)","Elected MP","Gram Bhogam ke madhmik shala Bhogam me multi-gym upkarno ki sthapna karya","16-Jun-2026","226991","20-Aug-2026"
"221","Normal/Others","WS/MP224/2026-2027/286082-Installation of multi-gym equipment","Chhattisgarh","Dakshin Bastar Dantewada(Collector Dantewada_IDA)","Smt. Phulo Devi Netam (2026-32) (2026-2032)","Elected MP","Gram Chandenar ke madhmik shala chandenar me multi-gym upkarno ki sthapna karya","16-Jun-2026","226991","20-Aug-2026"
"222","Normal/Others","WS/MP224/2026-2027/286085-Installation of multi-gym equipment","Chhattisgarh","Dakshin Bastar Dantewada(Collector Dantewada_IDA)","Smt. Phulo Devi Netam (2026-32) (2026-2032)","Elected MP","Gram Tikanpal ke madhmik shala Tikanpal me multi-gym upkarno ki sthapna karya","16-Jun-2026","226991","20-Aug-2026"
"223","Normal/Others","WS/MP224/2026-2027/286086-Installation of multi-gym equipment","Chhattisgarh","Dakshin Bastar Dantewada(Collector Dantewada_IDA)","Smt. Phulo Devi Netam (2026-32) (2026-2032)","Elected MP","Gram Palnar ke madhmik shala Palnar me multi-gym upkarno ki sthapna karya","16-Jun-2026","226991","20-Aug-2026"
"224","Normal/Others","WS/MP224/2026-2027/286087-Installation of multi-gym equipment","Chhattisgarh","Dakshin Bastar Dantewada(Collector Dantewada_IDA)","Smt. Phulo Devi Netam (2026-32) (2026-2032)","Elected MP","Gram Kawadgaon ke madhmik shala Kawadgaon me multi-gym upkarno ki sthapna karya","16-Jun-2026","226991","20-Aug-2026"
"225","Normal/Others","WS/MP224/2026-2027/286088-Installation of multi-gym equipment","Chhattisgarh","Dakshin Bastar Dantewada(Collector Dantewada_IDA)","Smt. Phulo Devi Netam (2026-32) (2026-2032)","Elected MP","Gram Balood ke madhmik shala Balood me multi-gym upkarno ki sthapna karya","16-Jun-2026","226991","20-Aug-2026"
"226","Normal/Others","WS/MP224/2026-2027/286089-Installation of multi-gym equipment","Chhattisgarh","Dakshin Bastar Dantewada(Collector Dantewada_IDA)","Smt. Phulo Devi Netam (2026-32) (2026-2032)","Elected MP","Gram Haurnar ke madhmik shala Haurnar me multi-gym upkarno ki sthapna karya","16-Jun-2026","226991","20-Aug-2026"
"227","Normal/Others","WS/MP224/2026-2027/286091-Installation of multi-gym equipment","Chhattisgarh","Dakshin Bastar Dantewada(Collector Dantewada_IDA)","Smt. Phulo Devi Netam (2026-32) (2026-2032)","Elected MP","Gram Koriras ke madhmik shala Koriras me multi-gym upkarno ki sthapna karya","16-Jun-2026","226991","20-Aug-2026"
"228","Normal/Others","WS/MP224/2026-2027/286092-Installation of multi-gym equipment","Chhattisgarh","Dakshin Bastar Dantewada(Collector Dantewada_IDA)","Smt. Phulo Devi Netam (2026-32) (2026-2032)","Elected MP","Gram Surnar ke madhmik shala Surnar me multi-gym upkarno ki sthapna karya","16-Jun-2026","226991","20-Aug-2026"
"229","Normal/Others","WS/MP224/2026-2027/286246-Installation of multi-gym equipment","Chhattisgarh","Dakshin Bastar Dantewada(Collector Dantewada_IDA)","Smt. Phulo Devi Netam (2026-32) (2026-2032)","Elected MP","Gram Gumiyapal ke madhmik shala Gumiyapal me multi-gym Upkarno ki sthapna karya","17-Jun-2026","226991","20-Aug-2026"
"230","Normal/Others","WS/MP224/2026-2027/286247-Installation of multi-gym equipment","Chhattisgarh","Dakshin Bastar Dantewada(Collector Dantewada_IDA)","Smt. Phulo Devi Netam (2026-32) (2026-2032)","Elected MP","Gram Kadampal ke madhmik shala Kadampal me multi-gym Upkarno ki sthapna karya","17-Jun-2026","226991","20-Aug-2026"
"231","Normal/Others","WS/MP224/2026-2027/286248-Installation of multi-gym equipment","Chhattisgarh","Dakshin Bastar Dantewada(Collector Dantewada_IDA)","Smt. Phulo Devi Netam (2026-32) (2026-2032)","Elected MP","Gram Badegudra ke madhmik shala Badegudra me multi-gym Upkarno ki sthapna karya","17-Jun-2026","226991","20-Aug-2026"
"232","Normal/Others","WS/MP224/2026-2027/286249-Installation of multi-gym equipment","Chhattisgarh","Dakshin Bastar Dantewada(Collector Dantewada_IDA)","Smt. Phulo Devi Netam (2026-32) (2026-2032)","Elected MP","Gram Badelekhapal ke madhmik shala Badelekhapal me multi-gym Upkarno ki sthapna karya","17-Jun-2026","226991","20-Aug-2026"
"233","Normal/Others","WS/MP224/2026-2027/286250-Installation of multi-gym equipment","Chhattisgarh","Dakshin Bastar Dantewada(Collector Dantewada_IDA)","Smt. Phulo Devi Netam (2026-32) (2026-2032)","Elected MP","Gram Kutulnar ke madhmik shala Kutulnar me multi-gym Upkarno ki sthapna karya","17-Jun-2026","226991","20-Aug-2026"
"234","Normal/Others","WS/MP224/2026-2027/286251-Installation of multi-gym equipment","Chhattisgarh","Dakshin Bastar Dantewada(Collector Dantewada_IDA)","Smt. Phulo Devi Netam (2026-32) (2026-2032)","Elected MP","Gram Badetumnar ke madhmik shala Badetumnar me multi-gym Upkarno ki sthapna karya","17-Jun-2026","226991","20-Aug-2026"
"235","Normal/Others","WS/MP224/2026-2027/286252-Installation of multi-gym equipment","Chhattisgarh","Dakshin Bastar Dantewada(Collector Dantewada_IDA)","Smt. Phulo Devi Netam (2026-32) (2026-2032)","Elected MP","Gram Pandewar ke madhmik shala Pandewar me multi-gym Upkarno ki sthapna karya","17-Jun-2026","226991","20-Aug-2026"
"236","Normal/Others","WS/MP224/2026-2027/286253-Installation of multi-gym equipment","Chhattisgarh","Dakshin Bastar Dantewada(Collector Dantewada_IDA)","Smt. Phulo Devi Netam (2026-32) (2026-2032)","Elected MP","Gram Gadapal ke madhmik shala Gadapal me multi-gym Upkarno ki sthapna karya","17-Jun-2026","226991","20-Aug-2026"
